#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_4890	chr9	128845692	128846092	+	1000	113.0	[7.6269035, 10.555019]	[119, 124]	[]	[]	[128845886, 128845891]	[]
946_48906	chr10	113454524	113454924	+	670	35.0	[]	[]	[7.373495]	[155]	[]	[113454764]
946_48914	chr11	551593	551993	+	582	35.0	[]	[]	[9.722767]	[110]	[]	[551802]
946_48922	chr11	4092011	4092411	+	690	35.0	[]	[]	[7.6269035]	[186]	[]	[4092214]
946_48925	chr11	5267665	5268065	+	558	35.0	[12.699877]	[155]	[]	[]	[5267890]	[]
946_48949	chr11	38585383	38585783	+	668	35.0	[]	[]	[9.387603]	[148]	[]	[38585603]
946_4896	chr1	15358785	15359185	+	1000	112.0	[]	[]	[7.5779095]	[124]	[]	[15359003]
946_48972	chr11	63534918	63535318	+	759	35.0	[]	[]	[9.722767, 9.387603]	[75, 141]	[]	[63535077, 63535143]
946_4898	chr1	39213995	39214395	+	1000	112.0	[12.699877]	[135]	[]	[]	[39214188]	[]
946_49	chr3	15052663	15053063	+	1000	686.0	[7.6269035]	[115]	[]	[]	[15052873]	[]
946_49014	chr11	102410570	102410970	+	704	35.0	[10.555019]	[117]	[]	[]	[102410781]	[]
946_4902	chr1	155900127	155900527	+	1000	112.0	[10.555019]	[65]	[7.083552, 9.93833]	[71, 146]	[155900283]	[155900289, 155900364]
946_49030	chr11	120216786	120217186	+	752	35.0	[]	[]	[8.065871]	[100]	[]	[120216978]
946_49032	chr11	124954075	124954475	+	735	35.0	[9.93833]	[155]	[]	[]	[124954287]	[]
946_4904	chr1	202159462	202159862	+	1000	112.0	[]	[]	[9.93833, 7.6269035]	[102, 128]	[]	[202159658, 202159684]
946_49041	chr12	8066253	8066653	+	654	35.0	[]	[]	[7.083552]	[97]	[]	[8066432]
946_49042	chr12	12403773	12404173	+	709	35.0	[9.93833]	[88]	[]	[]	[12403960]	[]
946_4905	chr1	202348230	202348630	+	1000	112.0	[]	[]	[7.242745, 12.699877, 8.065871]	[93, 105, 110]	[]	[202348394, 202348406, 202348411]
946_49050	chr12	32107721	32108121	+	578	35.0	[9.722767]	[55]	[]	[]	[32107875]	[]
946_49064	chr12	52556064	52556464	+	721	35.0	[12.699877]	[166]	[]	[]	[52556287]	[]
946_49092	chr12	91893454	91893854	+	661	35.0	[]	[]	[9.722767]	[120]	[]	[91893649]
946_491	chr2	68120999	68121399	+	1000	330.0	[9.722767, 9.93833]	[67, 116]	[]	[]	[68121161, 68121210]	[]
946_4910	chr10	101353697	101354097	+	1000	112.0	[12.699877]	[100]	[]	[]	[101353879]	[]
946_49100	chr12	98671429	98671829	+	619	35.0	[7.7934723]	[154]	[]	[]	[98671653]	[]
946_49113	chr12	113980507	113980907	+	656	35.0	[]	[]	[8.567237]	[173]	[]	[113980721]
946_49128	chr12	124715620	124716020	+	728	35.0	[9.387603]	[151]	[]	[]	[124715816]	[]
946_49137	chr13	44243257	44243657	+	724	35.0	[]	[]	[8.567237]	[185]	[]	[44243498]
946_49138	chr13	46183580	46183980	+	572	35.0	[]	[]	[9.387603]	[85]	[]	[46183765]
946_49146	chr13	80655416	80655816	+	670	35.0	[8.567237, 7.7934723]	[116, 130]	[]	[]	[80655620, 80655634]	[]
946_49157	chr13	89869282	89869682	+	678	35.0	[7.000952]	[87]	[9.387603]	[135]	[89869443]	[89869491]
946_49169	chr13	90713755	90714155	+	703	35.0	[9.387603]	[138]	[]	[]	[90713920]	[]
946_49171	chr13	90833960	90834360	+	705	35.0	[10.555019]	[126]	[]	[]	[90834150]	[]
946_49185	chr13	92313510	92313910	+	668	35.0	[7.7934723]	[194]	[]	[]	[92313751]	[]
946_49196	chr13	107853277	107853677	+	748	35.0	[]	[]	[10.555019]	[131]	[]	[107853470]
946_49198	chr13	111154054	111154454	+	743	35.0	[7.7934723]	[199]	[]	[]	[111154303]	[]
946_49199	chr14	20780884	20781284	+	634	35.0	[]	[]	[7.242745]	[151]	[]	[20781102]
946_492	chr22	40190473	40190873	+	1000	330.0	[]	[]	[7.242745]	[116]	[]	[40190684]
946_49237	chr15	41020301	41020701	+	566	35.0	[7.5779095]	[148]	[]	[]	[41020481]	[]
946_49246	chr15	44861569	44861969	+	554	35.0	[10.555019]	[113]	[]	[]	[44861780]	[]
946_49257	chr15	60393922	60394322	+	713	35.0	[10.555019]	[101]	[]	[]	[60394078]	[]
946_49261	chr15	64566500	64566900	+	729	35.0	[]	[]	[7.6269035]	[78]	[]	[64566668]
946_49271	chr15	67150016	67150416	+	710	35.0	[9.93833]	[186]	[]	[]	[67150236]	[]
946_4928	chr16	11152174	11152574	+	1000	112.0	[12.699877]	[112]	[]	[]	[11152377]	[]
946_49283	chr15	80160231	80160631	+	618	35.0	[]	[]	[12.699877]	[202]	[]	[80160481]
946_49289	chr15	82174525	82174925	+	721	35.0	[8.065871]	[132]	[]	[]	[82174746]	[]
946_4929	chr16	30187108	30187508	+	1000	112.0	[8.567237]	[77]	[]	[]	[30187271]	[]
946_493	chr5	135271795	135272195	+	1000	330.0	[]	[]	[9.93833, 10.555019]	[90, 115]	[]	[135271977, 135272002]
946_4930	chr16	54448082	54448482	+	1000	112.0	[9.722767]	[94]	[]	[]	[54448268]	[]
946_49320	chr16	2829829	2830229	+	765	35.0	[]	[]	[8.567237, 9.722767]	[84, 151]	[]	[2830001, 2830068]
946_49329	chr16	14529337	14529737	+	733	35.0	[10.555019]	[181]	[]	[]	[14529572]	[]
946_4937	chr19	13051582	13051982	+	1000	112.0	[8.065871]	[108]	[]	[]	[13051780]	[]
946_49394	chr16	89322217	89322617	+	695	35.0	[7.000952]	[123]	[]	[]	[89322374]	[]
946_49401	chr17	7060380	7060780	+	604	35.0	[]	[]	[12.699877]	[141]	[]	[7060608]
946_49406	chr17	19248190	19248590	+	609	35.0	[12.699877]	[104]	[]	[]	[19248391]	[]
946_49418	chr17	41519594	41519994	+	720	35.0	[]	[]	[8.065871]	[135]	[]	[41519799]
946_49439	chr17	47868079	47868479	+	705	35.0	[]	[]	[7.242745]	[146]	[]	[47868278]
946_4944	chr2	26316824	26317224	+	1000	112.0	[12.699877]	[93]	[]	[]	[26317009]	[]
946_49450	chr17	55068046	55068446	+	716	35.0	[]	[]	[10.555019]	[115]	[]	[55068237]
946_49451	chr17	57986835	57987235	+	560	35.0	[]	[]	[7.373495]	[158]	[]	[57987008]
946_49465	chr17	70133152	70133552	+	709	35.0	[9.93833]	[183]	[]	[]	[70133382]	[]
946_49467	chr17	75340634	75341034	+	705	35.0	[]	[]	[9.93833, 9.722767]	[121, 149]	[]	[75340853, 75340881]
946_49486	chr17	82319333	82319733	+	624	35.0	[]	[]	[7.6269035]	[227]	[]	[82319583]
946_49521	chr18	9737392	9737792	+	563	35.0	[12.699877]	[126]	[]	[]	[9737550]	[]
946_49527	chr18	9949546	9949946	+	733	35.0	[9.93833]	[119]	[]	[]	[9949742]	[]
946_4953	chr22	22100130	22100530	+	1000	112.0	[10.555019]	[65]	[7.169444]	[118]	[22100291]	[22100344]
946_49531	chr18	23812629	23813029	+	737	35.0	[8.065871]	[53]	[]	[]	[23812781]	[]
946_49552	chr19	1884245	1884645	+	718	35.0	[7.083552]	[122]	[]	[]	[1884463]	[]
946_49599	chr19	33441125	33441525	+	650	35.0	[10.555019]	[121]	[]	[]	[33441341]	[]
946_496	chr5	76849913	76850313	+	1000	329.0	[8.065871, 12.699877]	[85, 124]	[]	[]	[76850085, 76850124]	[]
946_49605	chr19	35468661	35469061	+	709	35.0	[]	[]	[9.93833]	[106]	[]	[35468830]
946_49606	chr19	35848581	35848981	+	593	35.0	[]	[]	[9.387603]	[106]	[]	[35848771]
946_4961	chr4	81790486	81790886	+	1000	112.0	[7.6269035, 8.567237]	[59, 100]	[]	[]	[81790641, 81790682]	[]
946_49632	chr19	49086137	49086537	+	688	35.0	[7.373495]	[157]	[]	[]	[49086322]	[]
946_4964	chr5	56415451	56415851	+	1000	112.0	[12.699877]	[107]	[]	[]	[56415654]	[]
946_49650	chr2	9075206	9075606	+	733	35.0	[9.93833]	[136]	[]	[]	[9075405]	[]
946_49662	chr2	24684286	24684686	+	607	35.0	[7.000952]	[166]	[9.93833]	[135]	[24684520]	[24684489]
946_49671	chr2	36449957	36450357	+	720	35.0	[]	[]	[12.699877]	[74]	[]	[36450122]
946_49702	chr2	75090763	75091163	+	595	35.0	[9.722767, 12.699877]	[59, 136]	[]	[]	[75090917, 75090994]	[]
946_4971	chr6	42987796	42988196	+	1000	112.0	[]	[]	[10.555019]	[122]	[]	[42987996]
946_49710	chr2	102032988	102033388	+	740	35.0	[10.555019]	[116]	[]	[]	[102033193]	[]
946_49719	chr2	121735806	121736206	+	631	35.0	[]	[]	[8.567237]	[160]	[]	[121735995]
946_4972	chr6	52643264	52643664	+	1000	112.0	[7.6269035]	[133]	[8.065871]	[124]	[52643495]	[52643486]
946_49726	chr2	145416534	145416934	+	629	35.0	[]	[]	[7.373495]	[222]	[]	[145416759]
946_49727	chr2	156580491	156580891	+	679	35.0	[]	[]	[12.699877]	[165]	[]	[156580740]
946_4973	chr6	157459338	157459738	+	1000	112.0	[]	[]	[10.555019]	[143]	[]	[157459554]
946_49735	chr2	168711993	168712393	+	747	35.0	[8.065871]	[219]	[]	[]	[168712235]	[]
946_49737	chr2	168853239	168853639	+	677	35.0	[9.722767]	[158]	[]	[]	[168853418]	[]
946_49758	chr2	181790659	181791059	+	572	35.0	[]	[]	[12.699877]	[97]	[]	[181790836]
946_49760	chr2	186490473	186490873	+	595	35.0	[9.387603, 7.373495]	[75, 137]	[]	[]	[186490637, 186490699]	[]
946_49764	chr2	187576899	187577299	+	653	35.0	[]	[]	[12.699877]	[143]	[]	[187577132]
946_49774	chr2	217061113	217061513	+	569	35.0	[12.699877]	[158]	[12.699877]	[84]	[217061352]	[217061278]
946_49778	chr2	231514178	231514578	+	724	35.0	[]	[]	[7.169444]	[147]	[]	[231514388]
946_49793	chr20	5548002	5548402	+	584	35.0	[]	[]	[12.699877]	[143]	[]	[5548240]
946_49797	chr20	21146252	21146652	+	624	35.0	[]	[]	[7.5779095]	[128]	[]	[21146444]
946_49828	chr20	48953679	48954079	+	672	35.0	[12.699877]	[128]	[7.5779095]	[119]	[48953899]	[48953890]
946_49829	chr20	49937671	49938071	+	710	35.0	[8.174054]	[150]	[]	[]	[49937850]	[]
946_49834	chr20	50517773	50518173	+	709	35.0	[]	[]	[12.699877]	[189]	[]	[50517985]
946_49845	chr20	62364367	62364767	+	666	35.0	[]	[]	[8.250492]	[142]	[]	[62364605]
946_49854	chr21	29888594	29888994	+	726	35.0	[]	[]	[8.065871]	[155]	[]	[29888827]
946_49855	chr21	32279718	32280118	+	680	35.0	[]	[]	[10.555019]	[153]	[]	[32279934]
946_4986	chr1	27663126	27663526	+	1000	111.0	[]	[]	[7.6269035]	[95]	[]	[27663319]
946_49861	chr21	34096232	34096632	+	772	35.0	[8.567237]	[67]	[]	[]	[34096387]	[]
946_4988	chr1	67646209	67646609	+	1000	111.0	[]	[]	[9.722767]	[141]	[]	[67646431]
946_4989	chr1	155308632	155309032	+	1000	111.0	[9.722767]	[83]	[]	[]	[155308791]	[]
946_49908	chr22	18150078	18150478	+	598	35.0	[]	[]	[9.387603]	[204]	[]	[18150292]
946_49912	chr22	22340473	22340873	+	694	35.0	[]	[]	[9.722767, 10.555019]	[165, 192]	[]	[22340667, 22340694]
946_49926	chr22	38965876	38966276	+	658	35.0	[]	[]	[12.699877, 8.567237]	[115, 138]	[]	[38966065, 38966088]
946_4994	chr10	87224	87624	+	1000	111.0	[]	[]	[10.555019]	[163]	[]	[87463]
946_49949	chr3	12456451	12456851	+	750	35.0	[12.699877]	[85]	[]	[]	[12456617]	[]
946_49976	chr3	21783844	21784244	+	664	35.0	[7.5779095, 10.555019]	[85, 140]	[]	[]	[21784023, 21784078]	[]
946_49981	chr3	32759324	32759724	+	557	35.0	[]	[]	[7.5779095, 9.93833]	[119, 146]	[]	[32759503, 32759530]
946_49989	chr3	37892857	37893257	+	730	35.0	[]	[]	[8.065871]	[130]	[]	[37893021]
946_49990	chr3	38022401	38022801	+	638	35.0	[7.6269035]	[120]	[9.93833]	[139]	[38022609]	[38022628]
946_49996	chr3	41075974	41076374	+	688	35.0	[]	[]	[12.699877]	[150]	[]	[41076190]
946_49999	chr3	43689497	43689897	+	682	35.0	[]	[]	[7.7934723]	[136]	[]	[43689724]
946_5000	chr11	27392717	27393117	+	1000	111.0	[9.722767]	[154]	[8.065871]	[98]	[27392950]	[27392894]
946_50022	chr3	50336414	50336814	+	699	35.0	[7.6269035]	[78]	[]	[]	[50336580]	[]
946_5003	chr15	42495845	42496245	+	1000	111.0	[]	[]	[9.387603]	[119]	[]	[42496057]
946_5005	chr15	80902304	80902704	+	1000	111.0	[]	[]	[12.699877]	[148]	[]	[80902530]
946_50056	chr3	171959141	171959541	+	680	35.0	[]	[]	[8.065871]	[163]	[]	[171959352]
946_50057	chr3	172099259	172099659	+	743	35.0	[]	[]	[8.174054]	[96]	[]	[172099422]
946_50059	chr3	172830716	172831116	+	703	35.0	[7.5779095]	[104]	[]	[]	[172830889]	[]
946_50060	chr3	177744916	177745316	+	690	35.0	[9.93833]	[67]	[12.699877]	[82]	[177745081]	[177745096]
946_50068	chr3	185354013	185354413	+	612	35.0	[8.174054]	[188]	[]	[]	[185354242]	[]
946_5007	chr16	20849918	20850318	+	1000	111.0	[]	[]	[7.5779095]	[141]	[]	[20850139]
946_50072	chr3	193940372	193940772	+	701	35.0	[]	[]	[7.373495]	[118]	[]	[193940578]
946_50102	chr4	6674809	6675209	+	681	35.0	[]	[]	[10.555019]	[120]	[]	[6675020]
946_50112	chr4	39469264	39469664	+	583	35.0	[]	[]	[8.567237]	[76]	[]	[39469415]
946_50113	chr4	40120690	40121090	+	694	35.0	[12.699877]	[154]	[]	[]	[40120877]	[]
946_5013	chr2	39515318	39515718	+	1000	111.0	[]	[]	[7.5779095]	[93]	[]	[39515511]
946_5015	chr21	34845759	34846159	+	1000	111.0	[]	[]	[7.6269035]	[117]	[]	[34845971]
946_50156	chr5	882338	882738	+	657	35.0	[]	[]	[12.699877]	[212]	[]	[882554]
946_5016	chr21	46153399	46153799	+	1000	111.0	[]	[]	[12.699877]	[133]	[]	[46153619]
946_50169	chr5	39223547	39223947	+	724	35.0	[]	[]	[9.93833]	[116]	[]	[39223751]
946_50174	chr5	43428329	43428729	+	656	35.0	[10.555019]	[134]	[]	[]	[43428529]	[]
946_50175	chr5	54162200	54162600	+	562	35.0	[12.699877]	[102]	[]	[]	[54162371]	[]
946_50183	chr5	69188972	69189372	+	668	35.0	[9.93833]	[149]	[]	[]	[69189173]	[]
946_50192	chr5	80193579	80193979	+	718	35.0	[]	[]	[8.567237]	[140]	[]	[80193774]
946_50193	chr5	82332915	82333315	+	663	35.0	[12.699877]	[87]	[]	[]	[82333097]	[]
946_5020	chr22	23158404	23158804	+	1000	111.0	[]	[]	[7.7934723]	[131]	[]	[23158607]
946_50203	chr5	127023874	127024274	+	697	35.0	[]	[]	[8.174054]	[70]	[]	[127024027]
946_50213	chr5	138979946	138980346	+	612	35.0	[]	[]	[9.93833]	[118]	[]	[138980163]
946_50263	chr6	3085096	3085496	+	654	35.0	[]	[]	[7.242745]	[131]	[]	[3085280]
946_5028	chr4	106369397	106369797	+	1000	111.0	[]	[]	[7.7934723]	[110]	[]	[106369604]
946_50289	chr6	14570242	14570642	+	627	35.0	[7.6269035]	[57]	[]	[]	[14570399]	[]
946_50295	chr6	15343465	15343865	+	706	35.0	[9.722767]	[130]	[]	[]	[15343693]	[]
946_50302	chr6	18243388	18243788	+	696	35.0	[12.699877]	[79]	[]	[]	[18243562]	[]
946_50309	chr6	24779409	24779809	+	685	35.0	[10.555019]	[114]	[9.387603]	[69]	[24779618]	[24779573]
946_50329	chr6	30696914	30697314	+	729	35.0	[]	[]	[8.065871]	[135]	[]	[30697091]
946_5033	chr6	11834107	11834507	+	1000	111.0	[]	[]	[9.93833, 7.000952]	[119, 142]	[]	[11834319, 11834342]
946_50333	chr6	31126734	31127134	+	602	35.0	[12.699877]	[96]	[]	[]	[31126903]	[]
946_5034	chr6	15994778	15995178	+	1000	111.0	[8.567237, 7.6269035]	[76, 89]	[]	[]	[15994936, 15994949]	[]
946_50341	chr6	33287438	33287838	+	697	35.0	[]	[]	[7.000952]	[121]	[]	[33287651]
946_50372	chr6	42232285	42232685	+	607	35.0	[]	[]	[9.722767]	[168]	[]	[42232491]
946_5038	chr6	37183243	37183643	+	1000	111.0	[]	[]	[8.174054]	[87]	[]	[37183429]
946_5039	chr6	43014054	43014454	+	1000	111.0	[9.93833]	[116]	[]	[]	[43014250]	[]
946_50420	chr6	112139081	112139481	+	565	35.0	[12.699877]	[157]	[]	[]	[112139285]	[]
946_50431	chr6	134593944	134594344	+	630	35.0	[]	[]	[8.174054]	[120]	[]	[134594155]
946_50433	chr6	136647577	136647977	+	772	35.0	[8.065871, 9.93833]	[126, 153]	[]	[]	[136647731, 136647758]	[]
946_50439	chr6	137791683	137792083	+	542	35.0	[7.242745]	[205]	[]	[]	[137791890]	[]
946_50446	chr6	139777187	139777587	+	597	35.0	[9.722767]	[89]	[]	[]	[139777363]	[]
946_50462	chr6	150293803	150294203	+	663	35.0	[8.567237]	[75]	[]	[]	[150293962]	[]
946_50464	chr6	154494654	154495054	+	711	35.0	[12.699877]	[135]	[]	[]	[154494874]	[]
946_50478	chr6	161043167	161043567	+	649	35.0	[7.373495]	[134]	[]	[]	[161043329]	[]
946_505	chr3	142046353	142046753	+	1000	327.0	[]	[]	[10.555019]	[78]	[]	[142046522]
946_50500	chr7	21430119	21430519	+	723	35.0	[7.6269035]	[178]	[]	[]	[21430369]	[]
946_50520	chr7	51188005	51188405	+	715	35.0	[7.7934723]	[92]	[]	[]	[51188184]	[]
946_50521	chr7	55515732	55516132	+	710	35.0	[9.93833]	[127]	[]	[]	[55515937]	[]
946_5053	chr1	15328701	15329101	+	1000	110.0	[10.555019]	[93]	[]	[]	[15328882]	[]
946_50544	chr7	93006444	93006844	+	604	35.0	[]	[]	[9.722767, 8.065871, 9.722767]	[116, 146, 184]	[]	[93006618, 93006648, 93006686]
946_5058	chr1	154157712	154158112	+	1000	110.0	[10.555019]	[160]	[]	[]	[154157945]	[]
946_506	chr5	90983182	90983582	+	1000	327.0	[7.7934723]	[115]	[]	[]	[90983387]	[]
946_50602	chr7	108016764	108017164	+	735	35.0	[]	[]	[9.93833]	[100]	[]	[108016933]
946_5061	chr1	167632100	167632500	+	1000	110.0	[]	[]	[12.699877]	[129]	[]	[167632324]
946_50613	chr7	111732132	111732532	+	670	35.0	[]	[]	[9.722767]	[145]	[]	[111732304]
946_50619	chr7	116419995	116420395	+	617	35.0	[7.7934723]	[166]	[]	[]	[116420197]	[]
946_50637	chr7	123532316	123532716	+	629	35.0	[9.722767]	[64]	[]	[]	[123532473]	[]
946_5064	chr1	218304556	218304956	+	1000	110.0	[7.6269035]	[93]	[]	[]	[218304749]	[]
946_50658	chr7	129161642	129162042	+	691	35.0	[]	[]	[7.000952]	[115]	[]	[129161816]
946_5067	chr11	2747717	2748117	+	1000	110.0	[]	[]	[8.250492]	[104]	[]	[2747908]
946_50673	chr7	130162106	130162506	+	700	35.0	[8.567237]	[142]	[]	[]	[130162270]	[]
946_5068	chr11	3824706	3825106	+	1000	110.0	[]	[]	[12.699877]	[128]	[]	[3824925]
946_50684	chr7	133384231	133384631	+	686	35.0	[12.699877]	[84]	[]	[]	[133384387]	[]
946_5069	chr11	12812865	12813265	+	1000	110.0	[7.7934723]	[88]	[]	[]	[12813050]	[]
946_507	chr12	106301746	106302146	+	1000	325.0	[9.93833]	[88]	[]	[]	[106301917]	[]
946_5078	chr14	49970466	49970866	+	1000	110.0	[]	[]	[12.699877]	[139]	[]	[49970696]
946_50786	chr8	11682962	11683362	+	683	35.0	[8.065871]	[116]	[9.387603]	[94]	[11683169]	[11683147]
946_50788	chr8	13064970	13065370	+	630	35.0	[]	[]	[9.387603]	[176]	[]	[13065208]
946_50794	chr8	22974759	22975159	+	747	35.0	[9.722767]	[176]	[]	[]	[22974945]	[]
946_508	chr16	88455774	88456174	+	1000	325.0	[12.699877]	[119]	[8.250492, 8.250492]	[65, 108]	[88455991]	[88455937, 88455980]
946_50804	chr8	38160966	38161366	+	763	35.0	[]	[]	[7.7934723]	[165]	[]	[38161170]
946_50806	chr8	38510379	38510779	+	737	35.0	[]	[]	[9.722767]	[170]	[]	[38510624]
946_50810	chr8	47369390	47369790	+	750	35.0	[9.93833]	[120]	[]	[]	[47369551]	[]
946_5082	chr15	89074646	89075046	+	1000	110.0	[7.6269035]	[87]	[7.5779095]	[164]	[89074817]	[89074894]
946_50820	chr8	66927310	66927710	+	657	35.0	[]	[]	[7.5779095]	[68]	[]	[66927471]
946_50846	chr8	109595250	109595650	+	626	35.0	[9.722767]	[138]	[]	[]	[109595454]	[]
946_50871	chr9	224691	225091	+	649	35.0	[12.699877]	[82]	[]	[]	[224865]	[]
946_50873	chr9	20683390	20683790	+	552	35.0	[7.7934723]	[97]	[8.065871]	[160]	[20683569]	[20683632]
946_5088	chr17	15490633	15491033	+	1000	110.0	[]	[]	[10.555019]	[157]	[]	[15490879]
946_50886	chr9	94181647	94182047	+	689	35.0	[9.722767]	[126]	[]	[]	[94181865]	[]
946_50895	chr9	100516051	100516451	+	731	35.0	[12.699877]	[137]	[]	[]	[100516277]	[]
946_5090	chr17	32819065	32819465	+	1000	110.0	[]	[]	[9.93833]	[176]	[]	[32819295]
946_50906	chr9	121483415	121483815	+	707	35.0	[]	[]	[9.722767]	[194]	[]	[121483653]
946_50907	chr9	123107793	123108193	+	540	35.0	[]	[]	[8.174054]	[102]	[]	[123107960]
946_50911	chr9	125147380	125147780	+	712	35.0	[]	[]	[12.699877]	[108]	[]	[125147588]
946_50926	chr9	128695766	128696166	+	736	35.0	[]	[]	[7.6269035]	[177]	[]	[128695979]
946_50959	chrX	49001723	49002123	+	627	35.0	[7.242745]	[98]	[]	[]	[49001876]	[]
946_50960	chrX	54992918	54993318	+	685	35.0	[12.699877, 9.722767]	[83, 159]	[]	[]	[54993091, 54993167]	[]
946_50984	chr1	6616628	6617028	+	625	34.0	[8.567237]	[189]	[]	[]	[6616845]	[]
946_51	chr11	33944737	33945137	+	1000	679.0	[8.065871]	[108]	[9.722767]	[61]	[33944937]	[33944890]
946_51003	chr1	10476083	10476483	+	707	34.0	[]	[]	[9.722767]	[117]	[]	[10476300]
946_51004	chr1	11037569	11037969	+	657	34.0	[]	[]	[8.567237]	[134]	[]	[11037793]
946_5102	chr20	56392322	56392722	+	1000	110.0	[]	[]	[9.93833]	[79]	[]	[56392498]
946_51034	chr1	21064060	21064460	+	562	34.0	[10.555019]	[142]	[]	[]	[21064289]	[]
946_51039	chr1	21707065	21707465	+	638	34.0	[7.5779095, 8.065871]	[128, 166]	[]	[]	[21707274, 21707312]	[]
946_51060	chr1	26938030	26938430	+	679	34.0	[9.722767]	[125]	[]	[]	[26938193]	[]
946_51066	chr1	27546444	27546844	+	548	34.0	[7.6269035]	[121]	[]	[]	[27546611]	[]
946_51108	chr1	38053325	38053725	+	675	34.0	[]	[]	[8.567237]	[156]	[]	[38053565]
946_51117	chr1	41370817	41371217	+	630	34.0	[]	[]	[9.387603]	[135]	[]	[41371023]
946_51157	chr1	61310093	61310493	+	646	34.0	[9.722767]	[128]	[8.567237, 9.93833]	[54, 87]	[61310319]	[61310245, 61310278]
946_51159	chr1	62721110	62721510	+	654	34.0	[]	[]	[7.5779095]	[167]	[]	[62721355]
946_51164	chr1	65413785	65414185	+	681	34.0	[]	[]	[7.083552]	[157]	[]	[65414023]
946_51167	chr1	68496754	68497154	+	670	34.0	[]	[]	[8.250492]	[112]	[]	[68496965]
946_51195	chr1	111447155	111447555	+	553	34.0	[]	[]	[7.373495]	[102]	[]	[111447320]
946_51196	chr1	111576510	111576910	+	619	34.0	[12.699877]	[173]	[]	[]	[111576709]	[]
946_51199	chr1	112583463	112583863	+	575	34.0	[10.555019]	[110]	[9.722767]	[98]	[112583634]	[112583622]
946_51200	chr1	113058996	113059396	+	646	34.0	[]	[]	[9.387603]	[194]	[]	[113059231]
946_51206	chr1	116382818	116383218	+	653	34.0	[]	[]	[12.699877]	[110]	[]	[116383027]
946_5122	chr5	140303096	140303496	+	1000	110.0	[7.169444]	[95]	[]	[]	[140303288]	[]
946_51228	chr1	151313135	151313535	+	651	34.0	[]	[]	[12.699877]	[74]	[]	[151313294]
946_5123	chr5	173324041	173324441	+	1000	110.0	[8.567237, 10.555019]	[94, 151]	[]	[]	[173324227, 173324284]	[]
946_51233	chr1	155977329	155977729	+	640	34.0	[]	[]	[12.699877]	[70]	[]	[155977493]
946_51279	chr1	185314197	185314597	+	605	34.0	[]	[]	[9.93833]	[127]	[]	[185314408]
946_51280	chr1	185399271	185399671	+	595	34.0	[12.699877]	[107]	[]	[]	[185399468]	[]
946_51282	chr1	191572453	191572853	+	680	34.0	[12.699877]	[126]	[]	[]	[191572675]	[]
946_51290	chr1	201739042	201739442	+	697	34.0	[8.065871]	[100]	[]	[]	[201739218]	[]
946_51298	chr1	203666460	203666860	+	623	34.0	[9.93833]	[61]	[]	[]	[203666613]	[]
946_5130	chr6	104525630	104526030	+	1000	110.0	[7.7934723]	[83]	[]	[]	[104525811]	[]
946_5131	chr6	135054496	135054896	+	1000	110.0	[7.083552]	[131]	[]	[]	[135054721]	[]
946_5133	chr7	101913820	101914220	+	1000	110.0	[12.699877]	[98]	[]	[]	[101914013]	[]
946_51338	chr1	229570975	229571375	+	628	34.0	[7.000952, 7.083552]	[139, 177]	[]	[]	[229571143, 229571181]	[]
946_51339	chr1	230144714	230145114	+	658	34.0	[9.93833]	[186]	[]	[]	[230144913]	[]
946_51342	chr1	232804947	232805347	+	694	34.0	[]	[]	[7.000952, 7.7934723]	[119, 134]	[]	[232805134, 232805149]
946_51358	chr1	245962142	245962542	+	613	34.0	[7.373495, 7.6269035]	[139, 151]	[]	[]	[245962310, 245962322]	[]
946_51365	chr10	3424561	3424961	+	621	34.0	[7.242745]	[105]	[]	[]	[3424752]	[]
946_51366	chr10	3708886	3709286	+	662	34.0	[]	[]	[9.93833]	[112]	[]	[3709088]
946_51418	chr10	72177679	72178079	+	611	34.0	[12.699877]	[72]	[8.065871]	[147]	[72177832]	[72177907]
946_51419	chr10	72248531	72248931	+	540	34.0	[7.373495]	[181]	[]	[]	[72248757]	[]
946_5142	chr9	69187299	69187699	+	1000	110.0	[9.93833]	[136]	[7.000952, 7.000952]	[150, 159]	[69187508]	[69187522, 69187531]
946_5144	chr9	122402419	122402819	+	1000	110.0	[8.065871, 9.722767]	[96, 149]	[]	[]	[122402593, 122402646]	[]
946_51450	chr10	102837274	102837674	+	558	34.0	[9.722767]	[117]	[]	[]	[102837476]	[]
946_51451	chr10	103543055	103543455	+	631	34.0	[]	[]	[12.699877]	[111]	[]	[103543229]
946_51453	chr10	110500719	110501119	+	634	34.0	[9.93833, 12.699877]	[120, 182]	[]	[]	[110500873, 110500935]	[]
946_5146	chr9	129040231	129040631	+	1000	110.0	[12.699877]	[98]	[]	[]	[129040423]	[]
946_51466	chr11	9155941	9156341	+	578	34.0	[]	[]	[9.722767]	[105]	[]	[9156097]
946_51469	chr11	9858079	9858479	+	668	34.0	[]	[]	[9.93833]	[95]	[]	[9858269]
