#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_31402	chr8	124782743	124783143	+	627	27.0	[]	[]	[9.535811]	[108]	[]	[124782926]
789_31407	chr8	144429011	144429411	+	614	27.0	[]	[]	[8.492485]	[172]	[]	[144429235]
789_31410	chr9	36142450	36142850	+	609	27.0	[7.0666766]	[80]	[6.9910398]	[80]	[36142620]	[36142620]
789_31412	chr9	68998807	68999207	+	559	27.0	[]	[]	[9.501078]	[163]	[]	[68998994]
789_31419	chr9	96579603	96580003	+	638	27.0	[6.6892962]	[141]	[9.745586]	[144]	[96579838]	[96579841]
789_31431	chr9	129569553	129569953	+	622	27.0	[]	[]	[6.730626]	[212]	[]	[129569800]
789_31432	chr9	129826210	129826610	+	606	27.0	[6.6389275]	[68]	[9.522412]	[71]	[129826367]	[129826370]
789_31438	chr9	137631873	137632273	+	600	27.0	[7.435873]	[161]	[9.501078]	[164]	[137632121]	[137632124]
789_31439	chrX	16946438	16946838	+	543	27.0	[]	[]	[9.522412]	[58]	[]	[16946594]
789_31447	chr1	3910703	3911103	+	544	26.0	[7.302018]	[156]	[7.6658115]	[156]	[3910954]	[3910954]
789_31448	chr1	5456045	5456445	+	563	26.0	[12.391855]	[148]	[12.391855, 6.7118297]	[148, 156]	[5456223]	[5456223, 5456231]
789_31451	chr1	9824987	9825387	+	601	26.0	[11.325602]	[244]	[7.587105]	[244]	[9825233]	[9825233]
789_31454	chr1	15674885	15675285	+	555	26.0	[]	[]	[7.435873]	[132]	[]	[15675054]
789_31460	chr1	24688536	24688936	+	557	26.0	[11.325602]	[157]	[7.587105]	[157]	[24688770]	[24688770]
789_31468	chr1	38525792	38526192	+	542	26.0	[]	[]	[11.507445]	[76]	[]	[38525964]
789_31475	chr1	46595170	46595570	+	564	26.0	[7.587105]	[161]	[11.325602]	[161]	[46595370]	[46595370]
789_31477	chr1	64934220	64934620	+	551	26.0	[]	[]	[9.250724]	[129]	[]	[64934432]
789_31479	chr1	65319829	65320229	+	544	26.0	[9.614517]	[145]	[]	[]	[65320072]	[]
789_31485	chr1	94808086	94808486	+	593	26.0	[6.939924]	[102]	[]	[]	[94808284]	[]
789_3149	chr1	234523561	234523961	+	1000	141.0	[10.268989]	[145]	[]	[]	[234523805]	[]
789_31492	chr1	114386627	114387027	+	590	26.0	[]	[]	[6.7118297]	[153]	[]	[114386873]
789_31495	chr1	150922460	150922860	+	573	26.0	[6.7580795]	[129]	[]	[]	[150922686]	[]
789_31496	chr1	153490312	153490712	+	558	26.0	[7.2208457, 7.5523715]	[80, 101]	[9.472043, 10.066811]	[83, 101]	[153490484, 153490505]	[153490487, 153490505]
789_3150	chr10	133305120	133305520	+	1000	141.0	[6.6461034]	[59]	[10.053962]	[62]	[133305273]	[133305276]
789_31505	chr1	160658051	160658451	+	583	26.0	[6.7118297]	[115]	[]	[]	[160658237]	[]
789_31506	chr1	167451575	167451975	+	579	26.0	[11.325602]	[106]	[7.587105]	[106]	[167451763]	[167451763]
789_31509	chr1	175001265	175001665	+	587	26.0	[]	[]	[7.435873]	[114]	[]	[175001438]
789_31526	chr1	212243087	212243487	+	546	26.0	[6.599558]	[158]	[]	[]	[212243295]	[]
789_31530	chr1	219904955	219905355	+	559	26.0	[]	[]	[9.472043]	[99]	[]	[219905123]
789_31532	chr1	221183090	221183490	+	573	26.0	[7.8243337]	[143]	[9.745586, 7.778084]	[130, 143]	[221183319]	[221183306, 221183319]
789_31539	chr1	227330254	227330654	+	574	26.0	[]	[]	[11.507445]	[197]	[]	[227330482]
789_31542	chr1	231050410	231050810	+	590	26.0	[]	[]	[6.6892962, 6.730626]	[112, 124]	[]	[231050612, 231050624]
789_31560	chr10	32972355	32972755	+	584	26.0	[]	[]	[9.501078]	[115]	[]	[32972559]
789_31587	chr10	80266482	80266882	+	547	26.0	[9.250724]	[152]	[]	[]	[80266699]	[]
789_31588	chr10	80455625	80456025	+	590	26.0	[]	[]	[6.702695]	[69]	[]	[80455784]
789_31589	chr10	91006256	91006656	+	559	26.0	[]	[]	[10.268989]	[145]	[]	[91006481]
789_31590	chr10	100186880	100187280	+	544	26.0	[]	[]	[9.472043]	[117]	[]	[100187038]
789_31621	chr11	73851354	73851754	+	598	26.0	[9.77304]	[196]	[]	[]	[73851577]	[]
789_31626	chr11	85665768	85666168	+	595	26.0	[12.391855]	[165]	[12.391855]	[165]	[85665984]	[85665984]
789_3164	chr17	34981749	34982149	+	1000	141.0	[7.5523715, 6.9573374]	[63, 143]	[10.066811, 7.144837]	[63, 143]	[34981907, 34981987]	[34981907, 34981987]
789_31643	chr12	24709172	24709572	+	584	26.0	[7.2208457]	[68]	[]	[]	[24709340]	[]
789_31646	chr12	31737664	31738064	+	568	26.0	[11.507445]	[178]	[]	[]	[31737909]	[]
789_31660	chr12	57478282	57478682	+	581	26.0	[7.2336946]	[131]	[]	[]	[57478474]	[]
789_31680	chr13	107957514	107957914	+	567	26.0	[6.6679616]	[130]	[]	[]	[107957720]	[]
789_31682	chr14	20590442	20590842	+	591	26.0	[7.304901]	[145]	[14.340561, 6.7118297]	[145, 165]	[20590649]	[20590649, 20590669]
789_31700	chr15	66891761	66892161	+	583	26.0	[]	[]	[9.522412]	[77]	[]	[66891933]
789_31707	chr16	5042703	5043103	+	575	26.0	[7.0666766]	[147]	[6.9910398]	[147]	[5042944]	[5042944]
789_31709	chr16	12036938	12037338	+	591	26.0	[6.893674]	[117]	[]	[]	[12037089]	[]
789_3172	chr2	8598295	8598695	+	1000	141.0	[]	[]	[9.270329]	[54]	[]	[8598447]
789_31723	chr16	75434568	75434968	+	593	26.0	[9.270329]	[125]	[]	[]	[75434790]	[]
789_31729	chr16	88543157	88543557	+	594	26.0	[]	[]	[6.726624]	[184]	[]	[88543408]
789_31734	chr17	1669353	1669753	+	575	26.0	[8.939746]	[119]	[]	[]	[1669523]	[]
789_31737	chr17	40201802	40202202	+	572	26.0	[]	[]	[6.7814016]	[143]	[]	[40201982]
789_31744	chr17	50448205	50448605	+	592	26.0	[11.325602]	[120]	[7.587105]	[120]	[50448388]	[50448388]
789_31765	chr18	9907887	9908287	+	546	26.0	[6.7814016]	[144]	[7.2208457]	[75]	[9908121]	[9908052]
789_31767	chr18	36424766	36425166	+	572	26.0	[7.5523715]	[126]	[10.066811]	[126]	[36424962]	[36424962]
789_31770	chr19	869336	869736	+	572	26.0	[8.320283]	[74]	[8.105255]	[74]	[869503]	[869503]
789_31771	chr19	5093338	5093738	+	556	26.0	[]	[]	[10.268989]	[120]	[]	[5093553]
789_31772	chr19	9586683	9587083	+	576	26.0	[]	[]	[6.730626]	[128]	[]	[9586883]
789_31775	chr19	14372296	14372696	+	589	26.0	[]	[]	[6.599558, 8.939746]	[131, 148]	[]	[14372489, 14372506]
789_31778	chr19	34975841	34976241	+	557	26.0	[11.325602]	[149]	[7.587105]	[149]	[34976041]	[34976041]
789_31779	chr19	35803495	35803895	+	544	26.0	[6.6892962]	[124]	[6.9124703]	[158]	[35803684]	[35803718]
789_31787	chr19	55028584	55028984	+	577	26.0	[9.726789, 9.745586]	[101, 112]	[]	[]	[55028779, 55028790]	[]
789_31792	chr19	56321252	56321652	+	544	26.0	[9.77304, 8.492485]	[124, 145]	[]	[]	[56321464, 56321485]	[]
789_31794	chr2	471551	471951	+	597	26.0	[9.501078, 6.730626, 12.391855]	[61, 95, 117]	[12.391855]	[117]	[471710, 471744, 471766]	[471766]
789_31797	chr2	8925516	8925916	+	580	26.0	[8.492485]	[127]	[]	[]	[8925671]	[]
789_31800	chr2	17747558	17747958	+	579	26.0	[7.587105]	[109]	[11.325602]	[109]	[17747731]	[17747731]
789_31809	chr2	68190962	68191362	+	568	26.0	[]	[]	[7.435873]	[158]	[]	[68191193]
789_31810	chr2	68292110	68292510	+	596	26.0	[]	[]	[9.55974]	[94]	[]	[68292286]
789_31827	chr2	156702537	156702937	+	569	26.0	[11.507445]	[122]	[]	[]	[156702750]	[]
789_31829	chr2	168908305	168908705	+	583	26.0	[6.9124703]	[105]	[]	[]	[168908502]	[]
789_31832	chr2	170862547	170862947	+	568	26.0	[11.325602]	[60]	[7.587105]	[60]	[170862705]	[170862705]
789_31838	chr20	460194	460594	+	546	26.0	[6.6892962]	[79]	[]	[]	[460367]	[]
789_31842	chr20	38447336	38447736	+	583	26.0	[6.6892962]	[128]	[]	[]	[38447497]	[]
789_31855	chr21	32548991	32549391	+	585	26.0	[]	[]	[7.2540293]	[132]	[]	[32549194]
789_31856	chr21	33510895	33511295	+	584	26.0	[9.472043]	[138]	[]	[]	[33511105]	[]
789_31877	chr22	20794691	20795091	+	561	26.0	[]	[]	[6.730626]	[189]	[]	[20794887]
789_31882	chr22	22135852	22136252	+	578	26.0	[10.053962, 14.340561]	[144, 215]	[7.304901]	[215]	[22136032, 22136103]	[22136103]
789_31891	chr22	37538771	37539171	+	596	26.0	[]	[]	[6.6389275, 6.730626]	[95, 127]	[]	[37538935, 37538967]
789_31909	chr3	45053759	45054159	+	549	26.0	[]	[]	[9.501078]	[113]	[]	[45053960]
789_3191	chr9	109010672	109011072	+	1000	141.0	[7.304901]	[81]	[7.2540293, 14.340561]	[56, 81]	[109010852]	[109010827, 109010852]
789_31914	chr3	57196890	57197290	+	540	26.0	[7.8243337]	[117]	[7.778084]	[117]	[57197093]	[57197093]
789_31916	chr3	108099250	108099650	+	568	26.0	[]	[]	[6.6892962, 6.730626]	[110, 148]	[]	[108099405, 108099443]
789_31924	chr3	151543433	151543833	+	549	26.0	[]	[]	[6.6389275]	[143]	[]	[151543647]
789_31930	chr3	183513284	183513684	+	545	26.0	[]	[]	[6.7580795]	[121]	[]	[183513489]
789_31932	chr3	187138406	187138806	+	588	26.0	[]	[]	[9.522412]	[179]	[]	[187138655]
789_31938	chr4	2404224	2404624	+	578	26.0	[6.939924]	[105]	[]	[]	[2404425]	[]
789_31942	chr4	38427996	38428396	+	564	26.0	[12.391855, 7.2208457]	[109, 128]	[12.391855]	[109]	[38428194, 38428213]	[38428194]
789_31944	chr4	48944572	48944972	+	602	26.0	[6.9124703]	[172]	[]	[]	[48944788]	[]
789_3195	chr1	207649969	207650369	+	1000	140.0	[10.066811]	[150]	[7.5523715]	[150]	[207650203]	[207650203]
789_31953	chr4	110200737	110201137	+	615	26.0	[6.702695]	[65]	[]	[]	[110200899]	[]
789_31956	chr4	128461229	128461629	+	578	26.0	[7.5233374]	[86]	[7.2848296]	[86]	[128461385]	[128461385]
789_31957	chr4	128602019	128602419	+	568	26.0	[]	[]	[6.7814016]	[173]	[]	[128602251]
789_31962	chr4	173057962	173058362	+	586	26.0	[9.233536]	[77]	[]	[]	[173058132]	[]
789_31968	chr5	39178107	39178507	+	567	26.0	[6.893674]	[164]	[]	[]	[39178339]	[]
789_31969	chr5	43352190	43352590	+	560	26.0	[9.614517]	[109]	[]	[]	[43352395]	[]
789_3197	chr10	3785223	3785623	+	1000	140.0	[14.340561]	[53]	[7.304901]	[53]	[3785374]	[3785374]
789_31978	chr5	112795314	112795714	+	565	26.0	[6.7814016]	[108]	[]	[]	[112795517]	[]
789_3198	chr10	99994212	99994612	+	1000	140.0	[11.507445]	[82]	[6.6389275]	[64]	[99994384]	[99994366]
789_31980	chr5	119386876	119387276	+	577	26.0	[6.7814016]	[104]	[]	[]	[119387079]	[]
789_31991	chr5	139662608	139663008	+	580	26.0	[7.587105]	[145]	[6.6679616, 11.325602]	[115, 145]	[139662833]	[139662803, 139662833]
789_31995	chr5	150774122	150774522	+	557	26.0	[6.730626]	[175]	[]	[]	[150774340]	[]
789_31998	chr5	154631769	154632169	+	566	26.0	[7.6658115]	[94]	[7.302018]	[94]	[154631957]	[154631957]
789_32	chr1	1658836	1659236	+	1000	712.0	[6.726624]	[109]	[]	[]	[1659023]	[]
789_32003	chr5	176720558	176720958	+	573	26.0	[9.250724, 14.340561]	[110, 127]	[7.304901]	[127]	[176720765, 176720782]	[176720782]
789_32004	chr5	180562642	180563042	+	554	26.0	[7.5523715]	[86]	[10.066811]	[86]	[180562824]	[180562824]
789_32008	chr6	3293300	3293700	+	549	26.0	[]	[]	[6.7118297]	[115]	[]	[3293511]
789_32011	chr6	7111057	7111457	+	597	26.0	[11.325602]	[170]	[7.587105, 9.55974]	[170, 216]	[7111253]	[7111253, 7111299]
789_32018	chr6	15303060	15303460	+	564	26.0	[10.268989]	[106]	[]	[]	[15303219]	[]
789_32029	chr6	27173334	27173734	+	559	26.0	[7.587105]	[123]	[11.325602]	[123]	[27173516]	[27173516]
789_32032	chr6	30156098	30156498	+	571	26.0	[9.614517]	[173]	[10.053962, 11.507445]	[142, 176]	[30156323]	[30156292, 30156326]
789_32034	chr6	31977433	31977833	+	580	26.0	[]	[]	[7.435873]	[183]	[]	[31977677]
789_32036	chr6	34679546	34679946	+	599	26.0	[11.325602]	[99]	[6.6679616, 7.587105]	[84, 99]	[34679741]	[34679726, 34679741]
789_32045	chr6	119446008	119446408	+	605	26.0	[]	[]	[10.268989]	[187]	[]	[119446246]
789_32054	chr6	144530151	144530551	+	572	26.0	[7.587105]	[113]	[11.325602]	[113]	[144530362]	[144530362]
789_32064	chr6	161257990	161258390	+	558	26.0	[7.2208457]	[156]	[]	[]	[161258150]	[]
789_3207	chr17	1562631	1563031	+	1000	140.0	[12.391855]	[115]	[12.391855]	[115]	[1562845]	[1562845]
789_32078	chr7	66819799	66820199	+	576	26.0	[]	[]	[9.77304]	[171]	[]	[66820031]
789_32089	chr7	100372198	100372598	+	571	26.0	[14.340561, 7.435873]	[132, 147]	[7.304901]	[132]	[100372413, 100372428]	[100372413]
789_32090	chr7	101185162	101185562	+	565	26.0	[10.066811]	[108]	[7.5523715]	[108]	[101185370]	[101185370]
789_32091	chr7	104958519	104958919	+	550	26.0	[7.587105]	[109]	[11.325602]	[109]	[104958714]	[104958714]
789_32092	chr7	105008300	105008700	+	554	26.0	[7.2336946]	[140]	[]	[]	[105008458]	[]
789_32093	chr7	105368368	105368768	+	583	26.0	[]	[]	[7.435873]	[150]	[]	[105368583]
789_32097	chr7	107047445	107047845	+	544	26.0	[]	[]	[9.522412]	[66]	[]	[107047610]
789_32104	chr7	132084761	132085161	+	563	26.0	[6.7118297]	[150]	[]	[]	[132085005]	[]
789_32106	chr7	135440395	135440795	+	579	26.0	[]	[]	[9.614517]	[119]	[]	[135440578]
789_32110	chr7	139116889	139117289	+	590	26.0	[]	[]	[6.893674, 6.6461034]	[159, 214]	[]	[139117072, 139117127]
789_32111	chr7	139748398	139748798	+	600	26.0	[8.492485]	[161]	[]	[]	[139748634]	[]
789_32116	chr7	142626422	142626822	+	561	26.0	[]	[]	[9.55974, 6.702695]	[82, 142]	[]	[142626581, 142626641]
789_32119	chr7	148931734	148932134	+	590	26.0	[7.435873]	[85]	[]	[]	[148931891]	[]
789_3212	chr18	79720325	79720725	+	1000	140.0	[14.340561, 14.340561, 14.340561]	[65, 94, 129]	[7.304901, 7.304901, 6.7814016, 7.304901]	[65, 94, 97, 129]	[79720488, 79720517, 79720552]	[79720488, 79720517, 79720520, 79720552]
789_32125	chr7	151390550	151390950	+	559	26.0	[]	[]	[6.893674]	[105]	[]	[151390726]
789_32134	chr8	24222679	24223079	+	577	26.0	[]	[]	[9.535811, 8.939746]	[82, 133]	[]	[24222851, 24222902]
789_32139	chr8	42805146	42805546	+	547	26.0	[]	[]	[6.702695]	[141]	[]	[42805336]
789_32141	chr8	60467389	60467789	+	588	26.0	[6.726624]	[188]	[]	[]	[60467635]	[]
789_32148	chr8	103373114	103373514	+	556	26.0	[6.6389275]	[82]	[]	[]	[103373278]	[]
789_3215	chr19	45443328	45443728	+	1000	140.0	[12.391855]	[91]	[12.391855]	[91]	[45443519]	[45443519]
789_32155	chr8	129477508	129477908	+	567	26.0	[11.325602]	[108]	[7.587105]	[108]	[129477674]	[129477674]
789_32158	chr8	141481931	141482331	+	542	26.0	[7.778084]	[118]	[7.8243337]	[118]	[141482110]	[141482110]
789_32169	chr9	94213524	94213924	+	611	26.0	[7.2336946]	[167]	[]	[]	[94213751]	[]
789_32171	chr9	107274186	107274586	+	569	26.0	[]	[]	[9.77304]	[219]	[]	[107274428]
789_32175	chr9	120811148	120811548	+	576	26.0	[6.599558, 9.55974]	[153, 190]	[]	[]	[120811352, 120811389]	[]
789_32177	chr9	120880427	120880827	+	577	26.0	[]	[]	[9.55974]	[100]	[]	[120880615]
789_32183	chrX	14027691	14028091	+	557	26.0	[]	[]	[10.053962]	[107]	[]	[14027863]
789_32194	chrX	154818900	154819300	+	571	26.0	[10.268989]	[91]	[]	[]	[154819083]	[]
789_3220	chr3	4901719	4902119	+	1000	140.0	[6.939924, 7.304901]	[90, 93]	[14.340561]	[93]	[4901907, 4901910]	[4901910]
789_32201	chr1	28602771	28603171	+	542	25.0	[9.55974]	[111]	[]	[]	[28602941]	[]
789_32204	chr1	59498582	59498982	+	548	25.0	[10.053962]	[86]	[6.6461034]	[76]	[59498765]	[59498755]
789_32217	chr1	235492619	235493019	+	556	25.0	[8.492485]	[101]	[9.522412]	[66]	[235492814]	[235492779]
789_32231	chr10	72753592	72753992	+	552	25.0	[]	[]	[6.702695]	[142]	[]	[72753827]
789_32237	chr11	47905722	47906122	+	543	25.0	[10.066811, 11.325602]	[101, 171]	[7.5523715, 7.587105]	[101, 171]	[47905873, 47905943]	[47905873, 47905943]
789_32243	chr11	108241647	108242047	+	553	25.0	[]	[]	[9.535811, 6.730626]	[74, 143]	[]	[108241810, 108241879]
789_32254	chr12	121628293	121628693	+	542	25.0	[7.587105]	[164]	[11.325602]	[164]	[121628460]	[121628460]
789_32262	chr15	52227415	52227815	+	543	25.0	[6.6892962, 7.304901]	[191, 217]	[14.340561]	[217]	[52227638, 52227664]	[52227664]
789_32263	chr15	75200646	75201046	+	543	25.0	[7.587105]	[153]	[11.325602]	[153]	[75200843]	[75200843]
789_32267	chr15	83063533	83063933	+	540	25.0	[7.587105]	[116]	[11.325602]	[116]	[83063733]	[83063733]
789_32279	chr17	36543318	36543718	+	553	25.0	[6.6461034, 10.053962]	[94, 133]	[6.730626]	[154]	[36543477, 36543516]	[36543537]
789_3228	chr1	116476380	116476780	+	1000	139.0	[7.587105]	[118]	[9.472043, 11.325602]	[90, 118]	[116476598]	[116476570, 116476598]
789_32280	chr17	41836578	41836978	+	552	25.0	[6.6892962]	[131]	[]	[]	[41836808]	[]
789_32282	chr17	45575949	45576349	+	554	25.0	[8.320283]	[114]	[8.105255]	[114]	[45576163]	[45576163]
789_32286	chr17	75110589	75110989	+	553	25.0	[11.325602]	[59]	[7.587105]	[59]	[75110746]	[75110746]
789_32287	chr17	75174819	75175219	+	541	25.0	[9.745586, 9.535811]	[191, 218]	[]	[]	[75175017, 75175044]	[]
789_32295	chr19	12779159	12779559	+	540	25.0	[]	[]	[6.730626]	[197]	[]	[12779369]
789_32297	chr19	50588532	50588932	+	546	25.0	[6.6679616]	[179]	[8.492485]	[148]	[50588742]	[50588711]
789_3230	chr1	206105141	206105541	+	1000	139.0	[12.391855]	[119]	[12.391855]	[119]	[206105354]	[206105354]
789_32312	chr2	169636619	169637019	+	561	25.0	[6.702695]	[228]	[]	[]	[169636848]	[]
789_32315	chr2	177250455	177250855	+	545	25.0	[7.2336946, 6.7814016]	[149, 174]	[]	[]	[177250644, 177250669]	[]
789_3233	chr15	59689262	59689662	+	1000	139.0	[7.573706]	[96]	[7.3216233]	[96]	[59689456]	[59689456]
789_32331	chr3	6746890	6747290	+	546	25.0	[6.7814016]	[147]	[]	[]	[6747136]	[]
789_32336	chr3	40337426	40337826	+	553	25.0	[6.702695]	[131]	[]	[]	[40337606]	[]
789_32345	chr4	138670661	138671061	+	540	25.0	[7.2540293, 12.391855]	[85, 123]	[12.391855]	[123]	[138670820, 138670858]	[138670858]
789_32351	chr5	176541133	176541533	+	544	25.0	[6.7118297]	[120]	[]	[]	[176541302]	[]
789_32358	chr6	10889364	10889764	+	542	25.0	[]	[]	[9.535811]	[177]	[]	[10889606]
789_32359	chr6	15107560	15107960	+	547	25.0	[6.6679616]	[120]	[]	[]	[15107770]	[]
789_32378	chr7	23544894	23545294	+	545	25.0	[]	[]	[9.522412]	[91]	[]	[23545077]
789_3238	chr20	35664745	35665145	+	1000	139.0	[12.391855]	[129]	[12.391855]	[129]	[35664956]	[35664956]
789_32387	chr7	121008670	121009070	+	540	25.0	[6.893674]	[114]	[]	[]	[121008883]	[]
789_3239	chr21	45067414	45067814	+	1000	139.0	[14.340561]	[81]	[7.304901]	[81]	[45067585]	[45067585]
789_32391	chr7	130290853	130291253	+	557	25.0	[]	[]	[9.535811]	[163]	[]	[130291020]
789_32392	chr7	131689784	131690184	+	545	25.0	[11.325602]	[121]	[7.587105]	[121]	[131689982]	[131689982]
789_32403	chr8	11414862	11415262	+	550	25.0	[7.573706, 7.587105]	[137, 172]	[7.3216233, 11.325602]	[137, 172]	[11415051, 11415086]	[11415051, 11415086]
789_32407	chr8	132215439	132215839	+	541	25.0	[6.730626]	[194]	[]	[]	[132215685]	[]
789_3243	chr3	194486804	194487204	+	1000	139.0	[11.325602]	[120]	[7.587105]	[120]	[194487016]	[194487016]
789_3251	chr7	121038640	121039040	+	1000	139.0	[8.939746]	[96]	[]	[]	[121038800]	[]
789_326	chr20	35615597	35615997	+	1000	503.0	[12.391855, 12.391855]	[72, 135]	[12.391855, 12.391855]	[72, 135]	[35615767, 35615830]	[35615767, 35615830]
789_3269	chr18	21612102	21612502	+	1000	138.0	[6.9910398]	[118]	[7.0666766]	[118]	[21612316]	[21612316]
789_3270	chr19	1260730	1261130	+	1000	138.0	[12.391855]	[87]	[12.391855]	[87]	[1260902]	[1260902]
789_3272	chr19	39412092	39412492	+	1000	138.0	[7.587105]	[139]	[11.325602]	[139]	[39412310]	[39412310]
789_3273	chr19	50835957	50836357	+	1000	138.0	[7.144837]	[97]	[6.9573374]	[97]	[50836135]	[50836135]
789_3277	chr6	42017129	42017529	+	1000	138.0	[]	[]	[6.6892962]	[136]	[]	[42017334]
789_3286	chr12	32005464	32005864	+	1000	137.0	[6.726624]	[111]	[]	[]	[32005668]	[]
789_329	chr1	202927072	202927472	+	1000	501.0	[9.614517]	[156]	[]	[]	[202927321]	[]
789_3293	chr2	102069299	102069699	+	1000	137.0	[9.614517]	[55]	[]	[]	[102069452]	[]
789_3299	chr22	44684663	44685063	+	1000	137.0	[11.325602]	[84]	[7.587105, 6.6892962]	[84, 113]	[44684824]	[44684824, 44684853]
789_3307	chr7	99665367	99665767	+	1000	137.0	[11.325602]	[110]	[7.587105]	[110]	[99665550]	[99665550]
789_3308	chr7	133805430	133805830	+	1000	137.0	[]	[]	[9.522412]	[103]	[]	[133805629]
789_331	chr4	121823765	121824165	+	1000	501.0	[12.391855]	[97]	[12.391855]	[97]	[121823957]	[121823957]
789_3313	chr9	123338980	123339380	+	1000	137.0	[8.320283]	[118]	[8.105255]	[118]	[123339186]	[123339186]
789_3316	chr1	156421655	156422055	+	1000	136.0	[12.391855]	[100]	[12.391855]	[100]	[156421853]	[156421853]
789_3319	chr11	117986142	117986542	+	1000	136.0	[12.391855]	[112]	[12.391855]	[112]	[117986347]	[117986347]
789_3320	chr12	10212216	10212616	+	1000	136.0	[7.302018]	[131]	[7.6658115]	[131]	[10212428]	[10212428]
789_3321	chr16	25063871	25064271	+	1000	136.0	[6.726624, 6.6892962]	[69, 79]	[]	[]	[25064039, 25064049]	[]
789_3325	chr19	32692119	32692519	+	1000	136.0	[]	[]	[6.730626]	[79]	[]	[32692284]
789_3328	chr2	148874948	148875348	+	1000	136.0	[12.391855]	[126]	[12.391855]	[126]	[148875164]	[148875164]
789_3336	chr6	90296653	90297053	+	1000	136.0	[6.9124703]	[204]	[]	[]	[90296902]	[]
789_3337	chr7	100450684	100451084	+	1000	136.0	[12.391855]	[101]	[9.472043, 12.391855]	[85, 101]	[100450882]	[100450866, 100450882]
789_3342	chr9	97803362	97803762	+	1000	136.0	[12.391855]	[93]	[12.391855]	[93]	[97803540]	[97803540]
789_3345	chr1	3900057	3900457	+	1000	135.0	[6.9573374]	[126]	[7.144837]	[126]	[3900282]	[3900282]
789_335	chr15	49169789	49170189	+	1000	499.0	[7.2208457]	[79]	[9.015383]	[95]	[49169967]	[49169983]
789_3350	chr10	69090008	69090408	+	1000	135.0	[9.726789]	[85]	[9.614517]	[100]	[69090189]	[69090204]
789_3362	chr22	21555982	21556382	+	1000	135.0	[7.0666766]	[86]	[6.9910398]	[86]	[21556157]	[21556157]
789_3369	chr5	150142721	150143121	+	1000	135.0	[6.7118297]	[113]	[]	[]	[150142929]	[]
789_3396	chr3	127794344	127794744	+	1000	134.0	[10.268989, 10.268989, 10.268989, 10.268989, 14.340561]	[118, 138, 158, 178, 198]	[7.304901]	[198]	[127794500, 127794520, 127794540, 127794560, 127794580]	[127794580]
789_340	chr19	1021490	1021890	+	1000	497.0	[12.391855, 7.5305133]	[95, 112]	[12.391855, 7.611034]	[95, 112]	[1021683, 1021700]	[1021683, 1021700]
789_3402	chr6	150151161	150151561	+	1000	134.0	[9.472043]	[134]	[]	[]	[150151380]	[]
789_3404	chr7	149718952	149719352	+	1000	134.0	[]	[]	[7.2336946]	[213]	[]	[149719180]
789_3408	chrX	149540698	149541098	+	1000	134.0	[7.7968802]	[53]	[9.55874]	[53]	[149540849]	[149540849]
789_3415	chr10	97334589	97334989	+	1000	133.0	[7.144837]	[86]	[6.9573374]	[86]	[97334763]	[97334763]
789_3419	chr14	103943659	103944059	+	1000	133.0	[9.522412]	[147]	[10.268989]	[60]	[103943905]	[103943818]
789_342	chr9	92764811	92765211	+	1000	497.0	[7.302018]	[112]	[7.6658115]	[112]	[92765018]	[92765018]
789_3426	chr18	3177965	3178365	+	1000	133.0	[12.391855]	[108]	[12.391855]	[108]	[3178165]	[3178165]
789_3428	chr19	11531989	11532389	+	1000	133.0	[9.253607]	[88]	[9.253607]	[88]	[11532176]	[11532176]
789_3438	chr22	19143916	19144316	+	1000	133.0	[9.472043]	[120]	[]	[]	[19144130]	[]
789_3440	chr3	127525415	127525815	+	1000	133.0	[]	[]	[6.726624]	[119]	[]	[127525617]
789_3454	chr1	37455037	37455437	+	1000	132.0	[7.5305133, 14.340561]	[108, 120]	[9.250724, 7.611034, 7.304901]	[71, 108, 120]	[37455243, 37455255]	[37455206, 37455243, 37455255]
789_3472	chr20	51493216	51493616	+	1000	132.0	[9.726789]	[109]	[9.745586]	[120]	[51493424]	[51493435]
789_3476	chr3	195914942	195915342	+	1000	132.0	[6.6892962, 11.325602]	[97, 110]	[7.587105]	[110]	[195915132, 195915145]	[195915145]
789_3484	chr7	158976992	158977392	+	1000	132.0	[7.611034]	[109]	[7.5305133]	[109]	[158977195]	[158977195]
789_3498	chr12	52032922	52033322	+	1000	131.0	[7.2540293]	[94]	[]	[]	[52033097]	[]
789_3503	chr16	2926965	2927365	+	1000	131.0	[]	[]	[8.492485]	[135]	[]	[2927189]
789_351	chr7	152025398	152025798	+	1000	492.0	[12.391855]	[95]	[12.391855]	[95]	[152025588]	[152025588]
789_3513	chr2	10043836	10044236	+	1000	131.0	[12.391855]	[112]	[12.391855]	[112]	[10044045]	[10044045]
789_3516	chr5	68420643	68421043	+	1000	131.0	[11.325602]	[138]	[7.587105]	[138]	[68420881]	[68420881]
789_3522	chr7	121160032	121160432	+	1000	131.0	[]	[]	[10.268989, 9.479219, 10.268989]	[85, 112, 117]	[]	[121160210, 121160237, 121160242]
