#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_6685	chr6	15996018	15996418	+	855	37.0	[15.927315]	[125]	[13.506975]	[125]	[15996232]	[15996232]
771_6686	chr6	20205826	20206226	+	1000	37.0	[13.712336]	[113]	[10.861151]	[113]	[20206020]	[20206020]
771_6695	chr6	30744328	30744728	+	1000	37.0	[8.921245]	[95]	[]	[]	[30744510]	[]
771_6697	chr6	31727422	31727822	+	1000	37.0	[]	[]	[7.561598]	[118]	[]	[31727635]
771_6699	chr6	35259300	35259700	+	1000	37.0	[]	[]	[8.212388]	[104]	[]	[35259498]
771_670	chr19	48259634	48260034	+	1000	97.0	[11.291996, 6.782992, 10.861151]	[114, 128, 145]	[13.28149, 6.671851, 13.712336]	[114, 128, 145]	[48259830, 48259844, 48259861]	[48259830, 48259844, 48259861]
771_6702	chr6	37033196	37033596	+	1000	37.0	[10.846566]	[109]	[8.124977]	[109]	[37033349]	[37033349]
771_6705	chr6	37208001	37208401	+	1000	37.0	[10.325372]	[92]	[7.9050317]	[92]	[37208173]	[37208173]
771_6709	chr6	49841373	49841773	+	581	37.0	[15.927315, 7.3206153]	[78, 118]	[13.506975]	[78]	[49841546, 49841586]	[49841546]
771_671	chr2	37561639	37562039	+	1000	97.0	[10.861151]	[116]	[13.712336]	[116]	[37561841]	[37561841]
771_6711	chr6	85078012	85078412	+	971	37.0	[10.861151]	[115]	[13.712336]	[115]	[85078211]	[85078211]
771_6713	chr6	90466613	90467013	+	974	37.0	[10.846566]	[127]	[8.124977]	[127]	[90466806]	[90466806]
771_6716	chr6	129854296	129854696	+	701	37.0	[10.210002]	[198]	[7.6191545]	[198]	[129854525]	[129854525]
771_6718	chr6	137233897	137234297	+	1000	37.0	[13.506975]	[179]	[15.927315]	[179]	[137234144]	[137234144]
771_6719	chr6	146915765	146916165	+	1000	37.0	[11.291996]	[94]	[13.28149]	[94]	[146915953]	[146915953]
771_6720	chr6	149749381	149749781	+	1000	37.0	[10.325372]	[111]	[7.9050317]	[111]	[149749580]	[149749580]
771_6724	chr7	4620529	4620929	+	1000	37.0	[13.712336]	[106]	[10.861151]	[106]	[4620701]	[4620701]
771_6726	chr7	47227819	47228219	+	1000	37.0	[13.712336]	[191]	[10.861151]	[191]	[47228063]	[47228063]
771_673	chr22	21641418	21641818	+	1000	97.0	[6.9073806]	[128]	[]	[]	[21641639]	[]
771_6731	chr7	75596808	75597208	+	882	37.0	[10.770802, 8.85852]	[152, 216]	[13.061545, 8.747505]	[152, 216]	[75596991, 75597055]	[75596991, 75597055]
771_6732	chr7	84821837	84822237	+	1000	37.0	[7.4553385, 9.447061]	[126, 138]	[6.725914]	[138]	[84822036, 84822048]	[84822048]
771_6733	chr7	91527374	91527774	+	1000	37.0	[10.846566]	[226]	[8.124977]	[226]	[91527604]	[91527604]
771_6734	chr7	92634849	92635249	+	1000	37.0	[15.927315]	[147]	[13.506975]	[147]	[92635073]	[92635073]
771_6738	chr7	100837026	100837426	+	900	37.0	[10.861151]	[102]	[13.712336]	[102]	[100837223]	[100837223]
771_674	chr5	95974024	95974424	+	1000	97.0	[12.491025]	[126]	[12.4798975]	[126]	[95974232]	[95974232]
771_6742	chr7	116339603	116340003	+	870	37.0	[11.291996]	[103]	[13.28149]	[103]	[116339795]	[116339795]
771_6745	chr7	127820252	127820652	+	1000	37.0	[13.506975]	[167]	[15.927315]	[167]	[127820469]	[127820469]
771_675	chr6	45445795	45446195	+	1000	97.0	[11.136225]	[87]	[7.771173]	[87]	[45445973]	[45445973]
771_6757	chr8	30052477	30052877	+	1000	37.0	[13.28149]	[123]	[11.291996]	[123]	[30052691]	[30052691]
771_676	chr9	97960794	97961194	+	1000	97.0	[10.846566]	[84]	[8.124977]	[84]	[97960974]	[97960974]
771_6760	chr8	38150865	38151265	+	1000	37.0	[7.473444]	[72]	[]	[]	[38151029]	[]
771_6762	chr8	95093147	95093547	+	1000	37.0	[10.191513]	[138]	[8.715885]	[138]	[95093381]	[95093381]
771_6763	chr8	98179073	98179473	+	1000	37.0	[15.927315]	[150]	[13.506975]	[150]	[98179314]	[98179314]
771_6764	chr8	100150434	100150834	+	986	37.0	[]	[]	[7.7815423]	[126]	[]	[100150616]
771_6765	chr8	101051727	101052127	+	953	37.0	[13.712336]	[107]	[10.861151]	[107]	[101051909]	[101051909]
771_6766	chr8	124228803	124229203	+	1000	37.0	[13.506975]	[160]	[15.927315]	[160]	[124229042]	[124229042]
771_6769	chr8	128556653	128557053	+	1000	37.0	[13.061545]	[126]	[10.770802]	[126]	[128556858]	[128556858]
771_677	chr9	137435971	137436371	+	1000	97.0	[13.712336]	[149]	[10.861151]	[149]	[137436192]	[137436192]
771_6770	chr8	143571334	143571734	+	1000	37.0	[13.506975]	[119]	[15.927315]	[119]	[143571533]	[143571533]
771_6772	chr9	37300632	37301032	+	1000	37.0	[9.462089]	[79]	[12.31283]	[79]	[37300800]	[37300800]
771_6775	chr9	87713288	87713688	+	1000	37.0	[6.889081]	[159]	[8.490399, 6.8779535]	[95, 159]	[87713526]	[87713462, 87713526]
771_6776	chr9	100525568	100525968	+	1000	37.0	[13.506975, 6.3757496]	[108, 142]	[15.927315]	[108]	[100525773, 100525807]	[100525773]
771_6781	chr9	130741876	130742276	+	1000	37.0	[]	[]	[7.531723]	[165]	[]	[130742110]
771_679	chr1	93567380	93567780	+	1000	96.0	[13.712336, 7.352811]	[78, 153]	[10.861151, 10.056789]	[78, 153]	[93567554, 93567629]	[93567554, 93567629]
771_6791	chr9	131168618	131169018	+	1000	37.0	[7.771173]	[77]	[11.136225]	[77]	[131168773]	[131168773]
771_6795	chrX	24231052	24231452	+	975	37.0	[13.506975]	[147]	[15.927315]	[147]	[24231281]	[24231281]
771_6801	chr1	10415445	10415845	+	930	36.0	[]	[]	[7.5262027]	[73]	[]	[10415602]
771_6805	chr1	15340269	15340669	+	739	36.0	[10.846566]	[95]	[8.124977]	[95]	[15340450]	[15340450]
771_6808	chr1	24707715	24708115	+	962	36.0	[11.066511]	[117]	[8.646172]	[117]	[24707927]	[24707927]
771_681	chr12	6944617	6945017	+	1000	96.0	[6.9308314]	[61]	[]	[]	[6944776]	[]
771_6812	chr1	27779899	27780299	+	795	36.0	[10.861151]	[101]	[13.712336]	[101]	[27780071]	[27780071]
771_6818	chr1	39204495	39204895	+	970	36.0	[7.0198283]	[192]	[9.447621]	[192]	[39204701]	[39204701]
771_6821	chr1	40152973	40153373	+	1000	36.0	[7.0198283]	[157]	[9.447621]	[157]	[40153216]	[40153216]
771_6823	chr1	44652812	44653212	+	1000	36.0	[7.4553385]	[143]	[]	[]	[44653016]	[]
771_6825	chr1	45569976	45570376	+	1000	36.0	[7.1563168]	[147]	[9.016658]	[147]	[45570194]	[45570194]
771_6827	chr1	52403563	52403963	+	1000	36.0	[]	[]	[7.232081]	[141]	[]	[52403788]
771_6828	chr1	56516825	56517225	+	737	36.0	[8.646172]	[123]	[11.066511, 7.5262027]	[123, 143]	[56517031]	[56517031, 56517051]
771_683	chr16	29029345	29029745	+	1000	96.0	[13.712336]	[115]	[10.861151]	[115]	[29029520]	[29029520]
771_6831	chr1	111599686	111600086	+	992	36.0	[13.061545]	[90]	[10.770802, 6.497891]	[90, 115]	[111599875]	[111599875, 111599900]
771_684	chr17	66348574	66348974	+	1000	96.0	[13.506975]	[172]	[15.927315]	[172]	[66348811]	[66348811]
771_6841	chr1	147851205	147851605	+	836	36.0	[10.770802]	[109]	[13.061545]	[109]	[147851400]	[147851400]
771_6845	chr1	154220419	154220819	+	1000	36.0	[10.846566]	[113]	[8.124977]	[113]	[154220620]	[154220620]
771_6846	chr1	156003435	156003835	+	951	36.0	[10.545317]	[140]	[8.426227]	[140]	[156003634]	[156003634]
771_6848	chr1	158799670	158800070	+	1000	36.0	[15.927315]	[142]	[8.12231, 13.506975]	[101, 142]	[158799901]	[158799860, 158799901]
771_6849	chr1	180611394	180611794	+	1000	36.0	[9.236603]	[216]	[7.677511]	[216]	[180611616]	[180611616]
771_685	chr2	69601089	69601489	+	1000	96.0	[13.712336]	[108]	[10.861151]	[108]	[69601282]	[69601282]
771_6851	chr1	201461103	201461503	+	608	36.0	[10.097851, 6.8016787]	[98, 141]	[6.8162637]	[98]	[201461299, 201461342]	[201461299]
771_6852	chr1	201885520	201885920	+	1000	36.0	[10.846566]	[150]	[8.124977]	[150]	[201885751]	[201885751]
771_6854	chr1	203047248	203047648	+	1000	36.0	[8.87654, 11.291996]	[138, 155]	[8.43501, 13.28149]	[138, 155]	[203047459, 203047476]	[203047459, 203047476]
771_6856	chr1	203926070	203926470	+	1000	36.0	[13.712336]	[124]	[10.861151]	[124]	[203926270]	[203926270]
771_6858	chr1	206589984	206590384	+	1000	36.0	[12.183796]	[114]	[9.885598, 8.921245]	[114, 128]	[206590179]	[206590179, 206590193]
771_6859	chr1	211515274	211515674	+	1000	36.0	[8.124977]	[107]	[10.846566]	[107]	[211515463]	[211515463]
771_686	chr3	44235899	44236299	+	1000	96.0	[11.291996]	[113]	[13.28149]	[113]	[44236102]	[44236102]
771_6861	chr1	219938682	219939082	+	1000	36.0	[8.426227]	[106]	[10.545317]	[106]	[219938874]	[219938874]
771_6862	chr1	226002543	226002943	+	1000	36.0	[7.3685164]	[146]	[]	[]	[226002716]	[]
771_687	chr3	156604678	156605078	+	1000	96.0	[11.291996]	[127]	[13.28149]	[127]	[156604886]	[156604886]
771_6870	chr1	246104959	246105359	+	1000	36.0	[11.136225]	[118]	[7.771173]	[118]	[246105125]	[246105125]
771_6878	chr10	69229305	69229705	+	1000	36.0	[10.770802]	[123]	[13.061545]	[123]	[69229510]	[69229510]
771_688	chr3	171524132	171524532	+	1000	96.0	[10.325372, 10.846566]	[97, 109]	[7.9050317, 8.124977]	[97, 109]	[171524318, 171524330]	[171524318, 171524330]
771_6883	chr10	73419416	73419816	+	1000	36.0	[11.291996]	[167]	[13.28149]	[167]	[73419638]	[73419638]
771_6884	chr10	73744053	73744453	+	1000	36.0	[7.293798]	[139]	[]	[]	[73744215]	[]
771_6886	chr10	74854002	74854402	+	839	36.0	[]	[]	[7.691193]	[87]	[]	[74854173]
771_6887	chr10	84156797	84157197	+	1000	36.0	[8.124977]	[80]	[10.846566]	[80]	[84156968]	[84156968]
771_6888	chr10	100229465	100229865	+	987	36.0	[]	[]	[8.212388]	[76]	[]	[100229627]
771_6889	chr11	4891960	4892360	+	680	36.0	[13.506975]	[124]	[15.927315]	[124]	[4892170]	[4892170]
771_689	chr4	121155932	121156332	+	1000	96.0	[10.545317]	[89]	[8.426227]	[89]	[121156112]	[121156112]
771_6890	chr11	34208541	34208941	+	1000	36.0	[8.646172]	[113]	[11.066511]	[113]	[34208754]	[34208754]
771_69	chr6	4379941	4380341	+	1000	322.0	[10.0394945]	[76]	[7.789663]	[76]	[4380114]	[4380114]
771_690	chr5	170306369	170306769	+	1000	96.0	[]	[]	[6.8016787]	[84]	[]	[170306546]
771_6900	chr12	6278617	6279017	+	906	36.0	[13.191141, 10.545317]	[105, 126]	[10.641206, 8.426227]	[105, 126]	[6278818, 6278839]	[6278818, 6278839]
771_6901	chr12	12803226	12803626	+	1000	36.0	[15.927315]	[108]	[13.506975]	[108]	[12803424]	[12803424]
771_6902	chr12	24709168	24709568	+	967	36.0	[8.490399, 13.506975]	[86, 118]	[15.927315]	[118]	[24709342, 24709374]	[24709374]
771_6904	chr12	27852714	27853114	+	870	36.0	[7.109026]	[120]	[7.399148]	[120]	[27852925]	[27852925]
771_6905	chr12	48600908	48601308	+	874	36.0	[13.506975]	[128]	[15.927315]	[128]	[48601126]	[48601126]
771_6907	chr12	49201304	49201704	+	1000	36.0	[13.506975]	[186]	[15.927315]	[186]	[49201545]	[49201545]
771_691	chr5	180555165	180555565	+	1000	96.0	[10.104691]	[121]	[7.36485]	[121]	[180555381]	[180555381]
771_6913	chr12	80186687	80187087	+	1000	36.0	[15.927315]	[107]	[13.506975]	[107]	[80186890]	[80186890]
771_6914	chr12	92224819	92225219	+	1000	36.0	[10.770802]	[121]	[13.061545]	[121]	[92225024]	[92225024]
771_6916	chr12	95201925	95202325	+	811	36.0	[11.291996]	[103]	[13.28149]	[103]	[95202119]	[95202119]
771_6918	chr12	106779953	106780353	+	740	36.0	[6.773712, 15.927315]	[82, 158]	[6.5920763, 13.506975]	[82, 158]	[106780116, 106780192]	[106780116, 106780192]
771_6919	chr12	110760148	110760548	+	1000	36.0	[11.291996]	[79]	[13.28149]	[79]	[110760320]	[110760320]
771_692	chr6	4942131	4942531	+	1000	96.0	[13.506975]	[139]	[15.927315]	[139]	[4942337]	[4942337]
771_6922	chr12	124774771	124775171	+	1000	36.0	[8.85852]	[134]	[8.747505, 6.500429]	[134, 176]	[124774975]	[124774975, 124775017]
771_6923	chr12	127162887	127163287	+	915	36.0	[10.770802]	[158]	[7.9042892, 13.061545]	[131, 158]	[127163120]	[127163093, 127163120]
771_6924	chr12	130832833	130833233	+	946	36.0	[8.869647]	[96]	[8.736378]	[96]	[130833014]	[130833014]
771_6926	chr14	23277915	23278315	+	876	36.0	[10.861151]	[96]	[13.712336]	[96]	[23278106]	[23278106]
771_6928	chr14	73058185	73058585	+	1000	36.0	[]	[]	[7.1273255]	[138]	[]	[73058361]
771_6929	chr14	76773517	76773917	+	1000	36.0	[8.124977]	[107]	[10.846566]	[107]	[76773715]	[76773715]
771_693	chr6	34745342	34745742	+	1000	96.0	[11.291996]	[196]	[13.28149]	[196]	[34745586]	[34745586]
771_6935	chr15	48858382	48858782	+	1000	36.0	[7.026721]	[108]	[9.146254]	[108]	[48858567]	[48858567]
771_6936	chr15	51144091	51144491	+	1000	36.0	[10.641206]	[170]	[13.191141]	[170]	[51144335]	[51144335]
771_6938	chr15	52013051	52013451	+	969	36.0	[13.28149]	[160]	[11.291996]	[160]	[52013278]	[52013278]
771_6939	chr15	65318760	65319160	+	1000	36.0	[6.8162637]	[112]	[10.097851]	[112]	[65318949]	[65318949]
771_694	chr7	101100122	101100522	+	1000	96.0	[13.061545, 10.641206]	[66, 111]	[10.770802, 13.191141]	[66, 111]	[101100282, 101100327]	[101100282, 101100327]
771_6948	chr16	28553902	28554302	+	1000	36.0	[]	[]	[6.91942]	[169]	[]	[28554153]
771_695	chr7	139044363	139044763	+	1000	96.0	[13.506975]	[76]	[15.927315]	[76]	[139044535]	[139044535]
771_6951	chr16	31052123	31052523	+	799	36.0	[9.8452]	[94]	[10.264917]	[94]	[31052311]	[31052311]
771_6958	chr16	81586392	81586792	+	1000	36.0	[13.28149]	[134]	[11.291996]	[134]	[81586607]	[81586607]
771_6960	chr16	84139355	84139755	+	1000	36.0	[]	[]	[8.270454]	[139]	[]	[84139585]
771_6964	chr16	89320261	89320661	+	758	36.0	[10.545317]	[84]	[8.426227]	[84]	[89320438]	[89320438]
771_6965	chr17	13306582	13306982	+	785	36.0	[9.89249]	[145]	[11.882428]	[145]	[13306809]	[13306809]
771_6966	chr17	16516569	16516969	+	1000	36.0	[13.28149]	[109]	[11.291996]	[109]	[16516760]	[16516760]
771_6967	chr17	17819629	17820029	+	815	36.0	[13.506975]	[99]	[15.927315]	[99]	[17819816]	[17819816]
771_697	chr8	40600409	40600809	+	1000	96.0	[8.646172]	[106]	[11.066511]	[106]	[40600607]	[40600607]
771_6971	chr17	36850699	36851099	+	837	36.0	[10.846566]	[149]	[8.124977]	[149]	[36850920]	[36850920]
771_698	chr9	91164706	91165106	+	1000	96.0	[13.28149]	[102]	[11.291996]	[102]	[91164908]	[91164908]
771_6985	chr17	69175709	69176109	+	966	36.0	[9.8452]	[115]	[10.264917]	[115]	[69175905]	[69175905]
771_6989	chr17	81519445	81519845	+	1000	36.0	[8.124977]	[102]	[10.846566]	[102]	[81519639]	[81519639]
771_699	chr9	128296682	128297082	+	1000	96.0	[8.124977]	[105]	[10.846566]	[105]	[128296875]	[128296875]
771_6990	chr17	82456230	82456630	+	1000	36.0	[9.78519]	[113]	[7.6843505]	[113]	[82456441]	[82456441]
771_6991	chr18	2302885	2303285	+	1000	36.0	[9.743723]	[97]	[9.625255]	[97]	[2303066]	[2303066]
771_6992	chr18	59927344	59927744	+	836	36.0	[7.6888065]	[155]	[6.7108865, 6.7552223]	[145, 155]	[59927537]	[59927527, 59927537]
771_6999	chr19	12544297	12544697	+	1000	36.0	[]	[]	[7.232081]	[134]	[]	[12544471]
771_700	chr9	136785058	136785458	+	1000	96.0	[8.646172]	[83]	[11.066511]	[83]	[136785226]	[136785226]
771_7007	chr19	45632494	45632894	+	608	36.0	[11.066511]	[100]	[8.646172]	[100]	[45632688]	[45632688]
771_701	chr1	44532129	44532529	+	1000	95.0	[6.570135, 10.770802]	[87, 98]	[13.061545]	[98]	[44532308, 44532319]	[44532319]
771_7014	chr2	10341186	10341586	+	1000	36.0	[11.291996]	[119]	[13.28149]	[119]	[10341393]	[10341393]
771_7018	chr2	27527314	27527714	+	1000	36.0	[13.28149]	[78]	[11.291996]	[78]	[27527491]	[27527491]
771_7022	chr2	53668519	53668919	+	841	36.0	[]	[]	[7.3535123]	[118]	[]	[53668736]
771_7023	chr2	53969264	53969664	+	1000	36.0	[10.770802, 7.253499]	[96, 103]	[13.061545, 7.383095, 7.691465]	[96, 141, 145]	[53969451, 53969458]	[53969451, 53969496, 53969500]
771_7024	chr2	62299311	62299711	+	1000	36.0	[10.846566]	[112]	[8.124977]	[112]	[62299519]	[62299519]
771_7025	chr2	64767696	64768096	+	844	36.0	[]	[]	[7.7815423]	[122]	[]	[64767909]
771_7027	chr2	99180912	99181312	+	1000	36.0	[7.161842]	[160]	[]	[]	[99181127]	[]
771_7028	chr2	120262779	120263179	+	1000	36.0	[8.426227]	[115]	[10.545317]	[115]	[120262984]	[120262984]
771_703	chr1	244322971	244323371	+	1000	95.0	[13.061545, 10.325372]	[107, 118]	[10.770802, 7.9050317]	[107, 118]	[244323159, 244323170]	[244323159, 244323170]
771_7030	chr2	151575367	151575767	+	1000	36.0	[7.619093]	[91]	[7.6302204]	[91]	[151575519]	[151575519]
771_7034	chr2	175167812	175168212	+	1000	36.0	[7.0216236]	[215]	[]	[]	[175168041]	[]
771_7035	chr2	199229173	199229573	+	1000	36.0	[13.506975]	[127]	[15.927315]	[127]	[199229379]	[199229379]
771_7036	chr2	202965749	202966149	+	1000	36.0	[8.426227, 10.846566, 6.570135]	[67, 86, 114]	[10.545317, 8.124977]	[67, 86]	[202965910, 202965929, 202965957]	[202965910, 202965929]
771_7037	chr20	4192233	4192633	+	1000	36.0	[11.136225]	[101]	[7.771173]	[101]	[4192414]	[4192414]
771_7038	chr20	23136791	23137191	+	915	36.0	[8.426227]	[175]	[10.545317]	[175]	[23137018]	[23137018]
771_704	chr10	4867608	4868008	+	1000	95.0	[13.712336]	[106]	[10.861151]	[106]	[4867808]	[4867808]
771_7043	chr20	43690855	43691255	+	944	36.0	[]	[]	[7.473444]	[126]	[]	[43691044]
771_7047	chr20	49812419	49812819	+	1000	36.0	[8.646172]	[100]	[11.066511]	[100]	[49812600]	[49812600]
771_705	chr10	71860384	71860784	+	1000	95.0	[8.426227, 8.124977]	[99, 141]	[10.545317, 10.846566]	[99, 141]	[71860581, 71860623]	[71860581, 71860623]
771_7050	chr20	56418945	56419345	+	646	36.0	[9.447061]	[113]	[6.725914]	[113]	[56419139]	[56419139]
771_7051	chr20	58420777	58421177	+	888	36.0	[8.646172]	[105]	[11.066511]	[105]	[58420959]	[58420959]
771_7053	chr21	34361725	34362125	+	1000	36.0	[11.136225]	[107]	[7.771173]	[107]	[34361876]	[34361876]
771_7058	chr22	19881209	19881609	+	1000	36.0	[6.9308314]	[142]	[]	[]	[19881377]	[]
771_706	chr11	9613137	9613537	+	1000	95.0	[]	[]	[7.232081]	[97]	[]	[9613308]
771_707	chr11	66892129	66892529	+	1000	95.0	[10.325372, 9.447061, 13.712336]	[119, 140, 161]	[7.9050317, 6.725914, 10.861151]	[119, 140, 161]	[66892318, 66892339, 66892360]	[66892318, 66892339, 66892360]
771_7072	chr22	22085719	22086119	+	1000	36.0	[11.291996]	[166]	[13.28149]	[166]	[22085943]	[22085943]
771_708	chr14	54754699	54755099	+	1000	95.0	[11.291996]	[101]	[13.28149]	[101]	[54754898]	[54754898]
771_7084	chr22	22841435	22841835	+	1000	36.0	[7.5456877]	[127]	[6.500905]	[127]	[22841618]	[22841618]
771_7088	chr22	22947641	22948041	+	1000	36.0	[7.8418097]	[122]	[]	[]	[22947825]	[]
771_709	chr2	46315178	46315578	+	1000	95.0	[8.646172]	[104]	[11.066511]	[104]	[46315364]	[46315364]
771_7090	chr22	23198234	23198634	+	1000	36.0	[]	[]	[7.473444]	[58]	[]	[23198386]
771_7094	chr22	27726618	27727018	+	769	36.0	[13.28149]	[113]	[11.291996]	[113]	[27726821]	[27726821]
771_7095	chr22	30609312	30609712	+	1000	36.0	[13.191141]	[97]	[10.641206]	[97]	[30609497]	[30609497]
771_7096	chr22	32649461	32649861	+	670	36.0	[]	[]	[6.466483]	[122]	[]	[32649660]
771_7097	chr22	35218940	35219340	+	902	36.0	[13.28149]	[128]	[11.291996]	[128]	[35219164]	[35219164]
771_7098	chr22	39606596	39606996	+	1000	36.0	[10.861151]	[125]	[13.712336]	[125]	[39606812]	[39606812]
771_7099	chr3	10192049	10192449	+	939	36.0	[10.641206]	[104]	[13.191141]	[104]	[10192239]	[10192239]
771_7102	chr3	17635724	17636124	+	1000	36.0	[13.712336]	[98]	[10.861151]	[98]	[17635922]	[17635922]
771_7103	chr3	40309180	40309580	+	1000	36.0	[13.712336]	[81]	[10.861151]	[81]	[40309342]	[40309342]
771_7106	chr3	47017040	47017440	+	1000	36.0	[8.426227]	[107]	[10.545317]	[107]	[47017246]	[47017246]
771_7108	chr3	48013275	48013675	+	1000	36.0	[10.861151]	[113]	[13.712336]	[113]	[48013486]	[48013486]
771_7111	chr3	126911376	126911776	+	1000	36.0	[10.770802]	[120]	[13.061545]	[120]	[126911587]	[126911587]
771_7112	chr3	129226348	129226748	+	851	36.0	[13.191141]	[95]	[10.641206]	[95]	[129226542]	[129226542]
771_7113	chr3	138694366	138694766	+	883	36.0	[11.291996]	[107]	[6.91942, 13.28149]	[94, 107]	[138694551]	[138694538, 138694551]
771_7115	chr3	142850299	142850699	+	580	36.0	[7.027282]	[105]	[9.440167]	[105]	[142850500]	[142850500]
771_7116	chr3	170726553	170726953	+	1000	36.0	[12.31283]	[170]	[9.462089]	[170]	[170726801]	[170726801]
771_7118	chr3	194051772	194052172	+	1000	36.0	[10.545317]	[112]	[8.426227]	[112]	[194051982]	[194051982]
771_7119	chr4	2801162	2801562	+	1000	36.0	[13.506975]	[89]	[15.927315]	[89]	[2801324]	[2801324]
771_712	chr5	76739025	76739425	+	1000	95.0	[15.927315]	[92]	[13.506975]	[92]	[76739216]	[76739216]
771_7120	chr4	8191352	8191752	+	1000	36.0	[15.927315]	[186]	[13.506975]	[186]	[8191589]	[8191589]
771_7121	chr4	40121492	40121892	+	1000	36.0	[10.545317]	[102]	[8.426227]	[102]	[40121674]	[40121674]
771_7123	chr4	48909622	48910022	+	1000	36.0	[13.712336]	[132]	[10.861151]	[132]	[48909835]	[48909835]
771_7125	chr4	70722357	70722757	+	931	36.0	[10.770802]	[121]	[13.061545]	[121]	[70722564]	[70722564]
771_7127	chr4	76179416	76179816	+	775	36.0	[8.646172]	[102]	[11.066511]	[102]	[76179616]	[76179616]
771_7129	chr4	168421704	168422104	+	1000	36.0	[13.191141]	[70]	[10.641206]	[70]	[168421873]	[168421873]
771_713	chr6	4911138	4911538	+	1000	95.0	[10.641206]	[125]	[13.191141]	[125]	[4911348]	[4911348]
771_7130	chr4	183348927	183349327	+	1000	36.0	[10.545317]	[103]	[8.426227]	[103]	[183349103]	[183349103]
771_7134	chr5	10580085	10580485	+	1000	36.0	[13.191141]	[99]	[10.641206]	[99]	[10580267]	[10580267]
771_7139	chr5	65121980	65122380	+	1000	36.0	[7.771173]	[101]	[11.136225]	[101]	[65122162]	[65122162]
771_714	chr6	7975033	7975433	+	1000	95.0	[13.506975]	[108]	[15.927315]	[108]	[7975221]	[7975221]
771_7140	chr5	68333897	68334297	+	996	36.0	[7.1737247, 10.545317]	[84, 102]	[8.426227, 7.3033204]	[102, 137]	[68334076, 68334094]	[68334094, 68334129]
771_7141	chr5	76790577	76790977	+	845	36.0	[13.061545, 6.725914]	[82, 143]	[10.770802, 9.447061]	[82, 143]	[76790737, 76790798]	[76790737, 76790798]
771_7145	chr5	109388406	109388806	+	861	36.0	[15.927315, 7.691465]	[132, 157]	[13.506975]	[132]	[109388619, 109388644]	[109388619]
771_7147	chr5	132782195	132782595	+	1000	36.0	[13.28149]	[159]	[11.291996]	[159]	[132782422]	[132782422]
771_7149	chr5	149455996	149456396	+	1000	36.0	[10.545317]	[140]	[8.426227]	[140]	[149456227]	[149456227]
771_715	chr6	13688705	13689105	+	1000	95.0	[13.712336]	[89]	[10.861151]	[89]	[13688882]	[13688882]
771_7150	chr5	159240299	159240699	+	1000	36.0	[11.291996]	[191]	[13.28149]	[191]	[159240546]	[159240546]
771_7151	chr5	160008860	160009260	+	1000	36.0	[]	[]	[6.5450826]	[194]	[]	[160009103]
771_7152	chr5	164487917	164488317	+	1000	36.0	[10.861151, 10.210002]	[147, 179]	[13.712336, 7.6191545]	[147, 179]	[164488122, 164488154]	[164488122, 164488154]
771_7153	chr5	172868501	172868901	+	1000	36.0	[10.641206, 6.671851]	[125, 143]	[13.191141, 6.782992]	[125, 143]	[172868712, 172868730]	[172868712, 172868730]
771_7154	chr5	173691912	173692312	+	1000	36.0	[10.770802]	[142]	[13.061545]	[142]	[173692137]	[173692137]
771_7159	chr6	8085012	8085412	+	981	36.0	[13.28149]	[110]	[11.291996]	[110]	[8085214]	[8085214]
771_716	chr6	37791332	37791732	+	1000	95.0	[15.927315]	[76]	[13.506975]	[76]	[37791506]	[37791506]
771_7163	chr6	17703337	17703737	+	1000	36.0	[13.061545]	[108]	[10.770802]	[108]	[17703534]	[17703534]
771_7164	chr6	19999555	19999955	+	1000	36.0	[9.8452]	[110]	[10.264917]	[110]	[19999747]	[19999747]
771_717	chr6	158853323	158853723	+	1000	95.0	[8.646172]	[86]	[11.066511]	[86]	[158853488]	[158853488]
771_7173	chr6	36820705	36821105	+	1000	36.0	[11.291996]	[102]	[13.28149]	[102]	[36820889]	[36820889]
771_7175	chr6	42136859	42137259	+	1000	36.0	[10.770802]	[168]	[13.061545]	[168]	[42137104]	[42137104]
771_718	chr7	48084956	48085356	+	1000	95.0	[10.770802]	[120]	[13.061545]	[120]	[48085161]	[48085161]
771_7188	chr6	129490487	129490887	+	1000	36.0	[8.646172]	[76]	[11.066511]	[76]	[129490654]	[129490654]
771_7189	chr6	135164383	135164783	+	960	36.0	[10.861151]	[135]	[13.712336]	[135]	[135164601]	[135164601]
771_719	chr7	102991650	102992050	+	1000	95.0	[10.641206, 11.291996]	[90, 117]	[13.191141, 13.28149]	[90, 117]	[102991835, 102991862]	[102991835, 102991862]
771_7195	chr7	2019698	2020098	+	1000	36.0	[9.8452]	[226]	[10.264917]	[226]	[2019936]	[2019936]
771_7196	chr7	4968298	4968698	+	639	36.0	[8.646172]	[98]	[11.066511]	[98]	[4968485]	[4968485]
771_720	chr8	39038116	39038516	+	1000	95.0	[15.927315, 10.325372]	[103, 119]	[13.506975, 7.9050317]	[103, 119]	[39038315, 39038331]	[39038315, 39038331]
