#PeakID(python identify_motif.py ./ENCODE_processed_files/ELK1_idr.fa ELK1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
120_5358	chr1	167132302	167132702	+	699	26.0	[6.155368]	[74]	[]	[]	[167132475]	[]
120_536	chr20	56832489	56832889	+	1000	79.0	[6.586058]	[167]	[7.806739]	[100]	[56832730]	[56832663]
120_5360	chr1	168287138	168287538	+	638	26.0	[]	[]	[10.702384]	[132]	[]	[168287366]
120_5363	chr1	183635540	183635940	+	721	26.0	[]	[]	[6.8745704]	[146]	[]	[183635758]
120_5365	chr1	204763764	204764164	+	608	26.0	[8.920127]	[119]	[]	[]	[204763968]	[]
120_537	chr20	62182781	62183181	+	1000	79.0	[12.6155815, 13.550472]	[131, 159]	[10.785713]	[112]	[62183002, 62183030]	[62182983]
120_5371	chr1	208219734	208220134	+	758	26.0	[5.450635]	[145]	[]	[]	[208219943]	[]
120_5372	chr1	223772154	223772554	+	805	26.0	[5.8813252]	[133]	[]	[]	[223772372]	[]
120_5375	chr1	228500861	228501261	+	710	26.0	[7.8935585]	[196]	[]	[]	[228501102]	[]
120_5380	chr1	248837731	248838131	+	801	26.0	[11.899101]	[172]	[]	[]	[248837943]	[]
120_5381	chr1	248858899	248859299	+	717	26.0	[8.601443]	[148]	[]	[]	[248859077]	[]
120_539	chr3	42880897	42881297	+	1000	79.0	[]	[]	[14.663861]	[97]	[]	[42881083]
120_5390	chr10	45727011	45727411	+	676	26.0	[]	[]	[5.884043, 9.8508215]	[112, 164]	[]	[45727198, 45727250]
120_5397	chr11	18588619	18589019	+	817	26.0	[6.2695093]	[70]	[]	[]	[18588779]	[]
120_5398	chr11	45847096	45847496	+	707	26.0	[]	[]	[5.623602]	[126]	[]	[45847305]
120_54	chr10	47336646	47337046	+	1000	258.0	[]	[]	[13.681358]	[128]	[]	[47336873]
120_540	chr4	73258968	73259368	+	1000	79.0	[10.118435]	[100]	[]	[]	[73259157]	[]
120_5402	chr11	65818158	65818558	+	756	26.0	[5.54794]	[104]	[]	[]	[65818332]	[]
120_5405	chr11	66931918	66932318	+	803	26.0	[16.446117]	[116]	[]	[]	[66932114]	[]
120_5409	chr11	124876246	124876646	+	757	26.0	[8.181883]	[94]	[5.54794]	[134]	[124876425]	[124876465]
120_541	chr5	6632872	6633272	+	1000	79.0	[8.181883]	[93]	[14.663861]	[86]	[6633062]	[6633055]
120_5410	chr12	1690728	1691128	+	783	26.0	[]	[]	[13.681358]	[107]	[]	[1690919]
120_5416	chr12	62466599	62466999	+	798	26.0	[12.6155815]	[102]	[]	[]	[62466779]	[]
120_5417	chr12	89326700	89327100	+	573	26.0	[]	[]	[6.6503706]	[130]	[]	[89326908]
120_5419	chr12	119901962	119902362	+	758	26.0	[]	[]	[11.697124]	[109]	[]	[119902133]
120_5420	chr12	122399776	122400176	+	774	26.0	[6.1698327]	[180]	[]	[]	[122400021]	[]
120_543	chr7	75486158	75486558	+	1000	79.0	[16.446117]	[119]	[]	[]	[75486361]	[]
120_5432	chr14	24195493	24195893	+	797	26.0	[]	[]	[10.118435]	[139]	[]	[24195697]
120_5433	chr14	35121896	35122296	+	783	26.0	[10.118435]	[120]	[]	[]	[35122088]	[]
120_5434	chr14	77457749	77458149	+	766	26.0	[9.914867]	[157]	[]	[]	[77457997]	[]
120_5435	chr15	40807248	40807648	+	770	26.0	[]	[]	[7.8849635]	[109]	[]	[40807447]
120_5436	chr15	43133516	43133916	+	665	26.0	[13.550472]	[135]	[7.7827754]	[87]	[43133716]	[43133668]
120_5437	chr15	55408275	55408675	+	714	26.0	[7.0910826, 5.54029]	[107, 142]	[8.499255, 9.986728]	[178, 198]	[55408434, 55408469]	[55408505, 55408525]
120_544	chr7	128739125	128739525	+	1000	79.0	[]	[]	[13.681358]	[127]	[]	[128739342]
120_5440	chr15	65818962	65819362	+	682	26.0	[11.697124]	[130]	[]	[]	[65819149]	[]
120_5441	chr15	77633398	77633798	+	807	26.0	[]	[]	[7.9376245]	[130]	[]	[77633598]
120_5442	chr15	90143144	90143544	+	648	26.0	[5.92804]	[65]	[]	[]	[90143296]	[]
120_5444	chr16	1309040	1309440	+	786	26.0	[]	[]	[6.259324, 5.7344956]	[118, 154]	[]	[1309247, 1309283]
120_5446	chr16	4956140	4956540	+	764	26.0	[]	[]	[6.401216]	[137]	[]	[4956369]
120_5449	chr16	85334649	85335049	+	730	26.0	[7.5894604]	[182]	[]	[]	[85334885]	[]
120_5450	chr16	85566690	85567090	+	681	26.0	[7.070727]	[151]	[]	[]	[85566894]	[]
120_5452	chr16	89093615	89094015	+	633	26.0	[5.8366838, 10.649723]	[119, 199]	[]	[]	[89093779, 89093859]	[]
120_5454	chr17	7483591	7483991	+	815	26.0	[5.4549427]	[142]	[]	[]	[7483763]	[]
120_5455	chr17	38799695	38800095	+	707	26.0	[8.720509]	[232]	[]	[]	[38799938]	[]
120_5457	chr17	40362585	40362985	+	784	26.0	[5.92804]	[88]	[]	[]	[40362743]	[]
120_5458	chr17	40417683	40418083	+	741	26.0	[5.4397116]	[173]	[]	[]	[40417929]	[]
120_546	chr9	129863141	129863541	+	1000	79.0	[]	[]	[10.702384]	[134]	[]	[129863372]
120_5462	chr17	62423723	62424123	+	792	26.0	[]	[]	[8.181883]	[107]	[]	[62423885]
120_5463	chr17	62681556	62681956	+	699	26.0	[]	[]	[9.565032]	[149]	[]	[62681774]
120_5464	chr17	76103585	76103985	+	807	26.0	[]	[]	[11.900691]	[118]	[]	[76103770]
120_5467	chr17	82519386	82519786	+	726	26.0	[8.876061, 5.92804]	[113, 122]	[]	[]	[82519577, 82519586]	[]
120_547	chr9	131057788	131058188	+	1000	79.0	[]	[]	[5.87242]	[98]	[]	[131057961]
120_5474	chr19	3500549	3500949	+	699	26.0	[7.785617]	[132]	[]	[]	[3500751]	[]
120_5479	chr19	10416608	10417008	+	755	26.0	[5.645092]	[136]	[]	[]	[10416827]	[]
120_548	chr1	2391547	2391947	+	1000	78.0	[11.899101, 8.183473]	[109, 115]	[]	[]	[2391754, 2391760]	[]
120_5480	chr19	15839868	15840268	+	798	26.0	[]	[]	[7.806739]	[130]	[]	[15840091]
120_5483	chr19	18064813	18065213	+	820	26.0	[12.6155815]	[82]	[]	[]	[18064984]	[]
120_5486	chr19	36013985	36014385	+	730	26.0	[]	[]	[6.401216]	[195]	[]	[36014232]
120_5487	chr19	37655635	37656035	+	747	26.0	[9.66722]	[87]	[]	[]	[37655816]	[]
120_5488	chr19	39445446	39445846	+	745	26.0	[]	[]	[8.601443]	[121]	[]	[39445661]
120_5489	chr19	45506415	45506815	+	817	26.0	[6.2402864]	[150]	[]	[]	[45506606]	[]
120_549	chr1	37554125	37554525	+	1000	78.0	[]	[]	[11.900691, 9.8508215]	[93, 99]	[]	[37554309, 37554315]
120_5490	chr19	45607305	45607705	+	727	26.0	[]	[]	[6.2402864]	[93]	[]	[45607475]
120_5491	chr19	45817069	45817469	+	771	26.0	[5.544434]	[147]	[]	[]	[45817310]	[]
120_5493	chr19	49154940	49155340	+	632	26.0	[]	[]	[7.405859]	[141]	[]	[49155114]
120_5497	chr19	58475988	58476388	+	801	26.0	[]	[]	[8.499255]	[143]	[]	[58476156]
120_55	chr11	96243169	96243569	+	1000	255.0	[]	[]	[8.920127]	[107]	[]	[96243375]
120_550	chr1	109548354	109548754	+	1000	78.0	[14.663861]	[112]	[8.612574]	[135]	[109548561]	[109548584]
120_5501	chr2	38643736	38644136	+	565	26.0	[]	[]	[10.702384]	[129]	[]	[38643887]
120_5506	chr2	113890839	113891239	+	674	26.0	[]	[]	[6.155368]	[193]	[]	[113891059]
120_5507	chr2	161278572	161278972	+	820	26.0	[5.840594]	[147]	[]	[]	[161278753]	[]
120_5508	chr2	170929951	170930351	+	746	26.0	[]	[]	[6.1561913]	[215]	[]	[170930174]
120_5513	chr20	1393030	1393430	+	729	26.0	[8.524351, 13.681358, 10.785713]	[71, 83, 109]	[7.1942153]	[106]	[1393181, 1393193, 1393219]	[1393216]
120_5517	chr20	49188357	49188757	+	821	26.0	[8.312699]	[166]	[5.9138436]	[178]	[49188570]	[49188582]
120_552	chr11	64996915	64997315	+	1000	78.0	[]	[]	[11.616154]	[109]	[]	[64997121]
120_553	chr16	2047733	2048133	+	1000	78.0	[16.446117]	[137]	[]	[]	[2047967]	[]
120_5539	chr22	20604915	20605315	+	647	26.0	[]	[]	[12.6155815]	[148]	[]	[20605133]
120_554	chr16	70346665	70347065	+	1000	78.0	[]	[]	[13.681358]	[128]	[]	[70346883]
120_555	chr17	36535246	36535646	+	1000	78.0	[12.6155815, 14.663861, 7.353675]	[112, 138, 158]	[]	[]	[36535447, 36535473, 36535493]	[]
120_5550	chr22	21572504	21572904	+	723	26.0	[]	[]	[7.0910826]	[180]	[]	[21572729]
120_5559	chr22	21831778	21832178	+	579	26.0	[5.4549427]	[139]	[]	[]	[21831929]	[]
120_556	chr17	42017270	42017670	+	1000	78.0	[]	[]	[16.446117]	[109]	[]	[42017465]
120_5560	chr22	21863531	21863931	+	608	26.0	[5.9138436]	[180]	[]	[]	[21863748]	[]
120_5569	chr22	22146264	22146664	+	843	26.0	[10.000369]	[169]	[]	[]	[22146476]	[]
120_557	chr18	9136379	9136779	+	1000	78.0	[]	[]	[10.649723]	[122]	[]	[9136595]
120_558	chr19	13150171	13150571	+	1000	78.0	[]	[]	[10.118435, 13.681358]	[82, 125]	[]	[13150340, 13150383]
120_5581	chr22	22675962	22676362	+	719	26.0	[]	[]	[6.2831507]	[130]	[]	[22676173]
120_5582	chr22	22680192	22680592	+	771	26.0	[]	[]	[5.45392]	[184]	[]	[22680437]
120_559	chr19	56121255	56121655	+	1000	78.0	[13.550472]	[119]	[13.550472]	[116]	[56121456]	[56121453]
120_5596	chr22	23007161	23007561	+	832	26.0	[]	[]	[5.884043]	[108]	[]	[23007316]
120_56	chr8	42412812	42413212	+	1000	253.0	[11.419997]	[91]	[]	[]	[42413000]	[]
120_560	chr2	177552635	177553035	+	1000	78.0	[13.681358, 6.8745704]	[105, 111]	[10.475057]	[119]	[177552809, 177552815]	[177552823]
120_5601	chr22	23106447	23106847	+	770	26.0	[7.0910826]	[85]	[]	[]	[23106604]	[]
120_5608	chr22	23750971	23751371	+	560	26.0	[]	[]	[12.6155815]	[103]	[]	[23751163]
120_5609	chr22	36481956	36482356	+	672	26.0	[6.8671594]	[200]	[]	[]	[36482179]	[]
120_5611	chr22	40346295	40346695	+	695	26.0	[]	[]	[5.418713, 9.135932]	[160, 166]	[]	[40346502, 40346508]
120_562	chr2	219245291	219245691	+	1000	78.0	[7.579411]	[138]	[13.681358]	[95]	[219245528]	[219245485]
120_5623	chr3	50328055	50328455	+	736	26.0	[]	[]	[11.900691, 6.2402864]	[101, 107]	[]	[50328241, 50328247]
120_5624	chr3	80771053	80771453	+	797	26.0	[]	[]	[5.8116555, 16.446117]	[83, 123]	[]	[80771219, 80771259]
120_563	chr20	47391970	47392370	+	1000	78.0	[6.8718476]	[91]	[]	[]	[47392157]	[]
120_5632	chr4	122922815	122923215	+	755	26.0	[12.6155815]	[216]	[]	[]	[122923065]	[]
120_5633	chr4	154550172	154550572	+	621	26.0	[7.6939425, 6.0021086]	[125, 146]	[8.307604, 8.720509]	[60, 122]	[154550392, 154550413]	[154550327, 154550389]
120_5636	chr5	40797791	40798191	+	590	26.0	[11.900691]	[156]	[]	[]	[40798006]	[]
120_564	chr22	20020884	20021284	+	1000	78.0	[12.6155815]	[123]	[5.4397116]	[72]	[20021106]	[20021055]
120_565	chr22	21014563	21014963	+	1000	78.0	[10.785713]	[207]	[8.524351]	[204]	[21014812]	[21014809]
120_5650	chr6	7165025	7165425	+	745	26.0	[8.920127]	[134]	[]	[]	[7165235]	[]
120_5654	chr6	26328588	26328988	+	697	26.0	[]	[]	[5.909324]	[119]	[]	[26328760]
120_5658	chr6	30130959	30131359	+	723	26.0	[7.1942153]	[123]	[8.720509]	[120]	[30131170]	[30131167]
120_5659	chr6	30672853	30673253	+	597	26.0	[7.785617]	[60]	[]	[]	[30673011]	[]
120_566	chr22	29553582	29553982	+	1000	78.0	[16.446117, 13.681358, 11.899101]	[74, 99, 119]	[]	[]	[29553749, 29553774, 29553794]	[]
120_5661	chr6	30875426	30875826	+	735	26.0	[6.6503706]	[118]	[]	[]	[30875636]	[]
120_567	chr5	75236773	75237173	+	1000	78.0	[14.663861]	[130]	[]	[]	[75236982]	[]
120_5672	chr6	53573326	53573726	+	625	26.0	[]	[]	[16.446117]	[81]	[]	[53573505]
120_5673	chr6	99425793	99426193	+	741	26.0	[]	[]	[7.785617, 6.080818]	[127, 166]	[]	[99425987, 99426026]
120_568	chr6	31972258	31972658	+	1000	78.0	[7.353675]	[174]	[]	[]	[31972464]	[]
120_5680	chr7	16645856	16646256	+	806	26.0	[6.2644196]	[145]	[]	[]	[16646075]	[]
120_5682	chr7	91365174	91365574	+	744	26.0	[7.806739]	[86]	[]	[]	[91365357]	[]
120_5688	chr7	131111216	131111616	+	670	26.0	[]	[]	[10.702384]	[204]	[]	[131111447]
120_5689	chr7	140062828	140063228	+	661	26.0	[7.1501074]	[172]	[]	[]	[140063074]	[]
120_569	chr7	100015341	100015741	+	1000	78.0	[9.8508215, 7.5894604]	[108, 127]	[11.899101]	[150]	[100015541, 100015560]	[100015583]
120_5691	chr7	149718958	149719358	+	606	26.0	[]	[]	[7.163222]	[136]	[]	[149719123]
120_5693	chr7	150961990	150962390	+	833	26.0	[5.92804]	[126]	[]	[]	[150962195]	[]
120_5694	chr7	151080682	151081082	+	683	26.0	[8.30505]	[130]	[5.54794]	[86]	[151080903]	[151080859]
120_5696	chr7	154676500	154676900	+	837	26.0	[7.4998274]	[85]	[]	[]	[154676685]	[]
120_5699	chr8	123396480	123396880	+	699	26.0	[]	[]	[10.649723]	[101]	[]	[123396668]
120_57	chr12	12353790	12354190	+	1000	246.0	[11.697124]	[86]	[]	[]	[12353975]	[]
120_570	chr9	37800537	37800937	+	1000	78.0	[14.663861]	[163]	[]	[]	[37800785]	[]
120_5700	chr8	145004797	145005197	+	685	26.0	[8.801478]	[167]	[]	[]	[145005018]	[]
120_5701	chr9	36190531	36190931	+	654	26.0	[]	[]	[10.118435]	[111]	[]	[36190728]
120_5703	chr9	113056568	113056968	+	810	26.0	[11.900691]	[139]	[6.097445]	[154]	[113056794]	[113056809]
120_5705	chr9	124771997	124772397	+	597	26.0	[]	[]	[5.54794]	[86]	[]	[124772167]
120_571	chr1	32817179	32817579	+	1000	77.0	[5.9205213]	[132]	[]	[]	[32817403]	[]
120_5719	chr9	133417876	133418276	+	793	26.0	[9.8508215, 5.5508943]	[61, 96]	[]	[]	[133418034, 133418069]	[]
120_572	chr1	37989884	37990284	+	1000	77.0	[14.663861]	[100]	[]	[]	[37990083]	[]
120_5721	chr9	137277413	137277813	+	783	26.0	[]	[]	[8.307604]	[131]	[]	[137277588]
120_5722	chr9	137578799	137579199	+	758	26.0	[]	[]	[5.453353]	[133]	[]	[137579031]
120_5727	chrX	48911440	48911840	+	621	26.0	[]	[]	[8.070155]	[201]	[]	[48911679]
120_5728	chrX	111680954	111681354	+	695	26.0	[]	[]	[6.401216, 6.8303165]	[83, 140]	[]	[111681122, 111681179]
120_5729	chrX	130166045	130166445	+	631	26.0	[]	[]	[6.533397]	[111]	[]	[130166248]
120_573	chr1	46303425	46303825	+	1000	77.0	[]	[]	[14.663861, 8.183473]	[141, 161]	[]	[46303651, 46303671]
120_574	chr1	109283075	109283475	+	1000	77.0	[14.663861]	[102]	[5.92804]	[95]	[109283254]	[109283247]
120_5743	chr1	27525236	27525636	+	719	25.0	[7.23561]	[163]	[]	[]	[27525415]	[]
120_5744	chr1	28259153	28259553	+	659	25.0	[]	[]	[6.7590513]	[152]	[]	[28259343]
120_5749	chr1	35869410	35869810	+	638	25.0	[6.8745704]	[148]	[14.663861]	[163]	[35869631]	[35869646]
120_575	chr1	202531965	202532365	+	1000	77.0	[]	[]	[7.806739]	[76]	[]	[202532140]
120_5750	chr1	36188072	36188472	+	776	25.0	[7.221968]	[126]	[]	[]	[36188295]	[]
120_5757	chr1	53014727	53015127	+	697	25.0	[6.116678]	[136]	[]	[]	[53014934]	[]
120_5758	chr1	53889615	53890015	+	704	25.0	[11.899101]	[144]	[]	[]	[53889793]	[]
120_5759	chr1	55215225	55215625	+	559	25.0	[9.8508215]	[107]	[]	[]	[55215411]	[]
120_576	chr10	43574438	43574838	+	1000	77.0	[]	[]	[14.663861]	[125]	[]	[43574649]
120_5767	chr1	125179275	125179675	+	558	25.0	[]	[]	[8.932364]	[64]	[]	[125179437]
120_5769	chr1	151611719	151612119	+	733	25.0	[]	[]	[8.312699]	[91]	[]	[151611894]
120_5773	chr1	156385559	156385959	+	739	25.0	[7.104724]	[126]	[]	[]	[156385759]	[]
120_5777	chr1	182257790	182258190	+	750	25.0	[]	[]	[7.785617]	[212]	[]	[182258039]
120_5779	chr1	193070355	193070755	+	614	25.0	[16.446117]	[128]	[]	[]	[193070546]	[]
120_578	chr17	58352045	58352445	+	1000	77.0	[]	[]	[14.663861, 6.1569576, 11.419997]	[92, 107, 113]	[]	[58352226, 58352241, 58352247]
120_5783	chr1	212284253	212284653	+	558	25.0	[]	[]	[7.824828]	[100]	[]	[212284416]
120_5789	chr1	230066515	230066915	+	750	25.0	[6.155368]	[161]	[]	[]	[230066737]	[]
120_579	chr18	23452980	23453380	+	1000	77.0	[14.663861]	[109]	[]	[]	[23453176]	[]
120_5795	chr10	28839637	28840037	+	662	25.0	[10.649723]	[168]	[7.579411]	[165]	[28839866]	[28839863]
120_5797	chr10	35090442	35090842	+	678	25.0	[]	[]	[6.8745704]	[84]	[]	[35090600]
120_580	chr19	10928514	10928914	+	1000	77.0	[]	[]	[10.547535, 16.446117, 6.2644196]	[73, 118, 151]	[]	[10928676, 10928721, 10928754]
120_5801	chr10	68550749	68551149	+	746	25.0	[6.8718476]	[108]	[]	[]	[68550943]	[]
120_5806	chr10	101588072	101588472	+	582	25.0	[14.663861]	[125]	[]	[]	[101588271]	[]
120_5807	chr10	102393885	102394285	+	757	25.0	[]	[]	[6.8745704, 6.2567697]	[156, 166]	[]	[102394115, 102394125]
120_5808	chr10	132555208	132555608	+	550	25.0	[9.833897]	[124]	[]	[]	[132555419]	[]
120_5809	chr11	6606901	6607301	+	743	25.0	[10.702384]	[120]	[6.669387]	[144]	[6607092]	[6607116]
120_5815	chr11	62646337	62646737	+	699	25.0	[5.87242]	[132]	[5.92963]	[224]	[62646488]	[62646580]
120_5818	chr11	71800338	71800738	+	736	25.0	[]	[]	[11.899101]	[117]	[]	[71800547]
120_582	chr19	16572334	16572734	+	1000	77.0	[11.899101, 6.8745704]	[142, 148]	[11.899101]	[124]	[16572574, 16572580]	[16572556]
120_5823	chr11	130916298	130916698	+	550	25.0	[]	[]	[9.8508215]	[135]	[]	[130916477]
120_5828	chr12	53727287	53727687	+	544	25.0	[]	[]	[7.032336]	[144]	[]	[53727462]
120_5833	chr12	121399520	121399920	+	685	25.0	[6.133603]	[231]	[]	[]	[121399766]	[]
120_5834	chr13	23889224	23889624	+	742	25.0	[]	[]	[9.8508215]	[133]	[]	[23889437]
120_584	chr3	129161193	129161593	+	1000	77.0	[16.446117, 16.446117]	[75, 94]	[6.533397, 11.419997]	[110, 159]	[129161345, 129161364]	[129161380, 129161429]
120_5845	chr13	91646544	91646944	+	748	25.0	[]	[]	[7.163222]	[89]	[]	[91646707]
120_585	chr4	39638889	39639289	+	1000	77.0	[]	[]	[12.43198]	[138]	[]	[39639115]
120_5854	chr14	73169841	73170241	+	611	25.0	[8.601443, 7.762673]	[71, 117]	[13.550472]	[114]	[73170003, 73170049]	[73170046]
120_5855	chr14	73950035	73950435	+	678	25.0	[]	[]	[12.7289]	[116]	[]	[73950219]
120_5856	chr14	92794150	92794550	+	758	25.0	[9.8508215]	[73]	[]	[]	[92794322]	[]
120_5857	chr15	23514480	23514880	+	697	25.0	[7.806739]	[96]	[]	[]	[23514673]	[]
120_5859	chr15	43510782	43511182	+	726	25.0	[9.135932]	[93]	[]	[]	[43510951]	[]
120_586	chr6	30557023	30557423	+	1000	77.0	[13.550472, 9.8508215, 5.418713]	[113, 160, 166]	[8.720509]	[110]	[30557218, 30557265, 30557271]	[30557215]
120_5865	chr15	59657320	59657720	+	756	25.0	[12.6155815, 6.1561913]	[125, 144]	[]	[]	[59657526, 59657545]	[]
120_5869	chr16	1492873	1493273	+	740	25.0	[]	[]	[8.499255]	[147]	[]	[1493047]
120_587	chr7	44490484	44490884	+	1000	77.0	[]	[]	[14.663861, 16.446117]	[84, 133]	[]	[44490663, 44490712]
120_5871	chr16	5033674	5034074	+	711	25.0	[6.111302]	[118]	[]	[]	[5033843]	[]
120_5875	chr16	30534806	30535206	+	731	25.0	[]	[]	[7.353675]	[168]	[]	[30535052]
120_5877	chr16	30949940	30950340	+	781	25.0	[10.702384]	[128]	[]	[]	[30950155]	[]
120_588	chr1	1574422	1574822	+	1000	76.0	[11.899101]	[138]	[]	[]	[1574645]	[]
120_5884	chr16	85569792	85570192	+	793	25.0	[]	[]	[9.8508215]	[123]	[]	[85570007]
120_5885	chr16	85613087	85613487	+	797	25.0	[9.8508215]	[114]	[]	[]	[85613256]	[]
120_5889	chr17	8154142	8154542	+	724	25.0	[6.8745704]	[144]	[]	[]	[8154341]	[]
120_5891	chr17	17281128	17281528	+	713	25.0	[]	[]	[11.900691]	[145]	[]	[17281298]
120_5892	chr17	21214033	21214433	+	767	25.0	[10.087307, 7.353675, 6.1042967]	[101, 143, 159]	[]	[]	[21214216, 21214258, 21214274]	[]
120_5893	chr17	28727825	28728225	+	739	25.0	[]	[]	[16.446117]	[105]	[]	[28727984]
120_59	chr19	40420795	40421195	+	1000	246.0	[]	[]	[7.0910826, 6.1569576]	[100, 119]	[]	[40420992, 40421011]
120_590	chr1	163321613	163322013	+	1000	76.0	[]	[]	[8.920127]	[83]	[]	[163321784]
120_5903	chr17	55750886	55751286	+	756	25.0	[11.899101]	[132]	[]	[]	[55751116]	[]
120_5904	chr17	58417364	58417764	+	781	25.0	[6.155368]	[143]	[]	[]	[58417539]	[]
120_5908	chr18	2655639	2656039	+	598	25.0	[8.070155]	[132]	[]	[]	[2655850]	[]
120_591	chr1	169794742	169795142	+	1000	76.0	[]	[]	[6.116678]	[111]	[]	[169794945]
120_5913	chr18	46104399	46104799	+	763	25.0	[]	[]	[5.798541]	[122]	[]	[46104557]
120_5914	chr19	610759	611159	+	626	25.0	[]	[]	[9.63774]	[115]	[]	[610950]
120_5915	chr19	893085	893485	+	669	25.0	[]	[]	[6.2695093]	[99]	[]	[893274]
120_5917	chr19	2976847	2977247	+	785	25.0	[]	[]	[13.550472]	[206]	[]	[2977094]
120_5922	chr19	13154236	13154636	+	733	25.0	[]	[]	[7.9376245]	[127]	[]	[13154400]
120_5923	chr19	14419428	14419828	+	633	25.0	[7.303671]	[134]	[]	[]	[14419632]	[]
120_5927	chr19	44071927	44072327	+	762	25.0	[]	[]	[11.900691]	[128]	[]	[44072131]
120_5928	chr19	45154261	45154661	+	633	25.0	[5.5495296]	[192]	[]	[]	[45154481]	[]
120_593	chr15	101652251	101652651	+	1000	76.0	[]	[]	[11.419997]	[151]	[]	[101652499]
120_5934	chr19	48398533	48398933	+	641	25.0	[]	[]	[10.702384]	[211]	[]	[48398784]
120_5936	chr19	49766644	49767044	+	683	25.0	[7.979905, 6.1569576]	[85, 147]	[]	[]	[49766807, 49766869]	[]
120_5939	chr19	55452944	55453344	+	714	25.0	[]	[]	[8.898363]	[110]	[]	[55453140]
120_5940	chr19	57614068	57614468	+	666	25.0	[7.1501074]	[204]	[16.446117]	[112]	[57614316]	[57614224]
120_5943	chr2	43037985	43038385	+	714	25.0	[]	[]	[13.681358]	[149]	[]	[43038223]
120_5944	chr2	46915860	46916260	+	759	25.0	[6.64452, 11.899101]	[104, 124]	[]	[]	[46916041, 46916061]	[]
120_5945	chr2	53970822	53971222	+	699	25.0	[]	[]	[6.771575, 12.6155815]	[151, 173]	[]	[53971044, 53971066]
120_5947	chr2	55952398	55952798	+	746	25.0	[]	[]	[7.866587]	[142]	[]	[55952630]
120_5948	chr2	58241285	58241685	+	732	25.0	[6.401216, 9.997651]	[137, 207]	[]	[]	[58241444, 58241514]	[]
120_595	chr2	171922212	171922612	+	1000	76.0	[]	[]	[14.663861]	[139]	[]	[171922435]
120_5951	chr2	84925814	84926214	+	778	25.0	[]	[]	[6.2644196]	[105]	[]	[84925980]
120_5952	chr2	85327788	85328188	+	721	25.0	[]	[]	[7.353675]	[101]	[]	[85327977]
120_5953	chr2	95121687	95122087	+	680	25.0	[6.0441613]	[117]	[]	[]	[95121887]	[]
120_5954	chr2	108594939	108595339	+	661	25.0	[5.87242]	[148]	[]	[]	[108595153]	[]
120_5955	chr2	121649848	121650248	+	548	25.0	[14.663861]	[172]	[10.087307]	[112]	[121650097]	[121650037]
120_5957	chr2	159286764	159287164	+	628	25.0	[]	[]	[9.914867]	[115]	[]	[159286957]
120_5959	chr2	167941746	167942146	+	666	25.0	[]	[]	[8.204471]	[76]	[]	[167941917]
120_596	chr2	237085661	237086061	+	1000	76.0	[8.601443]	[75]	[]	[]	[237085830]	[]
120_5960	chr2	174248622	174249022	+	549	25.0	[]	[]	[6.8745704, 7.1501074]	[171, 212]	[]	[174248801, 174248842]
120_5963	chr2	196068733	196069133	+	744	25.0	[9.8508215]	[89]	[12.7289]	[57]	[196068918]	[196068886]
120_5964	chr2	231464755	231465155	+	723	25.0	[16.446117]	[92]	[6.0731683]	[114]	[231464944]	[231464966]
120_5965	chr20	18507332	18507732	+	559	25.0	[]	[]	[9.63774, 7.898935]	[134, 204]	[]	[18507495, 18507565]
120_5967	chr20	36556483	36556883	+	730	25.0	[6.8303165]	[122]	[]	[]	[36556671]	[]
120_597	chr3	10320957	10321357	+	1000	76.0	[]	[]	[14.663861]	[61]	[]	[10321118]
120_5974	chr21	32393078	32393478	+	667	25.0	[9.63774]	[239]	[]	[]	[32393325]	[]
120_5975	chr21	46320381	46320781	+	782	25.0	[5.8116555]	[82]	[]	[]	[46320557]	[]
120_5982	chr22	19264279	19264679	+	646	25.0	[6.0441613]	[194]	[]	[]	[19264500]	[]
120_599	chr5	134367009	134367409	+	1000	76.0	[7.405859, 7.785617, 5.5418797]	[87, 111, 117]	[]	[]	[134367187, 134367211, 134367217]	[]
120_5992	chr22	20445856	20446256	+	648	25.0	[]	[]	[10.547535]	[131]	[]	[20446051]
120_6007	chr22	20979504	20979904	+	708	25.0	[5.4549427]	[167]	[]	[]	[20979675]	[]
120_601	chr6	26031781	26032181	+	1000	76.0	[5.450635]	[87]	[]	[]	[26031959]	[]
120_6014	chr22	21837106	21837506	+	660	25.0	[8.218113]	[110]	[]	[]	[21837279]	[]
120_6017	chr22	21944273	21944673	+	703	25.0	[5.95339]	[144]	[]	[]	[21944438]	[]
120_602	chr6	36885698	36886098	+	1000	76.0	[7.353675, 6.133603]	[104, 187]	[9.8508215]	[171]	[36885860, 36885943]	[36885927]
120_603	chr7	99558432	99558832	+	1000	76.0	[14.663861]	[137]	[8.499255]	[72]	[99558664]	[99558599]
120_6032	chr22	22599633	22600033	+	638	25.0	[5.870402]	[215]	[]	[]	[22599867]	[]
120_604	chr7	135662228	135662628	+	1000	76.0	[12.6155815]	[148]	[6.133603]	[99]	[135662468]	[135662419]
120_6041	chr22	22862931	22863331	+	575	25.0	[6.9851656]	[131]	[]	[]	[22863093]	[]
