#PeakID(python identify_motif.py ./ENCODE_processed_files/SOX6_idr.fa SOX6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
986_52295	chr13	90185431	90185831	+	558	32.5	[]	[]	[13.042722]	[159]	[]	[90185659]
986_52296	chr13	92562693	92563093	+	545	32.5	[]	[]	[9.315548]	[170]	[]	[92562878]
986_52297	chr13	100514666	100515066	+	550	32.5	[6.2220955]	[117]	[6.3845105]	[132]	[100514879]	[100514894]
986_52298	chr14	21039990	21040390	+	557	32.5	[]	[]	[7.805526]	[122]	[]	[21040173]
986_52305	chr14	99563147	99563547	+	546	32.5	[6.4666862]	[79]	[]	[]	[99563298]	[]
986_52315	chr15	63832449	63832849	+	540	32.5	[6.3845105]	[101]	[12.880307]	[98]	[63832624]	[63832621]
986_52316	chr15	65339697	65340097	+	556	32.5	[]	[]	[11.78397]	[148]	[]	[65339945]
986_52366	chr2	148989864	148990264	+	542	32.5	[12.18935]	[173]	[9.315548]	[214]	[148990061]	[148990102]
986_52369	chr20	17966705	17967105	+	557	32.5	[10.006505]	[170]	[9.315548]	[129]	[17966946]	[17966905]
986_52396	chr3	179019996	179020396	+	558	32.5	[]	[]	[6.8433943]	[227]	[]	[179020226]
986_52403	chr4	24583251	24583651	+	556	32.5	[]	[]	[13.042722]	[152]	[]	[24583482]
986_5241	chr2	202221830	202222230	+	1000	129.0	[12.18935]	[64]	[]	[]	[202221985]	[]
986_52417	chr5	96687760	96688160	+	543	32.5	[]	[]	[6.2220955]	[116]	[]	[96687947]
986_52419	chr5	136424846	136425246	+	555	32.5	[6.2220955]	[121]	[]	[]	[136425006]	[]
986_52430	chr5	173825318	173825718	+	545	32.5	[]	[]	[11.946385]	[176]	[]	[173825542]
986_52434	chr6	15268059	15268459	+	559	32.5	[]	[]	[9.315548]	[167]	[]	[15268303]
986_52438	chr6	33538006	33538406	+	545	32.5	[]	[]	[6.2220955]	[143]	[]	[33538187]
986_52447	chr6	73610536	73610936	+	555	32.5	[]	[]	[6.3845105]	[125]	[]	[73610696]
986_52448	chr6	75297248	75297648	+	554	32.5	[6.3845105]	[105]	[]	[]	[75297401]	[]
986_52529	chr2	46737545	46737945	+	542	32.0	[6.5548015]	[118]	[]	[]	[46737718]	[]
986_52535	chr22	45636683	45637083	+	544	32.0	[6.2220955]	[97]	[]	[]	[45636854]	[]
986_52537	chr3	56928806	56929206	+	552	32.0	[]	[]	[9.76354]	[143]	[]	[56928998]
986_52555	chr9	94783048	94783448	+	546	32.0	[6.2220955]	[161]	[]	[]	[94783270]	[]
986_52558	chr9	112172676	112173076	+	544	32.0	[7.1144104]	[93]	[]	[]	[112172861]	[]
986_52561	chrX	40167870	40168270	+	544	32.0	[7.6431108]	[113]	[]	[]	[40168065]	[]
986_5267	chr22	19691747	19692147	+	1000	128.5	[]	[]	[12.18935]	[120]	[]	[19691955]
986_5270	chr3	97910902	97911302	+	1000	128.5	[]	[]	[6.5548015]	[153]	[]	[97911151]
986_5272	chr3	157107743	157108143	+	1000	128.5	[]	[]	[6.3845105]	[118]	[]	[157107915]
986_5285	chr7	135557625	135558025	+	1000	128.5	[9.072583]	[144]	[]	[]	[135557861]	[]
986_529	chr9	63342507	63342907	+	1000	391.0	[]	[]	[9.925955]	[87]	[]	[63342694]
986_5305	chr19	11781288	11781688	+	1000	128.0	[6.2220955]	[143]	[]	[]	[11781524]	[]
986_5307	chr1_KI270711v1_random	8484	8884	+	1000	128.0	[6.2220955]	[206]	[9.153132]	[168]	[8717]	[8679]
986_531	chr5	56983960	56984360	+	1000	390.5	[6.5548015]	[84]	[8.496483]	[91]	[56984136]	[56984143]
986_5312	chr3	4351286	4351686	+	1000	128.0	[6.3845105]	[153]	[]	[]	[4351519]	[]
986_5313	chr3	9976985	9977385	+	1000	128.0	[]	[]	[6.5548015]	[176]	[]	[9977217]
986_5326	chr6	134216370	134216770	+	1000	128.0	[6.2220955, 7.3200583]	[81, 180]	[6.2220955]	[177]	[134216521, 134216620]	[134216617]
986_5338	chr1	8525858	8526258	+	1000	127.5	[6.2220955]	[114]	[]	[]	[8526013]	[]
986_534	chr11	91905336	91905736	+	1000	388.5	[]	[]	[13.042722]	[75]	[]	[91905503]
986_5344	chr1	203674053	203674453	+	1000	127.5	[8.496483]	[107]	[]	[]	[203674231]	[]
986_5349	chr11	117072528	117072928	+	1000	127.5	[]	[]	[6.2220955]	[91]	[]	[117072718]
986_5393	chr16	11233096	11233496	+	1000	127.0	[]	[]	[6.6004295]	[142]	[]	[11233334]
986_542	chr4	74453036	74453436	+	1000	385.5	[]	[]	[10.006505]	[154]	[]	[74453285]
986_5426	chrX	118271737	118272137	+	1000	127.0	[6.4234533]	[155]	[]	[]	[118271986]	[]
986_5443	chr3	108104328	108104728	+	1000	126.5	[6.5548015]	[90]	[]	[]	[108104505]	[]
986_5449	chr6	20302950	20303350	+	1000	126.5	[]	[]	[8.658898]	[115]	[]	[20303138]
986_546	chr1	93078943	93079343	+	1000	384.0	[11.946385]	[113]	[]	[]	[93079150]	[]
986_5462	chr1	16146319	16146719	+	1000	126.0	[12.880307]	[165]	[]	[]	[16146546]	[]
986_5472	chr10	35379459	35379859	+	1000	126.0	[]	[]	[11.946385, 6.2220955]	[119, 146]	[]	[35379673, 35379700]
986_5476	chr13	114222587	114222987	+	1000	126.0	[]	[]	[7.2768254]	[130]	[]	[114222805]
986_5478	chr16	18869109	18869509	+	1000	126.0	[]	[]	[12.880307]	[129]	[]	[18869330]
986_5482	chr18	22194103	22194503	+	1000	126.0	[6.3845105]	[119]	[]	[]	[22194289]	[]
986_5488	chr22	19986788	19987188	+	1000	126.0	[]	[]	[10.006505, 9.072583]	[73, 106]	[]	[19986949, 19986982]
986_5501	chr7	92528500	92528900	+	1000	126.0	[]	[]	[6.3845105]	[123]	[]	[92528684]
986_5505	chrX	66162311	66162711	+	1000	126.0	[9.153132]	[123]	[]	[]	[66162494]	[]
986_5506	chr1	19083124	19083524	+	1000	125.5	[7.2768254]	[127]	[8.658898]	[56]	[19083348]	[19083277]
986_5515	chr10	11450432	11450832	+	1000	125.5	[]	[]	[12.637342]	[166]	[]	[11450680]
986_5516	chr10	24727901	24728301	+	1000	125.5	[]	[]	[10.16892]	[139]	[]	[24728131]
986_553	chr1	40248407	40248807	+	1000	381.5	[12.799757]	[91]	[]	[]	[40248598]	[]
986_5537	chr3	36907982	36908382	+	1000	125.5	[]	[]	[8.496483]	[115]	[]	[36908180]
986_5539	chr3	155334807	155335207	+	1000	125.5	[]	[]	[9.072583]	[121]	[]	[155335021]
986_5546	chr6	28552256	28552656	+	1000	125.5	[]	[]	[12.026935]	[89]	[]	[28552426]
986_5569	chr12	56636908	56637308	+	1000	125.0	[]	[]	[8.910168]	[97]	[]	[56637080]
986_5572	chr16	46688372	46688772	+	1000	125.0	[]	[]	[6.3845105]	[177]	[]	[46688600]
986_5575	chr18	50840017	50840417	+	1000	125.0	[12.637342]	[111]	[6.2220955]	[108]	[50840206]	[50840203]
986_5584	chr6	4459050	4459450	+	1000	125.0	[]	[]	[12.799757]	[101]	[]	[4459226]
986_5588	chr6	108592600	108593000	+	1000	125.0	[6.3845105]	[143]	[]	[]	[108592820]	[]
986_559	chr1	223788957	223789357	+	1000	379.5	[]	[]	[8.665914]	[106]	[]	[223789157]
986_5603	chr10	77836214	77836614	+	1000	124.5	[]	[]	[7.6431108]	[84]	[]	[77836374]
986_5611	chr15	56918330	56918730	+	1000	124.5	[11.78397]	[81]	[]	[]	[56918496]	[]
986_5621	chr22	22802321	22802721	+	1000	124.5	[10.16892]	[155]	[]	[]	[22802553]	[]
986_5624	chr3	141386679	141387079	+	1000	124.5	[11.946385]	[103]	[]	[]	[141386852]	[]
986_563	chr1	182338097	182338497	+	1000	378.5	[]	[]	[7.805526]	[109]	[]	[182338301]
986_5636	chr7	123557641	123558041	+	1000	124.5	[]	[]	[6.3118367]	[98]	[]	[123557833]
986_564	chr1	91727786	91728186	+	1000	378.0	[6.5548015]	[103]	[]	[]	[91727977]	[]
986_5658	chr13	40116010	40116410	+	1000	124.0	[]	[]	[10.16892, 7.2768254]	[84, 100]	[]	[40116183, 40116199]
986_5659	chr17	16289108	16289508	+	1000	124.0	[]	[]	[6.4234533]	[107]	[]	[16289301]
986_567	chr14	49970511	49970911	+	1000	377.5	[]	[]	[7.6431108]	[134]	[]	[49970731]
986_5677	chr6	15994771	15995171	+	1000	124.0	[6.3845105]	[64]	[]	[]	[15994931]	[]
986_57	chr22	21632467	21632867	+	1000	883.5	[8.908878]	[100]	[6.3845105]	[140]	[21632663]	[21632703]
986_5701	chr12	31715221	31715621	+	1000	123.5	[7.805526]	[139]	[]	[]	[31715460]	[]
986_5708	chr17	31340228	31340628	+	1000	123.5	[]	[]	[6.2220955]	[131]	[]	[31340454]
986_571	chr2	177680228	177680628	+	1000	376.5	[9.925955, 10.006505, 7.8125415]	[79, 112, 151]	[]	[]	[177680406, 177680439, 177680478]	[]
986_5714	chr19	46893934	46894334	+	1000	123.5	[6.6004295]	[67]	[12.18935]	[99]	[46894093]	[46894125]
986_5721	chr3	170579590	170579990	+	1000	123.5	[]	[]	[9.925955]	[57]	[]	[170579741]
986_5724	chr5	132866318	132866718	+	1000	123.5	[]	[]	[11.78397]	[126]	[]	[132866543]
986_5731	chr6	47047504	47047904	+	1000	123.5	[6.3845105, 10.16892, 6.2220955]	[73, 91, 111]	[]	[]	[47047660, 47047678, 47047698]	[]
986_5743	chr10	29064359	29064759	+	1000	123.0	[6.2220955, 9.153132]	[74, 84]	[]	[]	[29064530, 29064540]	[]
986_5748	chr13	44397850	44398250	+	1000	123.0	[6.2220955]	[109]	[7.0770936]	[81]	[44398038]	[44398010]
986_5774	chr4	56389575	56389975	+	1000	123.0	[]	[]	[6.4666862]	[135]	[]	[56389796]
986_578	chr18	49723742	49724142	+	1000	373.5	[12.799757]	[103]	[]	[]	[49723939]	[]
986_5783	chr6	108562676	108563076	+	1000	123.0	[]	[]	[6.2220955]	[145]	[]	[108562904]
986_5785	chr7	44847326	44847726	+	1000	123.0	[6.261038]	[54]	[]	[]	[44847480]	[]
986_5809	chr19	48332576	48332976	+	1000	122.5	[]	[]	[12.880307]	[158]	[]	[48332825]
986_5823	chr5	38807591	38807991	+	1000	122.5	[6.3845105]	[142]	[6.3845105]	[139]	[38807823]	[38807820]
986_5827	chr6	106046405	106046805	+	1000	122.5	[]	[]	[12.026935]	[98]	[]	[106046596]
986_5838	chr10	60073434	60073834	+	1000	122.0	[]	[]	[6.2220955]	[136]	[]	[60073669]
986_5839	chr10	61475374	61475774	+	1000	122.0	[]	[]	[6.2220955]	[78]	[]	[61475534]
986_5841	chr11	3379060	3379460	+	1000	122.0	[]	[]	[12.880307]	[176]	[]	[3379302]
986_5846	chr12	108729725	108730125	+	1000	122.0	[]	[]	[12.637342]	[109]	[]	[108729924]
986_5855	chr17	49106765	49107165	+	1000	122.0	[]	[]	[7.2768254]	[80]	[]	[49106937]
986_587	chr15	64430232	64430632	+	1000	372.0	[]	[]	[7.2768254]	[129]	[]	[64430450]
986_5887	chr1	26786783	26787183	+	1000	121.5	[11.946385]	[127]	[]	[]	[26786992]	[]
986_5888	chr1	86792994	86793394	+	1000	121.5	[11.946385]	[127]	[12.18935]	[181]	[86793170]	[86793224]
986_5892	chr10	98236844	98237244	+	1000	121.5	[7.0058093]	[68]	[]	[]	[98236999]	[]
986_5902	chr19	28605502	28605902	+	1000	121.5	[9.315548]	[171]	[]	[]	[28605734]	[]
986_5907	chr2	156342419	156342819	+	1000	121.5	[]	[]	[10.16892]	[105]	[]	[156342608]
986_5917	chr6	90502846	90503246	+	1000	121.5	[6.2220955]	[187]	[]	[]	[90503092]	[]
986_5924	chr8	104617262	104617662	+	1000	121.5	[]	[]	[13.042722]	[102]	[]	[104617450]
986_5928	chr1	23810784	23811184	+	1000	121.0	[]	[]	[12.637342]	[122]	[]	[23810989]
986_5929	chr1	25239825	25240225	+	1000	121.0	[]	[]	[6.2220955, 6.2220955]	[152, 179]	[]	[25240010, 25240037]
986_5944	chr15	58014060	58014460	+	1000	121.0	[7.0058093]	[133]	[]	[]	[58014266]	[]
986_5949	chr17	7836713	7837113	+	1000	121.0	[]	[]	[6.2220955]	[92]	[]	[7836898]
986_5958	chr2	175181612	175182012	+	1000	121.0	[]	[]	[6.6004295]	[134]	[]	[175181839]
986_5971	chr4	10385958	10386358	+	1000	121.0	[6.3845105, 7.2768254]	[67, 135]	[]	[]	[10386117, 10386185]	[]
986_5983	chr6	157891507	157891907	+	1000	121.0	[]	[]	[6.3845105]	[121]	[]	[157891694]
986_5988	chr7	136302026	136302426	+	1000	121.0	[9.153132, 12.18935]	[109, 117]	[]	[]	[136302229, 136302237]	[]
986_5997	chr1	36464225	36464625	+	1000	120.5	[]	[]	[6.2220955]	[94]	[]	[36464414]
986_600	chr6	27289963	27290363	+	1000	368.5	[]	[]	[9.925955]	[98]	[]	[27290153]
986_6003	chr11	34236543	34236943	+	1000	120.5	[]	[]	[12.026935]	[92]	[]	[34236729]
986_6006	chr12	75944466	75944866	+	1000	120.5	[]	[]	[8.055507]	[83]	[]	[75944632]
986_6020	chr2	169683043	169683443	+	1000	120.5	[]	[]	[12.18935]	[90]	[]	[169683211]
986_6022	chr20	6034480	6034880	+	1000	120.5	[8.658898]	[115]	[]	[]	[6034692]	[]
986_6026	chr4	40316946	40317346	+	1000	120.5	[9.925955]	[173]	[]	[]	[40317181]	[]
986_6028	chr5	29984115	29984515	+	1000	120.5	[6.2220955]	[165]	[]	[]	[29984356]	[]
986_6032	chr6	20826333	20826733	+	1000	120.5	[6.2220955, 9.315548]	[152, 159]	[]	[]	[20826572, 20826579]	[]
986_6038	chr7	50262831	50263231	+	1000	120.5	[]	[]	[8.665914]	[67]	[]	[50262985]
986_6043	chr8	123516927	123517327	+	1000	120.5	[]	[]	[9.315548]	[83]	[]	[123517101]
986_6055	chr1	173824611	173825011	+	1000	120.0	[7.0058093]	[121]	[]	[]	[173824809]	[]
986_6056	chr1	235090661	235091061	+	1000	120.0	[6.2220955]	[131]	[]	[]	[235090890]	[]
986_6057	chr1	243255226	243255626	+	1000	120.0	[]	[]	[12.799757]	[142]	[]	[243255438]
986_6068	chr18	3454659	3455059	+	1000	120.0	[12.026935]	[74]	[]	[]	[3454824]	[]
986_6083	chr5	68549142	68549542	+	1000	120.0	[]	[]	[10.16892]	[150]	[]	[68549366]
986_609	chr18	62850491	62850891	+	1000	367.5	[]	[]	[8.908878]	[106]	[]	[62850688]
986_6092	chr9	125477191	125477591	+	1000	120.0	[]	[]	[11.78397]	[124]	[]	[125477400]
986_61	chr8	96644330	96644730	+	1000	850.5	[]	[]	[12.18935, 6.3845105]	[71, 111]	[]	[96644501, 96644541]
986_610	chr5	16418460	16418860	+	1000	367.5	[]	[]	[6.2220955]	[73]	[]	[16418630]
986_6101	chr11	19980876	19981276	+	1000	119.5	[8.496483]	[118]	[]	[]	[19981094]	[]
986_6105	chr12	49741252	49741652	+	1000	119.5	[]	[]	[6.2220955]	[168]	[]	[49741432]
986_6111	chr17	32150398	32150798	+	1000	119.5	[]	[]	[6.2220955]	[154]	[]	[32150628]
986_612	chr12	57552252	57552652	+	1000	367.0	[6.8433943, 12.026935]	[77, 113]	[]	[]	[57552426, 57552462]	[]
986_6120	chr2	48134704	48135104	+	1000	119.5	[]	[]	[12.026935]	[60]	[]	[48134861]
986_6122	chr2	69975912	69976312	+	1000	119.5	[6.6004295]	[120]	[]	[]	[69976127]	[]
986_6123	chr2	169573682	169574082	+	1000	119.5	[]	[]	[6.3845105]	[106]	[]	[169573867]
986_6125	chr22	19772893	19773293	+	1000	119.5	[12.799757]	[129]	[]	[]	[19773066]	[]
986_6135	chr6	3291932	3292332	+	1000	119.5	[7.8125415]	[94]	[]	[]	[3292123]	[]
986_6137	chr6	26157547	26157947	+	1000	119.5	[7.805526]	[212]	[]	[]	[26157767]	[]
986_6141	chr6	90368995	90369395	+	1000	119.5	[]	[]	[6.2220955]	[162]	[]	[90369229]
986_6149	chrX	72181387	72181787	+	1000	119.5	[12.026935, 12.18935]	[80, 100]	[]	[]	[72181538, 72181558]	[]
986_6153	chr1	180611286	180611686	+	1000	119.0	[6.2220955]	[115]	[]	[]	[180611449]	[]
986_6165	chr16	68724847	68725247	+	1000	119.0	[9.925955]	[154]	[]	[]	[68725088]	[]
986_6166	chr18	1002623	1003023	+	1000	119.0	[]	[]	[6.3845105]	[84]	[]	[1002794]
986_6168	chr2	65802547	65802947	+	1000	119.0	[11.78397]	[127]	[]	[]	[65802771]	[]
986_6172	chr22	22168494	22168894	+	1000	119.0	[]	[]	[6.2220955]	[123]	[]	[22168699]
986_6173	chr3	5194764	5195164	+	1000	119.0	[6.3845105]	[128]	[]	[]	[5194971]	[]
986_6175	chr3	178260837	178261237	+	1000	119.0	[6.2220955]	[156]	[]	[]	[178261075]	[]
986_6186	chr6	36347666	36348066	+	1000	119.0	[]	[]	[6.2220955]	[118]	[]	[36347865]
986_6192	chr8	116766202	116766602	+	1000	119.0	[]	[]	[6.3845105]	[179]	[]	[116766451]
986_6197	chr1	184973520	184973920	+	1000	118.5	[12.637342]	[167]	[]	[]	[184973765]	[]
986_62	chr22	19891551	19891951	+	1000	847.0	[]	[]	[13.042722]	[146]	[]	[19891787]
986_6204	chr11	12824386	12824786	+	1000	118.5	[7.805526]	[107]	[]	[]	[12824576]	[]
986_6221	chr2	28269487	28269887	+	1000	118.5	[9.315548]	[116]	[]	[]	[28269685]	[]
986_6226	chr3	186871328	186871728	+	1000	118.5	[7.6431108]	[132]	[]	[]	[186871540]	[]
986_6230	chr5	159207649	159208049	+	1000	118.5	[]	[]	[6.4666862]	[89]	[]	[159207834]
986_6233	chr6	30721341	30721741	+	1000	118.5	[8.910168]	[82]	[]	[]	[30721521]	[]
986_6235	chr6	89999175	89999575	+	1000	118.5	[]	[]	[12.637342]	[99]	[]	[89999368]
986_6243	chr8	140717567	140717967	+	1000	118.5	[12.880307]	[61]	[]	[]	[140717724]	[]
986_6244	chr9	38130711	38131111	+	1000	118.5	[11.78397]	[104]	[]	[]	[38130909]	[]
986_6267	chr2	208252859	208253259	+	1000	118.0	[7.0058093]	[55]	[12.18935]	[65]	[208253012]	[208253022]
986_6272	chr22	22100196	22100596	+	1000	118.0	[6.2220955]	[116]	[]	[]	[22100364]	[]
986_6279	chr3	156674047	156674447	+	1000	118.0	[]	[]	[11.946385]	[211]	[]	[156674259]
986_628	chr14	34043715	34044115	+	1000	362.5	[]	[]	[9.315548]	[84]	[]	[34043894]
986_6314	chr13	30504107	30504507	+	1000	117.5	[12.026935]	[114]	[]	[]	[30504308]	[]
986_6321	chr17	72151505	72151905	+	1000	117.5	[13.042722]	[109]	[]	[]	[72151700]	[]
986_6337	chr3	171806433	171806833	+	1000	117.5	[]	[]	[8.908878]	[75]	[]	[171806592]
986_6340	chr4	186845182	186845582	+	1000	117.5	[]	[]	[9.153132]	[207]	[]	[186845424]
986_6346	chr6	104956061	104956461	+	1000	117.5	[]	[]	[6.3118367]	[130]	[]	[104956273]
986_6349	chr6	151040851	151041251	+	1000	117.5	[6.2220955]	[74]	[]	[]	[151041004]	[]
986_635	chr6	28336450	28336850	+	1000	361.5	[12.18935]	[145]	[]	[]	[28336689]	[]
986_6355	chr1	9943208	9943608	+	1000	117.0	[]	[]	[6.3845105]	[136]	[]	[9943421]
986_6371	chr12	57462547	57462947	+	1000	117.0	[7.8125415, 6.3845105]	[92, 147]	[]	[]	[57462699, 57462754]	[]
986_6379	chr16	88264935	88265335	+	1000	117.0	[6.2220955]	[155]	[]	[]	[88265182]	[]
986_6381	chr19	29610596	29610996	+	1000	117.0	[12.880307]	[149]	[]	[]	[29610821]	[]
986_6382	chr2	12167528	12167928	+	1000	117.0	[6.8433943, 8.665914]	[131, 154]	[12.880307]	[143]	[12167743, 12167766]	[12167755]
986_6385	chr21	37018267	37018667	+	1000	117.0	[8.496483]	[148]	[]	[]	[37018501]	[]
986_6387	chr4	76087122	76087522	+	1000	117.0	[7.0770936]	[98]	[]	[]	[76087320]	[]
986_6393	chr6	49556472	49556872	+	1000	117.0	[]	[]	[12.18935]	[141]	[]	[49556704]
986_6401	chr7	134359726	134360126	+	1000	117.0	[12.18935]	[104]	[]	[]	[134359909]	[]
986_6421	chr12	93569755	93570155	+	1000	116.5	[]	[]	[6.8433943]	[156]	[]	[93570006]
986_6434	chr2	118722175	118722575	+	1000	116.5	[6.7628446]	[120]	[]	[]	[118722387]	[]
986_6435	chr20	41643518	41643918	+	1000	116.5	[11.946385]	[78]	[]	[]	[41643684]	[]
986_6438	chr22	40593944	40594344	+	1000	116.5	[]	[]	[11.946385]	[77]	[]	[40594113]
986_6440	chr3	33008285	33008685	+	1000	116.5	[]	[]	[11.946385]	[100]	[]	[33008478]
986_6441	chr3	73143886	73144286	+	1000	116.5	[6.2220955]	[116]	[]	[]	[73144085]	[]
986_6442	chr4	110198500	110198900	+	1000	116.5	[9.315548]	[176]	[]	[]	[110198749]	[]
986_6445	chr5	68554883	68555283	+	1000	116.5	[6.2220955, 8.055507]	[90, 105]	[]	[]	[68555067, 68555082]	[]
986_645	chr11	59786831	59787231	+	1000	359.0	[10.006505]	[99]	[]	[]	[59787017]	[]
986_6454	chrX	13090534	13090934	+	1000	116.5	[]	[]	[7.805526]	[68]	[]	[13090691]
986_6469	chr12	26274659	26275059	+	1000	116.0	[]	[]	[6.3845105]	[148]	[]	[26274893]
986_6473	chr15	48580273	48580673	+	1000	116.0	[]	[]	[6.2220955]	[150]	[]	[48580508]
986_6485	chr2	74530473	74530873	+	1000	116.0	[8.496483]	[113]	[]	[]	[74530686]	[]
986_6486	chr2	100891822	100892222	+	1000	116.0	[9.76354]	[126]	[]	[]	[100892033]	[]
986_6488	chr20	53578899	53579299	+	1000	116.0	[9.76354, 6.3845105]	[78, 142]	[9.76354, 12.637342]	[166, 174]	[53579053, 53579117]	[53579141, 53579149]
986_65	chr11	8206342	8206742	+	1000	827.0	[12.799757]	[92]	[6.2220955]	[138]	[8206529]	[8206575]
986_6504	chr6	159989797	159990197	+	1000	116.0	[]	[]	[12.799757]	[90]	[]	[159989965]
986_6512	chr8	16511470	16511870	+	1000	116.0	[12.026935]	[71]	[]	[]	[16511635]	[]
986_6520	chrX	11341402	11341802	+	1000	116.0	[7.8125415]	[121]	[]	[]	[11341605]	[]
986_6540	chr12	49268599	49268999	+	1000	115.5	[9.153132]	[112]	[]	[]	[49268794]	[]
986_6551	chr17	27544601	27545001	+	1000	115.5	[]	[]	[6.2220955]	[60]	[]	[27544755]
986_6560	chr3	36993371	36993771	+	1000	115.5	[]	[]	[6.2220955]	[180]	[]	[36993585]
986_6568	chr5	154859390	154859790	+	1000	115.5	[11.946385, 10.16892]	[127, 162]	[]	[]	[154859592, 154859627]	[]
986_6582	chr7	133947401	133947801	+	1000	115.5	[12.637342]	[120]	[]	[]	[133947617]	[]
986_6590	chr1	176853508	176853908	+	1000	115.0	[11.946385]	[148]	[]	[]	[176853748]	[]
986_660	chr3	177431843	177432243	+	1000	355.0	[10.16892]	[110]	[]	[]	[177432051]	[]
986_6608	chr19	46991134	46991534	+	1000	115.0	[13.042722]	[149]	[]	[]	[46991373]	[]
986_6622	chr5	56848259	56848659	+	1000	115.0	[11.946385]	[149]	[6.6004295]	[166]	[56848492]	[56848509]
986_6628	chr6	15949373	15949773	+	1000	115.0	[12.799757]	[92]	[]	[]	[15949561]	[]
986_663	chr11	126346073	126346473	+	1000	354.5	[]	[]	[9.153132]	[159]	[]	[126346304]
986_6631	chr7	81460629	81461029	+	1000	115.0	[]	[]	[6.2220955]	[70]	[]	[81460788]
986_6645	chr1	231528305	231528705	+	1000	114.5	[6.2220955]	[66]	[]	[]	[231528470]	[]
986_6647	chr11	5131826	5132226	+	1000	114.5	[]	[]	[6.6004295]	[95]	[]	[5131983]
986_6655	chr17	55662143	55662543	+	1000	114.5	[]	[]	[6.3118367]	[74]	[]	[55662303]
986_6660	chr19	45443477	45443877	+	1000	114.5	[]	[]	[12.637342]	[144]	[]	[45443697]
986_6665	chr2	186884594	186884994	+	1000	114.5	[12.880307]	[97]	[]	[]	[186884786]	[]
986_6680	chr5	76372583	76372983	+	1000	114.5	[6.2220955, 6.3845105]	[62, 132]	[]	[]	[76372745, 76372815]	[]
986_6685	chr8	2735502	2735902	+	1000	114.5	[]	[]	[12.637342]	[130]	[]	[2735711]
986_6686	chr8	109362992	109363392	+	1000	114.5	[6.2220955]	[161]	[]	[]	[109363236]	[]
986_6689	chr9	123302833	123303233	+	1000	114.5	[]	[]	[6.2220955, 6.2220955]	[97, 133]	[]	[123303027, 123303063]
986_6701	chr10	21524602	21525002	+	1000	114.0	[6.2220955]	[158]	[13.042722, 11.946385]	[118, 129]	[21524852]	[21524812, 21524823]
986_6714	chr18	54235922	54236322	+	1000	114.0	[12.026935]	[118]	[]	[]	[54236140]	[]
986_672	chr7	106568934	106569334	+	1000	353.5	[]	[]	[6.3845105]	[145]	[]	[106569170]
986_6724	chr21	33324534	33324934	+	1000	114.0	[]	[]	[6.2220955]	[155]	[]	[33324749]
986_6748	chrX	121160970	121161370	+	1000	114.0	[6.8433943]	[66]	[12.799757]	[100]	[121161133]	[121161167]
986_6749	chr1	10066986	10067386	+	1000	113.5	[6.3845105]	[84]	[]	[]	[10067166]	[]
986_6754	chr1	154312972	154313372	+	1000	113.5	[6.2220955]	[118]	[]	[]	[154313183]	[]
986_6760	chr10	42981385	42981785	+	1000	113.5	[]	[]	[9.76354]	[84]	[]	[42981569]
986_6762	chr11	10588918	10589318	+	1000	113.5	[6.2220955]	[72]	[6.7628446]	[59]	[10589084]	[10589071]
986_6772	chr17	75845250	75845650	+	1000	113.5	[]	[]	[6.6004295]	[61]	[]	[75845401]
986_6779	chr2	152175680	152176080	+	1000	113.5	[6.261038]	[203]	[]	[]	[152175890]	[]
986_6788	chr6	7147411	7147811	+	1000	113.5	[12.18935]	[159]	[]	[]	[7147656]	[]
986_680	chr19	9075588	9075988	+	1000	351.5	[11.946385]	[102]	[]	[]	[9075786]	[]
986_6811	chr1	244970686	244971086	+	1000	113.0	[6.7628446]	[78]	[]	[]	[244970864]	[]
986_6813	chr11	96243220	96243620	+	1000	113.0	[]	[]	[6.5548015]	[154]	[]	[96243452]
986_6815	chr12	64625251	64625651	+	1000	113.0	[7.0770936]	[102]	[]	[]	[64625436]	[]
986_6827	chr19	34269926	34270326	+	1000	113.0	[9.315548]	[78]	[]	[]	[34270095]	[]
986_6830	chr2	136238671	136239071	+	1000	113.0	[10.16892, 6.2220955]	[91, 151]	[]	[]	[136238853, 136238913]	[]
986_6863	chr1	23568588	23568988	+	1000	112.5	[6.3845105, 12.026935, 12.18935]	[83, 100, 126]	[]	[]	[23568757, 23568774, 23568800]	[]
986_6868	chr1	117672053	117672453	+	1000	112.5	[]	[]	[12.799757]	[99]	[]	[117672250]
986_6879	chr12	88306673	88307073	+	1000	112.5	[]	[]	[8.658898]	[101]	[]	[88306856]
986_6894	chr19	45444263	45444663	+	1000	112.5	[]	[]	[6.3845105]	[76]	[]	[45444426]
986_6911	chr6	12071232	12071632	+	1000	112.5	[12.799757, 10.006505]	[109, 123]	[]	[]	[12071435, 12071449]	[]
986_6914	chr6	134980825	134981225	+	1000	112.5	[]	[]	[6.3845105]	[159]	[]	[134981071]
986_6935	chr1	113210315	113210715	+	1000	112.0	[]	[]	[7.2768254]	[150]	[]	[113210563]
986_6942	chr12	54262449	54262849	+	1000	112.0	[]	[]	[6.2220955]	[158]	[]	[54262676]
