#PeakID(python identify_motif.py ./ENCODE_processed_files/ETS1_idr.fa ETS1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
503_5603	chr12	111685716	111686116	+	1000	60.0	[]	[]	[9.834179]	[181]	[]	[111685961]
503_5607	chr12	131895976	131896376	+	1000	60.0	[]	[]	[6.406941]	[83]	[]	[131896146]
503_5608	chr13	28408484	28408884	+	1000	60.0	[12.327155]	[118]	[]	[]	[28408686]	[]
503_5613	chr15	74906594	74906994	+	1000	60.0	[7.659544]	[135]	[]	[]	[74906817]	[]
503_5618	chr16	2459930	2460330	+	1000	60.0	[7.7103596]	[146]	[]	[]	[2460087]	[]
503_5624	chr16	85171935	85172335	+	1000	60.0	[9.276331]	[91]	[]	[]	[85172125]	[]
503_5629	chr17	50151935	50152335	+	1000	60.0	[]	[]	[8.880239]	[149]	[]	[50152167]
503_5631	chr17	56960883	56961283	+	1000	60.0	[9.783327]	[90]	[]	[]	[56961034]	[]
503_5632	chr17	58219006	58219406	+	1000	60.0	[8.681774]	[167]	[]	[]	[58219256]	[]
503_5635	chr17	64006635	64007035	+	1000	60.0	[]	[]	[8.76831]	[112]	[]	[64006808]
503_564	chr6	13615141	13615541	+	1000	150.0	[]	[]	[9.975595]	[79]	[]	[13615317]
503_5640	chr19	4328552	4328952	+	1000	60.0	[7.57576]	[158]	[]	[]	[4328799]	[]
503_5652	chr19	54464629	54465029	+	1000	60.0	[]	[]	[6.780644]	[98]	[]	[54464796]
503_5659	chr2	74120121	74120521	+	1000	60.0	[]	[]	[10.150553]	[141]	[]	[74120353]
503_5660	chr2	100562809	100563209	+	1000	60.0	[6.4858923]	[240]	[]	[]	[100563056]	[]
503_5663	chr2	157261341	157261741	+	1000	60.0	[6.8739552]	[139]	[]	[]	[157261576]	[]
503_5679	chr22	41682234	41682634	+	1000	60.0	[10.310211]	[138]	[]	[]	[41682468]	[]
503_5681	chr3	11272209	11272609	+	1000	60.0	[12.885004]	[126]	[]	[]	[11272413]	[]
503_5686	chr3	184249434	184249834	+	1000	60.0	[]	[]	[7.349987]	[162]	[]	[184249634]
503_5687	chr3	184363049	184363449	+	1000	60.0	[9.196355]	[140]	[]	[]	[184363285]	[]
503_5688	chr3	184711816	184712216	+	1000	60.0	[6.486581]	[130]	[12.885004]	[178]	[184712011]	[184712059]
503_5689	chr3	186806296	186806696	+	1000	60.0	[]	[]	[14.901949]	[182]	[]	[186806528]
503_5701	chr5	110738829	110739229	+	1000	60.0	[7.2925353]	[155]	[14.901949]	[113]	[110739036]	[110738994]
503_5703	chr5	134004014	134004414	+	1000	60.0	[9.92478]	[177]	[]	[]	[134004261]	[]
503_5706	chr5	163459761	163460161	+	1000	60.0	[]	[]	[6.7925034]	[99]	[]	[163459923]
503_5709	chr6	7909707	7910107	+	1000	60.0	[12.327155]	[154]	[]	[]	[7909957]	[]
503_5710	chr6	15299541	15299941	+	1000	60.0	[11.455031]	[96]	[]	[]	[15299736]	[]
503_5720	chr6	111483255	111483655	+	1000	60.0	[8.155915]	[119]	[]	[]	[111483470]	[]
503_5727	chr7	124929760	124930160	+	1000	60.0	[9.366932]	[122]	[]	[]	[124929982]	[]
503_575	chr18	13726384	13726784	+	1000	149.0	[]	[]	[7.916553]	[135]	[]	[13726589]
503_5759	chr1	42924382	42924782	+	1000	59.0	[6.993913]	[106]	[]	[]	[42924586]	[]
503_5768	chr1	155978309	155978709	+	1000	59.0	[12.327155]	[131]	[]	[]	[155978532]	[]
503_5772	chr1	208219657	208220057	+	1000	59.0	[]	[]	[9.1897955]	[100]	[]	[208219852]
503_5783	chr11	44066001	44066401	+	1000	59.0	[]	[]	[9.467575]	[159]	[]	[44066249]
503_5789	chr11	62678919	62679319	+	1000	59.0	[11.851124, 8.303927]	[121, 155]	[6.406941]	[190]	[62679087, 62679121]	[62679156]
503_5792	chr11	111878978	111879378	+	1000	59.0	[]	[]	[6.406941, 6.6215615]	[67, 106]	[]	[111879144, 111879183]
503_5798	chr12	63779966	63780366	+	1000	59.0	[]	[]	[9.1897955]	[162]	[]	[63780151]
503_5799	chr12	70243172	70243572	+	1000	59.0	[]	[]	[8.155915]	[88]	[]	[70243345]
503_5804	chr12	121467502	121467902	+	1000	59.0	[11.819135, 6.924771]	[103, 161]	[]	[]	[121467677, 121467735]	[]
503_5807	chr13	52450459	52450859	+	1000	59.0	[7.766382]	[133]	[]	[]	[52450676]	[]
503_5808	chr14	24195511	24195911	+	1000	59.0	[]	[]	[9.834179]	[132]	[]	[24195697]
503_5811	chr15	41661721	41662121	+	1000	59.0	[7.3395963]	[128]	[6.486581]	[90]	[41661941]	[41661903]
503_5815	chr15	59657302	59657702	+	1000	59.0	[11.405568]	[127]	[]	[]	[59657526]	[]
503_5817	chr15	75450650	75451050	+	1000	59.0	[7.896186]	[105]	[]	[]	[75450854]	[]
503_5820	chr16	77956	78356	+	1000	59.0	[]	[]	[7.766382]	[134]	[]	[78188]
503_5821	chr16	14632557	14632957	+	1000	59.0	[]	[]	[7.259386]	[188]	[]	[14632798]
503_5837	chr17	42554560	42554960	+	1000	59.0	[]	[]	[8.880239]	[113]	[]	[42554727]
503_5841	chr17	63550345	63550745	+	1000	59.0	[]	[]	[9.975595]	[122]	[]	[63550550]
503_5850	chr19	34327851	34328251	+	1000	59.0	[8.404206]	[55]	[9.005733]	[144]	[34328004]	[34328093]
503_5861	chr2	38750314	38750714	+	1000	59.0	[6.993913]	[102]	[]	[]	[38750514]	[]
503_587	chr15	64095794	64096194	+	1000	148.0	[]	[]	[8.404206]	[122]	[]	[64095991]
503_5872	chr2	178522991	178523391	+	1000	59.0	[8.819032]	[114]	[]	[]	[178523186]	[]
503_5876	chr20	2470605	2471005	+	1000	59.0	[14.393928]	[93]	[14.901949, 7.916553]	[137, 164]	[2470779]	[2470823, 2470850]
503_5879	chr20	35541943	35542343	+	1000	59.0	[]	[]	[11.405568]	[181]	[]	[35542153]
503_5887	chr3	4977512	4977912	+	1000	59.0	[]	[]	[7.2023387]	[155]	[]	[4977747]
503_5898	chr4	89111337	89111737	+	1000	59.0	[]	[]	[9.1897955]	[117]	[]	[89111542]
503_5900	chr4	176320401	176320801	+	1000	59.0	[]	[]	[7.367616]	[118]	[]	[176320594]
503_5908	chr5	115841340	115841740	+	1000	59.0	[11.851124]	[170]	[]	[]	[115841573]	[]
503_592	chr19	19515991	19516391	+	1000	148.0	[14.901949]	[133]	[8.404206, 9.834179]	[83, 120]	[19516214]	[19516164, 19516201]
503_5928	chr7	16644623	16645023	+	1000	59.0	[8.5297]	[81]	[]	[]	[16644795]	[]
503_5935	chr7	157336773	157337173	+	1000	59.0	[9.834179]	[100]	[11.819135]	[139]	[157336960]	[157336999]
503_5945	chr9	107283129	107283529	+	1000	59.0	[]	[]	[7.1016955]	[156]	[]	[107283300]
503_5950	chrX	154762734	154763134	+	1000	59.0	[6.8739552]	[161]	[]	[]	[154762968]	[]
503_5958	chr1	85259443	85259843	+	1000	58.0	[11.455031, 10.947011, 12.963955, 13.471976]	[192, 199, 206, 213]	[]	[]	[85259663, 85259670, 85259677, 85259684]	[]
503_5959	chr1	147670421	147670821	+	1000	58.0	[6.591707]	[68]	[]	[]	[147670589]	[]
503_5961	chr1	179026079	179026479	+	1000	58.0	[]	[]	[7.4008026]	[137]	[]	[179026310]
503_5963	chr1	207963581	207963981	+	1000	58.0	[9.1897955]	[92]	[]	[]	[207963771]	[]
503_5965	chr1	219907560	219907960	+	1000	58.0	[9.276331]	[156]	[]	[]	[219907786]	[]
503_5967	chr10	13161375	13161775	+	1000	58.0	[]	[]	[6.973274]	[84]	[]	[13161548]
503_597	chr7	1856339	1856739	+	1000	148.0	[]	[]	[8.382879]	[146]	[]	[1856574]
503_598	chr1	1407126	1407526	+	1000	147.0	[6.6836414]	[99]	[9.975595, 11.405568]	[121, 144]	[1407285]	[1407307, 1407330]
503_5980	chr11	111602012	111602412	+	1000	58.0	[7.7103596]	[158]	[]	[]	[111602247]	[]
503_5981	chr11	125903033	125903433	+	1000	58.0	[7.208534]	[78]	[]	[]	[125903202]	[]
503_5992	chr13	111153432	111153832	+	1000	58.0	[]	[]	[12.885004, 8.830775]	[135, 154]	[]	[111153647, 111153666]
503_5995	chr15	65184921	65185321	+	1000	58.0	[6.406941]	[122]	[]	[]	[65185124]	[]
503_6003	chr16	69726275	69726675	+	1000	58.0	[7.916553]	[218]	[]	[]	[69726499]	[]
503_6006	chr16	85328194	85328594	+	1000	58.0	[7.208534]	[148]	[]	[]	[85328441]	[]
503_6010	chr17	5438921	5439321	+	1000	58.0	[6.4167504, 11.455031, 9.975595]	[53, 126, 145]	[]	[]	[5439074, 5439147, 5439166]	[]
503_6017	chr17	48024909	48025309	+	1000	58.0	[]	[]	[7.081232]	[86]	[]	[48025067]
503_602	chr16	229264	229664	+	1000	147.0	[7.259386]	[106]	[]	[]	[229469]	[]
503_6023	chr18	57630069	57630469	+	1000	58.0	[]	[]	[8.354743]	[141]	[]	[57630302]
503_6034	chr19	45691722	45692122	+	1000	58.0	[]	[]	[9.276331]	[142]	[]	[45691959]
503_6036	chr19	48983454	48983854	+	942	58.0	[7.745055]	[148]	[]	[]	[48983698]	[]
503_6041	chr19	58228669	58229069	+	1000	58.0	[13.471976]	[147]	[]	[]	[58228914]	[]
503_6045	chr2	72901387	72901787	+	1000	58.0	[]	[]	[8.497711]	[115]	[]	[72901555]
503_6050	chr2	131105162	131105562	+	1000	58.0	[6.780644]	[78]	[]	[]	[131105322]	[]
503_6051	chr2	131492241	131492641	+	1000	58.0	[8.8909]	[85]	[]	[]	[131492422]	[]
503_6053	chr2	240136087	240136487	+	1000	58.0	[]	[]	[12.885004, 11.455031]	[124, 142]	[]	[240136310, 240136328]
503_6054	chr20	2664006	2664406	+	1000	58.0	[10.310211]	[150]	[12.885004]	[203]	[2664196]	[2664249]
503_6059	chr21	6371735	6372135	+	1000	58.0	[]	[]	[7.4008026]	[79]	[]	[6371912]
503_6070	chr3	38834080	38834480	+	1000	58.0	[11.819135]	[69]	[]	[]	[38834247]	[]
503_6072	chr3	64023307	64023707	+	1000	58.0	[10.421151]	[71]	[13.471976]	[119]	[64023476]	[64023524]
503_6075	chr3	152834598	152834998	+	1000	58.0	[]	[]	[10.389162]	[162]	[]	[152834784]
503_6076	chr3	180601981	180602381	+	1000	58.0	[]	[]	[12.885004, 7.7851515, 10.897183]	[103, 127, 133]	[]	[180602147, 180602171, 180602177]
503_6078	chr4	25377065	25377465	+	1000	58.0	[12.885004]	[67]	[]	[]	[25377219]	[]
503_6083	chr5	112707388	112707788	+	1000	58.0	[11.455031]	[76]	[]	[]	[112707564]	[]
503_6087	chr5	139517873	139518273	+	1000	58.0	[]	[]	[7.2887807]	[130]	[]	[139518070]
503_6089	chr5	172765242	172765642	+	1000	58.0	[10.310211]	[140]	[]	[]	[172765470]	[]
503_6090	chr5	177086911	177087311	+	1000	58.0	[6.486581]	[87]	[]	[]	[177087082]	[]
503_6091	chr6	26021530	26021930	+	1000	58.0	[]	[]	[7.659544]	[149]	[]	[26021779]
503_6098	chr6	42745826	42746226	+	1000	58.0	[]	[]	[7.499129]	[131]	[]	[42746029]
503_61	chr22	21982639	21983039	+	1000	301.0	[]	[]	[10.897548, 7.367616]	[54, 85]	[]	[21982792, 21982823]
503_611	chr11	57741168	57741568	+	1000	146.0	[7.750857]	[93]	[]	[]	[57741339]	[]
503_6112	chr6	146857480	146857880	+	1000	58.0	[7.0065327]	[158]	[]	[]	[146857730]	[]
503_6117	chr7	44019022	44019422	+	1000	58.0	[]	[]	[7.5145535]	[75]	[]	[44019184]
503_6120	chr7	101017466	101017866	+	1000	58.0	[]	[]	[12.885004, 9.276331]	[62, 145]	[]	[101017623, 101017706]
503_6124	chr7	159030466	159030866	+	1000	58.0	[6.615002]	[97]	[]	[]	[159030639]	[]
503_6127	chr8	23246579	23246979	+	1000	58.0	[]	[]	[8.631947]	[190]	[]	[23246790]
503_6138	chrX	38634702	38635102	+	1000	58.0	[8.830775]	[130]	[]	[]	[38634923]	[]
503_6149	chr1	57218710	57219110	+	1000	57.0	[]	[]	[8.77996]	[128]	[]	[57218923]
503_615	chr19	2273623	2274023	+	1000	146.0	[]	[]	[12.885004, 9.975595]	[132, 159]	[]	[2273818, 2273845]
503_616	chr19	49580408	49580808	+	1000	146.0	[10.698719, 14.901949, 8.5297]	[82, 140, 164]	[9.834179]	[120]	[49580565, 49580623, 49580647]	[49580603]
503_6160	chr1	230868270	230868670	+	1000	57.0	[]	[]	[6.993913]	[84]	[]	[230868434]
503_6164	chr10	11894527	11894927	+	1000	57.0	[13.471976, 8.819032, 14.901949]	[157, 202, 226]	[]	[]	[11894708, 11894753, 11894777]	[]
503_6172	chr10	120851107	120851507	+	1000	57.0	[9.783327]	[153]	[]	[]	[120851353]	[]
503_6184	chr11	94128679	94129079	+	1000	57.0	[7.5145535]	[155]	[]	[]	[94128863]	[]
503_6186	chr12	8082098	8082498	+	1000	57.0	[6.6958017]	[213]	[]	[]	[8082347]	[]
503_619	chr21	36429996	36430396	+	1000	146.0	[]	[]	[6.892782]	[87]	[]	[36430181]
503_6195	chr13	48037507	48037907	+	1000	57.0	[]	[]	[10.310211]	[167]	[]	[48037710]
503_6197	chr13	96053191	96053591	+	1000	57.0	[]	[]	[14.901949]	[115]	[]	[96053406]
503_6200	chr14	104815903	104816303	+	1000	57.0	[11.455031]	[115]	[]	[]	[104816076]	[]
503_622	chr6	19804573	19804973	+	1000	146.0	[6.406941]	[97]	[]	[]	[19804738]	[]
503_6223	chr17	77319302	77319702	+	1000	57.0	[8.830775]	[85]	[]	[]	[77319464]	[]
503_6226	chr17	81294988	81295388	+	1000	57.0	[7.3395963]	[230]	[]	[]	[81295236]	[]
503_6229	chr18	8730377	8730777	+	1000	57.0	[]	[]	[9.005733]	[163]	[]	[8730581]
503_6234	chr19	1512825	1513225	+	1000	57.0	[10.421151]	[121]	[]	[]	[1513017]	[]
503_624	chr8	89983958	89984358	+	1000	146.0	[]	[]	[10.310211]	[107]	[]	[89984165]
503_6241	chr19	36378976	36379376	+	1000	57.0	[8.681774]	[121]	[]	[]	[36379189]	[]
503_625	chr1	36373762	36374162	+	1000	145.0	[9.276331]	[98]	[]	[]	[36373952]	[]
503_6250	chr2	61471178	61471578	+	1000	57.0	[9.1897955]	[88]	[]	[]	[61471334]	[]
503_6258	chr2	189441248	189441648	+	1000	57.0	[6.6215615]	[97]	[]	[]	[189441441]	[]
503_6262	chr20	36573116	36573516	+	1000	57.0	[9.642532]	[86]	[10.310211]	[119]	[36573285]	[36573318]
503_6263	chr20	44521857	44522257	+	1000	57.0	[10.947011]	[115]	[]	[]	[44522052]	[]
503_628	chr11	67428213	67428613	+	1000	145.0	[7.766382]	[70]	[7.0065327]	[107]	[67428371]	[67428408]
503_6284	chr22	37686182	37686582	+	1000	57.0	[11.405568, 7.8463583]	[110, 129]	[]	[]	[37686349, 37686368]	[]
503_6285	chr22	39502130	39502530	+	1000	57.0	[11.405568]	[120]	[]	[]	[39502344]	[]
503_6287	chr3	40453147	40453547	+	1000	57.0	[]	[]	[7.885317]	[180]	[]	[40453362]
503_6289	chr3	49021248	49021648	+	1000	57.0	[]	[]	[8.155915]	[151]	[]	[49021491]
503_6291	chr3	50227373	50227773	+	1000	57.0	[7.3395963]	[103]	[11.455031]	[136]	[50227576]	[50227609]
503_6298	chr5	1185702	1186102	+	1000	57.0	[]	[]	[10.421151]	[82]	[]	[1185878]
503_6301	chr5	43066750	43067150	+	1000	57.0	[10.947011]	[156]	[6.406941]	[163]	[43066976]	[43066983]
503_6307	chr5	177508825	177509225	+	1000	57.0	[6.7005134]	[69]	[]	[]	[177508985]	[]
503_6309	chr6	4647576	4647976	+	1000	57.0	[8.880239]	[75]	[]	[]	[4647737]	[]
503_6322	chr6	163572537	163572937	+	1000	57.0	[8.880239]	[118]	[]	[]	[163572741]	[]
503_6329	chr7	99551963	99552363	+	1000	57.0	[12.885004]	[63]	[7.885317]	[84]	[99552119]	[99552140]
503_633	chr19	10106197	10106597	+	1000	145.0	[11.455031]	[56]	[]	[]	[10106350]	[]
503_6330	chr7	100157192	100157592	+	1000	57.0	[]	[]	[6.406941]	[146]	[]	[100157409]
503_6331	chr7	104944981	104945381	+	1000	57.0	[11.2133]	[133]	[]	[]	[104945204]	[]
503_6335	chr8	38176241	38176641	+	1000	57.0	[11.455031]	[181]	[]	[]	[38176474]	[]
503_6336	chr8	55879637	55880037	+	1000	57.0	[8.830775]	[72]	[]	[]	[55879792]	[]
503_6343	chr9	4792754	4793154	+	1000	57.0	[]	[]	[8.261184]	[93]	[]	[4792932]
503_635	chr20	34302846	34303246	+	1000	145.0	[]	[]	[6.406941]	[153]	[]	[34303092]
503_6350	chr9	136646352	136646752	+	1000	57.0	[]	[]	[6.4167504]	[85]	[]	[136646520]
503_6351	chrX	47650864	47651264	+	1000	57.0	[10.421151]	[79]	[]	[]	[47651019]	[]
503_6358	chr1	7953891	7954291	+	1000	56.0	[8.638506]	[192]	[]	[]	[7954112]	[]
503_6359	chr1	9929352	9929752	+	1000	56.0	[]	[]	[11.819135]	[123]	[]	[9929570]
503_6361	chr1	16498878	16499278	+	1000	56.0	[]	[]	[13.471976]	[117]	[]	[16499055]
503_6366	chr1	40449931	40450331	+	1000	56.0	[6.486581]	[95]	[]	[]	[40450118]	[]
503_6368	chr1	51518658	51519058	+	1000	56.0	[]	[]	[8.830775]	[178]	[]	[51518850]
503_638	chr6	34273256	34273656	+	1000	145.0	[10.310211]	[77]	[]	[]	[34273424]	[]
503_6381	chr1	229557971	229558371	+	1000	56.0	[]	[]	[9.975595]	[141]	[]	[229558175]
503_6393	chr12	30695747	30696147	+	1000	56.0	[7.8463583]	[74]	[7.208534]	[86]	[30695900]	[30695912]
503_6396	chr12	51926015	51926415	+	1000	56.0	[]	[]	[10.389162]	[129]	[]	[51926234]
503_6400	chr13	44989302	44989702	+	1000	56.0	[]	[]	[8.638506]	[132]	[]	[44989491]
503_6401	chr14	65044551	65044951	+	1000	56.0	[7.259386]	[51]	[]	[]	[65044702]	[]
503_6403	chr14	102304872	102305272	+	1000	56.0	[6.615002]	[53]	[]	[]	[102305025]	[]
503_6409	chr15	66504595	66504995	+	1000	56.0	[7.753163, 8.638506]	[161, 167]	[]	[]	[66504837, 66504843]	[]
503_6413	chr15	90352037	90352437	+	1000	56.0	[]	[]	[8.681774]	[195]	[]	[90352246]
503_6418	chr16	28951127	28951527	+	1000	56.0	[]	[]	[8.503526]	[173]	[]	[28951377]
503_642	chr9	129790368	129790768	+	1000	145.0	[]	[]	[6.7845144]	[99]	[]	[129790542]
503_6425	chr17	38799568	38799968	+	1000	56.0	[9.1897955]	[188]	[]	[]	[38799808]	[]
503_6429	chr17	58517636	58518036	+	1000	56.0	[]	[]	[9.196355]	[126]	[]	[58517859]
503_643	chr1	32886549	32886949	+	1000	144.0	[6.6256638]	[137]	[]	[]	[32886783]	[]
503_6433	chr17	81239147	81239547	+	1000	56.0	[10.835977]	[71]	[]	[]	[81239308]	[]
503_6437	chr18	35458893	35459293	+	1000	56.0	[]	[]	[7.1016955]	[75]	[]	[35459061]
503_6438	chr18	50967824	50968224	+	1000	56.0	[]	[]	[9.834179]	[103]	[]	[50968021]
503_6442	chr19	7636941	7637341	+	1000	56.0	[9.975595]	[89]	[]	[]	[7637118]	[]
503_6446	chr19	19385120	19385520	+	1000	56.0	[]	[]	[8.00715]	[113]	[]	[19385330]
503_6451	chr19	42302325	42302725	+	1000	56.0	[7.766382]	[130]	[]	[]	[42302482]	[]
503_6453	chr19	48962322	48962722	+	1000	56.0	[8.819032]	[130]	[]	[]	[48962533]	[]
503_646	chr12	132986149	132986549	+	1000	144.0	[]	[]	[8.311011, 8.5297, 6.406941]	[63, 105, 122]	[]	[132986308, 132986350, 132986367]
503_6465	chr2	85327786	85328186	+	1000	56.0	[]	[]	[7.349987, 8.404206]	[89, 107]	[]	[85327959, 85327977]
503_6468	chr2	175180812	175181212	+	1000	56.0	[]	[]	[7.7460794]	[105]	[]	[175181010]
503_6469	chr2	183124126	183124526	+	1000	56.0	[11.580525]	[131]	[]	[]	[183124345]	[]
503_6481	chr22	35376896	35377296	+	1000	56.0	[6.4167504]	[125]	[]	[]	[35377119]	[]
503_6487	chr3	49674167	49674567	+	1000	56.0	[9.975595]	[79]	[11.405568]	[91]	[49674339]	[49674351]
503_649	chr16	23641198	23641598	+	1000	144.0	[11.851124]	[162]	[]	[]	[23641445]	[]
503_6498	chr3	169773109	169773509	+	1000	56.0	[6.780644]	[157]	[10.796905]	[83]	[169773347]	[169773273]
503_6500	chr4	17614417	17614817	+	1000	56.0	[]	[]	[6.924771]	[102]	[]	[17614611]
503_6501	chr4	39366199	39366599	+	1000	56.0	[]	[]	[7.766382]	[115]	[]	[39366401]
503_6503	chr4	67545207	67545607	+	1000	56.0	[7.4008026]	[119]	[]	[]	[67545416]	[]
503_651	chr19	19320591	19320991	+	1000	144.0	[6.924771]	[108]	[8.404206]	[150]	[19320773]	[19320815]
503_6520	chr6	7058436	7058836	+	1000	56.0	[]	[]	[12.327155]	[71]	[]	[7058603]
503_6527	chr6	33580074	33580474	+	1000	56.0	[9.276331, 11.941725]	[86, 107]	[]	[]	[33580260, 33580281]	[]
503_653	chr4	47914474	47914874	+	1000	144.0	[]	[]	[8.797705]	[131]	[]	[47914698]
503_6532	chr6	152983593	152983993	+	1000	56.0	[]	[]	[9.1897955]	[119]	[]	[152983787]
503_6541	chr7	143263281	143263681	+	1000	56.0	[]	[]	[7.5145535]	[145]	[]	[143263496]
503_6547	chr8	142934427	142934827	+	1000	56.0	[]	[]	[8.423885]	[100]	[]	[142934604]
503_6557	chrX	65534741	65535141	+	1000	56.0	[12.885004]	[96]	[8.322755]	[162]	[65534922]	[65534988]
503_6565	chr1	100249588	100249988	+	1000	55.0	[10.897548]	[145]	[]	[]	[100249826]	[]
503_6568	chr1	113073383	113073783	+	1000	55.0	[9.80219]	[104]	[]	[]	[113073579]	[]
503_6572	chr1	145996363	145996763	+	1000	55.0	[7.896186]	[159]	[]	[]	[145996589]	[]
503_6577	chr1	247332231	247332631	+	1000	55.0	[]	[]	[7.7103596, 8.620302]	[75, 126]	[]	[247332383, 247332434]
503_6578	chr10	12195945	12196345	+	1000	55.0	[10.835977]	[122]	[7.208534, 11.405568, 6.4371176]	[87, 159, 180]	[12196132]	[12196097, 12196169, 12196190]
503_6593	chr11	95147430	95147830	+	1000	55.0	[7.4008026]	[84]	[]	[]	[95147601]	[]
503_6602	chr12	51172636	51173036	+	1000	55.0	[8.880239]	[96]	[]	[]	[51172787]	[]
503_6604	chr12	56359885	56360285	+	1000	55.0	[]	[]	[8.722507]	[141]	[]	[56360104]
503_6606	chr12	76348275	76348675	+	1000	55.0	[10.947011, 9.975595]	[77, 105]	[]	[]	[76348429, 76348457]	[]
503_6619	chr14	75069103	75069503	+	1000	55.0	[8.404206]	[111]	[7.349987]	[102]	[75069297]	[75069288]
503_6621	chr14	93206872	93207272	+	1000	55.0	[9.326159]	[115]	[]	[]	[93207086]	[]
503_6624	chr15	42273203	42273603	+	1000	55.0	[6.993913, 6.993913]	[101, 148]	[10.835977]	[166]	[42273373, 42273420]	[42273438]
503_6626	chr15	50424253	50424653	+	1000	55.0	[]	[]	[7.766382]	[106]	[]	[50424416]
503_6630	chr15	77633422	77633822	+	1000	55.0	[]	[]	[10.897183]	[89]	[]	[77633598]
503_6639	chr16	75555852	75556252	+	1000	55.0	[7.885317]	[162]	[]	[]	[75556077]	[]
503_664	chr22	17980572	17980972	+	1000	143.0	[]	[]	[7.2583613]	[70]	[]	[17980739]
503_6644	chr17	7252323	7252723	+	1000	55.0	[7.367616]	[137]	[]	[]	[7252533]	[]
503_6649	chr17	48047627	48048027	+	1000	55.0	[]	[]	[7.896186]	[73]	[]	[48047798]
503_665	chr7	141738109	141738509	+	1000	143.0	[6.406941]	[120]	[6.7005134]	[158]	[141738285]	[141738323]
503_6652	chr17	82030485	82030885	+	1000	55.0	[]	[]	[8.445345, 8.880239]	[121, 151]	[]	[82030705, 82030735]
503_6666	chr19	18318152	18318552	+	1000	55.0	[8.880239]	[144]	[10.310211, 7.4008026]	[166, 179]	[18318349]	[18318371, 18318384]
503_6671	chr19	51367863	51368263	+	1000	55.0	[13.471976]	[166]	[]	[]	[51368090]	[]
503_6677	chr2	27322851	27323251	+	1000	55.0	[]	[]	[9.834179]	[161]	[]	[27323095]
503_6679	chr2	62305532	62305932	+	1000	55.0	[]	[]	[8.123926]	[138]	[]	[62305769]
503_6683	chr2	172085063	172085463	+	1000	55.0	[]	[]	[8.880239]	[143]	[]	[172085284]
503_6685	chr2	190319737	190320137	+	1000	55.0	[6.751365]	[122]	[]	[]	[190319929]	[]
503_67	chr22	22559101	22559501	+	1000	295.0	[7.916553]	[92]	[7.259386]	[156]	[22559279]	[22559343]
503_6700	chr3	51973790	51974190	+	1000	55.0	[7.2925353]	[110]	[]	[]	[51973991]	[]
503_6706	chr3	184314388	184314788	+	1000	55.0	[12.376983]	[119]	[]	[]	[184314603]	[]
503_6710	chr4	74157825	74158225	+	1000	55.0	[6.486581]	[119]	[]	[]	[74158009]	[]
503_6712	chr4	88523534	88523934	+	1000	55.0	[]	[]	[7.2925353]	[143]	[]	[88523760]
503_6721	chr5	126600704	126601104	+	1000	55.0	[12.885004]	[116]	[9.1897955]	[101]	[126600910]	[126600895]
503_6723	chr5	157731506	157731906	+	1000	55.0	[]	[]	[9.975595]	[140]	[]	[157731670]
503_6724	chr5	160418885	160419285	+	1000	55.0	[]	[]	[12.885004, 7.6390805, 11.580525]	[130, 148, 170]	[]	[160419086, 160419104, 160419126]
503_6727	chr6	2857890	2858290	+	1000	55.0	[]	[]	[7.753163]	[143]	[]	[2858063]
503_6728	chr6	27131793	27132193	+	1000	55.0	[]	[]	[8.830775]	[71]	[]	[27131960]
503_6730	chr6	27807023	27807423	+	1000	55.0	[8.445345]	[162]	[11.072505]	[144]	[27807225]	[27807207]
503_674	chr1	156572389	156572789	+	1000	141.0	[]	[]	[8.722507]	[116]	[]	[156572605]
503_6763	chr9	35812096	35812496	+	1000	55.0	[9.834179]	[70]	[10.698719]	[108]	[35812260]	[35812298]
503_6764	chr9	96418090	96418490	+	1000	55.0	[8.123926]	[207]	[]	[]	[96418313]	[]
503_677	chr15	73992106	73992506	+	1000	141.0	[]	[]	[11.455031]	[108]	[]	[73992311]
503_6770	chr9	133120868	133121268	+	1000	55.0	[9.467575]	[163]	[]	[]	[133121090]	[]
503_6777	chrX	153971127	153971527	+	1000	55.0	[]	[]	[9.975595]	[61]	[]	[153971279]
503_6779	chr1	1890010	1890410	+	1000	54.0	[]	[]	[10.421151]	[212]	[]	[1890254]
503_6786	chr1	24415404	24415804	+	1000	54.0	[]	[]	[8.261184]	[64]	[]	[24415560]
503_6791	chr1	32650334	32650734	+	1000	54.0	[]	[]	[9.834179]	[125]	[]	[32650551]
503_6792	chr1	36374384	36374784	+	1000	54.0	[10.150553]	[113]	[]	[]	[36374563]	[]
503_6795	chr1	58815209	58815609	+	1000	54.0	[]	[]	[9.834179]	[83]	[]	[58815379]
503_680	chr19	1383650	1384050	+	1000	141.0	[]	[]	[8.503526, 6.591707]	[87, 94]	[]	[1383821, 1383828]
503_6801	chr1	154936438	154936838	+	1000	54.0	[]	[]	[8.76831]	[105]	[]	[154936628]
503_6802	chr1	155227254	155227654	+	1000	54.0	[8.130486, 8.354743]	[107, 176]	[]	[]	[155227419, 155227488]	[]
