#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD1_idr.fa TEAD1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
682_6667	chr22	19881121	19881521	+	1000	54.5	[10.451979, 10.451979]	[111, 164]	[]	[]	[19881311, 19881364]	[]
682_6674	chr3	39024626	39025026	+	1000	54.5	[8.786715, 6.8707166]	[149, 188]	[]	[]	[39024821, 39024860]	[]
682_6675	chr3	39025597	39025997	+	1000	54.5	[]	[]	[8.53598]	[110]	[]	[39025793]
682_6677	chr3	171967946	171968346	+	1000	54.5	[10.451979]	[142]	[]	[]	[171968151]	[]
682_6678	chr3	196279320	196279720	+	1000	54.5	[]	[]	[8.53598]	[113]	[]	[196279495]
682_6688	chr4	182062908	182063308	+	1000	54.5	[]	[]	[6.8707166, 8.53598]	[73, 105]	[]	[182063075, 182063107]
682_6692	chr5	112878714	112879114	+	1000	54.5	[]	[]	[10.451979]	[80]	[]	[112878885]
682_6693	chr5	142713358	142713758	+	1000	54.5	[10.451979]	[151]	[]	[]	[142713602]	[]
682_6696	chr5	153742028	153742428	+	1000	54.5	[]	[]	[8.53598]	[98]	[]	[153742209]
682_6699	chr6	10314036	10314436	+	1000	54.5	[10.451979]	[184]	[]	[]	[10314278]	[]
682_670	chr5	134187564	134187964	+	1000	137.0	[8.53598]	[127]	[10.451979]	[78]	[134187791]	[134187742]
682_6701	chr6	13912953	13913353	+	1000	54.5	[6.8707166]	[70]	[]	[]	[13913120]	[]
682_6711	chr6	44225773	44226173	+	1000	54.5	[]	[]	[8.53598]	[120]	[]	[44225980]
682_6713	chr6	90044802	90045202	+	1000	54.5	[]	[]	[6.8707166]	[120]	[]	[90044977]
682_6726	chr8	66667085	66667485	+	1000	54.5	[]	[]	[8.396125]	[177]	[]	[66667287]
682_673	chr1	147671718	147672118	+	1000	136.5	[10.451979]	[158]	[]	[]	[147671963]	[]
682_6734	chr9	130830833	130831233	+	1000	54.5	[]	[]	[8.786715]	[111]	[]	[130830990]
682_6738	chr9	131220310	131220710	+	1000	54.5	[8.53598]	[95]	[]	[]	[131220474]	[]
682_674	chr2	118112914	118113314	+	1000	136.5	[]	[]	[10.451979]	[83]	[]	[118113096]
682_6743	chrX	45165008	45165408	+	1000	54.5	[8.53598]	[128]	[]	[]	[45165205]	[]
682_6745	chrX	66728958	66729358	+	1000	54.5	[10.451979]	[146]	[6.8707166]	[172]	[66729178]	[66729204]
682_6748	chr1	12454362	12454762	+	1000	54.0	[]	[]	[8.396125]	[152]	[]	[12454581]
682_6749	chr1	43858257	43858657	+	1000	54.0	[10.451979]	[96]	[]	[]	[43858450]	[]
682_675	chr20	51033658	51034058	+	1000	136.5	[]	[]	[8.396125]	[106]	[]	[51033862]
682_6752	chr1	89897786	89898186	+	1000	54.0	[8.396125, 6.8707166]	[141, 158]	[8.396125]	[139]	[89897997, 89898014]	[89897995]
682_6754	chr1	124613120	124613520	+	1000	54.0	[]	[]	[8.53598]	[57]	[]	[124613275]
682_6760	chr1	226850807	226851207	+	985	54.0	[10.451979, 8.53598]	[106, 125]	[]	[]	[226851012, 226851031]	[]
682_6761	chr10	5449815	5450215	+	1000	54.0	[]	[]	[10.451979]	[133]	[]	[5450032]
682_6766	chr11	45983204	45983604	+	1000	54.0	[]	[]	[8.786715]	[110]	[]	[45983390]
682_6769	chr11	59669245	59669645	+	1000	54.0	[]	[]	[8.53598]	[152]	[]	[59669461]
682_677	chr1	209645829	209646229	+	1000	136.0	[]	[]	[10.451979]	[125]	[]	[209646048]
682_6773	chr11	65540311	65540711	+	1000	54.0	[10.451979]	[106]	[]	[]	[65540491]	[]
682_6775	chr11	119479631	119480031	+	1000	54.0	[10.451979, 8.53598]	[97, 136]	[]	[]	[119479821, 119479860]	[]
682_6776	chr12	26271077	26271477	+	1000	54.0	[8.396125]	[116]	[8.396125]	[114]	[26271291]	[26271289]
682_6780	chr12	67268687	67269087	+	1000	54.0	[8.53598]	[64]	[]	[]	[67268850]	[]
682_6781	chr12	69416330	69416730	+	1000	54.0	[]	[]	[8.53598]	[59]	[]	[69416482]
682_6783	chr12	89251801	89252201	+	1000	54.0	[6.8707166]	[148]	[]	[]	[89252033]	[]
682_6785	chr14	101685200	101685600	+	1000	54.0	[]	[]	[8.53598]	[153]	[]	[101685428]
682_6786	chr15	43230572	43230972	+	1000	54.0	[8.396125]	[92]	[]	[]	[43230762]	[]
682_6788	chr15	63051171	63051571	+	1000	54.0	[]	[]	[10.451979]	[107]	[]	[63051359]
682_6793	chr16	53055627	53056027	+	1000	54.0	[]	[]	[10.451979]	[129]	[]	[53055854]
682_6796	chr17	23068609	23069009	+	1000	54.0	[8.53598, 10.451979]	[88, 138]	[]	[]	[23068795, 23068845]	[]
682_6799	chr17	30824762	30825162	+	1000	54.0	[8.53598]	[147]	[]	[]	[30824968]	[]
682_680	chr2	171522187	171522587	+	1000	136.0	[10.451979]	[114]	[]	[]	[171522392]	[]
682_6804	chr17	58007332	58007732	+	1000	54.0	[]	[]	[10.451979]	[149]	[]	[58007553]
682_681	chr2	173027442	173027842	+	1000	136.0	[8.53598]	[95]	[]	[]	[173027626]	[]
682_6810	chr17	80689314	80689714	+	1000	54.0	[]	[]	[8.396125]	[124]	[]	[80689521]
682_6815	chr19	16823158	16823558	+	1000	54.0	[10.451979, 8.53598]	[82, 101]	[]	[]	[16823330, 16823349]	[]
682_6817	chr19	28609495	28609895	+	1000	54.0	[]	[]	[8.396125]	[239]	[]	[28609737]
682_682	chr20	36083111	36083511	+	1000	136.0	[10.451979, 8.53598]	[162, 180]	[]	[]	[36083342, 36083360]	[]
682_6821	chr19	49818038	49818438	+	1000	54.0	[10.451979, 10.451979]	[92, 154]	[]	[]	[49818226, 49818288]	[]
682_6822	chr19	49929031	49929431	+	1000	54.0	[10.451979]	[164]	[]	[]	[49929204]	[]
682_6826	chr2	38634638	38635038	+	1000	54.0	[]	[]	[8.53598]	[98]	[]	[38634835]
682_6828	chr2	47703329	47703729	+	1000	54.0	[]	[]	[10.451979]	[108]	[]	[47703525]
682_6833	chr2	130342602	130343002	+	1000	54.0	[10.451979]	[137]	[]	[]	[130342804]	[]
682_6839	chr22	20129061	20129461	+	1000	54.0	[8.53598, 8.396125]	[204, 234]	[]	[]	[20129275, 20129305]	[]
682_684	chr6	89321565	89321965	+	1000	136.0	[]	[]	[10.451979]	[112]	[]	[89321767]
682_6850	chr3	4981685	4982085	+	1000	54.0	[]	[]	[8.786715]	[144]	[]	[4981876]
682_6853	chr3	40309408	40309808	+	1000	54.0	[]	[]	[8.396125]	[71]	[]	[40309559]
682_6854	chr3	42036391	42036791	+	1000	54.0	[8.396125]	[124]	[]	[]	[42036598]	[]
682_6857	chr3	170766943	170767343	+	1000	54.0	[10.451979]	[70]	[]	[]	[170767106]	[]
682_6860	chr3	183099366	183099766	+	1000	54.0	[]	[]	[8.53598]	[124]	[]	[183099581]
682_6861	chr3	187286504	187286904	+	1000	54.0	[]	[]	[8.53598]	[206]	[]	[187286722]
682_6864	chr5	836224	836624	+	1000	54.0	[10.451979]	[68]	[]	[]	[836381]	[]
682_6866	chr5	122864802	122865202	+	1000	54.0	[6.8707166]	[179]	[10.451979]	[104]	[122865049]	[122864974]
682_687	chr8	95093127	95093527	+	1000	136.0	[]	[]	[10.451979]	[98]	[]	[95093312]
682_6871	chr5	176537099	176537499	+	1000	54.0	[]	[]	[10.451979]	[90]	[]	[176537280]
682_6872	chr6	3117958	3118358	+	1000	54.0	[10.451979]	[63]	[]	[]	[3118113]	[]
682_6875	chr6	22025550	22025950	+	1000	54.0	[]	[]	[8.53598]	[99]	[]	[22025749]
682_6880	chr6	31832420	31832820	+	1000	54.0	[]	[]	[8.53598]	[169]	[]	[31832667]
682_6888	chr6	119311546	119311946	+	1000	54.0	[]	[]	[10.451979]	[152]	[]	[119311719]
682_689	chr15	50261007	50261407	+	1000	135.5	[8.786715]	[139]	[8.396125]	[158]	[50261237]	[50261256]
682_6890	chr6	139708847	139709247	+	708	54.0	[]	[]	[10.451979]	[176]	[]	[139709085]
682_6894	chr7	88586158	88586558	+	1000	54.0	[]	[]	[8.396125]	[103]	[]	[88586354]
682_6896	chr7	108080212	108080612	+	1000	54.0	[8.396125]	[140]	[]	[]	[108080417]	[]
682_69	chr14	20613366	20613766	+	1000	378.0	[]	[]	[8.53598]	[105]	[]	[20613567]
682_6904	chr9	4797373	4797773	+	1000	54.0	[]	[]	[10.451979]	[91]	[]	[4797543]
682_6906	chr9	130976524	130976924	+	1000	54.0	[8.53598]	[113]	[]	[]	[130976708]	[]
682_6909	chrUn_GL000224v1	35324	35724	+	1000	54.0	[]	[]	[6.8707166]	[123]	[]	[35488]
682_6910	chrUn_KI270742v1	11025	11425	+	1000	54.0	[6.8707166]	[110]	[]	[]	[11211]	[]
682_6911	chrX	2463959	2464359	+	1000	54.0	[]	[]	[8.53598]	[133]	[]	[2464153]
682_6912	chr1	6517509	6517909	+	1000	53.5	[]	[]	[8.396125]	[66]	[]	[6517666]
682_6915	chr1	12441386	12441786	+	1000	53.5	[10.451979]	[138]	[]	[]	[12441562]	[]
682_692	chr1	75672833	75673233	+	1000	135.0	[10.451979]	[97]	[8.786715]	[83]	[75673020]	[75673006]
682_6921	chr1	32695119	32695519	+	1000	53.5	[10.451979]	[163]	[]	[]	[32695340]	[]
682_6922	chr1	44532080	44532480	+	1000	53.5	[6.8707166]	[107]	[]	[]	[44532277]	[]
682_6924	chr1	53769842	53770242	+	1000	53.5	[8.53598]	[108]	[]	[]	[53770047]	[]
682_6929	chr1	109112635	109113035	+	1000	53.5	[8.396125]	[97]	[8.396125]	[95]	[109112822]	[109112820]
682_693	chr1	234612655	234613055	+	1000	135.0	[]	[]	[8.396125, 8.786715]	[91, 140]	[]	[234612808, 234612857]
682_6931	chr1	112625699	112626099	+	1000	53.5	[8.53598]	[119]	[]	[]	[112625898]	[]
682_6934	chr1	165630757	165631157	+	1000	53.5	[]	[]	[8.786715]	[109]	[]	[165630964]
682_694	chr17	35433571	35433971	+	1000	135.0	[]	[]	[10.451979]	[104]	[]	[35433770]
682_6940	chr1	221634647	221635047	+	1000	53.5	[]	[]	[8.396125]	[150]	[]	[221634846]
682_6947	chr10	28682165	28682565	+	1000	53.5	[]	[]	[8.396125]	[147]	[]	[28682389]
682_695	chr20	21767912	21768312	+	1000	135.0	[]	[]	[10.451979]	[104]	[]	[21768106]
682_6950	chr10	46053926	46054326	+	1000	53.5	[]	[]	[8.53598]	[130]	[]	[46054133]
682_6953	chr11	33892810	33893210	+	1000	53.5	[]	[]	[10.451979]	[97]	[]	[33893001]
682_6956	chr11	62429184	62429584	+	1000	53.5	[]	[]	[10.451979]	[92]	[]	[62429347]
682_6957	chr11	78380688	78381088	+	1000	53.5	[]	[]	[10.451979]	[94]	[]	[78380869]
682_6959	chr11	95147440	95147840	+	1000	53.5	[10.451979]	[140]	[]	[]	[95147649]	[]
682_6960	chr11	106022247	106022647	+	1000	53.5	[8.396125]	[116]	[8.396125]	[114]	[106022444]	[106022442]
682_6964	chr12	68332437	68332837	+	1000	53.5	[]	[]	[8.396125]	[159]	[]	[68332672]
682_6965	chr12	70052954	70053354	+	1000	53.5	[8.53598]	[129]	[]	[]	[70053168]	[]
682_697	chr3	124827408	124827808	+	1000	135.0	[]	[]	[10.451979]	[129]	[]	[124827627]
682_6970	chr13	108006132	108006532	+	1000	53.5	[8.53598]	[103]	[8.396125]	[166]	[108006309]	[108006372]
682_6972	chr14	68210814	68211214	+	1000	53.5	[]	[]	[8.53598]	[249]	[]	[68210977]
682_6973	chr15	35700256	35700656	+	1000	53.5	[]	[]	[10.451979]	[74]	[]	[35700410]
682_6974	chr15	45201060	45201460	+	1000	53.5	[8.53598]	[133]	[]	[]	[45201275]	[]
682_6977	chr15	75758338	75758738	+	1000	53.5	[8.396125]	[152]	[]	[]	[75758583]	[]
682_6978	chr15	84929944	84930344	+	1000	53.5	[]	[]	[10.451979]	[96]	[]	[84930125]
682_698	chr5	131994536	131994936	+	1000	135.0	[]	[]	[10.451979]	[73]	[]	[131994706]
682_6983	chr17	46100985	46101385	+	1000	53.5	[]	[]	[10.451979]	[132]	[]	[46101194]
682_6987	chr18	9874747	9875147	+	1000	53.5	[]	[]	[8.396125]	[124]	[]	[9874958]
682_6989	chr19	6578886	6579286	+	1000	53.5	[]	[]	[10.451979]	[129]	[]	[6579104]
682_6993	chr19	21625724	21626124	+	1000	53.5	[8.786715]	[184]	[]	[]	[21625909]	[]
682_6994	chr19	28605556	28605956	+	1000	53.5	[8.396125]	[117]	[]	[]	[28605765]	[]
682_6995	chr19	38674710	38675110	+	1000	53.5	[]	[]	[8.786715]	[115]	[]	[38674867]
682_7	chrM	14954	15354	+	1000	827.5	[8.53598]	[158]	[]	[]	[15162]	[]
682_700	chr1	15543577	15543977	+	1000	134.5	[8.396125]	[83]	[]	[]	[15543755]	[]
682_7000	chr19	58362567	58362967	+	1000	53.5	[]	[]	[10.451979]	[88]	[]	[58362747]
682_7002	chr2	55059860	55060260	+	1000	53.5	[]	[]	[10.451979]	[78]	[]	[55060025]
682_7012	chr20	57451899	57452299	+	1000	53.5	[8.53598]	[84]	[]	[]	[57452081]	[]
682_7017	chr22	22075869	22076269	+	1000	53.5	[]	[]	[10.451979]	[181]	[]	[22076109]
682_7019	chr22	22759346	22759746	+	1000	53.5	[8.53598]	[170]	[]	[]	[22759593]	[]
682_7024	chr22	23193507	23193907	+	1000	53.5	[8.396125]	[93]	[]	[]	[23193680]	[]
682_7028	chr3	15269460	15269860	+	1000	53.5	[8.786715]	[235]	[]	[]	[15269708]	[]
682_7029	chr3	19931162	19931562	+	1000	53.5	[]	[]	[8.786715]	[89]	[]	[19931323]
682_703	chr11	58776866	58777266	+	1000	134.5	[8.53598]	[74]	[]	[]	[58777026]	[]
682_7032	chr3	72080793	72081193	+	1000	53.5	[]	[]	[10.451979]	[74]	[]	[72080946]
682_7038	chr3	169966529	169966929	+	1000	53.5	[10.451979]	[99]	[]	[]	[169966708]	[]
682_7039	chr3	187041711	187042111	+	1000	53.5	[8.396125]	[163]	[]	[]	[187041945]	[]
682_704	chr16	46393315	46393715	+	1000	134.5	[]	[]	[8.53598]	[112]	[]	[46393519]
682_7042	chr4	38328255	38328655	+	1000	53.5	[]	[]	[10.451979]	[61]	[]	[38328416]
682_7044	chr4	83357203	83357603	+	1000	53.5	[]	[]	[8.786715]	[144]	[]	[83357423]
682_7045	chr4	121990528	121990928	+	700	53.5	[8.786715, 10.451979]	[96, 164]	[8.396125]	[109]	[121990710, 121990778]	[121990723]
682_7048	chr5	10250163	10250563	+	1000	53.5	[8.396125]	[88]	[]	[]	[10250323]	[]
682_7049	chr5	29089823	29090223	+	1000	53.5	[8.396125]	[135]	[]	[]	[29090050]	[]
682_705	chr5	76657914	76658314	+	1000	134.5	[]	[]	[10.451979]	[134]	[]	[76658141]
682_7054	chr5	150481894	150482294	+	1000	53.5	[10.451979]	[150]	[]	[]	[150482086]	[]
682_7058	chr6	13380678	13381078	+	1000	53.5	[]	[]	[10.451979]	[160]	[]	[13380891]
682_706	chr7	155324037	155324437	+	1000	134.5	[8.396125]	[161]	[6.8707166]	[86]	[155324271]	[155324196]
682_7061	chr6	25910252	25910652	+	1000	53.5	[8.53598]	[107]	[]	[]	[25910434]	[]
682_7066	chr6	30516223	30516623	+	1000	53.5	[10.451979]	[95]	[]	[]	[30516410]	[]
682_7068	chr6	39229239	39229639	+	1000	53.5	[]	[]	[6.8707166]	[201]	[]	[39229469]
682_7070	chr6	44387105	44387505	+	1000	53.5	[8.396125]	[158]	[]	[]	[44387340]	[]
682_7071	chr6	109382585	109382985	+	1000	53.5	[8.396125]	[220]	[]	[]	[109382813]	[]
682_7075	chr6	156687028	156687428	+	1000	53.5	[]	[]	[10.451979]	[148]	[]	[156687259]
682_7076	chr6	163416695	163417095	+	1000	53.5	[]	[]	[10.451979]	[153]	[]	[163416908]
682_7080	chr7	106567656	106568056	+	1000	53.5	[8.396125]	[124]	[]	[]	[106567841]	[]
682_7082	chr7	128783275	128783675	+	1000	53.5	[]	[]	[8.786715]	[103]	[]	[128783466]
682_7086	chr7	134886707	134887107	+	1000	53.5	[10.451979]	[180]	[]	[]	[134886947]	[]
682_7087	chr7	149239405	149239805	+	1000	53.5	[]	[]	[8.53598]	[169]	[]	[149239651]
682_7088	chr7	150302954	150303354	+	1000	53.5	[]	[]	[8.53598]	[146]	[]	[150303181]
682_7090	chr8	8861714	8862114	+	1000	53.5	[8.786715]	[108]	[6.8707166]	[151]	[8861919]	[8861962]
682_7094	chr8	85660046	85660446	+	1000	53.5	[6.8707166]	[116]	[]	[]	[85660208]	[]
682_710	chr19	51800381	51800781	+	1000	134.0	[]	[]	[8.53598]	[83]	[]	[51800555]
682_7100	chr9	70398188	70398588	+	1000	53.5	[10.451979]	[151]	[]	[]	[70398412]	[]
682_7102	chr9	130908066	130908466	+	1000	53.5	[10.451979]	[150]	[10.451979]	[181]	[130908271]	[130908302]
682_7103	chr9	130963929	130964329	+	1000	53.5	[8.396125]	[104]	[8.53598]	[131]	[130964087]	[130964114]
682_7113	chrX	12946750	12947150	+	1000	53.5	[]	[]	[8.396125]	[71]	[]	[12946916]
682_7116	chr1	6554446	6554846	+	1000	53.0	[8.396125]	[221]	[]	[]	[6554695]	[]
682_7117	chr1	14779029	14779429	+	1000	53.0	[8.396125]	[142]	[8.53598]	[90]	[14779256]	[14779204]
682_712	chr20	37542334	37542734	+	1000	134.0	[]	[]	[8.786715]	[57]	[]	[37542486]
682_7120	chr1	19596370	19596770	+	1000	53.0	[8.396125]	[160]	[10.451979, 8.396125]	[68, 158]	[19596618]	[19596526, 19596616]
682_7131	chr1	61049853	61050253	+	1000	53.0	[]	[]	[8.396125]	[155]	[]	[61050087]
682_7132	chr1	67897362	67897762	+	1000	53.0	[]	[]	[10.451979]	[122]	[]	[67897522]
682_7139	chr1	206955667	206956067	+	1000	53.0	[8.53598, 8.396125]	[116, 130]	[]	[]	[206955882, 206955896]	[]
682_714	chr11	27420671	27421071	+	1000	133.5	[]	[]	[8.396125, 6.8707166, 8.396125]	[100, 120, 149]	[]	[27420870, 27420890, 27420919]
682_7144	chr1	231046037	231046437	+	1000	53.0	[8.396125]	[117]	[]	[]	[231046203]	[]
682_7147	chr10	47336468	47336868	+	1000	53.0	[]	[]	[10.451979]	[175]	[]	[47336690]
682_7151	chr10	80211749	80212149	+	1000	53.0	[8.53598]	[74]	[10.451979]	[148]	[80211922]	[80211996]
682_7157	chr11	78352139	78352539	+	1000	53.0	[8.786715]	[178]	[]	[]	[78352334]	[]
682_7159	chr11	94077866	94078266	+	1000	53.0	[]	[]	[6.8707166]	[59]	[]	[94078023]
682_716	chr15	50260516	50260916	+	1000	133.5	[8.786715]	[141]	[]	[]	[50260753]	[]
682_7163	chr11	118620775	118621175	+	1000	53.0	[]	[]	[10.451979]	[80]	[]	[118620952]
682_7164	chr12	30450817	30451217	+	1000	53.0	[6.8707166]	[144]	[]	[]	[30451041]	[]
682_7168	chr12	57539345	57539745	+	1000	53.0	[]	[]	[8.786715]	[126]	[]	[57539557]
682_7169	chr12	68203386	68203786	+	1000	53.0	[]	[]	[8.53598]	[121]	[]	[68203598]
682_717	chr17	27748062	27748462	+	1000	133.5	[10.451979]	[116]	[]	[]	[27748266]	[]
682_7170	chr12	121927377	121927777	+	1000	53.0	[]	[]	[8.396125]	[110]	[]	[121927565]
682_7171	chr13	41696546	41696946	+	1000	53.0	[10.451979]	[116]	[]	[]	[41696755]	[]
682_7172	chr14	21014686	21015086	+	1000	53.0	[]	[]	[10.451979]	[112]	[]	[21014898]
682_7173	chr14	34653116	34653516	+	1000	53.0	[8.53598]	[78]	[]	[]	[34653284]	[]
682_7177	chr15	50055643	50056043	+	1000	53.0	[]	[]	[8.53598]	[124]	[]	[50055865]
682_718	chr5	91291951	91292351	+	1000	133.5	[]	[]	[10.451979]	[88]	[]	[91292114]
682_7180	chr15	82267136	82267536	+	1000	53.0	[8.53598]	[103]	[]	[]	[82267338]	[]
682_7183	chr15	92801424	92801824	+	1000	53.0	[]	[]	[10.451979]	[135]	[]	[92801584]
682_7185	chr15	96336038	96336438	+	1000	53.0	[]	[]	[8.53598]	[90]	[]	[96336227]
682_7193	chr17	44014839	44015239	+	1000	53.0	[8.53598]	[156]	[]	[]	[44015069]	[]
682_7196	chr17	75426327	75426727	+	1000	53.0	[]	[]	[10.451979]	[140]	[]	[75426550]
682_7199	chr17	82494406	82494806	+	1000	53.0	[]	[]	[8.786715]	[99]	[]	[82494581]
682_72	chr5	5340306	5340706	+	1000	377.0	[]	[]	[8.396125]	[113]	[]	[5340508]
682_7201	chr18	9320975	9321375	+	1000	53.0	[]	[]	[10.451979]	[69]	[]	[9321132]
682_7203	chr18	35482109	35482509	+	1000	53.0	[]	[]	[8.396125]	[90]	[]	[35482291]
682_7206	chr19	16476362	16476762	+	1000	53.0	[]	[]	[8.53598, 10.451979]	[170, 189]	[]	[16476588, 16476607]
682_7210	chr19	55702184	55702584	+	1000	53.0	[10.451979]	[154]	[]	[]	[55702362]	[]
682_7216	chr2	46753901	46754301	+	1000	53.0	[]	[]	[10.451979]	[100]	[]	[46754067]
682_7217	chr2	74077585	74077985	+	1000	53.0	[]	[]	[10.451979]	[116]	[]	[74077788]
682_7218	chr2	84459215	84459615	+	1000	53.0	[]	[]	[10.451979]	[86]	[]	[84459393]
682_722	chr1	151596486	151596886	+	1000	133.0	[8.396125]	[141]	[]	[]	[151596725]	[]
682_7221	chr2	196639372	196639772	+	1000	53.0	[10.451979]	[93]	[]	[]	[196639557]	[]
682_7222	chr2	215808989	215809389	+	1000	53.0	[]	[]	[10.451979]	[87]	[]	[215809169]
682_7225	chr20	49790274	49790674	+	1000	53.0	[10.451979]	[65]	[]	[]	[49790425]	[]
682_7226	chr20	50451149	50451549	+	1000	53.0	[10.451979, 10.451979]	[95, 124]	[8.53598]	[138]	[50451335, 50451364]	[50451378]
682_7227	chr21	32070588	32070988	+	1000	53.0	[]	[]	[8.53598]	[145]	[]	[32070786]
682_7229	chr21	45140415	45140815	+	1000	53.0	[10.451979]	[153]	[]	[]	[45140652]	[]
682_7231	chr22	16615781	16616181	+	1000	53.0	[]	[]	[8.786715]	[138]	[]	[16616009]
682_7233	chr22	19489287	19489687	+	1000	53.0	[]	[]	[8.396125, 6.8707166]	[137, 147]	[]	[19489481, 19489491]
682_7234	chr22	20549417	20549817	+	1000	53.0	[]	[]	[10.451979]	[107]	[]	[20549624]
682_7236	chr22	22052813	22053213	+	1000	53.0	[10.451979]	[132]	[]	[]	[22052994]	[]
682_7238	chr22	22506296	22506696	+	1000	53.0	[]	[]	[8.396125]	[88]	[]	[22506480]
682_724	chr18	874247	874647	+	1000	133.0	[]	[]	[10.451979]	[68]	[]	[874406]
682_7240	chr22	22767281	22767681	+	1000	53.0	[]	[]	[8.53598]	[187]	[]	[22767501]
682_7244	chr22	29096760	29097160	+	1000	53.0	[]	[]	[10.451979]	[126]	[]	[29096964]
682_7249	chr3	38980975	38981375	+	1000	53.0	[]	[]	[6.8707166]	[71]	[]	[38981133]
682_725	chr2	68829215	68829615	+	1000	133.0	[10.451979]	[98]	[]	[]	[68829412]	[]
682_7253	chr3	46393531	46393931	+	1000	53.0	[]	[]	[6.8707166]	[55]	[]	[46393683]
682_7254	chr3	72004666	72005066	+	1000	53.0	[10.451979]	[115]	[]	[]	[72004855]	[]
682_7257	chr4	4694781	4695181	+	1000	53.0	[]	[]	[10.451979, 8.53598]	[83, 133]	[]	[4694956, 4695006]
682_7258	chr4	39970803	39971203	+	1000	53.0	[8.396125]	[93]	[]	[]	[39970993]	[]
682_726	chr2	84925773	84926173	+	1000	133.0	[8.53598, 10.451979]	[144, 154]	[]	[]	[84926003, 84926013]	[]
682_7260	chr4	154205557	154205957	+	1000	53.0	[]	[]	[10.451979]	[149]	[]	[154205790]
682_727	chr4	68864435	68864835	+	1000	133.0	[10.451979]	[96]	[]	[]	[68864631]	[]
682_7270	chr6	28756461	28756861	+	1000	53.0	[10.451979]	[222]	[8.396125]	[213]	[28756684]	[28756675]
682_7274	chr6	108294530	108294930	+	1000	53.0	[8.396125]	[203]	[]	[]	[108294742]	[]
682_728	chr6	3392945	3393345	+	1000	133.0	[8.396125]	[127]	[8.396125]	[125]	[3393171]	[3393169]
682_7284	chr7	124929830	124930230	+	1000	53.0	[]	[]	[8.396125]	[135]	[]	[124930050]
682_7287	chr8	4665303	4665703	+	1000	53.0	[10.451979]	[89]	[]	[]	[4665471]	[]
682_7288	chr8	9001756	9002156	+	1000	53.0	[]	[]	[10.451979]	[68]	[]	[9001922]
682_729	chr7	132489847	132490247	+	1000	133.0	[]	[]	[10.451979]	[152]	[]	[132490085]
682_7290	chr8	38071728	38072128	+	1000	53.0	[8.53598]	[81]	[]	[]	[38071908]	[]
682_7292	chr8	116688033	116688433	+	1000	53.0	[]	[]	[8.53598]	[106]	[]	[116688226]
682_7293	chr8	143547237	143547637	+	1000	53.0	[]	[]	[8.396125]	[235]	[]	[143547484]
682_7296	chr9	111900981	111901381	+	1000	53.0	[6.8707166]	[130]	[8.396125]	[122]	[111901181]	[111901173]
682_7297	chr9	113228079	113228479	+	1000	53.0	[6.8707166]	[84]	[]	[]	[113228246]	[]
682_7298	chr9	121121620	121122020	+	1000	53.0	[]	[]	[8.53598]	[70]	[]	[121121781]
682_73	chr16	34585718	34586118	+	1000	373.0	[]	[]	[8.396125, 8.396125]	[89, 115]	[]	[34585873, 34585899]
682_730	chr9	130860769	130861169	+	1000	133.0	[10.451979]	[133]	[]	[]	[130861001]	[]
682_7302	chr9	130788709	130789109	+	1000	53.0	[8.786715]	[90]	[]	[]	[130788865]	[]
682_7303	chr9	130837643	130838043	+	1000	53.0	[10.451979]	[180]	[]	[]	[130837888]	[]
682_7309	chr1	1433145	1433545	+	1000	52.5	[10.451979]	[130]	[]	[]	[1433304]	[]
682_731	chr17	75784480	75784880	+	1000	132.5	[8.396125]	[142]	[]	[]	[75784720]	[]
682_7313	chr1	41245760	41246160	+	1000	52.5	[10.451979]	[92]	[]	[]	[41245946]	[]
682_7319	chr1	124364157	124364557	+	1000	52.5	[8.53598]	[70]	[]	[]	[124364319]	[]
682_7323	chr1	155699079	155699479	+	1000	52.5	[10.451979]	[156]	[]	[]	[155699322]	[]
682_7329	chr1	180854423	180854823	+	1000	52.5	[]	[]	[10.451979]	[75]	[]	[180854585]
682_733	chr6	109304447	109304847	+	1000	132.5	[]	[]	[8.396125]	[74]	[]	[109304612]
682_7334	chr1	207052621	207053021	+	1000	52.5	[]	[]	[8.786715]	[81]	[]	[207052786]
682_7338	chr10	25493094	25493494	+	1000	52.5	[8.396125, 8.53598]	[117, 147]	[]	[]	[25493302, 25493332]	[]
682_7342	chr10	107025689	107026089	+	1000	52.5	[]	[]	[10.451979]	[134]	[]	[107025920]
682_7344	chr11	3824741	3825141	+	1000	52.5	[8.786715]	[166]	[]	[]	[3824976]	[]
682_7347	chr11	18588544	18588944	+	1000	52.5	[8.396125]	[144]	[]	[]	[18588785]	[]
682_7357	chr13	35743140	35743540	+	1000	52.5	[8.53598]	[87]	[]	[]	[35743324]	[]
682_7358	chr13	107880733	107881133	+	1000	52.5	[]	[]	[8.396125]	[112]	[]	[107880916]
682_7359	chr13	110955031	110955431	+	1000	52.5	[]	[]	[10.451979]	[68]	[]	[110955193]
682_736	chr1	93437963	93438363	+	1000	132.0	[8.53598]	[91]	[]	[]	[93438146]	[]
682_7362	chr15	48555399	48555799	+	1000	52.5	[8.786715]	[133]	[]	[]	[48555571]	[]
