#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_718	chr6	170553948	170554348	+	1000	103.0	[10.935475]	[129]	[10.935475]	[129]	[170554150]	[170554150]
152_7180	chr22	20615002	20615402	+	1000	42.0	[5.975493]	[188]	[]	[]	[20615219]	[]
152_7182	chr22	20780792	20781192	+	1000	42.0	[10.203943]	[139]	[6.0151424]	[139]	[20780957]	[20780957]
152_7194	chr22	22611158	22611558	+	1000	42.0	[6.0151424]	[151]	[10.203943]	[151]	[22611401]	[22611401]
152_72	chr3	14232444	14232844	+	1000	251.0	[6.0151424]	[87]	[10.203943]	[87]	[14232625]	[14232625]
152_7200	chr22	22885955	22886355	+	1000	42.0	[5.975493, 10.203943]	[172, 212]	[6.0151424]	[212]	[22886130, 22886170]	[22886170]
152_7210	chr22	30441152	30441552	+	1000	42.0	[6.0151424]	[140]	[10.203943]	[140]	[30441360]	[30441360]
152_7211	chr22	30740092	30740492	+	850	42.0	[10.935475, 5.975493]	[145, 168]	[10.935475]	[145]	[30740304, 30740327]	[30740304]
152_7213	chr3	5665673	5666073	+	775	42.0	[10.203943]	[137]	[6.0151424, 5.975493]	[137, 150]	[5665904]	[5665904, 5665917]
152_7214	chr3	14664998	14665398	+	668	42.0	[6.0151424, 6.0151424, 6.0151424]	[157, 161, 165]	[10.203943, 10.203943, 10.203943]	[157, 161, 165]	[14665239, 14665243, 14665247]	[14665239, 14665243, 14665247]
152_7215	chr3	15275176	15275576	+	1000	42.0	[10.203943]	[68]	[6.0151424]	[68]	[15275337]	[15275337]
152_722	chr1	221741840	221742240	+	1000	102.0	[6.0151424]	[148]	[10.203943]	[148]	[221742065]	[221742065]
152_7223	chr3	112858475	112858875	+	1000	42.0	[10.203943]	[157]	[6.0151424]	[157]	[112858705]	[112858705]
152_7224	chr3	138180587	138180987	+	1000	42.0	[5.975493]	[84]	[]	[]	[138180748]	[]
152_7230	chr3	185913201	185913601	+	1000	42.0	[6.0151424]	[124]	[10.203943]	[124]	[185913423]	[185913423]
152_7234	chr4	26937594	26937994	+	1000	42.0	[6.0151424]	[126]	[10.203943]	[126]	[26937816]	[26937816]
152_7242	chr4	108972749	108973149	+	1000	42.0	[10.203943]	[131]	[6.0151424]	[131]	[108972919]	[108972919]
152_7243	chr4	109877552	109877952	+	1000	42.0	[10.203943, 10.203943]	[123, 138]	[6.0151424, 6.0151424]	[123, 138]	[109877757, 109877772]	[109877757, 109877772]
152_7244	chr4	126794984	126795384	+	1000	42.0	[6.0151424]	[87]	[10.203943]	[87]	[126795166]	[126795166]
152_7248	chr5	49599303	49599703	+	719	42.0	[10.203943]	[150]	[6.0151424]	[150]	[49599553]	[49599553]
152_7249	chr5	67206892	67207292	+	1000	42.0	[6.0151424]	[84]	[10.203943]	[84]	[67207069]	[67207069]
152_725	chr10	32377559	32377959	+	1000	102.0	[10.203943]	[110]	[6.0151424]	[110]	[32377769]	[32377769]
152_7259	chr5	141832893	141833293	+	1000	42.0	[6.0151424]	[129]	[10.203943]	[129]	[141833111]	[141833111]
152_726	chr11	18691835	18692235	+	1000	102.0	[10.203943]	[135]	[6.0151424]	[135]	[18692059]	[18692059]
152_727	chr11	67295845	67296245	+	1000	102.0	[6.0151424, 10.203943]	[72, 80]	[10.203943, 6.0151424, 5.975493]	[72, 80, 92]	[67296011, 67296019]	[67296011, 67296019, 67296031]
152_7271	chr6	10314927	10315327	+	1000	42.0	[10.935475]	[179]	[10.935475]	[179]	[10315167]	[10315167]
152_7273	chr6	11766400	11766800	+	1000	42.0	[10.203943]	[129]	[6.0151424]	[129]	[11766615]	[11766615]
152_728	chr12	76083401	76083801	+	1000	102.0	[10.935475, 10.203943]	[88, 98]	[10.935475, 6.0151424]	[88, 98]	[76083572, 76083582]	[76083572, 76083582]
152_7282	chr6	24719108	24719508	+	1000	42.0	[6.0151424]	[145]	[10.203943]	[145]	[24719332]	[24719332]
152_7291	chr6	37580501	37580901	+	1000	42.0	[10.203943]	[154]	[5.975493, 6.0151424]	[95, 154]	[37580735]	[37580676, 37580735]
152_7292	chr6	38789161	38789561	+	1000	42.0	[6.0151424]	[128]	[10.203943, 5.975493]	[128, 138]	[38789331]	[38789331, 38789341]
152_7294	chr6	68695923	68696323	+	1000	42.0	[10.203943]	[95]	[6.0151424]	[95]	[68696113]	[68696113]
152_7298	chr6	105740903	105741303	+	1000	42.0	[]	[]	[5.975493]	[135]	[]	[105741133]
152_7299	chr6	110982003	110982403	+	1000	42.0	[10.935475]	[149]	[10.935475]	[149]	[110982251]	[110982251]
152_73	chr18	3602894	3603294	+	1000	250.0	[]	[]	[5.975493]	[121]	[]	[3603103]
152_7301	chr6	125843548	125843948	+	1000	42.0	[10.203943]	[134]	[6.0151424]	[134]	[125843772]	[125843772]
152_7303	chr6	135195402	135195802	+	1000	42.0	[6.0151424]	[99]	[10.203943]	[99]	[135195576]	[135195576]
152_7306	chr6	147126393	147126793	+	1000	42.0	[10.203943]	[124]	[6.0151424]	[124]	[147126600]	[147126600]
152_7307	chr6	147192095	147192495	+	1000	42.0	[6.0151424, 10.203943]	[137, 151]	[10.203943, 6.0151424]	[137, 151]	[147192270, 147192284]	[147192270, 147192284]
152_7310	chr6	151451517	151451917	+	1000	42.0	[10.935475]	[98]	[10.935475]	[98]	[151451704]	[151451704]
152_7311	chr6	157810344	157810744	+	1000	42.0	[10.203943, 10.203943]	[124, 175]	[6.0151424, 6.0151424]	[124, 175]	[157810512, 157810563]	[157810512, 157810563]
152_7315	chr7	8752027	8752427	+	1000	42.0	[10.203943]	[85]	[6.0151424]	[85]	[8752208]	[8752208]
152_7317	chr7	16664335	16664735	+	1000	42.0	[10.203943]	[129]	[6.0151424]	[129]	[16664533]	[16664533]
152_7318	chr7	18175486	18175886	+	1000	42.0	[6.0151424, 6.0151424]	[179, 194]	[10.203943, 10.203943]	[179, 194]	[18175715, 18175730]	[18175715, 18175730]
152_732	chr2	170229709	170230109	+	1000	102.0	[10.203943]	[77]	[6.0151424, 5.975493]	[77, 94]	[170229885]	[170229885, 170229902]
152_7321	chr7	64787374	64787774	+	1000	42.0	[10.203943]	[119]	[6.0151424]	[119]	[64787591]	[64787591]
152_733	chr2	202911524	202911924	+	1000	102.0	[10.935475]	[100]	[10.935475]	[100]	[202911723]	[202911723]
152_7332	chr7	107147489	107147889	+	1000	42.0	[10.935475]	[118]	[10.935475]	[118]	[107147694]	[107147694]
152_7335	chr7	111437531	111437931	+	1000	42.0	[6.0151424]	[102]	[10.203943]	[102]	[111437725]	[111437725]
152_7337	chr7	116339558	116339958	+	1000	42.0	[10.203943]	[97]	[6.0151424]	[97]	[116339746]	[116339746]
152_734	chr20	32731300	32731700	+	1000	102.0	[6.0151424]	[106]	[10.203943]	[106]	[32731494]	[32731494]
152_7345	chr7	143257020	143257420	+	1000	42.0	[10.935475]	[102]	[10.935475]	[102]	[143257209]	[143257209]
152_735	chr3	128170924	128171324	+	1000	102.0	[10.203943]	[140]	[6.0151424]	[140]	[128171157]	[128171157]
152_7351	chr8	1758439	1758839	+	1000	42.0	[10.935475]	[95]	[10.935475, 5.975493]	[95, 148]	[1758626]	[1758626, 1758679]
152_7356	chr8	58388687	58389087	+	1000	42.0	[10.203943, 10.935475]	[151, 163]	[6.0151424, 10.935475]	[151, 163]	[58388922, 58388934]	[58388922, 58388934]
152_7357	chr8	73296165	73296565	+	1000	42.0	[6.0151424]	[145]	[10.203943]	[145]	[73296397]	[73296397]
152_7359	chr8	94749524	94749924	+	1000	42.0	[]	[]	[5.975493]	[207]	[]	[94749767]
152_7360	chr8	100720000	100720400	+	1000	42.0	[6.0151424]	[125]	[10.203943]	[125]	[100720218]	[100720218]
152_7361	chr8	100835584	100835984	+	1000	42.0	[6.0151424, 10.935475]	[79, 113]	[10.203943, 10.935475]	[79, 113]	[100835757, 100835791]	[100835757, 100835791]
152_7363	chr8	101326891	101327291	+	1000	42.0	[6.0151424]	[146]	[10.203943]	[146]	[101327101]	[101327101]
152_7366	chr8	127618334	127618734	+	1000	42.0	[6.0151424]	[78]	[10.203943]	[78]	[127618490]	[127618490]
152_7368	chr8	128077598	128077998	+	1000	42.0	[10.203943]	[119]	[6.0151424]	[119]	[128077813]	[128077813]
152_737	chr6	4687924	4688324	+	1000	102.0	[10.203943]	[93]	[6.0151424]	[93]	[4688112]	[4688112]
152_7376	chr9	98045560	98045960	+	1000	42.0	[6.0151424]	[173]	[10.203943]	[173]	[98045810]	[98045810]
152_7377	chr9	98798285	98798685	+	1000	42.0	[10.203943]	[130]	[6.0151424]	[130]	[98798510]	[98798510]
152_7378	chr9	123226032	123226432	+	1000	42.0	[10.203943]	[73]	[6.0151424, 5.975493]	[73, 147]	[123226199]	[123226199, 123226273]
152_7379	chr9	128212511	128212911	+	943	42.0	[10.935475]	[190]	[10.935475]	[190]	[128212733]	[128212733]
152_738	chr6	122709922	122710322	+	1000	102.0	[10.935475, 6.0151424, 6.0151424]	[70, 98, 106]	[10.935475, 10.203943, 10.203943]	[70, 98, 106]	[122710080, 122710108, 122710116]	[122710080, 122710108, 122710116]
152_7383	chr9	130751812	130752212	+	1000	42.0	[5.975493]	[98]	[5.975493]	[91]	[130751999]	[130751992]
152_7384	chr9	130769717	130770117	+	1000	42.0	[10.203943]	[149]	[6.0151424]	[149]	[130769923]	[130769923]
152_7389	chr9	131173460	131173860	+	1000	42.0	[5.975493]	[163]	[]	[]	[131173633]	[]
152_739	chr7	99723102	99723502	+	1000	102.0	[10.935475, 6.0151424]	[102, 106]	[10.935475, 10.203943]	[102, 106]	[99723302, 99723306]	[99723302, 99723306]
152_7393	chr9	136882659	136883059	+	1000	42.0	[10.203943]	[137]	[6.0151424]	[137]	[136882878]	[136882878]
152_7397	chrX	24025994	24026394	+	1000	42.0	[10.935475]	[110]	[10.935475]	[110]	[24026199]	[24026199]
152_7398	chrX	41781541	41781941	+	1000	42.0	[10.935475]	[140]	[10.935475]	[140]	[41781757]	[41781757]
152_7400	chrX	120603728	120604128	+	1000	42.0	[6.0151424]	[81]	[10.203943]	[81]	[120603902]	[120603902]
152_7410	chr1	23339584	23339984	+	1000	41.0	[10.203943, 5.975493]	[126, 130]	[6.0151424]	[126]	[23339798, 23339802]	[23339798]
152_7413	chr1	26598810	26599210	+	1000	41.0	[10.203943]	[118]	[6.0151424]	[118]	[26598992]	[26598992]
152_7418	chr1	32492476	32492876	+	1000	41.0	[10.203943]	[97]	[6.0151424]	[97]	[32492670]	[32492670]
152_7426	chr1	70146473	70146873	+	1000	41.0	[10.203943]	[145]	[6.0151424]	[145]	[70146707]	[70146707]
152_7429	chr1	84699922	84700322	+	1000	41.0	[6.0151424, 6.0151424]	[134, 162]	[10.203943, 10.203943]	[134, 162]	[84700124, 84700152]	[84700124, 84700152]
152_7430	chr1	88877304	88877704	+	1000	41.0	[10.203943]	[94]	[6.0151424]	[94]	[88877492]	[88877492]
152_7431	chr1	90746860	90747260	+	1000	41.0	[6.0151424]	[142]	[10.203943]	[142]	[90747067]	[90747067]
152_7436	chr1	113757533	113757933	+	1000	41.0	[10.203943]	[63]	[6.0151424]	[63]	[113757689]	[113757689]
152_7439	chr1	151005737	151006137	+	1000	41.0	[10.203943]	[85]	[6.0151424]	[85]	[151005890]	[151005890]
152_744	chr12	42145659	42146059	+	1000	101.0	[10.203943]	[120]	[6.0151424]	[120]	[42145868]	[42145868]
152_7440	chr1	151327781	151328181	+	1000	41.0	[10.203943]	[158]	[6.0151424]	[158]	[151327993]	[151327993]
152_7442	chr1	160022328	160022728	+	1000	41.0	[10.935475]	[99]	[10.935475]	[99]	[160022524]	[160022524]
152_7445	chr1	162631447	162631847	+	1000	41.0	[]	[]	[5.975493]	[125]	[]	[162631628]
152_7447	chr1	166471357	166471757	+	1000	41.0	[10.935475]	[164]	[10.935475]	[164]	[166471585]	[166471585]
152_7448	chr1	173268633	173269033	+	1000	41.0	[10.203943]	[88]	[6.0151424]	[88]	[173268806]	[173268806]
152_7450	chr1	173436028	173436428	+	1000	41.0	[]	[]	[5.975493]	[92]	[]	[173436210]
152_7455	chr1	181100542	181100942	+	1000	41.0	[]	[]	[5.975493]	[71]	[]	[181100694]
152_7456	chr1	181151528	181151928	+	1000	41.0	[]	[]	[5.975493]	[92]	[]	[181151712]
152_7457	chr1	183989067	183989467	+	1000	41.0	[]	[]	[5.975493]	[128]	[]	[183989288]
152_7459	chr1	186122667	186123067	+	1000	41.0	[10.203943]	[101]	[6.0151424]	[101]	[186122858]	[186122858]
152_7467	chr1	212995460	212995860	+	1000	41.0	[5.975493]	[116]	[]	[]	[212995653]	[]
152_7468	chr1	219117492	219117892	+	1000	41.0	[10.203943]	[92]	[6.0151424]	[92]	[219117681]	[219117681]
152_7477	chr1	235999426	235999826	+	1000	41.0	[6.0151424]	[82]	[10.203943]	[82]	[235999600]	[235999600]
152_7478	chr1	241612670	241613070	+	1000	41.0	[10.203943]	[97]	[6.0151424]	[97]	[241612846]	[241612846]
152_7480	chr1	248837022	248837422	+	1000	41.0	[10.203943]	[100]	[6.0151424]	[100]	[248837214]	[248837214]
152_7481	chr10	7168524	7168924	+	1000	41.0	[10.203943]	[131]	[6.0151424]	[131]	[7168743]	[7168743]
152_7482	chr10	13526893	13527293	+	1000	41.0	[10.203943]	[144]	[6.0151424]	[144]	[13527114]	[13527114]
152_7483	chr10	15455507	15455907	+	1000	41.0	[5.975493]	[135]	[]	[]	[15455679]	[]
152_7486	chr10	21661112	21661512	+	1000	41.0	[6.0151424]	[191]	[10.203943]	[191]	[21661321]	[21661321]
152_7493	chr10	42084408	42084808	+	1000	41.0	[5.975493]	[174]	[]	[]	[42084639]	[]
152_7494	chr10	45175775	45176175	+	1000	41.0	[5.975493]	[106]	[]	[]	[45175958]	[]
152_7498	chr10	69219554	69219954	+	1000	41.0	[6.0151424]	[199]	[10.203943]	[199]	[69219801]	[69219801]
152_75	chr6	67889080	67889480	+	1000	247.0	[6.0151424]	[138]	[10.203943]	[138]	[67889312]	[67889312]
152_7505	chr10	74268540	74268940	+	1000	41.0	[10.203943, 6.0151424]	[69, 97]	[6.0151424, 10.203943]	[69, 97]	[74268702, 74268730]	[74268702, 74268730]
152_7507	chr10	91613758	91614158	+	1000	41.0	[10.935475]	[135]	[10.935475]	[135]	[91613968]	[91613968]
152_7509	chr10	110076935	110077335	+	1000	41.0	[]	[]	[5.975493]	[124]	[]	[110077126]
152_751	chr3	152272947	152273347	+	1000	101.0	[6.0151424]	[176]	[10.203943]	[176]	[152273197]	[152273197]
152_7512	chr11	17263726	17264126	+	1000	41.0	[6.0151424]	[79]	[10.203943]	[79]	[17263896]	[17263896]
152_7514	chr11	37929268	37929668	+	1000	41.0	[6.0151424]	[135]	[10.203943]	[135]	[37929493]	[37929493]
152_752	chr4	40290807	40291207	+	1000	101.0	[5.975493]	[104]	[5.975493]	[81]	[40291006]	[40290983]
152_753	chr4	71009998	71010398	+	1000	101.0	[6.0151424]	[127]	[10.203943]	[127]	[71010219]	[71010219]
152_7533	chr11	86163184	86163584	+	1000	41.0	[]	[]	[5.975493]	[112]	[]	[86163368]
152_7537	chr12	579430	579830	+	1000	41.0	[6.0151424]	[121]	[10.203943]	[121]	[579625]	[579625]
152_7538	chr12	6684611	6685011	+	1000	41.0	[10.203943]	[72]	[6.0151424]	[72]	[6684783]	[6684783]
152_7539	chr12	21355241	21355641	+	1000	41.0	[10.203943]	[121]	[6.0151424]	[121]	[21355452]	[21355452]
152_7541	chr12	24950259	24950659	+	1000	41.0	[6.0151424]	[95]	[10.203943]	[95]	[24950452]	[24950452]
152_7542	chr12	31326995	31327395	+	1000	41.0	[6.0151424, 6.0151424]	[79, 108]	[10.203943, 10.203943]	[79, 108]	[31327170, 31327199]	[31327170, 31327199]
152_7544	chr12	49251252	49251652	+	858	41.0	[10.935475, 6.0151424]	[100, 118]	[10.935475, 10.203943]	[100, 118]	[49251421, 49251439]	[49251421, 49251439]
152_7546	chr12	51908962	51909362	+	1000	41.0	[10.203943, 6.0151424]	[96, 128]	[6.0151424, 10.203943]	[96, 128]	[51909158, 51909190]	[51909158, 51909190]
152_755	chr6	27332801	27333201	+	1000	101.0	[5.975493]	[108]	[]	[]	[27333003]	[]
152_7553	chr12	102317287	102317687	+	1000	41.0	[6.0151424]	[126]	[10.203943]	[126]	[102317510]	[102317510]
152_7559	chr12	127106991	127107391	+	1000	41.0	[10.935475]	[89]	[10.935475]	[89]	[127107156]	[127107156]
152_7560	chr13	80602830	80603230	+	1000	41.0	[10.935475]	[126]	[10.935475]	[126]	[80603051]	[80603051]
152_7562	chr13	107860021	107860421	+	1000	41.0	[10.203943]	[129]	[6.0151424]	[129]	[107860249]	[107860249]
152_7568	chr14	24243282	24243682	+	1000	41.0	[10.935475]	[107]	[10.935475]	[107]	[24243486]	[24243486]
152_7569	chr14	39145760	39146160	+	1000	41.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[86, 90, 94, 98]	[10.203943, 10.203943, 10.203943, 10.203943]	[86, 90, 94, 98]	[39145937, 39145941, 39145945, 39145949]	[39145937, 39145941, 39145945, 39145949]
152_757	chr7	22725613	22726013	+	1000	101.0	[10.935475]	[141]	[10.935475]	[141]	[22725834]	[22725834]
152_7573	chr15	52053450	52053850	+	970	41.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[62, 66, 70, 74, 86, 90, 94, 98, 102]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[62, 66, 70, 74, 86, 90, 94, 98, 102]	[52053607, 52053611, 52053615, 52053619, 52053631, 52053635, 52053639, 52053643, 52053647]	[52053607, 52053611, 52053615, 52053619, 52053631, 52053635, 52053639, 52053643, 52053647]
152_7574	chr15	58014421	58014821	+	1000	41.0	[10.935475, 5.975493]	[78, 103]	[10.935475]	[78]	[58014591, 58014616]	[58014591]
152_7575	chr15	58329985	58330385	+	1000	41.0	[10.203943, 10.203943]	[116, 142]	[6.0151424, 6.0151424]	[116, 142]	[58330196, 58330222]	[58330196, 58330222]
152_7577	chr15	63342092	63342492	+	1000	41.0	[10.203943, 10.203943]	[162, 166]	[6.0151424, 6.0151424]	[162, 166]	[63342322, 63342326]	[63342322, 63342326]
152_7579	chr15	65801194	65801594	+	1000	41.0	[10.935475]	[137]	[10.935475]	[137]	[65801418]	[65801418]
152_7580	chr15	68984186	68984586	+	1000	41.0	[6.0151424]	[136]	[10.203943]	[136]	[68984394]	[68984394]
152_7581	chr15	89034227	89034627	+	1000	41.0	[6.0151424]	[103]	[10.203943]	[103]	[89034423]	[89034423]
152_7582	chr15	101590747	101591147	+	1000	41.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[107, 111, 132, 136]	[10.203943, 10.203943, 10.203943, 10.203943]	[107, 111, 132, 136]	[101590940, 101590944, 101590965, 101590969]	[101590940, 101590944, 101590965, 101590969]
152_7583	chr16	3135308	3135708	+	1000	41.0	[6.0151424]	[151]	[10.203943]	[151]	[3135543]	[3135543]
152_7584	chr16	25052276	25052676	+	1000	41.0	[6.0151424, 6.0151424]	[88, 117]	[10.203943, 10.203943]	[88, 117]	[25052461, 25052490]	[25052461, 25052490]
152_7587	chr16	67514413	67514813	+	1000	41.0	[6.0151424]	[179]	[10.203943]	[179]	[67514663]	[67514663]
152_759	chr7	148941383	148941783	+	1000	101.0	[10.203943]	[134]	[6.0151424]	[134]	[148941606]	[148941606]
152_7591	chr16	89508904	89509304	+	1000	41.0	[6.0151424]	[83]	[10.203943]	[83]	[89509085]	[89509085]
152_7594	chr17	13509318	13509718	+	1000	41.0	[10.935475]	[145]	[10.935475]	[145]	[13509542]	[13509542]
152_7595	chr17	27467266	27467666	+	1000	41.0	[6.0151424]	[169]	[10.203943]	[169]	[27467443]	[27467443]
152_76	chr7	121076224	121076624	+	1000	246.0	[10.203943]	[83]	[6.0151424]	[83]	[121076406]	[121076406]
152_760	chrUn_KI270438v1	101387	101787	+	1000	101.0	[10.935475]	[159]	[10.935475, 5.975493]	[159, 184]	[101610]	[101610, 101635]
152_7601	chr17	40664908	40665308	+	1000	41.0	[10.935475]	[155]	[10.935475]	[155]	[40665136]	[40665136]
152_7609	chr17	60922985	60923385	+	1000	41.0	[10.203943, 10.203943, 10.203943]	[83, 92, 135]	[6.0151424, 6.0151424, 6.0151424]	[83, 92, 135]	[60923156, 60923165, 60923208]	[60923156, 60923165, 60923208]
152_7613	chr18	3452776	3453176	+	1000	41.0	[10.935475]	[91]	[10.935475]	[91]	[3452946]	[3452946]
152_7614	chr18	9958836	9959236	+	1000	41.0	[6.0151424]	[109]	[10.203943]	[109]	[9959041]	[9959041]
152_7619	chr19	18450948	18451348	+	1000	41.0	[10.935475]	[131]	[10.935475]	[131]	[18451169]	[18451169]
152_762	chr1	113676436	113676836	+	1000	100.0	[6.0151424]	[131]	[10.203943]	[131]	[113676658]	[113676658]
152_7622	chr19	38312383	38312783	+	1000	41.0	[10.203943]	[89]	[6.0151424]	[89]	[38312563]	[38312563]
152_7623	chr19	40778385	40778785	+	1000	41.0	[10.935475]	[91]	[10.935475]	[91]	[40778555]	[40778555]
152_7628	chr2	24338025	24338425	+	1000	41.0	[6.0151424]	[123]	[10.203943]	[123]	[24338239]	[24338239]
152_7633	chr2	55827435	55827835	+	1000	41.0	[6.0151424, 5.975493]	[124, 147]	[10.203943]	[124]	[55827652, 55827675]	[55827652]
152_7636	chr2	80238664	80239064	+	1000	41.0	[10.203943]	[101]	[6.0151424]	[101]	[80238862]	[80238862]
152_7637	chr2	89787186	89787586	+	579	41.0	[6.0151424]	[187]	[10.203943]	[187]	[89787426]	[89787426]
152_7638	chr2	97740918	97741318	+	1000	41.0	[10.935475]	[109]	[10.935475]	[109]	[97741124]	[97741124]
152_764	chr10	80662418	80662818	+	1000	100.0	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[138, 142, 146, 150, 154, 158, 162]	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[138, 142, 146, 150, 154, 158, 162]	[80662618, 80662622, 80662626, 80662630, 80662634, 80662638, 80662642]	[80662618, 80662622, 80662626, 80662630, 80662634, 80662638, 80662642]
152_7642	chr2	148497983	148498383	+	1000	41.0	[10.935475]	[88]	[10.935475]	[88]	[148498169]	[148498169]
152_7643	chr2	151998962	151999362	+	1000	41.0	[10.203943]	[100]	[6.0151424]	[100]	[151999138]	[151999138]
152_7645	chr2	157957584	157957984	+	1000	41.0	[6.0151424, 6.0151424]	[98, 102]	[10.203943, 10.203943]	[98, 102]	[157957774, 157957778]	[157957774, 157957778]
152_7649	chr2	178413918	178414318	+	1000	41.0	[6.0151424]	[120]	[10.203943]	[120]	[178414120]	[178414120]
152_7650	chr2	190334411	190334811	+	1000	41.0	[6.0151424]	[117]	[10.203943]	[117]	[190334619]	[190334619]
152_7651	chr2	203238722	203239122	+	1000	41.0	[5.975493]	[131]	[]	[]	[203238886]	[]
152_7653	chr2	241882465	241882865	+	1000	41.0	[6.0151424]	[119]	[10.203943]	[119]	[241882663]	[241882663]
152_7655	chr20	22346702	22347102	+	1000	41.0	[6.0151424]	[113]	[10.203943]	[113]	[22346898]	[22346898]
152_766	chr15	43469899	43470299	+	1000	100.0	[10.203943]	[116]	[6.0151424]	[116]	[43470107]	[43470107]
152_7663	chr20	50731100	50731500	+	1000	41.0	[10.935475]	[112]	[10.935475]	[112]	[50731302]	[50731302]
152_7668	chr21	29302545	29302945	+	1000	41.0	[6.0151424]	[157]	[10.203943]	[157]	[29302773]	[29302773]
152_767	chr17	68019702	68020102	+	1000	100.0	[5.975493]	[167]	[]	[]	[68019950]	[]
152_768	chr19	52187366	52187766	+	1000	100.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[98, 114, 130, 146]	[10.203943, 10.203943, 10.203943, 10.203943]	[98, 114, 130, 146]	[52187554, 52187570, 52187586, 52187602]	[52187554, 52187570, 52187586, 52187602]
152_7680	chr22	20494578	20494978	+	1000	41.0	[]	[]	[5.975493]	[147]	[]	[20494820]
152_7684	chr22	21043358	21043758	+	1000	41.0	[6.0151424]	[176]	[10.203943]	[176]	[21043598]	[21043598]
152_7688	chr22	21777687	21778087	+	1000	41.0	[10.203943, 10.203943]	[117, 175]	[6.0151424, 6.0151424]	[117, 175]	[21777870, 21777928]	[21777870, 21777928]
152_769	chr2	32062353	32062753	+	1000	100.0	[6.0151424]	[138]	[10.203943]	[138]	[32062576]	[32062576]
152_7690	chr22	21844420	21844820	+	1000	41.0	[]	[]	[5.975493]	[207]	[]	[21844658]
152_7692	chr22	21853854	21854254	+	1000	41.0	[]	[]	[5.975493]	[68]	[]	[21854014]
152_7696	chr22	22338077	22338477	+	1000	41.0	[10.203943]	[94]	[6.0151424]	[94]	[22338266]	[22338266]
152_7699	chr22	22516206	22516606	+	1000	41.0	[10.203943]	[204]	[6.0151424]	[204]	[22516421]	[22516421]
152_770	chr2	48134560	48134960	+	1000	100.0	[6.0151424]	[124]	[10.203943]	[124]	[48134776]	[48134776]
152_7709	chr22	22902137	22902537	+	1000	41.0	[5.975493]	[182]	[]	[]	[22902322]	[]
152_7716	chr22	31295890	31296290	+	849	41.0	[6.0151424]	[122]	[10.203943]	[122]	[31296084]	[31296084]
152_7717	chr22	35301514	35301914	+	1000	41.0	[10.203943]	[100]	[6.0151424]	[100]	[35301709]	[35301709]
152_772	chr5	115610828	115611228	+	1000	100.0	[6.0151424, 6.0151424]	[93, 104]	[10.203943, 10.203943]	[93, 104]	[115611010, 115611021]	[115611010, 115611021]
152_7729	chr3	23969385	23969785	+	1000	41.0	[10.935475, 10.203943]	[110, 135]	[10.935475, 6.0151424]	[110, 135]	[23969581, 23969606]	[23969581, 23969606]
152_7730	chr3	25662145	25662545	+	1000	41.0	[10.203943]	[121]	[6.0151424]	[121]	[25662342]	[25662342]
152_7735	chr3	42957595	42957995	+	991	41.0	[5.975493, 10.203943]	[76, 129]	[6.0151424]	[129]	[42957760, 42957813]	[42957813]
152_7737	chr3	47237999	47238399	+	1000	41.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424]	[122, 126, 130, 134]	[10.203943, 10.203943, 10.203943, 10.203943]	[122, 126, 130, 134]	[47238218, 47238222, 47238226, 47238230]	[47238218, 47238222, 47238226, 47238230]
152_774	chr6	43571028	43571428	+	1000	100.0	[6.0151424]	[162]	[10.203943]	[162]	[43571271]	[43571271]
152_7741	chr3	105614301	105614701	+	1000	41.0	[10.203943]	[199]	[6.0151424]	[199]	[105614544]	[105614544]
152_7743	chr3	150729210	150729610	+	1000	41.0	[10.203943, 6.0151424]	[107, 131]	[6.0151424, 10.203943]	[107, 131]	[150729404, 150729428]	[150729404, 150729428]
152_775	chr7	13117098	13117498	+	1000	100.0	[10.203943]	[113]	[6.0151424]	[113]	[13117288]	[13117288]
152_7754	chr4	10403177	10403577	+	1000	41.0	[6.0151424]	[115]	[10.203943]	[115]	[10403364]	[10403364]
152_7757	chr4	76194430	76194830	+	876	41.0	[10.935475]	[127]	[10.935475]	[127]	[76194621]	[76194621]
152_7759	chr4	81725013	81725413	+	717	41.0	[10.203943]	[98]	[6.0151424]	[98]	[81725210]	[81725210]
152_7760	chr4	83282075	83282475	+	972	41.0	[6.0151424, 10.203943]	[147, 151]	[10.203943, 6.0151424]	[147, 151]	[83282315, 83282319]	[83282315, 83282319]
