#PeakID(python scan_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_6618	chr16	81900013	81900413	+	1000	67.5	[]	[]	[10.338945]	[136]	[]	[81900234]
768_6621	chr17	48961448	48961848	+	1000	67.5	[10.338945]	[121]	[]	[]	[48961648]	[]
768_6627	chr19	14530076	14530476	+	1000	67.5	[10.371254]	[101]	[]	[]	[14530258]	[]
768_663	chr14	67359657	67360057	+	1000	506.0	[]	[]	[10.338945]	[59]	[]	[67359811]
768_6631	chr2	157898570	157898970	+	1000	67.5	[]	[]	[10.371254]	[167]	[]	[157898784]
768_6634	chr20	50475793	50476193	+	889	67.5	[10.338945]	[199]	[]	[]	[50475995]	[]
768_6637	chr22	12601958	12602358	+	1000	67.5	[7.9514318]	[227]	[]	[]	[12602209]	[]
768_6639	chr22	40051177	40051577	+	1000	67.5	[10.338945]	[183]	[]	[]	[40051361]	[]
768_664	chr6	149129431	149129831	+	1000	505.0	[]	[]	[10.371254, 10.371254]	[125, 132]	[]	[149129640, 149129647]
768_6640	chr3	14243003	14243403	+	1000	67.5	[10.371254]	[153]	[]	[]	[14243196]	[]
768_6646	chr5	119328037	119328437	+	981	67.5	[]	[]	[10.338945]	[123]	[]	[119328226]
768_6647	chr5	139503957	139504357	+	941	67.5	[]	[]	[10.338945]	[126]	[]	[139504179]
768_665	chr1	31827120	31827520	+	1000	502.5	[10.371254]	[122]	[]	[]	[31827341]	[]
768_6650	chr6	20272665	20273065	+	1000	67.5	[]	[]	[10.371254, 10.371254]	[122, 139]	[]	[20272877, 20272894]
768_6652	chr6	33171082	33171482	+	942	67.5	[10.371254, 10.371254]	[124, 137]	[]	[]	[33171241, 33171254]	[]
768_6655	chr6	143843106	143843506	+	1000	67.5	[]	[]	[7.9191227]	[119]	[]	[143843291]
768_6657	chr7	65558582	65558982	+	1000	67.5	[10.371254]	[162]	[]	[]	[65558829]	[]
768_6658	chr7	75358973	75359373	+	1000	67.5	[7.9514318]	[69]	[]	[]	[75359138]	[]
768_666	chr1	232950053	232950453	+	1000	502.0	[10.371254]	[105]	[]	[]	[232950251]	[]
768_6663	chr9	87796316	87796716	+	1000	67.5	[]	[]	[10.371254]	[143]	[]	[87796543]
768_667	chr19	52897475	52897875	+	1000	500.0	[]	[]	[10.371254]	[98]	[]	[52897659]
768_6672	chr1	150629002	150629402	+	1000	67.0	[]	[]	[7.9191227]	[174]	[]	[150629235]
768_6677	chr10	71648906	71649306	+	1000	67.0	[]	[]	[10.338945]	[116]	[]	[71649095]
768_6679	chr12	98578837	98579237	+	680	67.0	[10.371254]	[104]	[]	[]	[98579032]	[]
768_668	chr17	82530972	82531372	+	1000	499.5	[]	[]	[10.338945, 10.371254]	[118, 129]	[]	[82531187, 82531198]
768_6681	chr14	99605686	99606086	+	1000	67.0	[10.371254, 10.371254]	[161, 168]	[]	[]	[99605920, 99605927]	[]
768_6685	chr16	89053216	89053616	+	1000	67.0	[]	[]	[10.338945]	[156]	[]	[89053423]
768_6686	chr17	28866040	28866440	+	986	67.0	[7.9191227]	[191]	[]	[]	[28866264]	[]
768_669	chr9	35834646	35835046	+	1000	496.0	[]	[]	[10.371254]	[132]	[]	[35834863]
768_6691	chr17	82230824	82231224	+	1000	67.0	[]	[]	[10.338945]	[115]	[]	[82231030]
768_6692	chr19	574567	574967	+	1000	67.0	[]	[]	[10.371254]	[227]	[]	[574743]
768_67	chr11	94973413	94973813	+	1000	1180.5	[]	[]	[7.9191227]	[81]	[]	[94973594]
768_6702	chr20	828989	829389	+	1000	67.0	[10.338945]	[165]	[]	[]	[829219]	[]
768_6706	chr22	39299769	39300169	+	972	67.0	[10.371254]	[115]	[]	[]	[39299970]	[]
768_6708	chr3	143119007	143119407	+	1000	67.0	[10.371254]	[112]	[10.338945]	[103]	[143119214]	[143119205]
768_6711	chr4	163195231	163195631	+	1000	67.0	[]	[]	[10.371254]	[84]	[]	[163195409]
768_6716	chr6	31743069	31743469	+	1000	67.0	[]	[]	[10.371254]	[254]	[]	[31743302]
768_6717	chr6	31772652	31773052	+	1000	67.0	[]	[]	[7.9514318]	[165]	[]	[31772826]
768_672	chr6	35259249	35259649	+	1000	494.0	[]	[]	[7.9191227, 10.338945]	[73, 102]	[]	[35259413, 35259442]
768_6720	chr6	69758256	69758656	+	979	67.0	[]	[]	[10.371254]	[225]	[]	[69758450]
768_6722	chr6	159762130	159762530	+	1000	67.0	[]	[]	[10.371254]	[91]	[]	[159762307]
768_6724	chr7	74160082	74160482	+	1000	67.0	[]	[]	[10.371254]	[170]	[]	[74160255]
768_6731	chr8	38176477	38176877	+	1000	67.0	[]	[]	[10.371254]	[145]	[]	[38176693]
768_6732	chr8	55847723	55848123	+	633	67.0	[]	[]	[10.371254]	[100]	[]	[55847906]
768_6737	chr8	142638383	142638783	+	1000	67.0	[]	[]	[10.338945]	[145]	[]	[142638626]
768_674	chr19	27793765	27794165	+	1000	493.0	[]	[]	[10.371254]	[108]	[]	[27793971]
768_6740	chr9	96344819	96345219	+	1000	67.0	[]	[]	[10.338945, 10.371254]	[101, 108]	[]	[96344995, 96345002]
768_6741	chr9	128254463	128254863	+	998	67.0	[10.338945]	[218]	[7.9514318]	[263]	[128254660]	[128254705]
768_6744	chr1	12015018	12015418	+	875	66.5	[10.371254]	[198]	[]	[]	[12015238]	[]
768_6751	chr1	201806811	201807211	+	1000	66.5	[]	[]	[10.338945]	[87]	[]	[201806984]
768_6752	chr1	201912174	201912574	+	1000	66.5	[]	[]	[10.338945, 10.338945]	[93, 100]	[]	[201912354, 201912361]
768_6758	chr11	5278544	5278944	+	949	66.5	[]	[]	[10.371254]	[224]	[]	[5278755]
768_6759	chr11	5282652	5283052	+	928	66.5	[10.338945]	[130]	[]	[]	[5282878]	[]
768_676	chr4	7067992	7068392	+	1000	492.5	[10.338945]	[100]	[]	[]	[7068178]	[]
768_6761	chr11	119357936	119358336	+	1000	66.5	[10.371254, 7.9191227]	[55, 145]	[]	[]	[119358090, 119358180]	[]
768_6764	chr12	55414355	55414755	+	1000	66.5	[]	[]	[10.371254]	[99]	[]	[55414552]
768_6765	chr12	111599412	111599812	+	808	66.5	[10.338945]	[108]	[]	[]	[111599587]	[]
768_6766	chr12	132465788	132466188	+	1000	66.5	[7.9514318, 10.371254, 10.371254]	[103, 110, 117]	[]	[]	[132465982, 132465989, 132465996]	[]
768_6775	chr17	44536493	44536893	+	1000	66.5	[]	[]	[10.338945]	[136]	[]	[44536727]
768_6777	chr17	81821845	81822245	+	1000	66.5	[10.371254]	[102]	[]	[]	[81822043]	[]
768_6779	chr19	1605108	1605508	+	1000	66.5	[7.9191227]	[202]	[]	[]	[1605344]	[]
768_6780	chr19	38544230	38544630	+	1000	66.5	[7.9514318]	[227]	[]	[]	[38544468]	[]
768_6781	chr2	27539018	27539418	+	853	66.5	[10.338945, 10.371254]	[55, 80]	[]	[]	[27539170, 27539195]	[]
768_6782	chr2	53767458	53767858	+	1000	66.5	[10.371254]	[188]	[]	[]	[53767663]	[]
768_6784	chr2	113164219	113164619	+	1000	66.5	[10.371254]	[110]	[]	[]	[113164424]	[]
768_6788	chr21	32818342	32818742	+	1000	66.5	[]	[]	[10.338945, 10.338945]	[138, 153]	[]	[32818570, 32818585]
768_6790	chr22	20399488	20399888	+	1000	66.5	[]	[]	[10.371254]	[238]	[]	[20399682]
768_6793	chr22	36084680	36085080	+	1000	66.5	[10.371254]	[126]	[]	[]	[36084900]	[]
768_6796	chr4	40316982	40317382	+	1000	66.5	[]	[]	[10.371254]	[242]	[]	[40317212]
768_6797	chr4	100006135	100006535	+	1000	66.5	[]	[]	[10.338945]	[121]	[]	[100006340]
768_680	chr14	21104113	21104513	+	1000	490.5	[]	[]	[10.338945, 7.9514318, 7.9514318]	[89, 97, 161]	[]	[21104288, 21104296, 21104360]
768_6808	chr6	118935066	118935466	+	1000	66.5	[]	[]	[10.371254]	[154]	[]	[118935254]
768_6809	chr6	157182618	157183018	+	734	66.5	[]	[]	[10.371254, 10.371254, 10.371254]	[89, 103, 156]	[]	[157182801, 157182815, 157182868]
768_681	chrX	3814842	3815242	+	1000	490.0	[]	[]	[10.338945]	[118]	[]	[3815057]
768_6811	chr7	22896843	22897243	+	1000	66.5	[10.371254, 10.371254]	[81, 162]	[]	[]	[22896997, 22897078]	[]
768_6813	chr7	27784328	27784728	+	1000	66.5	[]	[]	[10.371254]	[119]	[]	[27784528]
768_6815	chr7	132635119	132635519	+	1000	66.5	[10.338945, 10.371254]	[73, 80]	[]	[]	[132635289, 132635296]	[]
768_6816	chr8	143949610	143950010	+	1000	66.5	[10.371254]	[155]	[]	[]	[143949855]	[]
768_6819	chr9	116465033	116465433	+	1000	66.5	[]	[]	[7.9191227]	[118]	[]	[116465229]
768_682	chr19	39445324	39445724	+	1000	488.5	[10.371254]	[130]	[7.9514318]	[79]	[39445541]	[39445490]
768_6822	chrX	155270933	155271333	+	1000	66.5	[]	[]	[10.371254]	[117]	[]	[155271149]
768_6823	chr1	2175957	2176357	+	1000	66.0	[10.371254]	[130]	[]	[]	[2176178]	[]
768_6825	chr1	26268230	26268630	+	932	66.0	[10.338945, 10.371254]	[189, 238]	[]	[]	[26268432, 26268481]	[]
768_6827	chr1	109890001	109890401	+	1000	66.0	[10.338945, 10.371254]	[97, 104]	[]	[]	[109890196, 109890203]	[]
768_683	chr7	4775223	4775623	+	1000	487.5	[7.9191227, 7.9191227]	[115, 155]	[]	[]	[4775417, 4775457]	[]
768_6832	chr10	27504012	27504412	+	858	66.0	[7.9191227]	[84]	[]	[]	[27504183]	[]
768_6835	chr11	1757020	1757420	+	1000	66.0	[10.371254, 10.371254]	[91, 98]	[]	[]	[1757192, 1757199]	[]
768_6836	chr11	71448750	71449150	+	869	66.0	[]	[]	[10.338945]	[172]	[]	[71448935]
768_6838	chr12	31370769	31371169	+	643	66.0	[10.338945]	[130]	[]	[]	[31370992]	[]
768_6840	chr12	122197187	122197587	+	1000	66.0	[]	[]	[10.371254]	[198]	[]	[122197393]
768_6841	chr13	48938610	48939010	+	1000	66.0	[10.338945]	[145]	[]	[]	[48938840]	[]
768_6844	chr15	92878453	92878853	+	1000	66.0	[10.371254]	[119]	[]	[]	[92878629]	[]
768_6845	chr15	101664282	101664682	+	1000	66.0	[10.371254]	[74]	[10.371254]	[114]	[101664448]	[101664488]
768_6848	chr16	11440132	11440532	+	1000	66.0	[]	[]	[10.371254]	[127]	[]	[11440355]
768_6849	chr16	84117190	84117590	+	1000	66.0	[]	[]	[7.9514318, 10.338945]	[152, 160]	[]	[84117398, 84117406]
768_685	chr19	46411451	46411851	+	1000	485.5	[]	[]	[10.338945, 10.371254]	[75, 147]	[]	[46411608, 46411680]
768_6850	chr17	3730882	3731282	+	1000	66.0	[10.338945]	[94]	[10.338945]	[116]	[3731063]	[3731085]
768_6851	chr17	19977667	19978067	+	1000	66.0	[10.371254]	[102]	[]	[]	[19977859]	[]
768_6853	chr18	49531735	49532135	+	1000	66.0	[10.371254, 7.9191227, 10.371254]	[131, 138, 163]	[]	[]	[49531948, 49531955, 49531980]	[]
768_6855	chr19	1493203	1493603	+	1000	66.0	[]	[]	[10.371254]	[101]	[]	[1493392]
768_6858	chr19	19488505	19488905	+	1000	66.0	[10.371254, 10.338945]	[87, 107]	[]	[]	[19488668, 19488688]	[]
768_6861	chr19	41878060	41878460	+	833	66.0	[10.338945]	[143]	[10.338945]	[93]	[41878277]	[41878227]
768_6862	chr19	44943902	44944302	+	1000	66.0	[10.338945]	[167]	[]	[]	[44944090]	[]
768_6865	chr2	121531018	121531418	+	1000	66.0	[10.371254]	[204]	[]	[]	[121531249]	[]
768_6867	chr2	197813084	197813484	+	1000	66.0	[]	[]	[10.371254]	[122]	[]	[197813253]
768_6868	chr20	29875316	29875716	+	1000	66.0	[10.371254, 10.338945]	[110, 117]	[]	[]	[29875525, 29875532]	[]
768_6869	chr20	41116222	41116622	+	1000	66.0	[]	[]	[10.371254]	[142]	[]	[41116444]
768_687	chr22	50582380	50582780	+	1000	485.0	[]	[]	[10.338945, 10.371254]	[68, 75]	[]	[50582540, 50582547]
768_6870	chr20	62651997	62652397	+	1000	66.0	[10.371254]	[121]	[]	[]	[62652194]	[]
768_6871	chr21	45111236	45111636	+	1000	66.0	[]	[]	[10.338945]	[135]	[]	[45111448]
768_6873	chr22	22844410	22844810	+	1000	66.0	[]	[]	[10.338945]	[124]	[]	[22844579]
768_6874	chr22	45169938	45170338	+	889	66.0	[]	[]	[10.371254]	[102]	[]	[45170132]
768_6875	chr3	9862560	9862960	+	929	66.0	[10.338945]	[173]	[]	[]	[9862809]	[]
768_6877	chr3	51973827	51974227	+	880	66.0	[]	[]	[10.371254]	[125]	[]	[51974016]
768_6878	chr3	73073370	73073770	+	1000	66.0	[10.371254]	[58]	[]	[]	[73073523]	[]
768_6879	chr3	142279936	142280336	+	1000	66.0	[10.371254, 10.371254]	[97, 140]	[]	[]	[142280129, 142280172]	[]
768_688	chr3	52445157	52445557	+	1000	482.5	[10.371254]	[133]	[]	[]	[52445381]	[]
768_6880	chr4	8385157	8385557	+	1000	66.0	[]	[]	[10.371254, 10.371254, 10.371254, 10.338945, 10.338945]	[92, 114, 136, 158, 177]	[]	[8385321, 8385343, 8385365, 8385387, 8385406]
768_6881	chr4	98861149	98861549	+	1000	66.0	[]	[]	[10.371254]	[77]	[]	[98861309]
768_6882	chr4	99116934	99117334	+	1000	66.0	[10.338945, 10.371254]	[85, 92]	[]	[]	[99117108, 99117115]	[]
768_6883	chr5	53560666	53561066	+	1000	66.0	[]	[]	[10.338945]	[117]	[]	[53560867]
768_6885	chr5	113513352	113513752	+	1000	66.0	[]	[]	[7.9191227]	[206]	[]	[113513569]
768_6886	chr5	126847779	126848179	+	1000	66.0	[10.338945]	[146]	[10.338945, 10.338945]	[109, 152]	[126847992]	[126847955, 126847998]
768_6887	chr5	157858841	157859241	+	1000	66.0	[10.338945]	[180]	[]	[]	[157859058]	[]
768_6889	chr6	13668633	13669033	+	1000	66.0	[]	[]	[10.371254]	[81]	[]	[13668806]
768_689	chr19	40750134	40750534	+	1000	481.5	[10.371254, 10.371254]	[72, 80]	[]	[]	[40750296, 40750304]	[]
768_6893	chr6	28862006	28862406	+	1000	66.0	[10.371254]	[268]	[7.9191227]	[253]	[28862255]	[28862240]
768_6895	chr6	31395726	31396126	+	687	66.0	[10.371254]	[146]	[]	[]	[31395961]	[]
768_6899	chr6	108689191	108689591	+	975	66.0	[10.338945]	[175]	[10.371254]	[187]	[108689417]	[108689429]
768_69	chr4	25914025	25914425	+	1000	1180.5	[10.338945]	[111]	[]	[]	[25914232]	[]
768_690	chr7	128838025	128838425	+	1000	481.5	[]	[]	[10.371254, 10.338945]	[134, 141]	[]	[128838250, 128838257]
768_6901	chr7	30594598	30594998	+	935	66.0	[]	[]	[7.9191227]	[89]	[]	[30594777]
768_6904	chr8	38090540	38090940	+	1000	66.0	[10.338945, 10.371254]	[129, 137]	[]	[]	[38090763, 38090771]	[]
768_6905	chr9	32635391	32635791	+	1000	66.0	[7.9191227]	[86]	[]	[]	[32635571]	[]
768_6906	chr9	33816376	33816776	+	1000	66.0	[]	[]	[10.371254]	[108]	[]	[33816541]
768_6908	chr9	101365949	101366349	+	1000	66.0	[]	[]	[10.371254]	[64]	[]	[101366110]
768_6909	chr9	127931355	127931755	+	1000	66.0	[]	[]	[10.338945]	[65]	[]	[127931512]
768_691	chr2	197499878	197500278	+	1000	480.0	[10.338945]	[135]	[]	[]	[197500110]	[]
768_6919	chr1	223628190	223628590	+	1000	65.5	[]	[]	[10.338945]	[143]	[]	[223628408]
768_6921	chr10	32501928	32502328	+	1000	65.5	[7.9514318]	[77]	[10.371254]	[95]	[32502084]	[32502102]
768_6922	chr10	50539002	50539402	+	1000	65.5	[]	[]	[10.338945]	[122]	[]	[50539207]
768_6929	chr14	58298068	58298468	+	1000	65.5	[]	[]	[10.338945]	[103]	[]	[58298256]
768_6930	chr14	68295303	68295703	+	1000	65.5	[]	[]	[10.371254]	[139]	[]	[68295533]
768_6931	chr15	39701988	39702388	+	1000	65.5	[]	[]	[10.371254]	[209]	[]	[39702217]
768_6932	chr15	51228393	51228793	+	1000	65.5	[10.338945]	[250]	[]	[]	[51228634]	[]
768_6935	chr17	63937916	63938316	+	1000	65.5	[10.338945, 10.338945]	[139, 158]	[10.338945]	[122]	[63938115, 63938134]	[63938098]
768_6938	chr18	10525814	10526214	+	1000	65.5	[10.338945]	[209]	[]	[]	[10526064]	[]
768_6939	chr19	6161254	6161654	+	1000	65.5	[]	[]	[10.371254]	[187]	[]	[6161498]
768_694	chr19	42244526	42244926	+	1000	474.5	[7.9191227]	[241]	[]	[]	[42244775]	[]
768_6943	chr19	52171368	52171768	+	980	65.5	[]	[]	[7.9191227]	[186]	[]	[52171596]
768_6946	chr2	157899212	157899612	+	1000	65.5	[]	[]	[10.371254]	[84]	[]	[157899376]
768_6951	chr3	9642782	9643182	+	1000	65.5	[10.371254]	[144]	[]	[]	[9642938]	[]
768_6954	chr3	156555158	156555558	+	1000	65.5	[]	[]	[10.338945]	[71]	[]	[156555329]
768_696	chr19	48596291	48596691	+	1000	473.5	[]	[]	[10.371254, 10.371254, 10.371254]	[104, 123, 142]	[]	[48596459, 48596478, 48596497]
768_6963	chr6	3053887	3054287	+	1000	65.5	[10.371254]	[136]	[]	[]	[3054043]	[]
768_6966	chr6	31493735	31494135	+	1000	65.5	[10.371254]	[139]	[]	[]	[31493926]	[]
768_697	chr14	23320779	23321179	+	1000	469.5	[]	[]	[10.371254]	[115]	[]	[23320976]
768_6973	chr7	131276182	131276582	+	1000	65.5	[10.371254]	[250]	[]	[]	[131276383]	[]
768_6974	chr7	135663406	135663806	+	1000	65.5	[]	[]	[10.371254]	[147]	[]	[135663571]
768_6975	chr7	140322463	140322863	+	1000	65.5	[]	[]	[10.371254]	[154]	[]	[140322709]
768_6980	chr1	21570164	21570564	+	1000	65.0	[]	[]	[10.338945, 10.338945]	[133, 140]	[]	[21570339, 21570346]
768_6984	chr1	91706059	91706459	+	1000	65.0	[10.371254, 10.371254]	[179, 193]	[]	[]	[91706279, 91706293]	[]
768_6985	chr1	92317831	92318231	+	1000	65.0	[]	[]	[10.371254, 10.371254]	[93, 104]	[]	[92318024, 92318035]
768_6988	chr1	113073075	113073475	+	1000	65.0	[]	[]	[7.9191227]	[79]	[]	[113073237]
768_6989	chr1	120942375	120942775	+	1000	65.0	[]	[]	[10.371254]	[123]	[]	[120942533]
768_6991	chr1	203005410	203005810	+	1000	65.0	[7.9191227]	[208]	[]	[]	[203005639]	[]
768_6995	chr10	15097010	15097410	+	1000	65.0	[7.9191227]	[117]	[10.371254]	[157]	[15097197]	[15097237]
768_6998	chr10	73879598	73879998	+	1000	65.0	[]	[]	[7.9514318]	[105]	[]	[73879799]
768_70	chr1	168178685	168179085	+	1000	1180.0	[10.338945, 7.9191227]	[69, 150]	[]	[]	[168178852, 168178933]	[]
768_700	chr1	36464115	36464515	+	1000	467.5	[]	[]	[10.371254]	[69]	[]	[36464278]
768_7004	chr12	110096000	110096400	+	773	65.0	[]	[]	[7.9514318]	[168]	[]	[110096184]
768_7007	chr17	3917578	3917978	+	1000	65.0	[]	[]	[10.371254, 10.338945]	[170, 176]	[]	[3917817, 3917823]
768_701	chr6	28136648	28137048	+	1000	467.5	[7.9514318]	[127]	[]	[]	[28136851]	[]
768_7010	chr17	42317289	42317689	+	1000	65.0	[]	[]	[10.338945]	[131]	[]	[42317491]
768_7012	chr17	74494771	74495171	+	1000	65.0	[]	[]	[10.371254, 10.371254]	[107, 128]	[]	[74494963, 74494984]
768_7018	chr19	11924912	11925312	+	1000	65.0	[7.9191227]	[106]	[]	[]	[11925097]	[]
768_702	chr6	33295627	33296027	+	1000	466.5	[10.371254]	[75]	[]	[]	[33295801]	[]
768_7020	chr19	38596400	38596800	+	1000	65.0	[7.9191227]	[168]	[]	[]	[38596650]	[]
768_7021	chr19	41843431	41843831	+	1000	65.0	[10.371254]	[214]	[]	[]	[41843626]	[]
768_7022	chr19	41929136	41929536	+	1000	65.0	[10.371254]	[182]	[]	[]	[41929364]	[]
768_7027	chr19	58466763	58467163	+	1000	65.0	[]	[]	[10.338945]	[174]	[]	[58466994]
768_703	chr3	9362853	9363253	+	1000	466.0	[]	[]	[10.371254]	[119]	[]	[9363068]
768_7036	chr3	19967208	19967608	+	1000	65.0	[]	[]	[10.371254]	[107]	[]	[19967372]
768_7037	chr4	40200803	40201203	+	1000	65.0	[]	[]	[10.371254]	[106]	[]	[40201008]
768_7039	chr4	79059624	79060024	+	1000	65.0	[10.371254, 10.371254]	[106, 113]	[10.371254]	[91]	[79059826, 79059833]	[79059811]
768_7040	chr5	126514190	126514590	+	1000	65.0	[10.371254]	[148]	[]	[]	[126514373]	[]
768_7041	chr5	150615967	150616367	+	1000	65.0	[]	[]	[10.338945]	[175]	[]	[150616204]
768_7042	chr5	157564337	157564737	+	1000	65.0	[7.9191227, 10.371254]	[74, 135]	[]	[]	[157564498, 157564559]	[]
768_7049	chr7	139852840	139853240	+	929	65.0	[]	[]	[10.338945]	[122]	[]	[139853056]
768_705	chr2	65420773	65421173	+	1000	460.5	[]	[]	[10.371254]	[95]	[]	[65420953]
768_7054	chr9	130738886	130739286	+	1000	65.0	[]	[]	[10.371254]	[171]	[]	[130739121]
768_7058	chr1	11785111	11785511	+	940	64.5	[]	[]	[10.371254]	[107]	[]	[11785310]
768_7061	chr1	207084836	207085236	+	990	64.5	[10.338945]	[157]	[]	[]	[207085002]	[]
768_7064	chr10	1048964	1049364	+	1000	64.5	[10.338945]	[179]	[]	[]	[1049152]	[]
768_7071	chr13	28059219	28059619	+	1000	64.5	[]	[]	[10.371254]	[55]	[]	[28059374]
768_7072	chr13	75549433	75549833	+	1000	64.5	[]	[]	[10.371254]	[174]	[]	[75549638]
768_7073	chr15	27082009	27082409	+	1000	64.5	[10.338945]	[113]	[10.371254]	[168]	[27082202]	[27082257]
768_7076	chr15	70249598	70249998	+	862	64.5	[]	[]	[10.338945]	[156]	[]	[70249829]
768_7077	chr15	85118120	85118520	+	1000	64.5	[]	[]	[10.371254]	[173]	[]	[85118371]
768_708	chr7	138314052	138314452	+	1000	458.5	[]	[]	[7.9514318, 10.371254]	[75, 82]	[]	[138314218, 138314225]
768_7089	chr18	58051704	58052104	+	875	64.5	[10.371254]	[147]	[]	[]	[58051924]	[]
768_7091	chr19	6666983	6667383	+	1000	64.5	[10.338945]	[119]	[10.371254]	[87]	[6667166]	[6667134]
768_7093	chr19	10199195	10199595	+	1000	64.5	[]	[]	[10.371254]	[193]	[]	[10199428]
768_7094	chr19	10881367	10881767	+	1000	64.5	[10.371254, 10.371254]	[69, 115]	[10.371254]	[125]	[10881529, 10881575]	[10881585]
768_7096	chr19	39839665	39840065	+	1000	64.5	[]	[]	[10.338945]	[92]	[]	[39839854]
768_7097	chr19	45506074	45506474	+	1000	64.5	[10.371254]	[137]	[]	[]	[45506283]	[]
768_7098	chr19	48444332	48444732	+	833	64.5	[]	[]	[10.338945, 10.338945, 10.338945]	[112, 125, 160]	[]	[48444483, 48444496, 48444531]
768_7099	chr19	52493227	52493627	+	1000	64.5	[]	[]	[10.338945]	[103]	[]	[52493410]
768_71	chr14	24442731	24443131	+	1000	1180.0	[]	[]	[10.338945, 7.9191227]	[67, 80]	[]	[24442894, 24442907]
768_7102	chr2	98441652	98442052	+	1000	64.5	[10.371254]	[207]	[]	[]	[98441900]	[]
768_7103	chr2	130195173	130195573	+	1000	64.5	[10.371254]	[145]	[10.371254]	[130]	[130195350]	[130195335]
768_7104	chr20	61537731	61538131	+	1000	64.5	[10.338945, 10.338945]	[127, 138]	[]	[]	[61537948, 61537959]	[]
768_7106	chr22	22527079	22527479	+	1000	64.5	[]	[]	[10.371254]	[134]	[]	[22527257]
768_7107	chr22	29195691	29196091	+	1000	64.5	[10.338945]	[127]	[]	[]	[29195908]	[]
768_7114	chr4	158902614	158903014	+	987	64.5	[7.9514318]	[156]	[7.9514318]	[160]	[158902856]	[158902860]
768_712	chr6	32967357	32967757	+	1000	456.0	[10.371254, 10.371254]	[91, 145]	[]	[]	[32967545, 32967599]	[]
768_713	chr7	73308670	73309070	+	1000	456.0	[10.338945]	[96]	[7.9514318]	[109]	[73308856]	[73308869]
768_7131	chr7	96359828	96360228	+	1000	64.5	[]	[]	[10.338945]	[112]	[]	[96360034]
768_7133	chr7	106285444	106285844	+	1000	64.5	[]	[]	[10.338945]	[111]	[]	[106285609]
768_7138	chrX	23756143	23756543	+	1000	64.5	[]	[]	[10.338945]	[150]	[]	[23756384]
768_714	chr11	126328934	126329334	+	1000	455.5	[]	[]	[10.371254, 10.371254, 10.371254]	[121, 128, 142]	[]	[126329152, 126329159, 126329173]
768_7140	chr1	1006523	1006923	+	917	64.0	[]	[]	[10.371254]	[92]	[]	[1006712]
768_7145	chr1	27074158	27074558	+	1000	64.0	[]	[]	[10.338945]	[143]	[]	[27074389]
768_715	chr19	50406414	50406814	+	1000	455.5	[]	[]	[10.371254, 10.371254, 10.371254, 10.371254, 10.371254]	[69, 95, 108, 121, 128]	[]	[50406583, 50406609, 50406622, 50406635, 50406642]
768_7152	chr1	154877423	154877823	+	1000	64.0	[7.9514318]	[135]	[]	[]	[154877643]	[]
768_7156	chr10	21175858	21176258	+	1000	64.0	[]	[]	[7.9514318]	[171]	[]	[21176087]
768_7157	chr10	45118933	45119333	+	959	64.0	[]	[]	[10.371254, 10.338945, 10.371254]	[107, 114, 124]	[]	[45119108, 45119115, 45119125]
768_7158	chr10	58268976	58269376	+	1000	64.0	[]	[]	[7.9191227]	[116]	[]	[58269137]
768_7159	chr10	71882815	71883215	+	1000	64.0	[]	[]	[10.371254]	[120]	[]	[71883024]
768_7168	chr12	124681380	124681780	+	1000	64.0	[]	[]	[10.338945]	[161]	[]	[124681558]
768_7174	chr15	87610446	87610846	+	1000	64.0	[]	[]	[10.371254, 7.9514318]	[203, 216]	[]	[87610642, 87610655]
768_7178	chr16	69465230	69465630	+	1000	64.0	[10.338945]	[160]	[]	[]	[69465451]	[]
768_718	chr1	31644470	31644870	+	1000	454.5	[]	[]	[7.9514318]	[70]	[]	[31644639]
768_7180	chr17	42024698	42025098	+	1000	64.0	[]	[]	[10.338945]	[138]	[]	[42024903]
768_7184	chr19	21594015	21594415	+	660	64.0	[]	[]	[10.371254]	[84]	[]	[21594180]
768_719	chr5	68423203	68423603	+	1000	452.5	[10.371254]	[113]	[10.371254]	[163]	[68423393]	[68423443]
768_7190	chr2	110677942	110678342	+	1000	64.0	[10.371254]	[211]	[]	[]	[110678162]	[]
768_7191	chr2	157751686	157752086	+	1000	64.0	[10.371254]	[164]	[]	[]	[157751888]	[]
768_7193	chr2	173354513	173354913	+	1000	64.0	[10.371254, 7.9191227]	[171, 189]	[]	[]	[173354708, 173354726]	[]
768_7196	chr22	39246820	39247220	+	1000	64.0	[10.338945]	[85]	[10.371254, 10.371254]	[93, 99]	[39246989]	[39246997, 39247003]
768_7198	chr3	52081125	52081525	+	907	64.0	[]	[]	[10.338945]	[120]	[]	[52081328]
768_72	chr11	71928449	71928849	+	1000	1178.0	[10.338945]	[119]	[]	[]	[71928657]	[]
768_7202	chr3	168094832	168095232	+	1000	64.0	[10.371254]	[69]	[]	[]	[168094987]	[]
768_7204	chr4	78622387	78622787	+	1000	64.0	[10.371254]	[86]	[]	[]	[78622554]	[]
768_7205	chr5	133936629	133937029	+	1000	64.0	[]	[]	[10.371254]	[72]	[]	[133936787]
