#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF4_idr.fa ELF4 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
765_7041	chr5	111512481	111512881	+	1000	45.5	[]	[]	[4.986904]	[187]	[]	[111512714]
765_7045	chr6	26389274	26389674	+	1000	45.5	[5.2423315, 9.042153]	[97, 135]	[]	[]	[26389445, 26389483]	[]
765_7049	chr6	106858668	106859068	+	1000	45.5	[5.714426]	[138]	[]	[]	[106858843]	[]
765_7055	chr7	54995960	54996360	+	1000	45.5	[]	[]	[11.609216, 5.2599945]	[100, 133]	[]	[54996156, 54996189]
765_7058	chr7	130010072	130010472	+	1000	45.5	[12.909726]	[127]	[]	[]	[130010250]	[]
765_7063	chr8	61080591	61080991	+	1000	45.5	[6.001497, 6.8225946]	[243, 260]	[]	[]	[61080803, 61080820]	[]
765_7070	chr9	91162707	91163107	+	1000	45.5	[]	[]	[12.052997]	[114]	[]	[91162898]
765_7073	chr9	127918668	127919068	+	1000	45.5	[14.216931]	[108]	[]	[]	[127918870]	[]
765_7080	chrX	154484525	154484925	+	1000	45.5	[]	[]	[8.161925]	[177]	[]	[154484745]
765_7082	chr1	32066499	32066899	+	1000	45.0	[6.7032003]	[124]	[]	[]	[32066720]	[]
765_7085	chr1	151049947	151050347	+	1000	45.0	[]	[]	[4.7814426]	[172]	[]	[151050115]
765_7090	chr10	80466763	80467163	+	1000	45.0	[6.031513]	[225]	[]	[]	[80467008]	[]
765_7094	chr11	78392892	78393292	+	646	45.0	[11.206088]	[125]	[]	[]	[78393100]	[]
765_7097	chr12	50625033	50625433	+	1000	45.0	[]	[]	[7.541783, 6.328198]	[110, 151]	[]	[50625223, 50625264]
765_7100	chr14	49691509	49691909	+	1000	45.0	[]	[]	[9.880735]	[120]	[]	[49691660]
765_7101	chr14	75025074	75025474	+	1000	45.0	[6.61811]	[154]	[7.648226]	[93]	[75025320]	[75025259]
765_7107	chr16	10362239	10362639	+	1000	45.0	[8.93221]	[118]	[]	[]	[10362435]	[]
765_711	chr16	30747935	30748335	+	1000	179.0	[]	[]	[18.177921]	[103]	[]	[30748138]
765_7112	chr17	56203507	56203907	+	1000	45.0	[6.4070063]	[117]	[]	[]	[56203719]	[]
765_7114	chr17	78862337	78862737	+	1000	45.0	[12.04467]	[173]	[]	[]	[78862575]	[]
765_7117	chr19	18091205	18091605	+	1000	45.0	[6.084387]	[124]	[7.7181444]	[197]	[18091378]	[18091451]
765_7125	chr2	54077377	54077777	+	1000	45.0	[8.93221]	[113]	[]	[]	[54077579]	[]
765_7127	chr2	65294544	65294944	+	1000	45.0	[5.4232926, 10.760686]	[156, 199]	[]	[]	[65294745, 65294788]	[]
765_7131	chr2	230713758	230714158	+	1000	45.0	[7.602704, 6.9453773]	[82, 121]	[4.886349, 7.2299266]	[104, 130]	[230713937, 230713976]	[230713959, 230713985]
765_7139	chr22	23035027	23035427	+	1000	45.0	[]	[]	[11.120997, 9.009658]	[122, 167]	[]	[23035217, 23035262]
765_714	chr6	28349701	28350101	+	1000	179.0	[13.3788395]	[113]	[]	[]	[28349907]	[]
765_7141	chr22	39439124	39439524	+	971	45.0	[5.1934214]	[80]	[]	[]	[39439304]	[]
765_7143	chr3	32570614	32571014	+	1000	45.0	[8.007232]	[165]	[6.6752214]	[106]	[32570849]	[32570790]
765_7151	chr5	614222	614622	+	1000	45.0	[]	[]	[12.04467]	[140]	[]	[614424]
765_7152	chr5	10704894	10705294	+	777	45.0	[]	[]	[9.880735]	[79]	[]	[10705064]
765_7153	chr5	10761837	10762237	+	1000	45.0	[8.10213]	[161]	[]	[]	[10762086]	[]
765_7155	chr5	43074005	43074405	+	1000	45.0	[6.1621504]	[140]	[]	[]	[43074183]	[]
765_7156	chr5	55390536	55390936	+	1000	45.0	[8.81036]	[210]	[]	[]	[55390708]	[]
765_7157	chr5	79133651	79134051	+	1000	45.0	[6.2577987]	[100]	[]	[]	[79133828]	[]
765_7158	chr6	3390657	3391057	+	1000	45.0	[8.163546]	[94]	[5.4400463]	[152]	[3390846]	[3390904]
765_7163	chr6	110682396	110682796	+	1000	45.0	[]	[]	[14.216931]	[143]	[]	[110682620]
765_717	chr1	234373155	234373555	+	1000	178.5	[9.922594]	[184]	[11.3376875]	[128]	[234373404]	[234373348]
765_7171	chr7	12584914	12585314	+	1000	45.0	[]	[]	[8.093627]	[146]	[]	[12585121]
765_7175	chr7	91300006	91300406	+	1000	45.0	[]	[]	[5.6698856]	[139]	[]	[91300192]
765_7177	chr8	10689602	10690002	+	1000	45.0	[8.93221, 12.8932]	[128, 154]	[]	[]	[10689780, 10689806]	[]
765_7179	chr8	139601986	139602386	+	1000	45.0	[14.216931]	[116]	[]	[]	[139602192]	[]
765_7188	chr1	27436485	27436885	+	1000	44.5	[]	[]	[12.04467]	[109]	[]	[27436693]
765_7191	chr1	50873402	50873802	+	1000	44.5	[5.037672]	[162]	[]	[]	[50873636]	[]
765_7192	chr1	150765427	150765827	+	1000	44.5	[]	[]	[9.042153]	[118]	[]	[150765598]
765_7194	chr1	202468678	202469078	+	1000	44.5	[10.32586]	[112]	[]	[]	[202468867]	[]
765_7200	chr11	5247096	5247496	+	1000	44.5	[]	[]	[5.980667]	[75]	[]	[5247267]
765_7203	chr11	59566148	59566548	+	952	44.5	[6.9400144, 6.107916]	[207, 226]	[]	[]	[59566368, 59566387]	[]
765_7207	chr12	53251140	53251540	+	1000	44.5	[]	[]	[6.0415277]	[121]	[]	[53251359]
765_7209	chr12	71752792	71753192	+	1000	44.5	[]	[]	[8.093627]	[110]	[]	[71752947]
765_7215	chr15	43133468	43133868	+	1000	44.5	[10.367996]	[164]	[]	[]	[43133715]	[]
765_7224	chr16	30805376	30805776	+	1000	44.5	[4.7287493]	[61]	[9.922594]	[136]	[30805534]	[30805609]
765_7226	chr16	81314572	81314972	+	1000	44.5	[]	[]	[5.1209664]	[158]	[]	[81314795]
765_7228	chr17	27529187	27529587	+	1000	44.5	[]	[]	[6.1402225, 10.839412]	[58, 88]	[]	[27529343, 27529373]
765_7236	chr18	10526883	10527283	+	1000	44.5	[13.501622]	[155]	[]	[]	[10527109]	[]
765_7241	chr19	45607277	45607677	+	833	44.5	[8.619048]	[86]	[5.067612]	[110]	[45607451]	[45607475]
765_7243	chr2	11932175	11932575	+	1000	44.5	[]	[]	[5.9616046]	[148]	[]	[11932405]
765_7245	chr2	70104546	70104946	+	1000	44.5	[9.009658]	[202]	[]	[]	[70104773]	[]
765_7250	chr2	173061547	173061947	+	1000	44.5	[5.138764]	[208]	[]	[]	[173061784]	[]
765_7251	chr2	179898808	179899208	+	1000	44.5	[]	[]	[8.144602]	[124]	[]	[179899010]
765_7255	chr20	36843326	36843726	+	1000	44.5	[7.648226, 8.093627]	[101, 142]	[]	[]	[36843502, 36843543]	[]
765_7257	chr20	50146829	50147229	+	1000	44.5	[7.245589]	[214]	[]	[]	[50147078]	[]
765_7260	chr22	19632051	19632451	+	1000	44.5	[12.122915]	[151]	[]	[]	[19632219]	[]
765_7270	chr4	3937791	3938191	+	739	44.5	[4.7587557, 9.002129]	[64, 135]	[]	[]	[3937953, 3938024]	[]
765_7283	chr6	119436571	119436971	+	1000	44.5	[]	[]	[5.627288]	[139]	[]	[119436800]
765_7289	chr6	163777203	163777603	+	1000	44.5	[]	[]	[5.9151025]	[144]	[]	[163777370]
765_7290	chr7	99833388	99833788	+	1000	44.5	[5.9151025]	[64]	[]	[]	[99833545]	[]
765_7292	chr7	136034162	136034562	+	1000	44.5	[11.329361]	[93]	[]	[]	[136034323]	[]
765_73	chr19	9140156	9140556	+	1000	418.0	[5.4796476, 9.002129]	[140, 151]	[6.101432]	[96]	[9140390, 9140401]	[9140346]
765_7300	chr8	129992675	129993075	+	1000	44.5	[]	[]	[5.526778]	[184]	[]	[129992898]
765_7303	chrX	37716567	37716967	+	1000	44.5	[]	[]	[6.8784223]	[134]	[]	[37716764]
765_7304	chrX	75156165	75156565	+	1000	44.5	[6.703691]	[130]	[]	[]	[75156378]	[]
765_7305	chrX	129982327	129982727	+	1000	44.5	[]	[]	[5.2921834]	[181]	[]	[129982551]
765_7310	chr1	14881948	14882348	+	1000	44.0	[12.04467]	[141]	[]	[]	[14882181]	[]
765_7316	chr1	85278863	85279263	+	1000	44.0	[4.773116]	[83]	[]	[]	[85279020]	[]
765_7319	chr1	145932496	145932896	+	1000	44.0	[]	[]	[4.7887053]	[122]	[]	[145932688]
765_7323	chr1	220732960	220733360	+	1000	44.0	[6.166004]	[110]	[16.005661]	[167]	[220733130]	[220733187]
765_7331	chr11	47986140	47986540	+	1000	44.0	[]	[]	[10.760686]	[141]	[]	[47986369]
765_7338	chr12	89574577	89574977	+	1000	44.0	[8.93221]	[133]	[]	[]	[89574809]	[]
765_7340	chr12	131415842	131416242	+	1000	44.0	[]	[]	[5.7430105]	[186]	[]	[131416028]
765_7341	chr13	60396918	60397318	+	1000	44.0	[4.7287493]	[117]	[]	[]	[60397121]	[]
765_7347	chr16	3188286	3188686	+	1000	44.0	[9.950654]	[156]	[]	[]	[3188529]	[]
765_7350	chr16	31880457	31880857	+	1000	44.0	[]	[]	[5.65603]	[202]	[]	[31880669]
765_7354	chr17	15684084	15684484	+	1000	44.0	[10.831085]	[135]	[]	[]	[15684308]	[]
765_7360	chr17	42456512	42456912	+	1000	44.0	[5.5861115]	[96]	[]	[]	[42456690]	[]
765_7363	chr17	62085442	62085842	+	1000	44.0	[5.9579406, 6.4070063, 5.037672]	[104, 128, 142]	[]	[]	[62085640, 62085664, 62085678]	[]
765_737	chr19	17317376	17317776	+	1000	177.0	[12.77135]	[103]	[]	[]	[17317578]	[]
765_7370	chr19	13167341	13167741	+	1000	44.0	[]	[]	[9.714044]	[87]	[]	[13167528]
765_7377	chr2	69315	69715	+	1000	44.0	[7.255535]	[140]	[14.216931]	[80]	[69553]	[69493]
765_7381	chr2	120863629	120864029	+	1000	44.0	[8.161925]	[150]	[4.7814426]	[147]	[120863845]	[120863842]
765_7383	chr2	191565543	191565943	+	1000	44.0	[]	[]	[12.04467]	[145]	[]	[191565776]
765_7388	chr20	50475745	50476145	+	1000	44.0	[]	[]	[5.9196777]	[231]	[]	[50475989]
765_7392	chr21	38966001	38966401	+	1000	44.0	[]	[]	[7.3766975]	[143]	[]	[38966199]
765_7398	chr22	37592447	37592847	+	1000	44.0	[]	[]	[11.609216, 5.446841]	[138, 145]	[]	[37592624, 37592631]
765_7399	chr3	15458387	15458787	+	1000	44.0	[14.216931]	[120]	[]	[]	[15458590]	[]
765_7400	chr3	52770911	52771311	+	841	44.0	[]	[]	[4.917875, 5.0411386]	[93, 128]	[]	[52771098, 52771133]
765_7406	chr4	83388226	83388626	+	1000	44.0	[]	[]	[18.177921]	[112]	[]	[83388433]
765_7409	chr4	143854686	143855086	+	796	44.0	[]	[]	[10.218788]	[176]	[]	[143854911]
765_7410	chr4	152720212	152720612	+	1000	44.0	[13.501622, 11.609216]	[84, 91]	[]	[]	[152720371, 152720378]	[]
765_7414	chr5	133930156	133930556	+	1000	44.0	[5.836276, 12.105591]	[148, 199]	[]	[]	[133930349, 133930400]	[]
765_7415	chr5	157857701	157858101	+	1000	44.0	[]	[]	[5.822973, 11.206088]	[73, 108]	[]	[157857854, 157857889]
765_7416	chr5	174382599	174382999	+	1000	44.0	[14.216931]	[108]	[]	[]	[174382788]	[]
765_742	chr3	4739795	4740195	+	1000	176.5	[10.760686]	[83]	[]	[]	[4739977]	[]
765_7423	chr6	28837841	28838241	+	1000	44.0	[7.619102]	[125]	[]	[]	[28838027]	[]
765_7424	chr6	28934558	28934958	+	1000	44.0	[5.9896646]	[115]	[18.177921]	[159]	[28934757]	[28934801]
765_7428	chr6	42048963	42049363	+	1000	44.0	[]	[]	[5.7305493]	[79]	[]	[42049116]
765_7431	chr6	139449280	139449680	+	1000	44.0	[]	[]	[8.5491295]	[161]	[]	[139449511]
765_7432	chr7	87876396	87876796	+	1000	44.0	[6.688029, 4.7689815]	[103, 156]	[]	[]	[87876566, 87876619]	[]
765_7438	chr8	19817096	19817496	+	1000	44.0	[7.730605]	[140]	[]	[]	[19817279]	[]
765_7442	chr8	125563444	125563844	+	1000	44.0	[7.245589, 7.245589]	[101, 150]	[]	[]	[125563604, 125563653]	[]
765_7443	chr9	116466629	116467029	+	1000	44.0	[]	[]	[9.0423565]	[226]	[]	[116466781]
765_7445	chr9	128297024	128297424	+	1000	44.0	[]	[]	[9.540632]	[167]	[]	[128297262]
765_7448	chrX	38816981	38817381	+	1000	44.0	[12.04467]	[145]	[]	[]	[38817199]	[]
765_7449	chrX	130268694	130269094	+	1000	44.0	[]	[]	[5.0694976]	[126]	[]	[130268883]
765_7450	chr1	12218553	12218953	+	1000	43.5	[]	[]	[5.799516]	[143]	[]	[12218771]
765_7453	chr1	27525609	27526009	+	1000	43.5	[5.151082]	[109]	[]	[]	[27525783]	[]
765_7454	chr1	27659969	27660369	+	1000	43.5	[11.206088, 5.523114]	[82, 137]	[]	[]	[27660141, 27660196]	[]
765_7462	chr1	200669421	200669821	+	1000	43.5	[]	[]	[8.880279]	[134]	[]	[200669615]
765_7463	chr1	215566941	215567341	+	1000	43.5	[]	[]	[7.2134]	[124]	[]	[215567115]
765_747	chr19	19364864	19365264	+	1000	176.0	[]	[]	[10.32586, 4.91621]	[119, 131]	[]	[19365069, 19365081]
765_7470	chr10	102467923	102468323	+	1000	43.5	[]	[]	[4.7587557]	[153]	[]	[102468157]
765_7478	chr11	71630021	71630421	+	1000	43.5	[5.980667]	[154]	[]	[]	[71630266]	[]
765_748	chr22	41286283	41286683	+	1000	176.0	[4.948085]	[107]	[6.9308133]	[165]	[41286458]	[41286516]
765_7481	chr12	49120975	49121375	+	1000	43.5	[]	[]	[16.005661]	[122]	[]	[49121196]
765_7486	chr12	68889709	68890109	+	1000	43.5	[]	[]	[12.04467]	[214]	[]	[68889950]
765_7487	chr12	94459796	94460196	+	1000	43.5	[10.760686]	[87]	[]	[]	[94459972]	[]
765_7492	chr14	31937723	31938123	+	1000	43.5	[]	[]	[4.902876, 7.245589]	[111, 123]	[]	[31937885, 31937897]
765_7493	chr14	69696645	69697045	+	918	43.5	[6.826473]	[84]	[]	[]	[69696802]	[]
765_7499	chr15	80989618	80990018	+	1000	43.5	[7.730605]	[127]	[]	[]	[80989776]	[]
765_7500	chr16	589275	589675	+	1000	43.5	[]	[]	[6.961457]	[228]	[]	[589521]
765_7511	chr19	4145773	4146173	+	1000	43.5	[9.540632]	[152]	[]	[]	[4146004]	[]
765_7517	chr19	50316085	50316485	+	1000	43.5	[]	[]	[9.487768]	[105]	[]	[50316275]
765_7521	chr2	61167487	61167887	+	1000	43.5	[]	[]	[14.216931]	[133]	[]	[61167680]
765_7525	chr2	175704241	175704641	+	1000	43.5	[]	[]	[9.487768]	[166]	[]	[175704393]
765_7527	chr2	219713062	219713462	+	1000	43.5	[9.291121]	[85]	[]	[]	[219713228]	[]
765_7528	chr20	2347152	2347552	+	1000	43.5	[]	[]	[9.165426]	[78]	[]	[2347314]
765_7529	chr20	33476065	33476465	+	1000	43.5	[]	[]	[8.093627]	[83]	[]	[33476240]
765_7530	chr20	35277487	35277887	+	1000	43.5	[14.216931]	[149]	[]	[]	[35277719]	[]
765_7541	chr22	21858325	21858725	+	1000	43.5	[7.620028]	[151]	[]	[]	[21858550]	[]
765_755	chr3	9986654	9987054	+	1000	175.0	[]	[]	[11.625742]	[90]	[]	[9986838]
765_7551	chr4	121823907	121824307	+	1000	43.5	[]	[]	[5.6972065]	[191]	[]	[121824106]
765_7553	chr5	43402514	43402914	+	1000	43.5	[11.120997]	[110]	[]	[]	[43402722]	[]
765_7566	chr6	41846783	41847183	+	1000	43.5	[5.092884]	[124]	[]	[]	[41846936]	[]
765_7575	chr7	16492565	16492965	+	1000	43.5	[9.153988]	[213]	[]	[]	[16492776]	[]
765_7577	chr7	51376411	51376811	+	1000	43.5	[14.216931]	[137]	[]	[]	[51376609]	[]
765_7580	chr7	129091560	129091960	+	1000	43.5	[7.315507]	[94]	[]	[]	[129091746]	[]
765_7584	chr8	73240695	73241095	+	1000	43.5	[]	[]	[9.167593]	[252]	[]	[73240903]
765_7587	chr9	122093162	122093562	+	1000	43.5	[5.4232926]	[82]	[]	[]	[122093326]	[]
765_7588	chr9	123326711	123327111	+	1000	43.5	[7.648226]	[145]	[]	[]	[123326947]	[]
765_7592	chr1	2180289	2180689	+	1000	43.0	[5.6014857, 5.6014857]	[142, 159]	[]	[]	[2180475, 2180492]	[]
765_7594	chr1	19179852	19180252	+	1000	43.0	[7.2419243, 7.245589]	[135, 155]	[]	[]	[19180075, 19180095]	[]
765_7605	chr1	161623609	161624009	+	1000	43.0	[]	[]	[7.541783]	[226]	[]	[161623858]
765_7606	chr1	198556906	198557306	+	1000	43.0	[6.8700957]	[101]	[7.620028]	[177]	[198557076]	[198557152]
765_7609	chr1	212291456	212291856	+	901	43.0	[]	[]	[4.88202]	[109]	[]	[212291655]
765_761	chr7	106598741	106599141	+	1000	174.0	[]	[]	[10.091266]	[80]	[]	[106598917]
765_7611	chr1	241944839	241945239	+	1000	43.0	[]	[]	[6.9900537]	[155]	[]	[241945015]
765_7612	chr10	119650845	119651245	+	1000	43.0	[5.204437]	[196]	[]	[]	[119651044]	[]
765_7618	chr12	101902605	101903005	+	1000	43.0	[]	[]	[9.0423565]	[125]	[]	[101902804]
765_7619	chr12	111578085	111578485	+	1000	43.0	[]	[]	[7.245589]	[208]	[]	[111578328]
765_7630	chr17	28865022	28865422	+	1000	43.0	[]	[]	[5.6356144, 4.886349]	[158, 167]	[]	[28865262, 28865271]
765_7635	chr18	35377149	35377549	+	1000	43.0	[]	[]	[16.005661]	[142]	[]	[35377326]
765_7639	chr19	32693252	32693652	+	1000	43.0	[5.1209664]	[245]	[]	[]	[32693503]	[]
765_7646	chr19	55580780	55581180	+	1000	43.0	[10.830605]	[119]	[]	[]	[55580983]	[]
765_765	chr1	150926171	150926571	+	1000	173.0	[]	[]	[9.487768]	[90]	[]	[150926353]
765_7657	chr21	22190557	22190957	+	1000	43.0	[7.619102]	[131]	[]	[]	[22190722]	[]
765_7661	chr22	44231187	44231587	+	1000	43.0	[]	[]	[14.216931]	[114]	[]	[44231399]
765_7663	chr3	115145909	115146309	+	992	43.0	[7.435178]	[177]	[11.206088]	[196]	[115146102]	[115146121]
765_7666	chr4	9522926	9523326	+	948	43.0	[5.980667]	[153]	[]	[]	[9523127]	[]
765_7671	chr5	131996725	131997125	+	1000	43.0	[5.9616046]	[88]	[]	[]	[131996907]	[]
765_7676	chr6	28817030	28817430	+	1000	43.0	[4.886349]	[92]	[]	[]	[28817189]	[]
765_7682	chr6	138988105	138988505	+	1000	43.0	[12.510119]	[92]	[6.2403955]	[161]	[138988273]	[138988342]
765_7684	chr7	47979433	47979833	+	1000	43.0	[4.984881]	[91]	[]	[]	[47979589]	[]
765_7685	chr7	73665234	73665634	+	585	43.0	[]	[]	[8.161925]	[328]	[]	[73665469]
765_7689	chr8	21959977	21960377	+	1000	43.0	[5.0576653]	[154]	[]	[]	[21960189]	[]
765_7699	chrX	12970638	12971038	+	1000	43.0	[]	[]	[6.101432]	[94]	[]	[12970815]
765_7707	chr1	17759072	17759472	+	1000	42.5	[]	[]	[10.32586]	[151]	[]	[17759307]
765_771	chr7	140479194	140479594	+	1000	172.5	[9.675416]	[83]	[16.013987, 5.800007]	[90, 106]	[140479370]	[140479377, 140479393]
765_772	chr16	28950487	28950887	+	1000	172.0	[8.649346]	[115]	[]	[]	[28950688]	[]
765_7723	chr10	11684640	11685040	+	1000	42.5	[]	[]	[7.3065095]	[198]	[]	[11684862]
765_7730	chr11	62706069	62706469	+	1000	42.5	[6.0551324]	[167]	[14.721676, 5.3083963]	[156, 163]	[62706306]	[62706295, 62706302]
765_7736	chr12	47360743	47361143	+	1000	42.5	[]	[]	[7.3766975, 4.9976935]	[64, 101]	[]	[47360897, 47360934]
765_7741	chr12	131434658	131435058	+	1000	42.5	[8.161925, 5.4387693]	[83, 104]	[]	[]	[131434819, 131434840]	[]
765_7742	chr13	107931157	107931557	+	1000	42.5	[6.7787557]	[220]	[]	[]	[107931405]	[]
765_7744	chr14	71355912	71356312	+	922	42.5	[4.9192886]	[74]	[]	[]	[71356083]	[]
765_7745	chr15	55396978	55397378	+	1000	42.5	[7.619102]	[98]	[]	[]	[55397135]	[]
765_7746	chr17	1566754	1567154	+	1000	42.5	[]	[]	[8.948737]	[163]	[]	[1566978]
765_7751	chr19	1872409	1872809	+	997	42.5	[]	[]	[5.9151025, 14.721676]	[79, 98]	[]	[1872572, 1872591]
765_7754	chr19	40875429	40875829	+	1000	42.5	[]	[]	[6.829196]	[99]	[]	[40875619]
765_7759	chr2	32041063	32041463	+	1000	42.5	[]	[]	[11.609216]	[108]	[]	[32041245]
765_7762	chr2	102736697	102737097	+	1000	42.5	[5.3083963]	[141]	[]	[]	[102736856]	[]
765_7763	chr2	108271862	108272262	+	1000	42.5	[14.28685]	[109]	[]	[]	[108272071]	[]
765_7770	chr20	38563763	38564163	+	1000	42.5	[9.760506]	[153]	[]	[]	[38563981]	[]
765_7774	chr21	35565134	35565534	+	1000	42.5	[8.163546]	[155]	[]	[]	[35565357]	[]
765_7778	chr3	45126155	45126555	+	1000	42.5	[12.052997]	[130]	[]	[]	[45126343]	[]
765_7779	chr3	98901858	98902258	+	1000	42.5	[]	[]	[16.013987]	[91]	[]	[98902041]
765_7780	chr3	123066795	123067195	+	1000	42.5	[6.856955]	[148]	[]	[]	[123067034]	[]
765_7781	chr3	157115318	157115718	+	1000	42.5	[4.9250174]	[101]	[]	[]	[157115506]	[]
765_7787	chr5	82422721	82423121	+	1000	42.5	[5.8655114]	[136]	[]	[]	[82422951]	[]
765_779	chr4	94485560	94485960	+	1000	171.5	[6.9453773, 11.609216]	[126, 133]	[]	[]	[94485771, 94485778]	[]
765_7790	chr5	151252425	151252825	+	1000	42.5	[5.6916966]	[215]	[]	[]	[151252651]	[]
765_7791	chr5	175701721	175702121	+	974	42.5	[]	[]	[5.061463]	[123]	[]	[175701876]
765_7799	chr6	49646235	49646635	+	1000	42.5	[6.9788046]	[158]	[]	[]	[49646398]	[]
765_78	chr1	16513823	16514223	+	1000	411.5	[]	[]	[5.627288]	[81]	[]	[16513999]
765_7802	chr6	142537784	142538184	+	873	42.5	[]	[]	[5.9151025, 11.621676]	[106, 157]	[]	[142537941, 142537992]
765_7803	chr6	157100092	157100492	+	741	42.5	[5.627288]	[216]	[]	[]	[157100329]	[]
765_7805	chr7	44089131	44089531	+	1000	42.5	[]	[]	[18.177921]	[112]	[]	[44089336]
765_7813	chr8	47734794	47735194	+	1000	42.5	[4.706161]	[144]	[]	[]	[47734950]	[]
765_7817	chr9	113879260	113879660	+	652	42.5	[4.706161]	[104]	[]	[]	[113879442]	[]
765_782	chr1	35869457	35869857	+	1000	171.0	[6.8208694]	[74]	[12.557741]	[90]	[35869630]	[35869646]
765_7828	chr1	12408630	12409030	+	1000	42.0	[]	[]	[7.0889516]	[132]	[]	[12408807]
765_783	chr18	35343809	35344209	+	1000	171.0	[5.400049, 5.117855]	[104, 115]	[11.609216]	[74]	[35343997, 35344008]	[35343967]
765_7837	chr1	146937449	146937849	+	1000	42.0	[10.091266]	[124]	[]	[]	[146937646]	[]
765_784	chrX	71365754	71366154	+	1000	171.0	[]	[]	[18.177921]	[79]	[]	[71365912]
765_7844	chr10	50565218	50565618	+	1000	42.0	[5.1929984]	[152]	[]	[]	[50565420]	[]
765_7845	chr10	60827852	60828252	+	906	42.0	[5.3917227]	[189]	[]	[]	[60828074]	[]
765_7863	chr15	44712507	44712907	+	1000	42.0	[]	[]	[9.153988]	[157]	[]	[44712692]
765_7866	chr15	87753472	87753872	+	940	42.0	[11.511099, 5.048668]	[178, 210]	[]	[]	[87753689, 87753721]	[]
765_7870	chr16	11743558	11743958	+	1000	42.0	[]	[]	[7.245589]	[101]	[]	[11743740]
765_7880	chr18	3468861	3469261	+	1000	42.0	[9.0423565]	[259]	[]	[]	[3469051]	[]
765_7881	chr18	12903960	12904360	+	1000	42.0	[]	[]	[10.607415, 5.980667]	[113, 134]	[]	[12904138, 12904159]
765_7900	chr2	86189838	86190238	+	1000	42.0	[5.3541145]	[143]	[6.1516743]	[203]	[86190003]	[86190063]
765_7902	chr2	105337985	105338385	+	842	42.0	[]	[]	[16.013987]	[98]	[]	[105338156]
765_7903	chr2	105968328	105968728	+	1000	42.0	[12.04467, 7.83382]	[129, 168]	[]	[]	[105968536, 105968575]	[]
765_7904	chr2	108449714	108450114	+	1000	42.0	[]	[]	[6.869615]	[108]	[]	[108449888]
765_7907	chr2	237964061	237964461	+	1000	42.0	[]	[]	[6.7032003]	[143]	[]	[237964289]
765_7909	chr21	32613533	32613933	+	1000	42.0	[6.61811]	[112]	[]	[]	[32613716]	[]
765_791	chr7	73308673	73309073	+	1000	170.5	[11.206578]	[118]	[15.081987, 11.3376875]	[87, 110]	[73308880]	[73308849, 73308872]
765_7910	chr21	42972295	42972695	+	1000	42.0	[]	[]	[5.0411386]	[155]	[]	[42972534]
765_7917	chr4	169015927	169016327	+	1000	42.0	[7.3065095]	[157]	[]	[]	[169016173]	[]
765_7918	chr4	174420115	174420515	+	1000	42.0	[]	[]	[5.946423]	[138]	[]	[174420331]
765_792	chr10	50550418	50550818	+	1000	170.0	[6.716344]	[79]	[]	[]	[50550581]	[]
765_7925	chr6	6684437	6684837	+	1000	42.0	[]	[]	[8.327047]	[92]	[]	[6684602]
765_7926	chr6	6890527	6890927	+	1000	42.0	[]	[]	[5.2384777]	[144]	[]	[6890734]
765_7930	chr6	116275530	116275930	+	1000	42.0	[5.446841, 11.609216]	[95, 102]	[]	[]	[116275721, 116275728]	[]
765_7939	chr7	111329108	111329508	+	674	42.0	[5.9723406]	[206]	[]	[]	[111329261]	[]
765_7942	chr7	156402119	156402519	+	1000	42.0	[5.2599945]	[199]	[]	[]	[156402363]	[]
765_7943	chr8	42541806	42542206	+	1000	42.0	[]	[]	[7.2299266]	[232]	[]	[42542057]
765_7945	chr8	81858505	81858905	+	1000	42.0	[12.052997]	[64]	[]	[]	[81858660]	[]
765_7953	chrX	114059164	114059564	+	1000	42.0	[]	[]	[11.609216]	[119]	[]	[114059383]
765_7955	chr1	23103292	23103692	+	1000	41.5	[6.481714]	[125]	[]	[]	[23103493]	[]
765_7960	chr1	91803889	91804289	+	1000	41.5	[]	[]	[10.760686]	[139]	[]	[91804122]
765_7970	chr1	224333291	224333691	+	1000	41.5	[]	[]	[6.8700957]	[106]	[]	[224333473]
765_7974	chr10	44249481	44249881	+	1000	41.5	[5.5666704]	[167]	[12.052997]	[164]	[44249691]	[44249688]
765_7982	chr12	38904744	38905144	+	1000	41.5	[8.70254, 12.052997]	[116, 151]	[5.0613484]	[174]	[38904920, 38904955]	[38904978]
765_7984	chr12	109052284	109052684	+	1000	41.5	[]	[]	[11.206578]	[183]	[]	[109052518]
765_7996	chr17	16287628	16288028	+	1000	41.5	[9.042153]	[104]	[]	[]	[16287803]	[]
765_800	chr19	18557444	18557844	+	1000	169.5	[]	[]	[7.3065095]	[128]	[]	[18557660]
765_8002	chr18	50374753	50375153	+	1000	41.5	[6.4769244]	[148]	[]	[]	[50374916]	[]
765_8003	chr18	51191131	51191531	+	1000	41.5	[]	[]	[15.167078]	[80]	[]	[51191296]
765_8005	chr19	6688663	6689063	+	1000	41.5	[]	[]	[7.245589]	[107]	[]	[6688859]
