#PeakID(python identify_motif.py ./ENCODE_processed_files/TAL1_idr.fa TAL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
345_7345	chr5	179620917	179621317	+	1000	165.0	[4.611834]	[118]	[4.611834]	[118]	[179621120]	[179621120]
345_7355	chr9	14906590	14906990	+	1000	165.0	[4.611834, 11.270045]	[82, 99]	[9.465482, 11.270045]	[82, 99]	[14906767, 14906784]	[14906767, 14906784]
345_7356	chr1	39385535	39385935	+	1000	164.0	[8.356634, 4.611834, 4.611834]	[55, 66, 82]	[4.611834, 4.611834, 4.611834]	[55, 66, 82]	[39385687, 39385698, 39385714]	[39385687, 39385698, 39385714]
345_7362	chr14	33652615	33653015	+	1000	164.0	[4.611834]	[126]	[4.611834]	[126]	[33652839]	[33652839]
345_7370	chr2	131661919	131662319	+	1000	164.0	[4.611834, 4.611834]	[65, 82]	[4.611834, 5.088419]	[65, 82]	[131662081, 131662098]	[131662081, 131662098]
345_7371	chr2	144596223	144596623	+	1000	164.0	[4.611834, 4.611834]	[89, 106]	[4.611834, 4.611834]	[89, 106]	[144596411, 144596428]	[144596411, 144596428]
345_7376	chr3	33914763	33915163	+	1000	164.0	[4.611834, 8.356634, 4.611834]	[67, 99, 158]	[4.611834, 4.611834, 4.611834]	[67, 99, 158]	[33914922, 33914954, 33915013]	[33914922, 33914954, 33915013]
345_7377	chr3	37996767	37997167	+	1000	164.0	[4.611834, 4.611834]	[124, 150]	[4.611834, 4.611834]	[124, 150]	[37996985, 37997011]	[37996985, 37997011]
345_7388	chr7	150963959	150964359	+	1000	164.0	[5.088419, 9.465482]	[94, 115]	[4.611834, 4.611834]	[94, 115]	[150964145, 150964166]	[150964145, 150964166]
345_7397	chrX	148599415	148599815	+	1000	164.0	[4.611834, 4.611834, 4.611834]	[94, 106, 124]	[4.611834, 4.611834, 4.611834]	[94, 106, 124]	[148599600, 148599612, 148599630]	[148599600, 148599612, 148599630]
345_7398	chrX	153689558	153689958	+	1000	164.0	[4.611834]	[72]	[4.611834]	[72]	[153689730]	[153689730]
345_740	chr1	67688557	67688957	+	1000	583.0	[4.611834]	[125]	[4.611834]	[125]	[67688779]	[67688779]
345_7410	chr14	61342908	61343308	+	1000	163.0	[4.611834]	[83]	[4.611834]	[83]	[61343085]	[61343085]
345_7413	chr16	47461593	47461993	+	1000	163.0	[9.465482]	[135]	[4.611834]	[135]	[47461823]	[47461823]
345_7414	chr17	19248198	19248598	+	1000	163.0	[4.611834]	[85]	[4.611834]	[85]	[19248382]	[19248382]
345_7421	chr22	22357321	22357721	+	1000	163.0	[4.611834, 11.270045]	[107, 143]	[5.088419, 11.270045]	[107, 143]	[22357523, 22357559]	[22357523, 22357559]
345_7425	chr5	38932840	38933240	+	1000	163.0	[4.611834]	[130]	[9.465482]	[130]	[38933063]	[38933063]
345_7427	chr6	3354933	3355333	+	1000	163.0	[4.611834, 4.611834]	[127, 159]	[4.611834, 4.611834]	[127, 159]	[3355149, 3355181]	[3355149, 3355181]
345_7433	chr7	100472861	100473261	+	1000	163.0	[4.611834]	[152]	[4.611834]	[152]	[100473112]	[100473112]
345_7435	chr7	150955804	150956204	+	1000	163.0	[4.611834, 4.611834, 4.611834]	[74, 77, 125]	[4.611834, 4.611834, 4.611834]	[74, 77, 125]	[150955972, 150955975, 150956023]	[150955972, 150955975, 150956023]
345_7436	chr8	85894298	85894698	+	1000	163.0	[5.088419, 9.465482]	[111, 140]	[4.611834, 4.611834]	[111, 140]	[85894507, 85894536]	[85894507, 85894536]
345_7440	chr9	78325405	78325805	+	1000	163.0	[4.611834, 4.611834]	[89, 92]	[4.611834, 4.611834]	[89, 92]	[78325594, 78325597]	[78325594, 78325597]
345_7442	chr1	22363029	22363429	+	1000	162.0	[11.270045, 4.611834]	[68, 102]	[11.270045, 4.611834]	[68, 102]	[22363189, 22363223]	[22363189, 22363223]
345_7445	chr1	94648201	94648601	+	1000	162.0	[11.270045]	[73]	[11.270045]	[73]	[94648373]	[94648373]
345_7449	chr1	168372960	168373360	+	1000	162.0	[4.611834]	[69]	[4.611834]	[69]	[168373118]	[168373118]
345_7453	chr11	908256	908656	+	1000	162.0	[4.611834, 4.611834, 11.270045]	[63, 96, 102]	[4.611834, 4.611834, 11.270045]	[63, 96, 102]	[908411, 908444, 908450]	[908411, 908444, 908450]
345_7457	chr17	29710884	29711284	+	1000	162.0	[4.611834]	[97]	[4.611834]	[97]	[29711075]	[29711075]
345_746	chr1	228145612	228146012	+	1000	582.0	[4.611834]	[78]	[4.611834]	[78]	[228145790]	[228145790]
345_7461	chr19	14027864	14028264	+	1000	162.0	[4.611834, 4.611834]	[111, 137]	[4.611834, 4.611834]	[111, 137]	[14028073, 14028099]	[14028073, 14028099]
345_7462	chr2	54952403	54952803	+	1000	162.0	[9.465482]	[120]	[4.611834]	[120]	[54952621]	[54952621]
345_7468	chr5	6407893	6408293	+	1000	162.0	[4.611834]	[150]	[8.356634]	[150]	[6408134]	[6408134]
345_7469	chr5	72187366	72187766	+	1000	162.0	[4.611834]	[147]	[9.465482]	[147]	[72187609]	[72187609]
345_7471	chr6	7041388	7041788	+	1000	162.0	[4.611834, 4.611834]	[111, 130]	[4.611834, 4.611834]	[111, 130]	[7041587, 7041606]	[7041587, 7041606]
345_7478	chr7	7989109	7989509	+	1000	162.0	[4.611834]	[144]	[9.465482]	[144]	[7989347]	[7989347]
345_7485	chr1	4778116	4778516	+	1000	161.0	[11.270045]	[107]	[11.270045]	[107]	[4778319]	[4778319]
345_7487	chr10	63629988	63630388	+	1000	161.0	[4.611834, 4.611834, 9.465482]	[89, 110, 135]	[9.465482, 9.465482, 4.611834]	[89, 110, 135]	[63630165, 63630186, 63630211]	[63630165, 63630186, 63630211]
345_7488	chr10	124946909	124947309	+	1000	161.0	[9.465482, 4.611834, 4.611834]	[68, 87, 114]	[4.611834, 4.611834, 4.611834]	[68, 87, 114]	[124947063, 124947082, 124947109]	[124947063, 124947082, 124947109]
345_7489	chr11	60056319	60056719	+	1000	161.0	[9.465482]	[129]	[4.611834]	[129]	[60056534]	[60056534]
345_7491	chr11	114219978	114220378	+	1000	161.0	[9.465482, 4.611834]	[111, 132]	[4.611834, 4.611834]	[111, 132]	[114220188, 114220209]	[114220188, 114220209]
345_7493	chr12	32155831	32156231	+	1000	161.0	[4.611834]	[110]	[4.611834]	[110]	[32156040]	[32156040]
345_7500	chr15	78276614	78277014	+	1000	161.0	[11.270045]	[101]	[11.270045]	[101]	[78276813]	[78276813]
345_7501	chr16	19722311	19722711	+	1000	161.0	[4.611834, 4.611834]	[74, 124]	[4.611834, 4.611834]	[74, 124]	[19722480, 19722530]	[19722480, 19722530]
345_7505	chr19	48321993	48322393	+	1000	161.0	[4.611834, 4.611834]	[105, 110]	[4.611834, 4.611834]	[105, 110]	[48322190, 48322195]	[48322190, 48322195]
345_7509	chr2	144580652	144581052	+	1000	161.0	[4.611834]	[146]	[4.611834]	[146]	[144580893]	[144580893]
345_7511	chr22	25741890	25742290	+	1000	161.0	[11.270045, 4.611834]	[100, 103]	[11.270045, 4.611834]	[100, 103]	[25742086, 25742089]	[25742086, 25742089]
345_7512	chr3	60243451	60243851	+	1000	161.0	[4.611834]	[99]	[4.611834]	[99]	[60243640]	[60243640]
345_7515	chr5	43043027	43043427	+	1000	161.0	[4.611834, 11.270045, 8.356634]	[68, 91, 116]	[4.611834, 11.270045, 4.611834]	[68, 91, 116]	[43043186, 43043209, 43043234]	[43043186, 43043209, 43043234]
345_7517	chr5	82357170	82357570	+	1000	161.0	[4.611834]	[133]	[4.611834]	[133]	[82357403]	[82357403]
345_753	chr12	108700049	108700449	+	1000	580.0	[4.611834, 4.611834]	[65, 152]	[9.465482, 8.356634]	[65, 152]	[108700212, 108700299]	[108700212, 108700299]
345_7535	chr1	6426282	6426682	+	1000	160.0	[4.611834]	[151]	[4.611834]	[151]	[6426532]	[6426532]
345_7540	chr1	110262845	110263245	+	1000	160.0	[4.611834]	[108]	[9.465482]	[108]	[110263051]	[110263051]
345_7551	chr17	76716536	76716936	+	1000	160.0	[4.611834, 4.611834]	[102, 143]	[8.356634, 4.611834]	[102, 143]	[76716738, 76716779]	[76716738, 76716779]
345_7553	chr18	26255782	26256182	+	1000	160.0	[4.611834, 4.611834]	[59, 89]	[9.465482, 4.611834]	[59, 89]	[26255934, 26255964]	[26255934, 26255964]
345_7554	chr19	5585874	5586274	+	1000	160.0	[4.611834, 8.356634, 4.611834, 5.088419]	[70, 82, 143, 146]	[4.611834, 4.611834, 4.611834, 4.611834]	[70, 82, 143, 146]	[5586034, 5586046, 5586107, 5586110]	[5586034, 5586046, 5586107, 5586110]
345_756	chr8	100472199	100472599	+	1000	580.0	[4.611834]	[114]	[4.611834]	[114]	[100472411]	[100472411]
345_7562	chr3	185572188	185572588	+	1000	160.0	[4.611834, 9.465482]	[130, 153]	[4.611834, 4.611834]	[130, 153]	[185572414, 185572437]	[185572414, 185572437]
345_7566	chr4	143344790	143345190	+	1000	160.0	[4.611834]	[112]	[4.611834]	[112]	[143345000]	[143345000]
345_7567	chr5	57383151	57383551	+	1000	160.0	[4.611834]	[111]	[4.611834]	[111]	[57383360]	[57383360]
345_758	chr16	23667185	23667585	+	1000	579.0	[4.611834, 4.611834]	[61, 137]	[4.611834, 9.465482]	[61, 137]	[23667341, 23667417]	[23667341, 23667417]
345_7587	chr1	111172445	111172845	+	1000	159.0	[4.611834]	[86]	[5.088419]	[86]	[111172624]	[111172624]
345_759	chr16	79400771	79401171	+	1000	579.0	[4.611834, 4.611834]	[91, 143]	[4.611834, 4.611834]	[91, 143]	[79400958, 79401010]	[79400958, 79401010]
345_76	chr6	37302053	37302453	+	1000	752.0	[4.611834, 4.611834, 11.270045, 11.270045, 5.088419]	[58, 70, 80, 118, 151]	[4.611834, 4.611834, 11.270045, 11.270045, 4.611834]	[58, 70, 80, 118, 151]	[37302209, 37302221, 37302231, 37302269, 37302302]	[37302209, 37302221, 37302231, 37302269, 37302302]
345_7600	chr17	75154267	75154667	+	1000	159.0	[4.611834, 4.611834, 4.611834]	[117, 127, 142]	[4.611834, 4.611834, 4.611834]	[117, 127, 142]	[75154483, 75154493, 75154508]	[75154483, 75154493, 75154508]
345_7601	chr18	62664030	62664430	+	1000	159.0	[4.611834]	[130]	[4.611834]	[130]	[62664252]	[62664252]
345_7606	chr2	38945307	38945707	+	1000	159.0	[4.611834, 11.270045]	[63, 159]	[9.465482, 11.270045]	[63, 159]	[38945461, 38945557]	[38945461, 38945557]
345_7610	chr21	37018290	37018690	+	1000	159.0	[5.088419]	[133]	[4.611834]	[133]	[37018518]	[37018518]
345_7614	chr3	20459357	20459757	+	1000	159.0	[4.611834, 11.270045]	[73, 122]	[4.611834, 11.270045]	[73, 122]	[20459521, 20459570]	[20459521, 20459570]
345_7619	chr6	33425145	33425545	+	1000	159.0	[4.611834, 4.611834]	[115, 140]	[4.611834, 4.611834]	[115, 140]	[33425354, 33425379]	[33425354, 33425379]
345_7621	chr6	72534210	72534610	+	1000	159.0	[4.611834]	[75]	[4.611834]	[75]	[72534382]	[72534382]
345_7627	chr1	155077325	155077725	+	1000	158.0	[4.611834]	[69]	[5.088419]	[69]	[155077486]	[155077486]
345_763	chr6	14476835	14477235	+	1000	579.0	[11.270045, 4.611834, 4.611834]	[57, 97, 130]	[11.270045, 9.465482, 4.611834]	[57, 97, 130]	[14476990, 14477030, 14477063]	[14476990, 14477030, 14477063]
345_7631	chr10	46019531	46019931	+	1000	158.0	[4.611834]	[106]	[4.611834]	[106]	[46019731]	[46019731]
345_764	chr8	102392644	102393044	+	1000	579.0	[4.611834, 9.465482]	[90, 99]	[4.611834, 4.611834]	[90, 99]	[102392827, 102392836]	[102392827, 102392836]
345_7640	chr15	95410749	95411149	+	1000	158.0	[4.611834, 4.611834, 4.611834]	[88, 107, 117]	[4.611834, 4.611834, 4.611834]	[88, 107, 117]	[95410933, 95410952, 95410962]	[95410933, 95410952, 95410962]
345_7643	chr18	9960219	9960619	+	1000	158.0	[4.611834]	[126]	[4.611834]	[126]	[9960438]	[9960438]
345_7645	chr18	56473390	56473790	+	1000	158.0	[4.611834]	[103]	[4.611834]	[103]	[56473590]	[56473590]
345_7647	chr19	12791326	12791726	+	1000	158.0	[4.611834, 4.611834, 4.611834, 4.611834]	[68, 107, 114, 121]	[4.611834, 4.611834, 4.611834, 4.611834]	[68, 107, 114, 121]	[12791481, 12791520, 12791527, 12791534]	[12791481, 12791520, 12791527, 12791534]
345_7650	chr2	47176272	47176672	+	1000	158.0	[4.611834]	[122]	[4.611834]	[122]	[47176488]	[47176488]
345_7655	chr3	53328676	53329076	+	1000	158.0	[8.356634]	[108]	[4.611834]	[108]	[53328884]	[53328884]
345_7656	chr3	54349309	54349709	+	1000	158.0	[4.611834]	[110]	[4.611834]	[110]	[54349503]	[54349503]
345_766	chr1	162372745	162373145	+	1000	578.0	[4.611834]	[103]	[4.611834]	[103]	[162372947]	[162372947]
345_767	chr10	71638728	71639128	+	1000	578.0	[4.611834, 4.611834, 4.611834]	[102, 106, 140]	[4.611834, 4.611834, 4.611834]	[102, 106, 140]	[71638930, 71638934, 71638968]	[71638930, 71638934, 71638968]
345_7678	chr1	26122314	26122714	+	1000	157.0	[4.611834, 9.465482, 11.270045]	[63, 106, 158]	[8.356634, 4.611834, 11.270045]	[63, 106, 158]	[26122467, 26122510, 26122562]	[26122467, 26122510, 26122562]
345_7682	chr1	155052758	155053158	+	1000	157.0	[4.611834]	[82]	[5.088419]	[82]	[155052933]	[155052933]
345_7689	chr11	114984732	114985132	+	1000	157.0	[9.465482]	[133]	[4.611834]	[133]	[114984957]	[114984957]
345_7697	chr18	62450968	62451368	+	1000	157.0	[11.270045, 4.611834, 4.611834]	[73, 76, 85]	[11.270045, 4.611834, 9.465482]	[73, 76, 85]	[62451137, 62451140, 62451149]	[62451137, 62451140, 62451149]
345_7698	chr19	6276431	6276831	+	1000	157.0	[4.611834]	[95]	[9.465482]	[95]	[6276624]	[6276624]
345_770	chr2	15556295	15556695	+	1000	578.0	[9.465482]	[103]	[4.611834]	[103]	[15556494]	[15556494]
345_7706	chr5	96661722	96662122	+	1000	157.0	[4.611834]	[131]	[4.611834]	[131]	[96661952]	[96661952]
345_7709	chr6	96469269	96469669	+	1000	157.0	[5.088419, 4.611834, 4.611834]	[104, 119, 122]	[4.611834, 5.088419, 4.611834]	[104, 119, 122]	[96469469, 96469484, 96469487]	[96469469, 96469484, 96469487]
345_7719	chrX	81202968	81203368	+	1000	157.0	[9.465482]	[166]	[4.611834]	[166]	[81203201]	[81203201]
345_772	chr22	44676672	44677072	+	1000	578.0	[4.611834, 11.270045]	[123, 126]	[4.611834, 11.270045]	[123, 126]	[44676892, 44676895]	[44676892, 44676895]
345_7722	chr1	109882325	109882725	+	1000	156.0	[4.611834, 4.611834, 4.611834]	[86, 103, 149]	[4.611834, 4.611834, 4.611834]	[86, 103, 149]	[109882502, 109882519, 109882565]	[109882502, 109882519, 109882565]
345_7723	chr1	183567532	183567932	+	1000	156.0	[5.088419, 5.088419, 11.270045]	[64, 103, 114]	[4.611834, 4.611834, 11.270045]	[64, 103, 114]	[183567695, 183567734, 183567745]	[183567695, 183567734, 183567745]
345_7730	chr12	109740058	109740458	+	1000	156.0	[4.611834, 11.270045]	[65, 87]	[4.611834, 11.270045]	[65, 87]	[109740218, 109740240]	[109740218, 109740240]
345_7733	chr13	41995902	41996302	+	1000	156.0	[4.611834]	[96]	[4.611834]	[96]	[41996096]	[41996096]
345_7734	chr13	95209111	95209511	+	1000	156.0	[4.611834]	[98]	[4.611834]	[98]	[95209309]	[95209309]
345_7752	chr4	41385003	41385403	+	1000	156.0	[4.611834, 4.611834]	[84, 141]	[9.465482, 9.465482]	[84, 141]	[41385186, 41385243]	[41385186, 41385243]
345_7755	chr5	68290127	68290527	+	1000	156.0	[9.465482, 4.611834, 4.611834]	[95, 124, 138]	[4.611834, 4.611834, 4.611834]	[95, 124, 138]	[68290315, 68290344, 68290358]	[68290315, 68290344, 68290358]
345_7758	chr5	178417367	178417767	+	1000	156.0	[4.611834]	[108]	[4.611834]	[108]	[178417574]	[178417574]
345_7759	chr6	1702510	1702910	+	1000	156.0	[4.611834]	[127]	[4.611834]	[127]	[1702696]	[1702696]
345_776	chr8	123922102	123922502	+	1000	578.0	[11.270045, 4.611834, 4.611834]	[61, 72, 114]	[11.270045, 4.611834, 9.465482]	[61, 72, 114]	[123922263, 123922274, 123922316]	[123922263, 123922274, 123922316]
345_7760	chr6	52643163	52643563	+	1000	156.0	[4.611834, 4.611834]	[135, 158]	[4.611834, 4.611834]	[135, 158]	[52643387, 52643410]	[52643387, 52643410]
345_7761	chr6	88426002	88426402	+	1000	156.0	[11.270045]	[150]	[11.270045]	[150]	[88426244]	[88426244]
345_7763	chr7	37921389	37921789	+	1000	156.0	[4.611834]	[118]	[9.465482]	[118]	[37921607]	[37921607]
345_7764	chr7	130124687	130125087	+	1000	156.0	[4.611834, 4.611834]	[91, 148]	[4.611834, 4.611834]	[91, 148]	[130124878, 130124935]	[130124878, 130124935]
345_7767	chr1	173429850	173430250	+	1000	155.0	[11.270045, 4.611834, 4.611834, 11.270045]	[97, 100, 116, 141]	[11.270045, 4.611834, 4.611834, 11.270045]	[97, 100, 116, 141]	[173430047, 173430050, 173430066, 173430091]	[173430047, 173430050, 173430066, 173430091]
345_7773	chr10	106996522	106996922	+	1000	155.0	[4.611834]	[77]	[4.611834]	[77]	[106996694]	[106996694]
345_7778	chr12	54337187	54337587	+	1000	155.0	[4.611834]	[93]	[4.611834]	[93]	[54337379]	[54337379]
345_7781	chr14	23932533	23932933	+	1000	155.0	[4.611834, 9.465482]	[100, 103]	[4.611834, 4.611834]	[100, 103]	[23932727, 23932730]	[23932727, 23932730]
345_7782	chr15	70463359	70463759	+	1000	155.0	[4.611834]	[89]	[4.611834]	[89]	[70463547]	[70463547]
345_7783	chr15	77732719	77733119	+	1000	155.0	[5.088419]	[105]	[4.611834]	[105]	[77732922]	[77732922]
345_7789	chr18	44869526	44869926	+	1000	155.0	[8.356634]	[121]	[4.611834]	[121]	[44869735]	[44869735]
345_779	chr18	3603007	3603407	+	1000	577.0	[8.356634, 4.611834]	[56, 113]	[4.611834, 5.088419]	[56, 113]	[3603161, 3603218]	[3603161, 3603218]
345_7796	chr3	72938437	72938837	+	1000	155.0	[4.611834, 9.465482]	[115, 158]	[5.088419, 4.611834]	[115, 158]	[72938636, 72938679]	[72938636, 72938679]
345_7798	chr4	80161375	80161775	+	1000	155.0	[4.611834]	[152]	[4.611834]	[152]	[80161625]	[80161625]
345_78	chr1	207024303	207024703	+	1000	750.0	[11.270045]	[58]	[11.270045]	[58]	[207024461]	[207024461]
345_7802	chr5	140566642	140567042	+	1000	155.0	[4.611834, 5.088419, 11.270045]	[56, 68, 96]	[4.611834, 4.611834, 11.270045]	[56, 68, 96]	[140566793, 140566805, 140566833]	[140566793, 140566805, 140566833]
345_7808	chr9	5879412	5879812	+	1000	155.0	[4.611834]	[95]	[4.611834]	[95]	[5879603]	[5879603]
345_7809	chr9	37336038	37336438	+	1000	155.0	[4.611834, 11.270045]	[68, 93]	[4.611834, 11.270045]	[68, 93]	[37336205, 37336230]	[37336205, 37336230]
345_7813	chr9	130854103	130854503	+	1000	155.0	[4.611834, 4.611834]	[52, 127]	[4.611834, 4.611834]	[52, 127]	[130854254, 130854329]	[130854254, 130854329]
345_7815	chrX	48794916	48795316	+	1000	155.0	[4.611834]	[118]	[4.611834]	[118]	[48795122]	[48795122]
345_7821	chr1	154348463	154348863	+	1000	154.0	[11.270045]	[122]	[11.270045]	[122]	[154348683]	[154348683]
345_7826	chr12	98753962	98754362	+	1000	154.0	[4.611834, 4.611834, 4.611834]	[89, 96, 124]	[9.465482, 4.611834, 4.611834]	[89, 96, 124]	[98754149, 98754156, 98754184]	[98754149, 98754156, 98754184]
345_7828	chr13	109745621	109746021	+	1000	154.0	[4.611834, 4.611834]	[104, 154]	[4.611834, 4.611834]	[104, 154]	[109745812, 109745862]	[109745812, 109745862]
345_783	chr8	47557193	47557593	+	1000	577.0	[8.356634, 8.356634]	[89, 129]	[4.611834, 4.611834]	[89, 129]	[47557376, 47557416]	[47557376, 47557416]
345_7838	chr2	38945990	38946390	+	1000	154.0	[4.611834]	[77]	[4.611834]	[77]	[38946161]	[38946161]
345_7843	chr22	29096912	29097312	+	1000	154.0	[4.611834, 4.611834]	[139, 145]	[4.611834, 4.611834]	[139, 145]	[29097151, 29097157]	[29097151, 29097157]
345_7852	chr6	158725700	158726100	+	1000	154.0	[5.088419, 4.611834]	[61, 70]	[4.611834, 4.611834]	[61, 70]	[158725852, 158725861]	[158725852, 158725861]
345_7853	chr7	1423133	1423533	+	1000	154.0	[4.611834, 4.611834]	[80, 138]	[5.088419, 4.611834]	[80, 138]	[1423313, 1423371]	[1423313, 1423371]
345_7856	chr9	33445947	33446347	+	1000	154.0	[5.088419]	[79]	[4.611834]	[79]	[33446122]	[33446122]
345_7861	chr1	218317138	218317538	+	1000	153.0	[9.465482, 4.611834]	[104, 109]	[4.611834, 4.611834]	[104, 109]	[218317341, 218317346]	[218317341, 218317346]
345_7864	chr10	96831697	96832097	+	1000	153.0	[4.611834, 8.356634]	[71, 95]	[4.611834, 4.611834]	[71, 95]	[96831860, 96831884]	[96831860, 96831884]
345_7867	chr11	34652141	34652541	+	1000	153.0	[4.611834, 4.611834]	[111, 140]	[5.088419, 4.611834]	[111, 140]	[34652351, 34652380]	[34652351, 34652380]
345_7869	chr12	12127237	12127637	+	1000	153.0	[4.611834, 4.611834]	[60, 144]	[4.611834, 4.611834]	[60, 144]	[12127393, 12127477]	[12127393, 12127477]
345_7870	chr12	76786980	76787380	+	1000	153.0	[4.611834, 8.356634]	[104, 117]	[4.611834, 4.611834]	[104, 117]	[76787180, 76787193]	[76787180, 76787193]
345_7872	chr13	29578219	29578619	+	1000	153.0	[4.611834, 4.611834]	[98, 142]	[9.465482, 9.465482]	[98, 142]	[29578416, 29578460]	[29578416, 29578460]
345_7876	chr14	55799508	55799908	+	1000	153.0	[4.611834]	[170]	[4.611834]	[170]	[55799744]	[55799744]
345_7877	chr15	43105063	43105463	+	1000	153.0	[4.611834]	[96]	[4.611834]	[96]	[43105254]	[43105254]
345_7878	chr15	70091940	70092340	+	1000	153.0	[11.270045]	[101]	[11.270045]	[101]	[70092136]	[70092136]
345_788	chr14	23280220	23280620	+	1000	576.0	[4.611834, 5.088419, 4.611834]	[99, 117, 147]	[4.611834, 4.611834, 4.611834]	[99, 117, 147]	[23280418, 23280436, 23280466]	[23280418, 23280436, 23280466]
345_7883	chr17	77834515	77834915	+	1000	153.0	[4.611834]	[70]	[4.611834]	[70]	[77834682]	[77834682]
345_7886	chr2	128309281	128309681	+	1000	153.0	[11.270045, 4.611834]	[68, 102]	[11.270045, 4.611834]	[68, 102]	[128309446, 128309480]	[128309446, 128309480]
345_789	chr17	601491	601891	+	1000	576.0	[11.270045]	[92]	[11.270045]	[92]	[601680]	[601680]
345_7892	chr3	21783847	21784247	+	1000	153.0	[4.611834]	[101]	[4.611834]	[101]	[21784047]	[21784047]
345_7893	chr3	108125564	108125964	+	1000	153.0	[4.611834]	[100]	[5.088419]	[100]	[108125763]	[108125763]
345_7897	chr4	173546721	173547121	+	1000	153.0	[4.611834, 4.611834]	[112, 151]	[5.088419, 4.611834]	[112, 151]	[173546932, 173546971]	[173546932, 173546971]
345_7901	chr6	88371436	88371836	+	1000	153.0	[4.611834, 4.611834]	[92, 95]	[4.611834, 4.611834]	[92, 95]	[88371628, 88371631]	[88371628, 88371631]
345_7903	chr6	132513154	132513554	+	1000	153.0	[8.356634]	[78]	[4.611834]	[78]	[132513328]	[132513328]
345_7910	chr9	14107983	14108383	+	1000	153.0	[4.611834]	[113]	[4.611834]	[113]	[14108191]	[14108191]
345_7913	chrX	11412682	11413082	+	1000	153.0	[4.611834, 4.611834]	[92, 102]	[4.611834, 9.465482]	[92, 102]	[11412874, 11412884]	[11412874, 11412884]
345_7915	chr1	24591777	24592177	+	1000	152.0	[9.465482, 4.611834]	[84, 143]	[4.611834, 4.611834]	[84, 143]	[24591938, 24591997]	[24591938, 24591997]
345_7922	chr11	62665155	62665555	+	1000	152.0	[4.611834]	[99]	[4.611834]	[99]	[62665346]	[62665346]
345_7928	chr16	67781211	67781611	+	1000	152.0	[5.088419, 4.611834]	[115, 137]	[4.611834, 4.611834]	[115, 137]	[67781424, 67781446]	[67781424, 67781446]
345_793	chr7	111475163	111475563	+	1000	576.0	[4.611834]	[101]	[4.611834]	[101]	[111475357]	[111475357]
345_7934	chr19	43773676	43774076	+	1000	152.0	[9.465482, 4.611834]	[120, 153]	[4.611834, 4.611834]	[120, 153]	[43773884, 43773917]	[43773884, 43773917]
345_7935	chr2	8681943	8682343	+	1000	152.0	[4.611834, 4.611834]	[67, 94]	[4.611834, 4.611834]	[67, 94]	[8682102, 8682129]	[8682102, 8682129]
345_794	chr7	134834868	134835268	+	1000	576.0	[11.270045]	[119]	[11.270045]	[119]	[134835086]	[134835086]
345_7948	chr5	149805758	149806158	+	1000	152.0	[9.465482, 4.611834, 4.611834, 4.611834, 11.270045, 4.611834]	[91, 113, 129, 132, 141, 158]	[4.611834, 4.611834, 4.611834, 4.611834, 11.270045, 4.611834]	[91, 113, 129, 132, 141, 158]	[149805935, 149805957, 149805973, 149805976, 149805985, 149806002]	[149805935, 149805957, 149805973, 149805976, 149805985, 149806002]
345_7950	chr6	20235035	20235435	+	1000	152.0	[4.611834]	[105]	[4.611834]	[105]	[20235238]	[20235238]
345_7951	chr6	129440653	129441053	+	1000	152.0	[4.611834, 11.270045, 4.611834, 4.611834]	[55, 68, 83, 119]	[4.611834, 11.270045, 4.611834, 4.611834]	[55, 68, 83, 119]	[129440806, 129440819, 129440834, 129440870]	[129440806, 129440819, 129440834, 129440870]
345_7955	chr7	137954149	137954549	+	1000	152.0	[4.611834, 5.088419, 4.611834]	[82, 107, 117]	[4.611834, 4.611834, 4.611834]	[82, 107, 117]	[137954325, 137954350, 137954360]	[137954325, 137954350, 137954360]
345_7956	chr8	38383108	38383508	+	1000	152.0	[5.088419]	[113]	[4.611834]	[113]	[38383314]	[38383314]
345_7968	chr10	119515473	119515873	+	1000	151.0	[4.611834, 9.465482]	[81, 94]	[9.465482, 4.611834]	[81, 94]	[119515650, 119515663]	[119515650, 119515663]
345_7969	chr11	27414607	27415007	+	1000	151.0	[4.611834, 4.611834]	[112, 133]	[9.465482, 4.611834]	[112, 133]	[27414818, 27414839]	[27414818, 27414839]
345_7976	chr14	75832896	75833296	+	1000	151.0	[5.088419]	[75]	[4.611834]	[75]	[75833067]	[75833067]
345_7977	chr15	22942795	22943195	+	1000	151.0	[4.611834, 4.611834, 5.088419]	[67, 97, 128]	[4.611834, 4.611834, 4.611834]	[67, 97, 128]	[22942959, 22942989, 22943020]	[22942959, 22942989, 22943020]
345_7985	chr2	204434667	204435067	+	1000	151.0	[4.611834, 8.356634]	[119, 150]	[4.611834, 4.611834]	[119, 150]	[204434855, 204434886]	[204434855, 204434886]
345_7991	chr22	27846944	27847344	+	1000	151.0	[5.088419]	[94]	[4.611834]	[94]	[27847134]	[27847134]
345_7993	chr3	5023224	5023624	+	1000	151.0	[11.270045, 11.270045]	[107, 116]	[11.270045, 11.270045]	[107, 116]	[5023429, 5023438]	[5023429, 5023438]
