#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_5944	chr10	3852405	3852805	+	1000	149.0	[]	[]	[9.443364]	[103]	[]	[3852594]
151_5951	chr11	112073963	112074363	+	1000	149.0	[]	[]	[9.164563]	[94]	[]	[112074142]
151_5967	chr20	45071286	45071686	+	1000	149.0	[9.443364]	[101]	[]	[]	[45071485]	[]
151_5969	chr22	21564502	21564902	+	1000	149.0	[9.164563]	[103]	[]	[]	[21564695]	[]
151_5977	chr6	15036764	15037164	+	1000	149.0	[]	[]	[9.443364, 9.164563]	[81, 123]	[]	[15036945, 15036987]
151_5981	chr8	90646256	90646656	+	1000	149.0	[]	[]	[7.7064734]	[97]	[]	[90646434]
151_5988	chr1	207831768	207832168	+	1000	148.0	[]	[]	[9.443364]	[56]	[]	[207831924]
151_599	chr20	35541968	35542368	+	1000	760.0	[9.164563, 7.7064734]	[92, 138]	[]	[]	[35542159, 35542205]	[]
151_5992	chr11	70419989	70420389	+	1000	148.0	[9.443364]	[168]	[]	[]	[70420201]	[]
151_5997	chr15	35545975	35546375	+	1000	148.0	[7.9852743]	[120]	[7.7064734]	[63]	[35546189]	[35546132]
151_5998	chr15	73780981	73781381	+	1000	148.0	[9.443364]	[113]	[]	[]	[73781163]	[]
151_60	chr2	218568565	218568965	+	1000	1227.0	[9.164563, 9.443364]	[134, 148]	[]	[]	[218568796, 218568810]	[]
151_6003	chr17	82103951	82104351	+	1000	148.0	[9.443364]	[76]	[9.443364]	[145]	[82104121]	[82104190]
151_6004	chr19	532905	533305	+	1000	148.0	[]	[]	[9.443364]	[151]	[]	[533121]
151_6007	chr19	36127735	36128135	+	1000	148.0	[7.7064734]	[109]	[]	[]	[36127935]	[]
151_6012	chr2	151923272	151923672	+	1000	148.0	[]	[]	[9.164563]	[110]	[]	[151923473]
151_6013	chr20	25623586	25623986	+	1000	148.0	[9.164563]	[145]	[9.164563]	[187]	[25623778]	[25623820]
151_602	chr1	11980169	11980569	+	1000	758.0	[7.7064734]	[100]	[]	[]	[11980357]	[]
151_6024	chr5	42811789	42812189	+	1000	148.0	[]	[]	[9.443364]	[94]	[]	[42811983]
151_6040	chr1	109557489	109557889	+	1000	147.0	[]	[]	[9.164563]	[121]	[]	[109557703]
151_6044	chr1	181129153	181129553	+	1000	147.0	[7.7064734, 9.164563]	[113, 143]	[]	[]	[181129322, 181129352]	[]
151_605	chr5	88268703	88269103	+	1000	757.0	[]	[]	[7.7064734]	[106]	[]	[88268901]
151_6060	chr14	103628200	103628600	+	1000	147.0	[7.9852743]	[162]	[9.164563]	[123]	[103628402]	[103628363]
151_6069	chr19	38596422	38596822	+	1000	147.0	[7.7064734]	[148]	[9.443364]	[154]	[38596650]	[38596656]
151_6087	chr6	30344276	30344676	+	1000	147.0	[9.443364]	[99]	[]	[]	[30344450]	[]
151_6093	chr6	157763320	157763720	+	1000	147.0	[]	[]	[9.164563]	[89]	[]	[157763505]
151_6098	chr7	143426486	143426886	+	1000	147.0	[]	[]	[9.443364]	[120]	[]	[143426680]
151_61	chr3	15065166	15065566	+	1000	1227.0	[]	[]	[7.7064734]	[122]	[]	[15065388]
151_6104	chr1	112707090	112707490	+	1000	146.0	[7.9852743]	[134]	[]	[]	[112707304]	[]
151_6119	chr12	89346228	89346628	+	1000	146.0	[]	[]	[9.164563]	[199]	[]	[89346470]
151_6120	chr12	91630849	91631249	+	1000	146.0	[9.164563]	[157]	[]	[]	[91631064]	[]
151_6123	chr14	67541728	67542128	+	1000	146.0	[]	[]	[9.164563]	[98]	[]	[67541923]
151_6125	chr15	76012233	76012633	+	1000	146.0	[9.443364]	[125]	[]	[]	[76012457]	[]
151_6137	chr22	20206893	20207293	+	1000	146.0	[]	[]	[9.443364]	[115]	[]	[20207074]
151_6138	chr3	14252755	14253155	+	1000	146.0	[9.443364]	[125]	[9.164563]	[109]	[14252974]	[14252958]
151_6139	chr3	14993606	14994006	+	1000	146.0	[]	[]	[9.164563]	[90]	[]	[14993784]
151_6140	chr3	42803728	42804128	+	1000	146.0	[]	[]	[7.9852743, 9.443364]	[132, 159]	[]	[42803945, 42803972]
151_6148	chr5	73565366	73565766	+	1000	146.0	[9.164563]	[136]	[]	[]	[73565595]	[]
151_6149	chr5	172789020	172789420	+	1000	146.0	[7.9852743]	[145]	[]	[]	[172789251]	[]
151_6159	chr7	130494452	130494852	+	1000	146.0	[9.164563]	[151]	[9.443364]	[125]	[130494678]	[130494652]
151_616	chr9	35102919	35103319	+	1000	750.0	[]	[]	[7.9852743]	[103]	[]	[35103110]
151_6178	chr11	10742786	10743186	+	1000	145.0	[]	[]	[9.443364]	[103]	[]	[10742985]
151_6182	chr15	99986191	99986591	+	1000	145.0	[]	[]	[9.443364]	[106]	[]	[99986374]
151_6185	chr16	87779014	87779414	+	1000	145.0	[9.164563]	[206]	[]	[]	[87779252]	[]
151_6187	chr17	49390583	49390983	+	1000	145.0	[]	[]	[9.164563]	[150]	[]	[49390827]
151_619	chr19	10086412	10086812	+	1000	746.0	[9.164563]	[164]	[]	[]	[10086663]	[]
151_6196	chr22	49960083	49960483	+	1000	145.0	[7.9852743]	[92]	[9.443364]	[145]	[49960270]	[49960323]
151_62	chr1	203861402	203861802	+	1000	1226.0	[]	[]	[9.443364]	[74]	[]	[203861573]
151_6204	chr3	169563435	169563835	+	1000	145.0	[]	[]	[9.164563]	[52]	[]	[169563587]
151_6205	chr4	106316179	106316579	+	1000	145.0	[7.7064734]	[147]	[]	[]	[106316362]	[]
151_621	chr1	110209773	110210173	+	1000	745.0	[9.443364, 7.7064734]	[128, 135]	[]	[]	[110209999, 110210006]	[]
151_6212	chr6	83592779	83593179	+	1000	145.0	[9.443364]	[82]	[]	[]	[83592954]	[]
151_6214	chr6	158031907	158032307	+	1000	145.0	[9.164563]	[129]	[7.9852743, 7.9852743]	[117, 175]	[158032111]	[158032099, 158032157]
151_6215	chr7	22433905	22434305	+	1000	145.0	[9.164563]	[73]	[9.443364]	[152]	[22434065]	[22434144]
151_622	chr14	23320810	23321210	+	1000	745.0	[]	[]	[9.443364]	[92]	[]	[23320976]
151_6223	chr9	35109171	35109571	+	1000	145.0	[9.164563]	[76]	[]	[]	[35109347]	[]
151_6225	chr9	87713514	87713914	+	1000	145.0	[]	[]	[9.164563]	[70]	[]	[87713671]
151_6236	chr1	173917176	173917576	+	1000	144.0	[9.443364]	[150]	[]	[]	[173917402]	[]
151_6239	chr1	235128696	235129096	+	1000	144.0	[7.9852743]	[183]	[]	[]	[235128882]	[]
151_624	chr22	20858789	20859189	+	1000	743.0	[7.7064734]	[136]	[7.9852743]	[59]	[20859025]	[20858948]
151_6241	chr10	58268960	58269360	+	1000	144.0	[7.7064734]	[57]	[7.7064734]	[81]	[58269113]	[58269137]
151_6248	chr11	66480247	66480647	+	1000	144.0	[9.164563]	[167]	[]	[]	[66480491]	[]
151_6255	chr14	55026987	55027387	+	1000	144.0	[7.9852743]	[63]	[]	[]	[55027143]	[]
151_6256	chr14	60091641	60092041	+	1000	144.0	[]	[]	[9.164563, 7.9852743]	[110, 115]	[]	[60091811, 60091816]
151_6263	chr17	48582378	48582778	+	1000	144.0	[]	[]	[9.443364]	[157]	[]	[48582570]
151_627	chr6	43181936	43182336	+	1000	742.0	[]	[]	[9.164563]	[127]	[]	[43182162]
151_6277	chr5	134648401	134648801	+	1000	144.0	[7.7064734]	[170]	[]	[]	[134648638]	[]
151_6278	chr5	157564334	157564734	+	1000	144.0	[7.7064734, 9.443364]	[77, 138]	[]	[]	[157564498, 157564559]	[]
151_6280	chr6	4135121	4135521	+	1000	144.0	[7.9852743]	[131]	[9.443364]	[70]	[4135347]	[4135286]
151_6281	chr6	25962590	25962990	+	1000	144.0	[]	[]	[9.164563]	[148]	[]	[25962812]
151_6282	chr6	29977051	29977451	+	1000	144.0	[9.443364]	[147]	[]	[]	[29977265]	[]
151_6286	chr8	141160888	141161288	+	1000	144.0	[]	[]	[9.164563]	[117]	[]	[141161094]
151_6288	chr9	128128068	128128468	+	1000	144.0	[]	[]	[9.164563, 7.7064734]	[96, 184]	[]	[128128220, 128128308]
151_6292	chr1	10430358	10430758	+	1000	143.0	[7.7064734]	[158]	[]	[]	[10430583]	[]
151_63	chr4	25914049	25914449	+	1000	1226.0	[9.164563, 9.164563]	[84, 138]	[]	[]	[25914232, 25914286]	[]
151_630	chr22	43955199	43955599	+	1000	738.0	[9.164563]	[84]	[]	[]	[43955359]	[]
151_6302	chr1	180571427	180571827	+	1000	143.0	[]	[]	[9.443364]	[147]	[]	[180571619]
151_6309	chr10	77849100	77849500	+	1000	143.0	[]	[]	[9.443364]	[122]	[]	[77849316]
151_6311	chr10	103192434	103192834	+	1000	143.0	[]	[]	[9.443364]	[92]	[]	[103192611]
151_6315	chr12	54301105	54301505	+	1000	143.0	[]	[]	[9.443364]	[84]	[]	[54301282]
151_6317	chr12	110468353	110468753	+	1000	143.0	[]	[]	[9.443364, 9.164563]	[158, 170]	[]	[110468550, 110468562]
151_6318	chr12	120234734	120235134	+	1000	143.0	[]	[]	[9.443364]	[191]	[]	[120234974]
151_6319	chr12	122422188	122422588	+	1000	143.0	[]	[]	[7.7064734, 7.7064734, 7.7064734]	[156, 163, 168]	[]	[122422419, 122422426, 122422431]
151_632	chr6	95577579	95577979	+	1000	738.0	[]	[]	[9.164563]	[100]	[]	[95577771]
151_634	chr1	109984579	109984979	+	1000	736.0	[7.9852743]	[137]	[]	[]	[109984809]	[]
151_6345	chr3	39184307	39184707	+	1000	143.0	[]	[]	[9.443364]	[153]	[]	[39184539]
151_635	chr3	113746028	113746428	+	1000	736.0	[]	[]	[9.443364]	[115]	[]	[113746241]
151_6354	chr6	30914804	30915204	+	1000	143.0	[9.164563]	[156]	[]	[]	[30915043]	[]
151_6358	chr6	157182644	157183044	+	1000	143.0	[]	[]	[9.443364, 9.443364, 9.443364]	[75, 89, 142]	[]	[157182801, 157182815, 157182868]
151_636	chr1	203795367	203795767	+	1000	733.0	[]	[]	[9.164563]	[75]	[]	[203795522]
151_6361	chr7	135169069	135169469	+	1000	143.0	[]	[]	[9.443364]	[71]	[]	[135169234]
151_6367	chr9	96566381	96566781	+	1000	143.0	[9.164563]	[153]	[]	[]	[96566586]	[]
151_6368	chr9	128218596	128218996	+	1000	143.0	[]	[]	[9.164563]	[167]	[]	[128218827]
151_6371	chr1	23799416	23799816	+	1000	142.0	[9.164563]	[94]	[]	[]	[23799610]	[]
151_6385	chr10	27503998	27504398	+	1000	142.0	[7.7064734]	[96]	[]	[]	[27504183]	[]
151_6398	chr16	2513675	2514075	+	1000	142.0	[9.443364, 9.443364]	[73, 153]	[]	[]	[2513840, 2513920]	[]
151_640	chr6	32967352	32967752	+	1000	732.0	[9.443364, 9.443364]	[93, 147]	[]	[]	[32967545, 32967599]	[]
151_6401	chr16	58024629	58025029	+	1000	142.0	[]	[]	[7.7064734]	[146]	[]	[58024871]
151_6404	chr17	48149416	48149816	+	1000	142.0	[9.164563, 7.9852743]	[168, 179]	[]	[]	[48149646, 48149657]	[]
151_6407	chr17	77386257	77386657	+	1000	142.0	[9.443364, 9.443364]	[105, 112]	[]	[]	[77386457, 77386464]	[]
151_6412	chr19	44847799	44848199	+	1000	142.0	[]	[]	[9.164563]	[98]	[]	[44847989]
151_6417	chr2	188285782	188286182	+	1000	142.0	[]	[]	[9.164563]	[149]	[]	[188286008]
151_6422	chr3	14836101	14836501	+	1000	142.0	[9.443364]	[166]	[]	[]	[14836348]	[]
151_6427	chr4	152663291	152663691	+	1000	142.0	[9.443364]	[89]	[]	[]	[152663474]	[]
151_643	chr8	22010061	22010461	+	1000	729.0	[]	[]	[9.443364]	[57]	[]	[22010213]
151_6431	chr5	149702930	149703330	+	1000	142.0	[9.164563]	[177]	[]	[]	[149703177]	[]
151_6433	chr6	25910271	25910671	+	1000	142.0	[9.164563]	[133]	[]	[]	[25910502]	[]
151_6448	chr1	45303876	45304276	+	1000	141.0	[]	[]	[9.443364]	[101]	[]	[45304047]
151_6450	chr1	143246868	143247268	+	1000	141.0	[]	[]	[9.164563]	[67]	[]	[143247034]
151_6452	chr1	203306092	203306492	+	1000	141.0	[]	[]	[9.164563]	[158]	[]	[203306339]
151_646	chr19	45038904	45039304	+	1000	726.0	[]	[]	[7.9852743]	[145]	[]	[45039128]
151_6460	chr11	46554138	46554538	+	1000	141.0	[9.443364]	[132]	[7.9852743, 7.9852743]	[89, 97]	[46554335]	[46554292, 46554300]
151_6463	chr12	104288524	104288924	+	1000	141.0	[9.164563]	[156]	[]	[]	[104288735]	[]
151_6472	chr16	47779741	47780141	+	1000	141.0	[9.443364]	[149]	[]	[]	[47779962]	[]
151_6475	chr17	7484005	7484405	+	1000	141.0	[7.9852743]	[136]	[]	[]	[7484209]	[]
151_6477	chr17	48944725	48945125	+	1000	141.0	[]	[]	[7.7064734]	[92]	[]	[48944911]
151_648	chr1	27348827	27349227	+	1000	723.0	[]	[]	[9.443364, 9.164563, 9.443364, 9.443364, 9.443364]	[77, 84, 95, 102, 131]	[]	[27349000, 27349007, 27349018, 27349025, 27349054]
151_6481	chr19	18677968	18678368	+	1000	141.0	[9.164563]	[59]	[]	[]	[18678122]	[]
151_649	chr19	39445326	39445726	+	1000	723.0	[9.443364]	[119]	[7.9852743]	[68]	[39445541]	[39445490]
151_65	chr2	105337117	105337517	+	1000	1223.0	[]	[]	[9.443364]	[54]	[]	[105337271]
151_650	chr5	179818815	179819215	+	1000	722.0	[9.443364]	[137]	[9.164563]	[98]	[179819043]	[179819004]
151_6503	chr5	181184091	181184491	+	1000	141.0	[]	[]	[7.7064734]	[109]	[]	[181184291]
151_6504	chr6	338681	339081	+	1000	141.0	[9.443364]	[146]	[9.443364]	[89]	[338912]	[338855]
151_6516	chr8	94822918	94823318	+	1000	141.0	[]	[]	[7.7064734]	[137]	[]	[94823123]
151_6519	chr8	123622729	123623129	+	1000	141.0	[]	[]	[9.164563]	[154]	[]	[123622964]
151_6527	chr1	32200551	32200951	+	1000	140.0	[9.443364]	[152]	[]	[]	[32200708]	[]
151_653	chr19	40750128	40750528	+	1000	721.0	[9.443364, 9.443364]	[76, 84]	[9.443364]	[61]	[40750296, 40750304]	[40750281]
151_6539	chr10	16817535	16817935	+	1000	140.0	[7.7064734]	[87]	[]	[]	[16817702]	[]
151_6546	chr11	62678894	62679294	+	1000	140.0	[9.164563]	[132]	[]	[]	[62679109]	[]
151_655	chr19	633087	633487	+	1000	720.0	[7.7064734]	[148]	[]	[]	[633300]	[]
151_6550	chr13	108915629	108916029	+	1000	140.0	[9.443364]	[57]	[9.443364]	[111]	[108915785]	[108915839]
151_6553	chr15	65792292	65792692	+	1000	140.0	[9.164563]	[109]	[]	[]	[65792496]	[]
151_6555	chr16	28596898	28597298	+	1000	140.0	[9.443364]	[103]	[]	[]	[28597100]	[]
151_6556	chr16	67480971	67481371	+	1000	140.0	[9.443364]	[113]	[]	[]	[67481149]	[]
151_6558	chr17	7219565	7219965	+	1000	140.0	[7.9852743]	[202]	[]	[]	[7219739]	[]
151_6568	chr19	11738967	11739367	+	1000	140.0	[]	[]	[7.7064734, 9.443364, 9.164563]	[101, 136, 141]	[]	[11739140, 11739175, 11739180]
151_6569	chr19	18764104	18764504	+	1000	140.0	[]	[]	[9.443364]	[110]	[]	[18764309]
151_6582	chr3	179268461	179268861	+	1000	140.0	[9.443364]	[153]	[]	[]	[179268702]	[]
151_6584	chr4	112637023	112637423	+	1000	140.0	[7.7064734]	[178]	[9.164563]	[129]	[112637261]	[112637212]
151_6585	chr4	119454517	119454917	+	1000	140.0	[7.9852743]	[161]	[]	[]	[119454757]	[]
151_659	chrX	3814833	3815233	+	1000	717.0	[]	[]	[9.164563]	[130]	[]	[3815057]
151_66	chr2	74472477	74472877	+	1000	1222.0	[]	[]	[9.443364]	[86]	[]	[74472663]
151_6602	chr8	23129261	23129661	+	1000	140.0	[]	[]	[9.443364, 9.164563]	[111, 146]	[]	[23129472, 23129507]
151_661	chr2	37925317	37925717	+	1000	715.0	[7.7064734]	[116]	[]	[]	[37925533]	[]
151_6611	chr9	137188487	137188887	+	1000	140.0	[]	[]	[9.164563]	[181]	[]	[137188728]
151_6615	chr1	25239846	25240246	+	1000	139.0	[7.7064734]	[168]	[]	[]	[25240050]	[]
151_6616	chr1	25695050	25695450	+	1000	139.0	[9.164563]	[116]	[]	[]	[25695260]	[]
151_663	chr17	38871439	38871839	+	1000	714.0	[]	[]	[9.443364]	[118]	[]	[38871648]
151_6630	chr12	12266905	12267305	+	1000	139.0	[7.7064734]	[90]	[]	[]	[12267063]	[]
151_6637	chr16	4183378	4183778	+	1000	139.0	[]	[]	[7.9852743]	[115]	[]	[4183568]
151_6638	chr16	4693462	4693862	+	1000	139.0	[9.164563]	[178]	[]	[]	[4693713]	[]
151_6639	chr16	79951362	79951762	+	1000	139.0	[]	[]	[9.443364, 9.443364]	[123, 151]	[]	[79951571, 79951599]
151_664	chr1	100894981	100895381	+	1000	713.0	[]	[]	[9.443364]	[131]	[]	[100895208]
151_6642	chr17	5191642	5192042	+	1000	139.0	[7.7064734]	[68]	[]	[]	[5191806]	[]
151_6647	chr18	58051733	58052133	+	1000	139.0	[9.443364]	[102]	[]	[]	[58051924]	[]
151_6651	chr19	33176499	33176899	+	1000	139.0	[9.164563]	[79]	[]	[]	[33176671]	[]
151_6652	chr19	34359174	34359574	+	1000	139.0	[]	[]	[7.7064734]	[119]	[]	[34359388]
151_6653	chr19	35247943	35248343	+	1000	139.0	[]	[]	[9.164563]	[90]	[]	[35248101]
151_6655	chr19	49677791	49678191	+	1000	139.0	[]	[]	[9.443364]	[133]	[]	[49678011]
151_6662	chr2	85328083	85328483	+	1000	139.0	[9.443364]	[129]	[]	[]	[85328298]	[]
151_668	chr10	1056604	1057004	+	1000	709.0	[7.7064734]	[134]	[]	[]	[1056836]	[]
151_669	chr19	27793765	27794165	+	1000	709.0	[]	[]	[9.443364]	[112]	[]	[27793971]
151_6691	chr1	112704863	112705263	+	1000	138.0	[]	[]	[9.443364]	[146]	[]	[112705096]
151_670	chr3	46406986	46407386	+	1000	709.0	[9.443364]	[114]	[]	[]	[46407190]	[]
151_6703	chr11	64800630	64801030	+	1000	138.0	[9.443364, 9.164563]	[130, 158]	[]	[]	[64800841, 64800869]	[]
151_6705	chr11	91905346	91905746	+	1000	138.0	[]	[]	[9.443364]	[122]	[]	[91905539]
151_671	chr1	44674319	44674719	+	1000	708.0	[]	[]	[9.443364]	[124]	[]	[44674532]
151_6713	chr13	95271176	95271576	+	1000	138.0	[9.443364]	[137]	[]	[]	[95271403]	[]
151_6715	chr15	51381142	51381542	+	1000	138.0	[]	[]	[9.443364]	[142]	[]	[51381368]
151_672	chr1	109426232	109426632	+	1000	708.0	[]	[]	[7.9852743]	[140]	[]	[109426462]
151_6723	chr17	81295241	81295641	+	1000	138.0	[]	[]	[7.9852743]	[194]	[]	[81295464]
151_6728	chr19	35545366	35545766	+	1000	138.0	[7.9852743]	[148]	[]	[]	[35545604]	[]
151_673	chr16	3283270	3283670	+	1000	708.0	[]	[]	[9.164563]	[76]	[]	[3283443]
151_6736	chr2	204691840	204692240	+	1000	138.0	[]	[]	[9.443364]	[124]	[]	[204692045]
151_674	chr6	28136672	28137072	+	1000	708.0	[7.9852743]	[80]	[]	[]	[28136851]	[]
151_6743	chr4	681161	681561	+	1000	138.0	[9.443364]	[201]	[]	[]	[681320]	[]
151_6754	chr8	102685900	102686300	+	1000	138.0	[]	[]	[9.164563]	[163]	[]	[102686142]
151_6765	chr1	151062792	151063192	+	1000	137.0	[]	[]	[9.443364, 7.7064734]	[95, 121]	[]	[151062973, 151062999]
151_6767	chr1	181152985	181153385	+	1000	137.0	[7.9852743]	[132]	[]	[]	[181153183]	[]
151_677	chr9	120580011	120580411	+	1000	706.0	[9.164563]	[77]	[]	[]	[120580174]	[]
151_6775	chr11	22624792	22625192	+	1000	137.0	[9.443364]	[75]	[9.164563]	[93]	[22624945]	[22624963]
151_6779	chr11	119108477	119108877	+	1000	137.0	[9.164563]	[142]	[]	[]	[119108683]	[]
151_678	chr14	67359653	67360053	+	1000	704.0	[]	[]	[9.164563]	[59]	[]	[67359811]
151_6785	chr16	3717546	3717946	+	1000	137.0	[]	[]	[9.443364]	[74]	[]	[3717715]
151_679	chr4	140524012	140524412	+	1000	702.0	[7.7064734]	[78]	[]	[]	[140524175]	[]
151_6799	chr19	14530021	14530421	+	1000	137.0	[9.443364]	[159]	[]	[]	[14530258]	[]
151_68	chr12	70243206	70243606	+	1000	1217.0	[9.164563]	[94]	[]	[]	[70243382]	[]
151_6806	chr2	219279362	219279762	+	1000	137.0	[9.164563]	[81]	[]	[]	[219279535]	[]
151_681	chr6	108295176	108295576	+	1000	701.0	[]	[]	[9.443364, 9.164563]	[119, 165]	[]	[108295362, 108295408]
151_6817	chr3	185082832	185083232	+	1000	137.0	[9.443364]	[119]	[]	[]	[185083041]	[]
151_6823	chr5	142852751	142853151	+	1000	137.0	[]	[]	[9.443364]	[141]	[]	[142852979]
151_6825	chr5	173020185	173020585	+	1000	137.0	[]	[]	[9.443364]	[98]	[]	[173020381]
151_6828	chr6	6885556	6885956	+	1000	137.0	[]	[]	[9.164563]	[163]	[]	[6885781]
151_6830	chr6	87155312	87155712	+	1000	137.0	[]	[]	[9.164563, 9.164563]	[115, 148]	[]	[87155522, 87155555]
151_6832	chr6	111259105	111259505	+	1000	137.0	[]	[]	[9.164563]	[171]	[]	[111259314]
151_684	chr2	197499880	197500280	+	1000	700.0	[9.164563]	[132]	[]	[]	[197500110]	[]
151_6845	chr1	179877676	179878076	+	1000	136.0	[7.9852743]	[210]	[]	[]	[179877925]	[]
151_6861	chr15	52008924	52009324	+	1000	136.0	[]	[]	[9.443364]	[144]	[]	[52009151]
151_6863	chr15	90265594	90265994	+	1000	136.0	[]	[]	[7.7064734]	[99]	[]	[90265780]
151_6866	chr16	85291527	85291927	+	1000	136.0	[9.443364]	[113]	[]	[]	[85291730]	[]
151_6870	chr17	68152127	68152527	+	1000	136.0	[9.443364]	[124]	[9.164563]	[145]	[68152318]	[68152339]
151_6873	chr18	3451162	3451562	+	1000	136.0	[9.443364]	[157]	[]	[]	[3451386]	[]
151_6874	chr19	791666	792066	+	1000	136.0	[9.164563, 9.164563]	[117, 167]	[]	[]	[791831, 791881]	[]
151_6877	chr19	8513847	8514247	+	1000	136.0	[]	[]	[7.7064734]	[101]	[]	[8514023]
151_6878	chr2	12167947	12168347	+	1000	136.0	[9.443364, 9.443364]	[96, 111]	[]	[]	[12168119, 12168134]	[]
151_6882	chr21	29298515	29298915	+	1000	136.0	[]	[]	[7.7064734]	[82]	[]	[29298696]
151_6887	chr3	42936536	42936936	+	1000	136.0	[]	[]	[9.164563]	[178]	[]	[42936776]
151_6888	chr3	59050028	59050428	+	1000	136.0	[9.443364]	[105]	[9.443364]	[111]	[59050229]	[59050235]
151_6889	chr3	100334627	100335027	+	1000	136.0	[]	[]	[9.443364]	[74]	[]	[100334793]
151_689	chr9	101533638	101534038	+	1000	696.0	[9.164563]	[140]	[]	[]	[101533876]	[]
151_6890	chr3	108589331	108589731	+	1000	136.0	[7.7064734]	[144]	[]	[]	[108589562]	[]
151_6895	chr6	36423214	36423614	+	1000	136.0	[9.443364]	[130]	[]	[]	[36423440]	[]
151_690	chr14	21104105	21104505	+	1000	692.0	[]	[]	[9.164563, 7.9852743]	[88, 96]	[]	[21104288, 21104296]
151_6912	chr1	246151798	246152198	+	1000	135.0	[9.443364]	[114]	[]	[]	[246151974]	[]
151_6914	chr10	27240340	27240740	+	1000	135.0	[9.164563]	[140]	[]	[]	[27240548]	[]
151_6924	chr15	90165609	90166009	+	1000	135.0	[9.164563]	[198]	[]	[]	[90165852]	[]
151_6925	chr17	28725784	28726184	+	1000	135.0	[7.7064734]	[129]	[]	[]	[28725982]	[]
151_6926	chr17	36601688	36602088	+	1000	135.0	[7.7064734]	[99]	[7.9852743, 9.443364]	[92, 186]	[36601846]	[36601839, 36601933]
151_6929	chr17	75091286	75091686	+	1000	135.0	[9.164563]	[108]	[]	[]	[75091472]	[]
151_6930	chr17	80101379	80101779	+	1000	135.0	[]	[]	[9.164563, 7.7064734]	[123, 150]	[]	[80101554, 80101581]
151_694	chr16	18801499	18801899	+	1000	690.0	[9.443364]	[106]	[]	[]	[18801691]	[]
151_6944	chr21	42879152	42879552	+	1000	135.0	[7.7064734]	[124]	[]	[]	[42879341]	[]
151_695	chr9	128276120	128276520	+	1000	690.0	[9.164563, 7.9852743]	[74, 105]	[]	[]	[128276288, 128276319]	[]
151_6952	chr3	67018325	67018725	+	1000	135.0	[9.443364]	[150]	[]	[]	[67018550]	[]
151_6954	chr5	6712684	6713084	+	1000	135.0	[]	[]	[9.443364]	[87]	[]	[6712844]
151_6956	chr5	55995069	55995469	+	1000	135.0	[9.164563]	[164]	[]	[]	[55995312]	[]
151_6958	chr5	141618780	141619180	+	1000	135.0	[]	[]	[7.7064734]	[109]	[]	[141618936]
151_6959	chr6	13272483	13272883	+	1000	135.0	[9.164563]	[70]	[]	[]	[13272646]	[]
151_6961	chr6	109446042	109446442	+	1000	135.0	[9.164563]	[126]	[]	[]	[109446243]	[]
151_6965	chr7	30915119	30915519	+	1000	135.0	[9.443364]	[75]	[]	[]	[30915287]	[]
151_6966	chr7	116954019	116954419	+	1000	135.0	[]	[]	[9.164563]	[164]	[]	[116954211]
151_6971	chr8	22673091	22673491	+	1000	135.0	[]	[]	[9.443364]	[154]	[]	[22673319]
151_6972	chr8	100726355	100726755	+	1000	135.0	[9.164563, 9.443364, 9.164563]	[124, 132, 139]	[]	[]	[100726565, 100726573, 100726580]	[]
151_698	chr5	140401353	140401753	+	1000	685.0	[9.164563, 7.9852743]	[88, 129]	[]	[]	[140401539, 140401580]	[]
151_6988	chr1	219173704	219174104	+	1000	134.0	[7.7064734]	[169]	[]	[]	[219173906]	[]
151_6995	chr11	61963030	61963430	+	1000	134.0	[]	[]	[9.164563]	[150]	[]	[61963257]
151_7008	chr15	64216988	64217388	+	1000	134.0	[9.443364]	[116]	[]	[]	[64217195]	[]
151_7009	chr15	67125600	67126000	+	1000	134.0	[9.443364]	[103]	[]	[]	[67125787]	[]
151_7014	chr17	49022559	49022959	+	1000	134.0	[]	[]	[9.443364, 9.443364]	[130, 137]	[]	[49022787, 49022794]
151_7023	chr19	57280031	57280431	+	1000	134.0	[]	[]	[7.7064734]	[138]	[]	[57280208]
151_7024	chr2	3605435	3605835	+	1000	134.0	[]	[]	[9.443364]	[92]	[]	[3605620]
151_7026	chr2	38602986	38603386	+	1000	134.0	[]	[]	[7.9852743]	[80]	[]	[38603159]
151_7028	chr2	71950714	71951114	+	1000	134.0	[9.164563]	[104]	[9.164563, 9.443364]	[121, 130]	[71950895]	[71950912, 71950921]
151_7033	chr20	57409958	57410358	+	1000	134.0	[9.164563]	[108]	[]	[]	[57410146]	[]
151_7039	chr3	50611885	50612285	+	1000	134.0	[7.9852743]	[161]	[]	[]	[50612128]	[]
151_7041	chr3	156555122	156555522	+	1000	134.0	[]	[]	[9.164563]	[111]	[]	[156555329]
151_7055	chr6	33677679	33678079	+	1000	134.0	[]	[]	[9.443364, 9.164563, 9.443364]	[92, 103, 127]	[]	[33677841, 33677852, 33677876]
151_7057	chr6	73523717	73524117	+	1000	134.0	[7.7064734]	[110]	[]	[]	[73523913]	[]
151_7058	chr7	12403731	12404131	+	1000	134.0	[]	[]	[9.443364]	[147]	[]	[12403947]
