#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_33005	chr10	5404714	5405114	+	546	63.0	[]	[]	[4.037037]	[97]	[]	[5404872]
886_33014	chr11	95068156	95068556	+	642	63.0	[6.779144]	[61]	[6.8989677]	[61]	[95068308]	[95068308]
886_33016	chr11	119091061	119091461	+	616	63.0	[7.4877305]	[115]	[7.806472]	[115]	[119091263]	[119091263]
886_3303	chr9	86287033	86287433	+	1000	423.0	[6.145928]	[101]	[6.255852]	[101]	[86287228]	[86287228]
886_33031	chr16	11211594	11211994	+	633	63.0	[12.536653]	[96]	[12.965319]	[96]	[11211784]	[11211784]
886_33039	chr17	37060020	37060420	+	645	63.0	[14.1073065]	[148]	[13.873739]	[148]	[37060243]	[37060243]
886_33041	chr17	41676438	41676838	+	633	63.0	[8.130846]	[115]	[8.439688]	[115]	[41676645]	[41676645]
886_33042	chr17	41999190	41999590	+	571	63.0	[6.3307967]	[158]	[5.902131]	[158]	[41999425]	[41999425]
886_33049	chr18	21484969	21485369	+	642	63.0	[8.471095]	[173]	[9.133328]	[173]	[21485199]	[21485199]
886_33052	chr18	75698816	75699216	+	648	63.0	[13.873739]	[146]	[14.1073065]	[146]	[75699039]	[75699039]
886_33053	chr19	834197	834597	+	552	63.0	[10.671558]	[253]	[10.665154]	[253]	[834440]	[834440]
886_3306	chr22	21760621	21761021	+	1000	422.5	[9.467933]	[100]	[9.581676]	[100]	[21760820]	[21760820]
886_33066	chr2	130824390	130824790	+	644	63.0	[7.5985394]	[87]	[7.482553]	[87]	[130824566]	[130824566]
886_3307	chr3	48742093	48742493	+	1000	422.5	[5.0579605]	[163]	[4.625799]	[163]	[48742339]	[48742339]
886_33073	chr20	375090	375490	+	617	63.0	[7.3778057]	[182]	[7.916396]	[182]	[375322]	[375322]
886_33076	chr20	53740126	53740526	+	641	63.0	[5.697581, 4.037037]	[144, 183]	[5.259015]	[144]	[53740336, 53740375]	[53740336]
886_3308	chr6	119446043	119446443	+	1000	422.5	[7.7965717]	[109]	[7.49763]	[109]	[119446245]	[119446245]
886_33084	chr22	26304707	26305107	+	577	63.0	[12.536653, 6.3307967]	[106, 109]	[12.965319, 5.902131]	[106, 109]	[26304910, 26304913]	[26304910, 26304913]
886_33088	chr3	155371057	155371457	+	611	63.0	[5.259015]	[143]	[5.697581]	[143]	[155371256]	[155371256]
886_3309	chr7	129438995	129439395	+	1000	422.5	[4.037037]	[57]	[]	[]	[129439152]	[]
886_33091	chr4	67355823	67356223	+	562	63.0	[6.3307967]	[110]	[5.902131]	[110]	[67356013]	[67356013]
886_33093	chr4	78645963	78646363	+	628	63.0	[7.2392173]	[107]	[7.4727845]	[107]	[78646115]	[78646115]
886_33094	chr4	168531207	168531607	+	649	63.0	[7.49763]	[150]	[7.7965717]	[150]	[168531430]	[168531430]
886_331	chr17	48626409	48626809	+	1000	1058.0	[7.2392173]	[116]	[7.4727845]	[116]	[48626618]	[48626618]
886_33102	chr5	160417508	160417908	+	631	63.0	[6.136028]	[145]	[6.265752]	[145]	[160417744]	[160417744]
886_33105	chr6	7658533	7658933	+	610	63.0	[12.536653]	[112]	[12.965319]	[112]	[7658735]	[7658735]
886_33111	chr6	46834528	46834928	+	628	63.0	[11.304774]	[101]	[11.304774]	[101]	[46834722]	[46834722]
886_3312	chr22	20557231	20557631	+	1000	422.0	[6.136028]	[131]	[6.265752]	[131]	[20557458]	[20557458]
886_33122	chr6	147350636	147351036	+	579	63.0	[4.179032]	[115]	[4.493954]	[115]	[147350831]	[147350831]
886_33124	chr7	13103635	13104035	+	628	63.0	[12.965319]	[88]	[12.536653]	[88]	[13103822]	[13103822]
886_33129	chr7	117664033	117664433	+	578	63.0	[12.536653, 5.902131]	[89, 139]	[12.965319, 6.3307967]	[89, 139]	[117664222, 117664272]	[117664222, 117664272]
886_3313	chr3	152108983	152109383	+	1000	422.0	[4.0652885]	[92]	[4.6076975]	[92]	[152109173]	[152109173]
886_33130	chr7	118908140	118908540	+	605	63.0	[6.8989677]	[114]	[6.779144]	[114]	[118908345]	[118908345]
886_33148	chrX	13649727	13650127	+	650	63.0	[11.304774]	[240]	[11.304774]	[240]	[13649976]	[13649976]
886_3315	chr8	105244039	105244439	+	1000	422.0	[11.688987]	[98]	[11.260322]	[98]	[105244228]	[105244228]
886_33156	chr1	26259253	26259653	+	605	62.5	[8.439688]	[103]	[8.130846]	[103]	[26259443]	[26259443]
886_33159	chr1	112196236	112196636	+	602	62.5	[17.30608]	[98]	[17.29618]	[98]	[112196432]	[112196432]
886_3317	chr20	25223245	25223645	+	1000	421.5	[5.697581]	[152]	[5.259015]	[152]	[25223495]	[25223495]
886_33172	chr10	15484123	15484523	+	630	62.5	[5.902131, 12.536653]	[92, 124]	[6.3307967, 12.965319]	[92, 124]	[15484305, 15484337]	[15484305, 15484337]
886_33173	chr10	86040208	86040608	+	617	62.5	[5.697581]	[133]	[5.259015]	[133]	[86040429]	[86040429]
886_33175	chr11	8631423	8631823	+	644	62.5	[11.304774]	[113]	[11.304774]	[113]	[8631611]	[8631611]
886_33176	chr11	64918119	64918519	+	635	62.5	[4.6076975]	[111]	[4.0652885]	[111]	[64918316]	[64918316]
886_33178	chr11	74071153	74071553	+	591	62.5	[6.8296685]	[195]	[6.6060014]	[195]	[74071323]	[74071323]
886_33183	chr12	6481499	6481899	+	579	62.5	[12.332103]	[107]	[11.8935375]	[107]	[6481698]	[6481698]
886_33184	chr12	39314506	39314906	+	626	62.5	[8.130846]	[130]	[8.439688]	[130]	[39314717]	[39314717]
886_3319	chr7	44959601	44960001	+	1000	421.5	[9.133328, 4.040532]	[101, 127]	[8.471095]	[101]	[44959794, 44959820]	[44959794]
886_33190	chr13	27363579	27363979	+	612	62.5	[6.779144]	[119]	[6.8989677]	[119]	[27363782]	[27363782]
886_33196	chr14	93047236	93047636	+	648	62.5	[11.304774]	[96]	[11.304774]	[96]	[93047432]	[93047432]
886_332	chr10	11499334	11499734	+	1000	1057.5	[10.671558, 11.304774]	[64, 111]	[10.661659, 11.304774]	[64, 111]	[11499494, 11499541]	[11499494, 11499541]
886_33204	chr15	96117221	96117621	+	619	62.5	[4.670253, 11.8935375]	[114, 164]	[4.670253, 12.332103]	[114, 164]	[96117384, 96117434]	[96117384, 96117434]
886_33208	chr16	12971282	12971682	+	631	62.5	[6.265752]	[169]	[6.136028]	[169]	[12971517]	[12971517]
886_33215	chr17	43860089	43860489	+	638	62.5	[5.968487]	[80]	[6.3910904]	[80]	[43860266]	[43860266]
886_33216	chr17	43983645	43984045	+	630	62.5	[10.661659]	[156]	[10.671558]	[156]	[43983813]	[43983813]
886_33219	chr17	77576063	77576463	+	639	62.5	[12.536653]	[100]	[12.965319]	[100]	[77576243]	[77576243]
886_33224	chr19	3073267	3073667	+	600	62.5	[5.687681]	[59]	[5.2724104]	[59]	[3073422]	[3073422]
886_33225	chr19	5936930	5937330	+	589	62.5	[5.687681]	[127]	[5.268915]	[127]	[5937131]	[5937131]
886_3324	chr15	66661580	66661980	+	1000	421.0	[4.037037]	[132]	[]	[]	[66661800]	[]
886_33243	chr20	35578360	35578760	+	623	62.5	[6.3307967]	[232]	[5.902131]	[232]	[35578596]	[35578596]
886_33254	chr3	25598002	25598402	+	644	62.5	[8.439688]	[110]	[8.130846]	[110]	[25598200]	[25598200]
886_33256	chr3	150602944	150603344	+	624	62.5	[]	[]	[4.040532]	[90]	[]	[150603132]
886_3326	chr2	127000954	127001354	+	1000	421.0	[12.332103, 4.037037]	[94, 111]	[11.8935375]	[94]	[127001130, 127001147]	[127001130]
886_33266	chr4	183166833	183167233	+	632	62.5	[17.939297]	[99]	[17.939297]	[99]	[183167022]	[183167022]
886_3327	chr22	42959725	42960125	+	1000	421.0	[4.670253]	[124]	[4.670253]	[124]	[42959936]	[42959936]
886_33270	chr5	95843128	95843528	+	642	62.5	[6.265752]	[148]	[6.136028]	[148]	[95843322]	[95843322]
886_33272	chr5	172039947	172040347	+	608	62.5	[5.902131]	[145]	[6.3307967]	[145]	[172040166]	[172040166]
886_33277	chr6	17035255	17035655	+	617	62.5	[17.30608]	[171]	[17.29618]	[171]	[17035486]	[17035486]
886_3328	chr3	154324364	154324764	+	1000	421.0	[16.662966]	[108]	[16.662966]	[108]	[154324563]	[154324563]
886_33288	chr7	104654003	104654403	+	641	62.5	[17.939297]	[127]	[17.939297]	[127]	[104654210]	[104654210]
886_3329	chr6	6972463	6972863	+	1000	421.0	[5.6226363]	[156]	[5.502812]	[156]	[6972712]	[6972712]
886_33292	chr7	152825955	152826355	+	590	62.5	[6.136028]	[90]	[6.265752]	[90]	[152826132]	[152826132]
886_33293	chr8	57230330	57230730	+	611	62.5	[6.145928]	[109]	[6.255852]	[109]	[57230525]	[57230525]
886_33294	chr8	73326213	73326613	+	644	62.5	[5.902131, 5.687681]	[134, 137]	[6.3307967, 5.268915]	[134, 137]	[73326415, 73326418]	[73326415, 73326418]
886_33297	chr8	115994875	115995275	+	638	62.5	[11.903437, 4.7366085]	[80, 148]	[12.322203, 4.7305465]	[80, 148]	[115995052, 115995120]	[115995052, 115995120]
886_33298	chr9	72200844	72201244	+	630	62.5	[8.439688]	[123]	[8.130846]	[123]	[72201043]	[72201043]
886_333	chr6	27472731	27473131	+	1000	1057.5	[16.662966]	[103]	[16.662966]	[103]	[27472929]	[27472929]
886_33304	chr9	135641058	135641458	+	630	62.5	[13.4641905]	[89]	[13.240523]	[89]	[135641244]	[135641244]
886_33307	chr1	15595238	15595638	+	547	62.0	[5.902131]	[282]	[6.3307967]	[282]	[15595473]	[15595473]
886_33311	chr1	46581686	46582086	+	585	62.0	[7.4727845]	[154]	[7.2392173]	[154]	[46581925]	[46581925]
886_33316	chr1	178529980	178530380	+	635	62.0	[4.670253]	[103]	[4.670253]	[103]	[178530153]	[178530153]
886_33320	chr10	22960821	22961221	+	602	62.0	[11.304774]	[73]	[11.304774]	[73]	[22960985]	[22960985]
886_33337	chr12	108559027	108559427	+	634	62.0	[4.625799]	[232]	[5.0544653]	[232]	[108559256]	[108559256]
886_33341	chr12	132000468	132000868	+	614	62.0	[13.413666]	[110]	[13.53349]	[110]	[132000672]	[132000672]
886_33343	chr13	73243695	73244095	+	576	62.0	[13.53349]	[104]	[13.413666]	[104]	[73243886]	[73243886]
886_33347	chr15	35630541	35630941	+	639	62.0	[5.373662]	[128]	[5.3698244]	[128]	[35630768]	[35630768]
886_3335	chr6	5230676	5231076	+	1000	420.5	[4.037037]	[84]	[]	[]	[5230859]	[]
886_33358	chr16	19835838	19836238	+	615	62.0	[12.536653]	[116]	[12.965319]	[116]	[19836044]	[19836044]
886_33367	chr17	44630015	44630415	+	614	62.0	[4.037037]	[154]	[]	[]	[44630233]	[]
886_33370	chr17	80704326	80704726	+	572	62.0	[11.8935375]	[90]	[12.332103]	[90]	[80704501]	[80704501]
886_33381	chr19	48799343	48799743	+	623	62.0	[11.8935375]	[145]	[12.332103]	[145]	[48799563]	[48799563]
886_33385	chr2	110204839	110205239	+	629	62.0	[10.671558]	[98]	[10.661659]	[98]	[110205032]	[110205032]
886_33386	chr2	159079236	159079636	+	558	62.0	[7.806472]	[120]	[7.4877305]	[120]	[159079413]	[159079413]
886_33398	chr21	44872098	44872498	+	600	62.0	[6.8296685]	[120]	[6.6060014]	[120]	[44872272]	[44872272]
886_334	chr11	108664628	108665028	+	1000	1057.0	[17.29618]	[101]	[17.30608]	[101]	[108664829]	[108664829]
886_33403	chr22	23595875	23596275	+	548	62.0	[13.413666]	[111]	[13.53349]	[111]	[23596083]	[23596083]
886_33409	chr3	23808357	23808757	+	558	62.0	[5.6226363]	[205]	[5.502812]	[205]	[23808595]	[23808595]
886_33412	chr3	150751216	150751616	+	638	62.0	[6.136028]	[186]	[6.265752]	[186]	[150751376]	[150751376]
886_33421	chr4	87231451	87231851	+	579	62.0	[6.265752]	[117]	[6.136028]	[117]	[87231653]	[87231653]
886_33424	chr5	81781042	81781442	+	607	62.0	[4.670253]	[202]	[4.670253]	[202]	[81781279]	[81781279]
886_33429	chr6	1551221	1551621	+	602	62.0	[5.6226363]	[107]	[5.502812]	[107]	[1551423]	[1551423]
886_33435	chr6	43053817	43054217	+	586	62.0	[5.3771577]	[191]	[5.3698244]	[191]	[43054034]	[43054034]
886_33436	chr6	67898065	67898465	+	623	62.0	[4.037037]	[119]	[]	[]	[67898266]	[]
886_33437	chr6	68653105	68653505	+	617	62.0	[4.625799]	[137]	[5.0544653]	[137]	[68653298]	[68653298]
886_33439	chr6	143054290	143054690	+	546	62.0	[12.536653]	[91]	[12.965319]	[91]	[143054480]	[143054480]
886_33440	chr6	164048887	164049287	+	631	62.0	[4.7366085, 6.8989677]	[152, 180]	[4.7305465, 6.779144]	[152, 180]	[164049070, 164049098]	[164049070, 164049098]
886_33445	chr7	75669827	75670227	+	606	62.0	[6.145928]	[154]	[6.255852]	[154]	[75669993]	[75669993]
886_33448	chr7	95558882	95559282	+	627	62.0	[4.037037]	[98]	[4.0306325]	[98]	[95559074]	[95559074]
886_3345	chr6	137258124	137258524	+	1000	420.0	[5.268915]	[119]	[5.687681]	[119]	[137258338]	[137258338]
886_33455	chr8	104975221	104975621	+	619	62.0	[5.3698244]	[118]	[5.373662]	[118]	[104975435]	[104975435]
886_33456	chr8	115668781	115669181	+	600	62.0	[9.348108]	[96]	[9.7015]	[96]	[115668971]	[115668971]
886_3346	chr7	1520589	1520989	+	1000	420.0	[12.322203]	[75]	[11.903437]	[75]	[1520751]	[1520751]
886_33465	chrX	135487891	135488291	+	610	62.0	[5.902131]	[103]	[6.3307967]	[103]	[135488091]	[135488091]
886_33467	chr1	2073424	2073824	+	609	61.5	[13.240523]	[104]	[13.4641905]	[104]	[2073611]	[2073611]
886_33468	chr1	11596267	11596667	+	608	61.5	[13.4641905]	[104]	[13.240523]	[104]	[11596457]	[11596457]
886_3347	chr17	48149344	48149744	+	1000	419.5	[7.806472]	[100]	[7.4877305]	[100]	[48149530]	[48149530]
886_33482	chr1	180693677	180694077	+	618	61.5	[5.687681]	[174]	[5.268915]	[174]	[180693862]	[180693862]
886_33484	chr1	201222957	201223357	+	601	61.5	[4.7305465]	[216]	[4.7366085]	[216]	[201223175]	[201223175]
886_33491	chr11	1325620	1326020	+	635	61.5	[10.671558]	[172]	[10.661659]	[172]	[1325854]	[1325854]
886_33494	chr11	18694132	18694532	+	541	61.5	[6.136028]	[110]	[6.265752]	[110]	[18694339]	[18694339]
886_33513	chr13	93257392	93257792	+	629	61.5	[4.6076975]	[182]	[4.0652885]	[182]	[93257625]	[93257625]
886_33516	chr14	92560514	92560914	+	599	61.5	[12.536653]	[106]	[12.965319]	[106]	[92560704]	[92560704]
886_33517	chr15	63498039	63498439	+	629	61.5	[11.903437]	[131]	[12.322203]	[131]	[63498251]	[63498251]
886_3352	chr18	36067383	36067783	+	1000	419.0	[16.662966]	[97]	[16.662966]	[97]	[36067575]	[36067575]
886_33521	chr16	11181759	11182159	+	627	61.5	[4.670253]	[176]	[4.670253]	[176]	[11181924]	[11181924]
886_33525	chr16	66364929	66365329	+	591	61.5	[11.304774]	[152]	[11.304774]	[152]	[66365145]	[66365145]
886_3353	chr19	54252817	54253217	+	1000	419.0	[17.939297]	[100]	[17.939297]	[100]	[54253016]	[54253016]
886_33537	chr19	16889005	16889405	+	614	61.5	[4.037037]	[122]	[]	[]	[16889182]	[]
886_3354	chr22	19772519	19772919	+	1000	419.0	[12.332103]	[113]	[11.8935375]	[113]	[19772716]	[19772716]
886_33540	chr19	52212185	52212585	+	616	61.5	[8.130846]	[135]	[8.439688]	[135]	[52212410]	[52212410]
886_33541	chr19	55116054	55116454	+	621	61.5	[4.670253]	[226]	[4.670253]	[226]	[55116279]	[55116279]
886_33551	chr2	190350460	190350860	+	592	61.5	[6.3307967]	[134]	[5.902131]	[134]	[190350674]	[190350674]
886_33553	chr2	233999178	233999578	+	617	61.5	[17.29618]	[114]	[17.30608]	[114]	[233999383]	[233999383]
886_33554	chr20	5119515	5119915	+	627	61.5	[4.670253]	[129]	[4.673748]	[129]	[5119731]	[5119731]
886_33555	chr20	22274311	22274711	+	632	61.5	[6.145928]	[141]	[6.255852]	[141]	[22274535]	[22274535]
886_33557	chr20	45449514	45449914	+	614	61.5	[11.304774]	[167]	[11.304774]	[167]	[45449746]	[45449746]
886_33558	chr20	48733415	48733815	+	578	61.5	[12.965319]	[97]	[12.536653]	[97]	[48733611]	[48733611]
886_33559	chr21	34991431	34991831	+	629	61.5	[4.625799, 6.8296685]	[220, 234]	[5.0544653, 6.6060014]	[220, 234]	[34991630, 34991644]	[34991630, 34991644]
886_33561	chr22	20003595	20003995	+	604	61.5	[6.3307967]	[148]	[5.902131]	[148]	[20003753]	[20003753]
886_33564	chr22	28410390	28410790	+	629	61.5	[11.304774]	[146]	[11.304774]	[146]	[28410625]	[28410625]
886_33565	chr22	31753227	31753627	+	622	61.5	[]	[]	[4.037037]	[184]	[]	[31753430]
886_33568	chr3	9731400	9731800	+	627	61.5	[6.6060014]	[130]	[6.8296685]	[130]	[9731569]	[9731569]
886_33573	chr3	115513063	115513463	+	552	61.5	[13.873739]	[214]	[14.1073065]	[214]	[115513302]	[115513302]
886_33574	chr3	143603761	143604161	+	623	61.5	[17.29618, 4.037037]	[120, 125]	[17.30608]	[120]	[143603968, 143603973]	[143603968]
886_33576	chr3	157117205	157117605	+	615	61.5	[11.8935375]	[108]	[12.332103]	[108]	[157117413]	[157117413]
886_33577	chr4	37563280	37563680	+	631	61.5	[11.304774]	[182]	[11.304774]	[182]	[37563516]	[37563516]
886_33581	chr4	153564562	153564962	+	585	61.5	[11.903437]	[97]	[12.322203]	[97]	[153564754]	[153564754]
886_33582	chr5	131466157	131466557	+	629	61.5	[9.133328]	[109]	[8.471095]	[109]	[131466363]	[131466363]
886_33587	chr5	172605406	172605806	+	592	61.5	[8.130846]	[228]	[8.439688]	[228]	[172605624]	[172605624]
886_3359	chr18	11851173	11851573	+	1000	418.5	[13.4641905]	[99]	[13.240523]	[99]	[11851366]	[11851366]
886_33591	chr6	15654669	15655069	+	581	61.5	[8.899761]	[313]	[8.704662]	[313]	[15654911]	[15654911]
886_33593	chr6	31692266	31692666	+	625	61.5	[9.133328]	[252]	[8.471095]	[252]	[31692483]	[31692483]
886_336	chr9	122402384	122402784	+	1000	1056.0	[4.037037]	[52]	[]	[]	[122402536]	[]
886_33606	chr7	76370790	76371190	+	621	61.5	[4.9423013]	[141]	[5.1758685]	[141]	[76371010]	[76371010]
886_33607	chr7	91830220	91830620	+	601	61.5	[8.130846]	[101]	[8.439688]	[101]	[91830397]	[91830397]
886_33614	chr7	140641808	140642208	+	631	61.5	[13.53349]	[117]	[13.413666]	[117]	[140642006]	[140642006]
886_33617	chr8	105462511	105462911	+	546	61.5	[12.965319]	[87]	[12.536653]	[87]	[105462698]	[105462698]
886_33622	chrX	75154267	75154667	+	631	61.5	[6.3307967]	[227]	[5.902131]	[227]	[75154507]	[75154507]
886_33629	chr1	109906167	109906567	+	548	61.0	[6.8296685]	[230]	[6.6060014]	[230]	[109906372]	[109906372]
886_33631	chr1	156839449	156839849	+	628	61.0	[11.903437]	[105]	[12.322203]	[105]	[156839650]	[156839650]
886_33632	chr1	168944721	168945121	+	629	61.0	[17.30608]	[91]	[17.29618]	[91]	[168944907]	[168944907]
886_3364	chr6	158849866	158850266	+	1000	418.5	[6.265752]	[89]	[6.136028]	[89]	[158850052]	[158850052]
886_33645	chr10	60824422	60824822	+	555	61.0	[7.7965717]	[176]	[7.49763]	[176]	[60824661]	[60824661]
886_33649	chr11	31610218	31610618	+	564	61.0	[]	[]	[4.037037]	[139]	[]	[31610453]
886_3365	chr1	59361755	59362155	+	1000	418.0	[8.266545, 11.304774]	[116, 128]	[8.061547, 11.304774]	[116, 128]	[59361964, 59361976]	[59361964, 59361976]
886_33653	chr11	65316403	65316803	+	564	61.0	[10.661659]	[110]	[10.671558]	[110]	[65316596]	[65316596]
886_33657	chr11	86567331	86567731	+	624	61.0	[12.965319]	[152]	[12.536653]	[152]	[86567543]	[86567543]
886_33664	chr12	56123969	56124369	+	595	61.0	[10.661659]	[115]	[10.671558]	[115]	[56124166]	[56124166]
886_3367	chr18	22432575	22432975	+	1000	418.0	[10.671558]	[153]	[10.661659]	[153]	[22432824]	[22432824]
886_33675	chr15	22639002	22639402	+	594	61.0	[11.903437]	[207]	[12.322203]	[207]	[22639250]	[22639250]
886_33681	chr15	65869394	65869794	+	547	61.0	[4.037037]	[143]	[]	[]	[65869626]	[]
886_33685	chr15	90861307	90861707	+	604	61.0	[7.4877305]	[155]	[7.806472]	[155]	[90861460]	[90861460]
886_33691	chr16	81335472	81335872	+	594	61.0	[]	[]	[4.037037]	[224]	[]	[81335699]
886_33703	chr17	78227549	78227949	+	597	61.0	[5.902131]	[117]	[6.3307967]	[117]	[78227758]	[78227758]
886_33705	chr17_GL000205v2_random	56452	56852	+	618	61.0	[4.037037]	[183]	[]	[]	[56674]	[]
886_33725	chr2	191899437	191899837	+	578	61.0	[12.965319]	[121]	[12.536653]	[121]	[191899589]	[191899589]
886_33726	chr2	216144368	216144768	+	553	61.0	[11.8935375]	[124]	[12.332103]	[124]	[216144585]	[216144585]
886_33729	chr21	21040204	21040604	+	625	61.0	[4.670253]	[155]	[4.670253]	[155]	[21040365]	[21040365]
886_3373	chr4	67568810	67569210	+	1000	417.5	[5.268915]	[110]	[5.687681]	[110]	[67569019]	[67569019]
886_33742	chr3	5348184	5348584	+	603	61.0	[11.304774]	[123]	[11.304774]	[123]	[5348400]	[5348400]
886_33744	chr3	37504621	37505021	+	546	61.0	[12.536653]	[134]	[12.965319]	[134]	[37504833]	[37504833]
886_33745	chr3	39195811	39196211	+	617	61.0	[4.037037]	[150]	[]	[]	[39195976]	[]
886_33746	chr3	42983041	42983441	+	623	61.0	[4.670253]	[233]	[4.670253]	[233]	[42983245]	[42983245]
886_33749	chr3	120324184	120324584	+	589	61.0	[11.8935375]	[112]	[12.332103]	[112]	[120324390]	[120324390]
886_3376	chr1	180507885	180508285	+	1000	417.0	[6.3307967]	[143]	[5.902131]	[143]	[180508117]	[180508117]
886_33761	chr5	68447520	68447920	+	547	61.0	[11.304774]	[139]	[11.304774]	[139]	[68447732]	[68447732]
886_33787	chr7	125330470	125330870	+	624	61.0	[8.130846]	[91]	[8.439688]	[91]	[125330656]	[125330656]
886_33789	chr7	157238041	157238441	+	626	61.0	[6.8296685]	[385]	[6.6060014]	[385]	[157238270]	[157238270]
886_33790	chr8	31049623	31050023	+	628	61.0	[12.332103]	[208]	[11.8935375]	[208]	[31049863]	[31049863]
886_33792	chr8	92603379	92603779	+	588	61.0	[5.687681]	[143]	[5.268915]	[143]	[92603599]	[92603599]
886_33799	chr9	98373605	98374005	+	618	61.0	[6.8989677]	[88]	[6.779144]	[88]	[98373763]	[98373763]
886_33808	chr1	52793576	52793976	+	569	60.5	[12.332103]	[247]	[11.8935375]	[247]	[52793814]	[52793814]
886_33816	chr1	157283904	157284304	+	617	60.5	[12.332103]	[135]	[11.8935375]	[135]	[157284117]	[157284117]
886_33823	chr10	4144855	4145255	+	552	60.5	[11.8935375]	[100]	[12.332103]	[100]	[4145053]	[4145053]
886_33832	chr11	14424164	14424564	+	571	60.5	[5.687681]	[99]	[5.268915]	[99]	[14424331]	[14424331]
886_33843	chr11	132226513	132226913	+	561	60.5	[17.939297]	[124]	[17.939297]	[124]	[132226727]	[132226727]
886_33853	chr14	68481746	68482146	+	613	60.5	[5.259015]	[148]	[5.697581]	[148]	[68481947]	[68481947]
886_33858	chr15	88614366	88614766	+	612	60.5	[4.037037]	[229]	[]	[]	[88614565]	[]
886_33871	chr17	44246035	44246435	+	618	60.5	[5.373662]	[162]	[5.3698244]	[162]	[44246250]	[44246250]
886_3388	chr4	119402954	119403354	+	1000	416.0	[12.536653, 4.670253]	[96, 111]	[12.965319, 4.670253]	[96, 111]	[119403142, 119403157]	[119403142, 119403157]
886_33882	chr19	41939977	41940377	+	546	60.5	[4.037037]	[122]	[]	[]	[41940186]	[]
886_3389	chr5	141919075	141919475	+	1000	416.0	[10.028443]	[137]	[10.028443]	[137]	[141919308]	[141919308]
886_33893	chr20	38889891	38890291	+	583	60.5	[6.8296685]	[134]	[6.6060014]	[134]	[38890051]	[38890051]
886_33896	chr21	20971284	20971684	+	567	60.5	[11.260322]	[102]	[11.688987]	[102]	[20971472]	[20971472]
886_33899	chr22	20902285	20902685	+	604	60.5	[]	[]	[4.037037]	[137]	[]	[20902519]
886_339	chr6	139134776	139135176	+	1000	1054.5	[17.29618, 16.662966, 10.028443]	[90, 127, 156]	[17.30608, 16.662966, 10.028443]	[90, 127, 156]	[139134939, 139134976, 139135005]	[139134939, 139134976, 139135005]
886_33906	chr22	50585226	50585626	+	621	60.5	[12.536653]	[113]	[12.965319]	[113]	[50585432]	[50585432]
886_33908	chr3	65230359	65230759	+	595	60.5	[]	[]	[4.037037]	[199]	[]	[65230566]
886_33917	chr4	120085659	120086059	+	597	60.5	[12.536653]	[103]	[12.965319]	[103]	[120085858]	[120085858]
886_3393	chr13	97223673	97224073	+	1000	415.5	[14.1073065]	[103]	[13.873739]	[103]	[97223867]	[97223867]
886_33932	chr6	33399896	33400296	+	624	60.5	[6.6055403, 12.536653]	[141, 153]	[7.0303683, 12.965319]	[141, 153]	[33400090, 33400102]	[33400090, 33400102]
886_33934	chr6	52257130	52257530	+	583	60.5	[13.413666]	[134]	[13.53349]	[134]	[52257342]	[52257342]
886_33936	chr6	108689236	108689636	+	595	60.5	[6.8296685]	[131]	[6.6060014]	[131]	[108689428]	[108689428]
886_33941	chr6	159762409	159762809	+	619	60.5	[4.037037]	[61]	[]	[]	[159762567]	[]
886_33944	chr7	25753395	25753795	+	619	60.5	[11.304774]	[102]	[11.304774]	[102]	[25753597]	[25753597]
886_33948	chr7	76034934	76035334	+	582	60.5	[11.304774]	[72]	[11.304774]	[72]	[76035096]	[76035096]
886_33959	chr9	4829678	4830078	+	620	60.5	[7.4727845]	[184]	[7.2392173]	[184]	[4829908]	[4829908]
886_3397	chr8	143399022	143399422	+	1000	415.5	[5.902131, 8.899761, 8.061547]	[95, 98, 109]	[6.3307967, 8.704662, 8.266545]	[95, 98, 109]	[143399210, 143399213, 143399224]	[143399210, 143399213, 143399224]
886_33970	chr1	67668648	67669048	+	604	60.0	[13.240523]	[107]	[13.4641905]	[107]	[67668848]	[67668848]
886_33980	chr10	70699461	70699861	+	613	60.0	[4.037037]	[96]	[]	[]	[70699633]	[]
886_340	chr10	63707342	63707742	+	1000	1054.0	[11.903437]	[123]	[12.322203]	[123]	[63707555]	[63707555]
886_34004	chr12	115508330	115508730	+	615	60.0	[17.30608]	[102]	[17.29618]	[102]	[115508520]	[115508520]
886_3401	chr3	150408022	150408422	+	1000	415.0	[16.662966]	[102]	[16.662966]	[102]	[150408220]	[150408220]
886_34024	chr18	50313243	50313643	+	608	60.0	[17.29618]	[101]	[17.30608]	[101]	[50313424]	[50313424]
886_34025	chr18	77067122	77067522	+	574	60.0	[5.687681]	[195]	[5.268915]	[195]	[77067333]	[77067333]
886_3403	chr8	29125449	29125849	+	1000	415.0	[8.559512]	[89]	[8.011022]	[89]	[29125637]	[29125637]
886_34035	chr2	7163335	7163735	+	612	60.0	[7.562675]	[231]	[7.562675]	[231]	[7163571]	[7163571]
886_34044	chr2	130336978	130337378	+	611	60.0	[10.028443]	[144]	[10.028443]	[144]	[130337211]	[130337211]
886_34047	chr2	186811693	186812093	+	613	60.0	[]	[]	[4.037037]	[198]	[]	[186811938]
