#PeakID(python identify_motif.py ./ENCODE_processed_files/TFDP1_idr.fa TFDP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
964_7264	chr5	139710477	139710877	+	1000	80.0	[]	[]	[9.758087]	[104]	[]	[139710664]
964_7269	chr6	37222433	37222833	+	1000	80.0	[]	[]	[8.519867]	[157]	[]	[37222641]
964_7272	chr6	44237822	44238222	+	1000	80.0	[]	[]	[8.417865]	[164]	[]	[44238046]
964_7280	chr7	1160134	1160534	+	1000	80.0	[]	[]	[8.417865, 7.817822]	[156, 230]	[]	[1160306, 1160380]
964_7282	chr7	2519506	2519906	+	1000	80.0	[9.758087, 8.8998375, 9.758087]	[174, 185, 203]	[]	[]	[2519724, 2519735, 2519753]	[]
964_7284	chr7	44082855	44083255	+	1000	80.0	[12.889068]	[111]	[]	[]	[44083061]	[]
964_7285	chr7	65872928	65873328	+	1000	80.0	[]	[]	[8.8998375]	[124]	[]	[65873147]
964_7287	chr7	106585355	106585755	+	1000	80.0	[]	[]	[12.889068]	[117]	[]	[106585556]
964_7289	chr7	128829927	128830327	+	1000	80.0	[]	[]	[8.8998375]	[136]	[]	[128830159]
964_7309	chr1	15975934	15976334	+	1000	79.0	[]	[]	[8.519867, 8.169096]	[93, 107]	[]	[15976108, 15976122]
964_7311	chr1	27603983	27604383	+	1000	79.0	[]	[]	[8.8998375]	[166]	[]	[27604223]
964_7317	chr1	42845837	42846237	+	1000	79.0	[8.519867]	[78]	[]	[]	[42846015]	[]
964_733	chr10	5813763	5814163	+	1000	243.0	[8.519867]	[63]	[12.889068]	[96]	[5813926]	[5813959]
964_7334	chr10	96090141	96090541	+	1000	79.0	[]	[]	[8.519867]	[144]	[]	[96090298]
964_7343	chr12	57086499	57086899	+	1000	79.0	[12.889068]	[92]	[]	[]	[57086683]	[]
964_7353	chr15	75625895	75626295	+	1000	79.0	[]	[]	[9.4829645, 8.519867]	[100, 112]	[]	[75626062, 75626074]
964_736	chr20	36460887	36461287	+	1000	243.0	[8.501586]	[130]	[9.4829645, 9.4829645]	[137, 154]	[36461107]	[36461114, 36461131]
964_737	chr3	152268544	152268944	+	1000	243.0	[9.4829645]	[139]	[7.817822]	[174]	[152268756]	[152268791]
964_7372	chr18	10525797	10526197	+	1000	79.0	[]	[]	[8.501586]	[147]	[]	[10526018]
964_7373	chr18	35972492	35972892	+	1000	79.0	[]	[]	[8.169096, 12.889068]	[81, 107]	[]	[35972669, 35972695]
964_7376	chr19	13817961	13818361	+	1000	79.0	[]	[]	[12.889068]	[98]	[]	[13818156]
964_7378	chr19	19105396	19105796	+	1000	79.0	[12.889068]	[133]	[]	[]	[19105619]	[]
964_7379	chr19	29844312	29844712	+	1000	79.0	[]	[]	[8.8998375, 9.4829645]	[121, 135]	[]	[29844509, 29844523]
964_7382	chr2	27489841	27490241	+	1000	79.0	[7.5797467]	[88]	[]	[]	[27490022]	[]
964_7390	chr2	172099037	172099437	+	1000	79.0	[8.8998375]	[109]	[]	[]	[172099229]	[]
964_7397	chr20	64079591	64079991	+	1000	79.0	[9.4829645]	[83]	[9.4829645]	[127]	[64079751]	[64079795]
964_7398	chr21	33403125	33403525	+	1000	79.0	[12.889068, 9.758087]	[90, 126]	[8.519867, 9.758087]	[82, 98]	[33403311, 33403347]	[33403303, 33403319]
964_7401	chr22	19776653	19777053	+	1000	79.0	[7.5797467]	[95]	[]	[]	[19776842]	[]
964_7402	chr22	21555973	21556373	+	1000	79.0	[8.501586]	[100]	[]	[]	[21556135]	[]
964_7404	chr22	31345794	31346194	+	1000	79.0	[8.8998375]	[147]	[9.4829645]	[97]	[31345995]	[31345945]
964_7406	chr3	9890347	9890747	+	1000	79.0	[7.5797467]	[159]	[]	[]	[9890536]	[]
964_7415	chr3	186956302	186956702	+	1000	79.0	[7.5797467, 7.5797467]	[162, 170]	[]	[]	[186956506, 186956514]	[]
964_7417	chr4	17511962	17512362	+	1000	79.0	[7.5797467]	[99]	[]	[]	[17512140]	[]
964_742	chr7	139090941	139091341	+	1000	243.0	[]	[]	[8.8998375]	[77]	[]	[139091102]
964_7422	chr4	126740627	126741027	+	1000	79.0	[]	[]	[7.5846877]	[128]	[]	[126740846]
964_7425	chr5	14871871	14872271	+	1000	79.0	[8.8998375]	[121]	[]	[]	[14872072]	[]
964_7430	chr5	143403610	143404010	+	1000	79.0	[8.8998375]	[137]	[]	[]	[143403768]	[]
964_7433	chr5	178205085	178205485	+	1000	79.0	[7.5797467]	[170]	[]	[]	[178205331]	[]
964_744	chr2	60808438	60808838	+	1000	242.0	[7.5797467]	[62]	[12.889068]	[114]	[60808589]	[60808641]
964_7448	chr7	98106677	98107077	+	1000	79.0	[9.4829645]	[151]	[8.417865]	[107]	[98106888]	[98106844]
964_7449	chr7	98878649	98879049	+	1000	79.0	[12.889068]	[119]	[]	[]	[98878860]	[]
964_7458	chr8	100150317	100150717	+	1000	79.0	[]	[]	[7.5846877]	[133]	[]	[100150529]
964_7459	chr8	144827332	144827732	+	1000	79.0	[8.169096]	[108]	[8.169096]	[154]	[144827516]	[144827562]
964_7475	chr1	31815762	31816162	+	1000	78.0	[]	[]	[7.5797467]	[152]	[]	[31815978]
964_7477	chr1	38859702	38860102	+	1000	78.0	[8.169096]	[100]	[]	[]	[38859884]	[]
964_7485	chr1	145465395	145465795	+	1000	78.0	[8.653531]	[152]	[]	[]	[145465626]	[]
964_7504	chr12	26689346	26689746	+	1000	78.0	[7.5797467]	[61]	[]	[]	[26689506]	[]
964_7505	chr12	48815393	48815793	+	1000	78.0	[9.4829645]	[133]	[9.4829645]	[168]	[48815597]	[48815632]
964_7506	chr12	55829482	55829882	+	1000	78.0	[8.09991]	[95]	[]	[]	[55829660]	[]
964_7507	chr12	107093744	107094144	+	1000	78.0	[8.8998375]	[125]	[]	[]	[107093918]	[]
964_751	chr1	244835227	244835627	+	1000	241.0	[]	[]	[9.4829645]	[171]	[]	[244835461]
964_7511	chr14	50668182	50668582	+	1000	78.0	[9.758087]	[191]	[8.8998375]	[100]	[50668429]	[50668338]
964_7513	chr15	22710936	22711336	+	1000	78.0	[7.6622133]	[121]	[]	[]	[22711098]	[]
964_7515	chr15	60397978	60398378	+	1000	78.0	[9.4829645]	[92]	[]	[]	[60398170]	[]
964_7519	chr15	83207683	83208083	+	1000	78.0	[]	[]	[7.817822, 12.889068, 12.889068, 7.5797467, 9.4829645]	[102, 138, 145, 162, 166]	[]	[83207856, 83207892, 83207899, 83207916, 83207920]
964_7528	chr16	84144928	84145328	+	1000	78.0	[]	[]	[9.758087]	[97]	[]	[84145108]
964_7534	chr17	42288011	42288411	+	1000	78.0	[]	[]	[8.519867]	[86]	[]	[42288177]
964_7540	chr17	75012321	75012721	+	1000	78.0	[9.758087]	[194]	[7.6702986]	[207]	[75012558]	[75012571]
964_7541	chr17	78665885	78666285	+	1000	78.0	[8.8998375]	[94]	[]	[]	[78666060]	[]
964_7542	chr17	79777526	79777926	+	1000	78.0	[]	[]	[9.758087, 7.5797467]	[172, 179]	[]	[79777758, 79777765]
964_7547	chr19	18919170	18919570	+	1000	78.0	[8.169096]	[135]	[]	[]	[18919392]	[]
964_755	chr1	27234211	27234611	+	1000	240.0	[]	[]	[12.889068, 9.758087]	[88, 112]	[]	[27234388, 27234412]
964_7573	chr20	32583101	32583501	+	1000	78.0	[]	[]	[9.4829645]	[141]	[]	[32583271]
964_7574	chr20	36835546	36835946	+	1000	78.0	[7.5797467]	[141]	[]	[]	[36835741]	[]
964_7590	chr3	32106198	32106598	+	1000	78.0	[9.4829645]	[114]	[]	[]	[32106389]	[]
964_7599	chr4	53377486	53377886	+	1000	78.0	[]	[]	[7.6702986]	[99]	[]	[53377679]
964_7608	chr6	3126374	3126774	+	1000	78.0	[8.519867]	[92]	[]	[]	[3126565]	[]
964_7626	chr7	73683126	73683526	+	1000	78.0	[8.653531]	[134]	[]	[]	[73683283]	[]
964_7627	chr7	100479163	100479563	+	1000	78.0	[]	[]	[12.889068]	[90]	[]	[100479325]
964_7629	chr7	106812000	106812400	+	1000	78.0	[7.5797467]	[128]	[]	[]	[106812211]	[]
964_763	chr7	4681870	4682270	+	1000	240.0	[8.8998375]	[92]	[]	[]	[4682027]	[]
964_7631	chr7	129825644	129826044	+	1000	78.0	[]	[]	[9.4829645]	[160]	[]	[129825875]
964_764	chr1	45339887	45340287	+	1000	239.0	[]	[]	[8.8998375]	[109]	[]	[45340096]
964_7641	chr9	95510701	95511101	+	1000	78.0	[]	[]	[8.8998375]	[139]	[]	[95510876]
964_7652	chr1	45753356	45753756	+	1000	77.0	[7.5797467]	[141]	[]	[]	[45753576]	[]
964_766	chr3	17742507	17742907	+	1000	239.0	[]	[]	[9.4829645, 8.8998375]	[99, 115]	[]	[17742682, 17742698]
964_7662	chr1	202809509	202809909	+	1000	77.0	[9.4829645]	[135]	[]	[]	[202809733]	[]
964_7664	chr1	211513996	211514396	+	1000	77.0	[]	[]	[7.6622133]	[124]	[]	[211514205]
964_7673	chr10	96586930	96587330	+	1000	77.0	[8.169096]	[77]	[]	[]	[96587088]	[]
964_7674	chr10	97713871	97714271	+	1000	77.0	[]	[]	[8.653531]	[94]	[]	[97714054]
964_7685	chr12	6867837	6868237	+	1000	77.0	[9.4829645]	[87]	[12.889068, 9.4829645]	[120, 142]	[6868012]	[6868045, 6868067]
964_7689	chr12	123582088	123582488	+	1000	77.0	[12.889068]	[92]	[]	[]	[123582276]	[]
964_7694	chr14	68793166	68793566	+	1000	77.0	[9.4829645]	[203]	[]	[]	[68793415]	[]
964_7695	chr14	101315864	101316264	+	1000	77.0	[]	[]	[12.889068, 8.8998375]	[61, 78]	[]	[101316015, 101316032]
964_7698	chr15	40106405	40106805	+	1000	77.0	[]	[]	[7.5797467]	[156]	[]	[40106650]
964_7705	chr15	90001817	90002217	+	1000	77.0	[9.4829645]	[154]	[]	[]	[90002040]	[]
964_7712	chr16	56729943	56730343	+	1000	77.0	[7.817822]	[127]	[]	[]	[56730149]	[]
964_7713	chr16	57092288	57092688	+	1000	77.0	[9.758087]	[71]	[9.4829645, 7.5797467]	[124, 143]	[57092451]	[57092504, 57092523]
964_7715	chr16	74607056	74607456	+	1000	77.0	[9.4829645]	[167]	[]	[]	[74607275]	[]
964_7716	chr16	78099864	78100264	+	1000	77.0	[]	[]	[8.519867]	[188]	[]	[78100097]
964_7718	chr16	85011363	85011763	+	1000	77.0	[8.169096]	[102]	[8.169096]	[147]	[85011527]	[85011572]
964_7722	chr16	89701770	89702170	+	1000	77.0	[8.8998375]	[173]	[]	[]	[89702014]	[]
964_7737	chr19	4638832	4639232	+	1000	77.0	[7.6622133]	[201]	[]	[]	[4639045]	[]
964_7739	chr19	18153018	18153418	+	1000	77.0	[8.8998375]	[90]	[8.417865]	[96]	[18153193]	[18153199]
964_7750	chr2	183038262	183038662	+	1000	77.0	[]	[]	[12.889068]	[181]	[]	[183038469]
964_7751	chr2	218406365	218406765	+	1000	77.0	[]	[]	[12.889068, 9.4829645]	[73, 148]	[]	[218406533, 218406608]
964_7753	chr20	675484	675884	+	1000	77.0	[9.4829645]	[123]	[]	[]	[675706]	[]
964_7754	chr20	10034643	10035043	+	1000	77.0	[]	[]	[8.417865]	[117]	[]	[10034832]
964_7757	chr20	36050866	36051266	+	1000	77.0	[]	[]	[8.169096]	[146]	[]	[36051054]
964_7759	chr21	29647240	29647640	+	1000	77.0	[8.501586]	[155]	[]	[]	[29647453]	[]
964_7762	chr22	24805814	24806214	+	1000	77.0	[]	[]	[8.8998375]	[87]	[]	[24806000]
964_7763	chr22	30356409	30356809	+	1000	77.0	[12.889068]	[170]	[]	[]	[30356596]	[]
964_7766	chr22	41381090	41381490	+	1000	77.0	[]	[]	[9.4829645]	[133]	[]	[41381306]
964_7774	chr3	112561557	112561957	+	1000	77.0	[8.653531]	[126]	[]	[]	[112561714]	[]
964_7775	chr3	169966474	169966874	+	1000	77.0	[7.5797467]	[80]	[12.889068]	[61]	[169966645]	[169966626]
964_7777	chr3	193656902	193657302	+	1000	77.0	[]	[]	[12.889068]	[123]	[]	[193657109]
964_778	chr12	49367024	49367424	+	1000	237.0	[]	[]	[8.653531]	[118]	[]	[49367240]
964_7781	chr4	140150894	140151294	+	1000	77.0	[]	[]	[9.4829645]	[183]	[]	[140151128]
964_7790	chr5	157576274	157576674	+	1000	77.0	[8.8998375, 7.5797467]	[86, 125]	[]	[]	[157576450, 157576489]	[]
964_7800	chr6	156777117	156777517	+	1000	77.0	[9.4829645]	[105]	[]	[]	[156777321]	[]
964_7804	chr7	23802182	23802582	+	1000	77.0	[]	[]	[9.4829645]	[66]	[]	[23802340]
964_7806	chr7	30671857	30672257	+	1000	77.0	[]	[]	[8.501586]	[177]	[]	[30672106]
964_7815	chr8	100951179	100951579	+	1000	77.0	[7.5797467]	[139]	[9.758087]	[97]	[100951408]	[100951366]
964_7827	chr9	129412954	129413354	+	1000	77.0	[]	[]	[7.5367184]	[159]	[]	[129413186]
964_7829	chrX	133985371	133985771	+	1000	77.0	[12.889068]	[167]	[]	[]	[133985610]	[]
964_7831	chr1	941705	942105	+	1000	76.0	[]	[]	[7.5846877]	[140]	[]	[941908]
964_7832	chr1	960403	960803	+	1000	76.0	[9.4829645, 9.4829645]	[106, 115]	[]	[]	[960573, 960582]	[]
964_7834	chr1	22428646	22429046	+	1000	76.0	[8.501586]	[122]	[]	[]	[22428860]	[]
964_7843	chr1	146037980	146038380	+	1000	76.0	[]	[]	[8.8998375]	[180]	[]	[146038213]
964_7847	chr1	175192875	175193275	+	1000	76.0	[]	[]	[12.889068]	[131]	[]	[175193105]
964_7852	chr1	232805269	232805669	+	1000	76.0	[]	[]	[7.817822]	[161]	[]	[232805477]
964_7853	chr10	17454994	17455394	+	1000	76.0	[]	[]	[8.501586]	[159]	[]	[17455240]
964_7854	chr10	27154253	27154653	+	1000	76.0	[]	[]	[12.889068]	[160]	[]	[27154469]
964_7861	chr11	62678967	62679367	+	1000	76.0	[8.501586]	[141]	[]	[]	[62679188]	[]
964_7863	chr11	65780892	65781292	+	1000	76.0	[]	[]	[9.4829645, 9.758087]	[94, 139]	[]	[65781053, 65781098]
964_7867	chr11	93543264	93543664	+	1000	76.0	[8.519867]	[80]	[9.4829645, 8.519867]	[142, 162]	[93543428]	[93543490, 93543510]
964_7872	chr12	51217837	51218237	+	1000	76.0	[]	[]	[7.5797467, 7.5797467, 7.6702986]	[75, 92, 158]	[]	[51217988, 51218005, 51218071]
964_7886	chr15	88913330	88913730	+	1000	76.0	[7.5797467]	[92]	[9.758087]	[170]	[88913492]	[88913570]
964_7889	chr16	69565579	69565979	+	1000	76.0	[]	[]	[8.519867]	[136]	[]	[69565798]
964_7895	chr17	39401563	39401963	+	1000	76.0	[9.4829645]	[98]	[]	[]	[39401733]	[]
964_7906	chr19	39125422	39125822	+	1000	76.0	[]	[]	[12.889068, 8.8998375]	[115, 142]	[]	[39125589, 39125616]
964_7913	chr19	55624516	55624916	+	1000	76.0	[]	[]	[7.5797467]	[135]	[]	[55624733]
964_7918	chr2	126655898	126656298	+	1000	76.0	[9.4829645]	[132]	[]	[]	[126656129]	[]
964_7925	chr3	52278549	52278949	+	1000	76.0	[8.8998375]	[118]	[]	[]	[52278713]	[]
964_7926	chr3	138174632	138175032	+	1000	76.0	[]	[]	[9.4829645]	[183]	[]	[138174872]
964_7930	chr4	52659200	52659600	+	1000	76.0	[8.8998375]	[184]	[]	[]	[52659387]	[]
964_7934	chr4	109813039	109813439	+	1000	76.0	[7.5797467]	[151]	[]	[]	[109813255]	[]
964_794	chr2	177212418	177212818	+	1000	235.0	[]	[]	[9.4829645, 8.653531]	[72, 130]	[]	[177212590, 177212648]
964_7948	chr6	31794605	31795005	+	1000	76.0	[]	[]	[7.5797467]	[132]	[]	[31794781]
964_795	chr3	6507518	6507918	+	1000	235.0	[9.4829645]	[80]	[12.889068, 9.4829645]	[131, 142]	[6507693]	[6507744, 6507755]
964_7954	chr6	150865543	150865943	+	1000	76.0	[]	[]	[12.889068]	[131]	[]	[150865719]
964_796	chr8	2733524	2733924	+	1000	235.0	[]	[]	[12.889068]	[128]	[]	[2733730]
964_7963	chr7	100827208	100827608	+	1000	76.0	[8.8998375, 8.8998375, 9.4829645]	[115, 136, 147]	[]	[]	[100827420, 100827441, 100827452]	[]
964_7964	chr7	138439241	138439641	+	1000	76.0	[12.889068]	[102]	[]	[]	[138439436]	[]
964_7973	chrX	135521669	135522069	+	1000	76.0	[]	[]	[8.519867]	[138]	[]	[135521820]
964_7977	chr1	12619034	12619434	+	1000	75.0	[]	[]	[9.4829645, 8.519867]	[124, 142]	[]	[12619213, 12619231]
964_7988	chr1	155017322	155017722	+	1000	75.0	[]	[]	[8.8998375]	[166]	[]	[155017526]
964_8	chr22	20117217	20117617	+	1000	1122.0	[12.889068]	[98]	[]	[]	[20117394]	[]
964_80	chr13	113584384	113584784	+	1000	543.0	[9.4829645, 9.4829645, 8.653531]	[94, 103, 149]	[8.8998375]	[65]	[113584578, 113584587, 113584633]	[113584549]
964_800	chr7	156640295	156640695	+	1000	234.0	[8.09991]	[162]	[]	[]	[156640524]	[]
964_8016	chr11	124739766	124740166	+	1000	75.0	[9.4829645]	[90]	[]	[]	[124739937]	[]
964_803	chr10	32347081	32347481	+	1000	233.0	[]	[]	[9.758087, 12.889068]	[112, 145]	[]	[32347270, 32347303]
964_8036	chr15	77737379	77737779	+	1000	75.0	[]	[]	[7.5797467]	[166]	[]	[77737592]
964_8043	chr16	9090949	9091349	+	1000	75.0	[8.169096]	[167]	[9.4829645]	[177]	[9091188]	[9091198]
964_8044	chr16	66603537	66603937	+	1000	75.0	[8.8998375]	[211]	[]	[]	[66603774]	[]
964_8046	chr16	69311205	69311605	+	1000	75.0	[]	[]	[9.4829645, 12.889068]	[72, 129]	[]	[69311364, 69311421]
964_805	chr3	10248048	10248448	+	1000	233.0	[]	[]	[12.889068]	[164]	[]	[10248271]
964_8057	chr17	48636532	48636932	+	1000	75.0	[]	[]	[9.758087]	[112]	[]	[48636687]
964_807	chr7	150368465	150368865	+	1000	233.0	[]	[]	[8.8998375]	[154]	[]	[150368714]
964_8072	chr19	11137736	11138136	+	1000	75.0	[7.5797467]	[100]	[]	[]	[11137928]	[]
964_8079	chr19	37906564	37906964	+	1000	75.0	[7.6702986]	[111]	[9.758087]	[106]	[37906758]	[37906753]
964_8084	chr2	84905371	84905771	+	1000	75.0	[]	[]	[9.4829645]	[178]	[]	[84905558]
964_8086	chr2	128091046	128091446	+	1000	75.0	[12.889068]	[179]	[]	[]	[128091242]	[]
964_8089	chr20	1118295	1118695	+	1000	75.0	[]	[]	[8.169096]	[91]	[]	[1118484]
964_8095	chr22	19477691	19478091	+	1000	75.0	[]	[]	[12.889068]	[78]	[]	[19477845]
964_8108	chr3	108124659	108125059	+	1000	75.0	[7.5797467]	[78]	[]	[]	[108124810]	[]
964_8120	chr5	132177659	132178059	+	1000	75.0	[]	[]	[8.09991]	[174]	[]	[132177905]
964_8124	chr5	172454634	172455034	+	1000	75.0	[]	[]	[7.6702986]	[172]	[]	[172454855]
964_8130	chr6	28982053	28982453	+	1000	75.0	[]	[]	[8.519867]	[158]	[]	[28982256]
964_814	chr6	28218863	28219263	+	1000	232.0	[9.758087]	[76]	[12.889068]	[147]	[28219018]	[28219089]
964_8141	chr7	139118899	139119299	+	1000	75.0	[8.501586]	[133]	[]	[]	[139119086]	[]
964_8150	chr8	124372368	124372768	+	1000	75.0	[]	[]	[9.4829645]	[105]	[]	[124372573]
964_8153	chr9	97411717	97412117	+	1000	75.0	[]	[]	[9.4829645, 8.501586]	[102, 186]	[]	[97411880, 97411964]
964_8156	chr9	100472719	100473119	+	1000	75.0	[7.6702986]	[112]	[]	[]	[100472923]	[]
964_816	chrX	147911483	147911883	+	1000	232.0	[]	[]	[12.889068]	[138]	[]	[147911704]
964_8164	chrX	40108951	40109351	+	1000	75.0	[9.4829645, 8.519867]	[82, 164]	[]	[]	[40109118, 40109200]	[]
964_8168	chrX	154411173	154411573	+	1000	75.0	[9.4829645]	[209]	[]	[]	[154411422]	[]
964_817	chr1	1471440	1471840	+	1000	231.0	[]	[]	[12.889068]	[115]	[]	[1471637]
964_8177	chr1	58903561	58903961	+	1000	74.0	[9.4829645]	[90]	[12.889068]	[62]	[58903748]	[58903720]
964_8178	chr1	84299104	84299504	+	1000	74.0	[]	[]	[12.889068]	[99]	[]	[84299285]
964_8193	chr10	102132808	102133208	+	1000	74.0	[]	[]	[8.501586]	[126]	[]	[102133003]
964_8208	chr13	67113444	67113844	+	1000	74.0	[]	[]	[12.889068]	[162]	[]	[67113644]
964_8211	chr14	41597604	41598004	+	1000	74.0	[]	[]	[8.519867, 12.889068, 12.889068, 12.889068]	[86, 102, 155, 168]	[]	[41597756, 41597772, 41597825, 41597838]
964_8213	chr14	93332947	93333347	+	1000	74.0	[]	[]	[9.758087]	[112]	[]	[93333118]
964_8215	chr15	40470732	40471132	+	1000	74.0	[]	[]	[8.8998375]	[147]	[]	[40470921]
964_8219	chr15	68818575	68818975	+	1000	74.0	[12.889068]	[210]	[]	[]	[68818803]	[]
964_8220	chr15	72230443	72230843	+	1000	74.0	[9.4829645]	[133]	[]	[]	[72230607]	[]
964_8229	chr17	44138161	44138561	+	1000	74.0	[]	[]	[12.889068]	[87]	[]	[44138337]
964_8236	chr17	75764941	75765341	+	1000	74.0	[8.417865]	[183]	[]	[]	[75765186]	[]
964_8246	chr19	1241518	1241918	+	1000	74.0	[]	[]	[8.653531]	[154]	[]	[1241716]
964_8247	chr19	1605548	1605948	+	1000	74.0	[8.8998375]	[141]	[]	[]	[1605757]	[]
964_8252	chr19	29688325	29688725	+	1000	74.0	[]	[]	[8.501586]	[166]	[]	[29688531]
964_8259	chr19	50835863	50836263	+	1000	74.0	[]	[]	[9.4829645, 9.4829645]	[126, 196]	[]	[50836040, 50836110]
964_826	chr10	97736754	97737154	+	1000	230.0	[7.6702986]	[62]	[]	[]	[97736908]	[]
964_8270	chr2	159124596	159124996	+	1000	74.0	[]	[]	[9.4829645]	[143]	[]	[159124838]
964_8271	chr2	190648711	190649111	+	1000	74.0	[9.4829645]	[113]	[]	[]	[190648914]	[]
964_8277	chr21	9839220	9839620	+	1000	74.0	[8.501586]	[115]	[8.653531, 9.4829645]	[143, 150]	[9839417]	[9839445, 9839452]
964_828	chr12	109713457	109713857	+	1000	230.0	[]	[]	[7.6702986]	[119]	[]	[109713663]
964_8282	chr22	49935146	49935546	+	1000	74.0	[12.889068, 8.8998375]	[132, 141]	[9.4829645]	[123]	[49935374, 49935383]	[49935365]
964_8287	chr3	58306001	58306401	+	1000	74.0	[]	[]	[8.653531]	[144]	[]	[58306204]
964_8292	chr3	198032412	198032812	+	1000	74.0	[12.889068]	[193]	[]	[]	[198032640]	[]
964_8298	chr4	173370640	173371040	+	1000	74.0	[9.758087]	[127]	[]	[]	[173370860]	[]
964_830	chr20	266633	267033	+	1000	230.0	[9.4829645, 8.653531]	[113, 133]	[]	[]	[266838, 266858]	[]
964_8305	chr6	28211751	28212151	+	1000	74.0	[7.6702986]	[86]	[]	[]	[28211926]	[]
964_8310	chr6	34560442	34560842	+	1000	74.0	[8.417865]	[108]	[]	[]	[34560632]	[]
964_8311	chr6	43856190	43856590	+	1000	74.0	[7.5797467]	[145]	[]	[]	[43856423]	[]
964_8312	chr6	53544769	53545169	+	1000	74.0	[]	[]	[8.8998375, 9.4829645, 9.4829645]	[81, 96, 148]	[]	[53544925, 53544940, 53544992]
964_8313	chr6	89260383	89260783	+	1000	74.0	[]	[]	[12.889068]	[65]	[]	[89260537]
964_8323	chr7	103406763	103407163	+	1000	74.0	[]	[]	[7.6702986]	[114]	[]	[103406973]
964_8324	chr7	127391816	127392216	+	1000	74.0	[]	[]	[9.4829645]	[92]	[]	[127391987]
964_8326	chr7	149128073	149128473	+	1000	74.0	[9.758087]	[84]	[]	[]	[149128253]	[]
964_8327	chr7	150978237	150978637	+	1000	74.0	[]	[]	[8.417865]	[81]	[]	[150978412]
964_833	chr7	151059339	151059739	+	1000	230.0	[9.758087]	[144]	[9.4829645]	[121]	[151059558]	[151059535]
964_8338	chrX	120575775	120576175	+	1000	74.0	[12.889068]	[121]	[]	[]	[120575934]	[]
964_8349	chr1	46616551	46616951	+	1000	73.0	[]	[]	[9.758087]	[201]	[]	[46616770]
964_835	chr1	244451955	244452355	+	1000	229.0	[]	[]	[7.6622133]	[157]	[]	[244452202]
964_8354	chr1	149708459	149708859	+	1000	73.0	[8.519867, 7.817822]	[114, 147]	[9.4829645]	[133]	[149708668, 149708701]	[149708687]
964_8355	chr1	150487032	150487432	+	1000	73.0	[8.169096]	[136]	[]	[]	[150487255]	[]
964_8365	chr10	78303066	78303466	+	1000	73.0	[]	[]	[9.4829645]	[191]	[]	[78303315]
964_837	chr12	118016510	118016910	+	1000	229.0	[8.653531]	[110]	[]	[]	[118016718]	[]
964_838	chr13	109786640	109787040	+	1000	229.0	[]	[]	[12.889068, 9.4829645]	[90, 109]	[]	[109786791, 109786810]
964_8382	chr14	52695639	52696039	+	1000	73.0	[9.4829645]	[173]	[8.8998375]	[103]	[52695860]	[52695790]
964_8383	chr14	61695195	61695595	+	1000	73.0	[9.4829645]	[168]	[9.4829645]	[207]	[61695395]	[61695434]
964_8395	chr15	96492010	96492410	+	1000	73.0	[]	[]	[12.889068]	[93]	[]	[96492202]
964_8397	chr16	3158871	3159271	+	1000	73.0	[]	[]	[7.817822, 12.889068]	[75, 168]	[]	[3159025, 3159118]
964_84	chr1	202341872	202342272	+	1000	535.0	[8.519867]	[62]	[]	[]	[202342024]	[]
964_8403	chr16	47624905	47625305	+	1000	73.0	[]	[]	[7.5797467, 12.889068]	[100, 107]	[]	[47625098, 47625105]
964_841	chr9	109120014	109120414	+	1000	229.0	[]	[]	[7.817822]	[105]	[]	[109120200]
964_8416	chr17	42019724	42020124	+	1000	73.0	[]	[]	[9.4829645]	[159]	[]	[42019946]
964_8420	chr17	59892988	59893388	+	1000	73.0	[9.758087]	[145]	[]	[]	[59893202]	[]
964_8422	chr17	79009621	79010021	+	1000	73.0	[]	[]	[8.519867]	[106]	[]	[79009803]
964_8423	chr18	26090273	26090673	+	1000	73.0	[7.5846877, 9.4829645]	[104, 157]	[]	[]	[26090461, 26090514]	[]
964_8428	chr19	8005594	8005994	+	1000	73.0	[9.4829645, 9.758087]	[66, 75]	[]	[]	[8005758, 8005767]	[]
964_8429	chr19	9140155	9140555	+	1000	73.0	[7.817822]	[149]	[9.758087]	[144]	[9140378]	[9140373]
964_8430	chr19	12825546	12825946	+	1000	73.0	[12.889068]	[137]	[9.4829645, 8.519867]	[96, 158]	[12825775]	[12825734, 12825796]
964_8434	chr19	28727422	28727822	+	1000	73.0	[]	[]	[12.889068]	[159]	[]	[28727670]
964_8438	chr19	41998608	41999008	+	1000	73.0	[9.4829645]	[86]	[9.758087]	[72]	[41998791]	[41998777]
964_8444	chr2	42925350	42925750	+	1000	73.0	[8.519867]	[125]	[]	[]	[42925521]	[]
964_8446	chr2	55269062	55269462	+	1000	73.0	[]	[]	[8.8998375, 8.8998375, 9.758087]	[106, 118, 135]	[]	[55269250, 55269262, 55269279]
964_845	chr21	33541881	33542281	+	1000	228.0	[8.169096, 9.758087]	[136, 163]	[12.889068]	[119]	[33542103, 33542130]	[33542086]
964_8450	chr2	73112917	73113317	+	1000	73.0	[12.889068]	[147]	[12.889068]	[190]	[73113082]	[73113125]
964_8457	chr2	203328592	203328992	+	1000	73.0	[8.501586]	[130]	[]	[]	[203328784]	[]
