#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF1_idr.fa IRF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
875_3611	chr10	125049312	125049712	+	891	41.5	[5.974357, 14.541371]	[142, 148]	[]	[]	[125049533, 125049539]	[]
875_3621	chr12	132622536	132622936	+	856	41.5	[]	[]	[14.484569, 4.7801633]	[118, 119]	[]	[132622752, 132622753]
875_3630	chr19	42075209	42075609	+	889	41.5	[5.089887]	[184]	[]	[]	[42075438]	[]
875_3636	chr20	35093107	35093507	+	837	41.5	[]	[]	[4.5076766]	[117]	[]	[35093312]
875_3641	chr3	39388959	39389359	+	863	41.5	[]	[]	[14.549459]	[77]	[]	[39389120]
875_3644	chr4	39353618	39354018	+	753	41.5	[]	[]	[6.0067925]	[152]	[]	[39353805]
875_3648	chr6	26054728	26055128	+	667	41.5	[5.4876685, 7.359997]	[121, 200]	[]	[]	[26054886, 26054965]	[]
875_365	chr10	3811348	3811748	+	1000	136.5	[]	[]	[7.3109927, 18.560394]	[138, 144]	[]	[3811565, 3811571]
875_3652	chr7	106864593	106864993	+	785	41.5	[11.686341]	[68]	[11.531376]	[112]	[106864750]	[106864794]
875_3656	chr9	35002595	35002995	+	551	41.5	[]	[]	[7.9838257, 19.366093, 5.17371, 10.130739]	[77, 83, 118, 122]	[]	[35002766, 35002772, 35002807, 35002811]
875_3664	chrX	14497115	14497515	+	895	41.5	[]	[]	[5.903232, 14.816371, 20.770248, 6.540885]	[118, 124, 130, 136]	[]	[14497311, 14497317, 14497323, 14497329]
875_3670	chr1	116006621	116007021	+	877	41.0	[11.133404, 16.703012, 17.861675, 15.780252, 9.803747, 7.789193, 4.5469646, 4.3205996]	[95, 101, 107, 113, 119, 135, 141, 166]	[]	[]	[116006782, 116006788, 116006794, 116006800, 116006806, 116006822, 116006828, 116006853]	[]
875_3674	chr1	222897550	222897950	+	612	41.0	[14.759103, 23.205326, 6.8336825]	[98, 104, 110]	[]	[]	[222897744, 222897750, 222897756]	[]
875_3675	chr1	230146212	230146612	+	721	41.0	[10.344549, 4.877458, 9.9674]	[88, 89, 149]	[]	[]	[230146363, 230146364, 230146424]	[]
875_3684	chr10	113381943	113382343	+	839	41.0	[4.195419, 4.4361925, 4.6330366]	[114, 132, 149]	[]	[]	[113382143, 113382161, 113382178]	[]
875_3686	chr11	78645239	78645639	+	810	41.0	[5.883641]	[140]	[]	[]	[78645448]	[]
875_3689	chr13	28659554	28659954	+	646	41.0	[20.315212, 12.143468]	[165, 171]	[]	[]	[28659795, 28659801]	[]
875_369	chr7	150685474	150685874	+	1000	136.5	[13.113706, 17.685547, 18.721588]	[139, 145, 151]	[]	[]	[150685693, 150685699, 150685705]	[]
875_3693	chr17	6755808	6756208	+	707	41.0	[19.365143, 5.808174]	[134, 140]	[7.650841, 4.5976696, 6.5730333]	[157, 163, 168]	[6756013, 6756019]	[6756036, 6756042, 6756047]
875_3695	chr19	4084191	4084591	+	874	41.0	[4.0550027, 8.491561]	[89, 95]	[]	[]	[4084349, 4084355]	[]
875_3696	chr19	12162876	12163276	+	828	41.0	[4.8895054, 4.311577]	[116, 144]	[]	[]	[12163057, 12163085]	[]
875_37	chr1	1013187	1013587	+	1000	341.0	[9.6830435]	[76]	[11.72455, 18.753807, 12.43838]	[116, 122, 128]	[1013340]	[1013380, 1013386, 1013392]
875_371	chr7	131546030	131546430	+	1000	136.0	[]	[]	[4.5298276, 19.472023, 13.767469]	[136, 142, 148]	[]	[131546229, 131546235, 131546241]
875_3718	chr5	173020062	173020462	+	693	41.0	[4.0650454]	[80]	[13.604939]	[153]	[173020213]	[173020286]
875_3719	chr6	21164825	21165225	+	783	41.0	[4.0060787]	[152]	[9.983417, 10.792517]	[130, 136]	[21165026]	[21165004, 21165010]
875_3726	chr7	12728028	12728428	+	842	41.0	[4.368034, 6.9765825]	[160, 162]	[7.474361, 11.384214]	[210, 215]	[12728213, 12728215]	[12728263, 12728268]
875_3733	chr8	47736259	47736659	+	633	41.0	[]	[]	[16.894445, 6.188292]	[119, 125]	[]	[47736461, 47736467]
875_3735	chr9	97503172	97503572	+	750	41.0	[14.159243, 5.6945662, 8.541383, 5.781148, 8.449314]	[102, 108, 114, 119, 125]	[]	[]	[97503364, 97503370, 97503376, 97503381, 97503387]	[]
875_3744	chr1	25934019	25934419	+	550	40.5	[6.9254484]	[186]	[]	[]	[25934237]	[]
875_3754	chr10	24867211	24867611	+	650	40.5	[8.804706, 15.088858]	[167, 173]	[]	[]	[24867404, 24867410]	[]
875_3760	chr12	10613484	10613884	+	776	40.5	[9.689556]	[146]	[3.9684024]	[78]	[10613726]	[10613658]
875_3765	chr12	123937542	123937942	+	853	40.5	[7.2943783, 12.419234, 20.735579, 10.141817]	[128, 132, 138, 144]	[]	[]	[123937748, 123937752, 123937758, 123937764]	[]
875_3768	chr14	69615574	69615974	+	786	40.5	[]	[]	[11.4275, 5.0643024]	[104, 176]	[]	[69615731, 69615803]
875_3773	chr18	9010019	9010419	+	840	40.5	[4.8951535, 5.9986653]	[152, 214]	[]	[]	[9010185, 9010247]	[]
875_3775	chr2	112641073	112641473	+	854	40.5	[]	[]	[7.041796]	[158]	[]	[112641317]
875_3777	chr2	152166697	152167097	+	864	40.5	[]	[]	[7.7013693, 8.009162]	[92, 128]	[]	[152166868, 152166904]
875_378	chr10	113679664	113680064	+	1000	134.5	[18.04641, 17.944328]	[155, 161]	[]	[]	[113679880, 113679886]	[]
875_3780	chr2	204434629	204435029	+	829	40.5	[4.5896673, 8.189857]	[171, 184]	[9.465638]	[101]	[204434857, 204434870]	[204434787]
875_3789	chr22	22171391	22171791	+	740	40.5	[14.859078]	[188]	[]	[]	[22171613]	[]
875_3807	chr6	30557134	30557534	+	862	40.5	[]	[]	[5.3543577]	[164]	[]	[30557345]
875_381	chr5	172697326	172697726	+	1000	134.5	[4.1655154]	[213]	[6.630423]	[154]	[172697553]	[172697494]
875_3814	chr8	26575914	26576314	+	568	40.5	[13.535729, 17.930676]	[73, 79]	[]	[]	[26576071, 26576077]	[]
875_3818	chr8	61878758	61879158	+	809	40.5	[]	[]	[8.277877, 5.3703384]	[116, 158]	[]	[61878947, 61878989]
875_382	chr1	59020153	59020553	+	1000	134.0	[]	[]	[15.499325, 15.216642]	[73, 79]	[]	[59020313, 59020319]
875_3835	chr1	244864652	244865052	+	705	40.0	[4.35079]	[136]	[]	[]	[244864823]	[]
875_384	chr2	68737682	68738082	+	1000	134.0	[11.74213]	[70]	[5.541908, 21.352064]	[95, 101]	[68737844]	[68737869, 68737875]
875_3841	chr10	80769682	80770082	+	797	40.0	[]	[]	[7.241264, 6.440023]	[139, 145]	[]	[80769914, 80769920]
875_3847	chr16	11254685	11255085	+	845	40.0	[]	[]	[4.975201]	[126]	[]	[11254847]
875_3852	chr17	27573926	27574326	+	838	40.0	[4.0128202]	[179]	[]	[]	[27574159]	[]
875_3861	chr18	59900794	59901194	+	841	40.0	[9.984292]	[150]	[]	[]	[59900972]	[]
875_3864	chr1_KI270713v1_random	29960	30360	+	841	40.0	[]	[]	[8.963878]	[133]	[]	[30126]
875_3874	chr2	190272588	190272988	+	799	40.0	[]	[]	[4.154958, 16.142445]	[113, 147]	[]	[190272765, 190272799]
875_3875	chr21	29657652	29658052	+	845	40.0	[8.4977]	[99]	[4.2007127, 4.8085837]	[125, 164]	[29657831]	[29657857, 29657896]
875_3882	chr22	22488377	22488777	+	819	40.0	[5.2298493]	[183]	[]	[]	[22488580]	[]
875_3897	chr4	119300398	119300798	+	613	40.0	[]	[]	[9.0469675]	[86]	[]	[119300561]
875_3900	chr5	56814673	56815073	+	779	40.0	[5.7936497, 8.671848, 3.9769657]	[129, 160, 201]	[4.514093, 4.4657483, 7.7139125, 6.2685494]	[116, 141, 142, 147]	[56814851, 56814882, 56814923]	[56814838, 56814863, 56814864, 56814869]
875_3901	chr5	88836343	88836743	+	782	40.0	[]	[]	[5.460521, 18.683886]	[101, 107]	[]	[88836508, 88836514]
875_3902	chr5	96627727	96628127	+	563	40.0	[20.366453]	[77]	[]	[]	[96627894]	[]
875_3920	chr9	91898866	91899266	+	815	40.0	[5.572632]	[153]	[]	[]	[91899104]	[]
875_3928	chr1	37479209	37479609	+	750	39.5	[]	[]	[5.4176116]	[73]	[]	[37479373]
875_3932	chr1	110964003	110964403	+	760	39.5	[]	[]	[9.736342]	[227]	[]	[110964251]
875_3936	chr1	234528225	234528625	+	829	39.5	[]	[]	[4.6898046, 6.3789735]	[91, 142]	[]	[234528388, 234528439]
875_3938	chr1	244971277	244971677	+	787	39.5	[4.028766]	[155]	[]	[]	[244971456]	[]
875_3944	chr11	19980990	19981390	+	621	39.5	[8.533257, 7.302504]	[96, 161]	[]	[]	[19981172, 19981237]	[]
875_3955	chr18	7524769	7525169	+	753	39.5	[]	[]	[8.332718, 18.068129]	[65, 71]	[]	[7524931, 7524937]
875_3961	chr2	178387254	178387654	+	828	39.5	[9.43118, 16.227165, 4.571819]	[98, 104, 110]	[]	[]	[178387451, 178387457, 178387463]	[]
875_3968	chr22	22041926	22042326	+	706	39.5	[]	[]	[9.931396]	[109]	[]	[22042113]
875_398	chr1	145979189	145979589	+	1000	132.0	[14.867594, 17.169128, 4.1940637]	[159, 165, 171]	[]	[]	[145979408, 145979414, 145979420]	[]
875_3981	chr5	219991	220391	+	606	39.5	[8.434954, 15.278796, 6.3939734]	[173, 179, 185]	[]	[]	[220208, 220214, 220220]	[]
875_3986	chr6	27146951	27147351	+	806	39.5	[5.9344907]	[161]	[]	[]	[27147196]	[]
875_3988	chr6	106135023	106135423	+	581	39.5	[]	[]	[9.958488, 4.5812874]	[191, 197]	[]	[106135243, 106135249]
875_399	chr16	34594948	34595348	+	1000	132.0	[7.7544537]	[172]	[]	[]	[34595184]	[]
875_3993	chr7	106718255	106718655	+	837	39.5	[4.060847]	[88]	[7.071072]	[141]	[106718418]	[106718471]
875_3995	chr7	135207659	135208059	+	803	39.5	[6.4683065, 13.389446]	[176, 182]	[]	[]	[135207880, 135207886]	[]
875_4	chrM	10170	10570	+	1000	831.5	[]	[]	[4.4089932]	[154]	[]	[10417]
875_400	chr16	50697941	50698341	+	1000	132.0	[19.569096, 7.3769217]	[110, 116]	[]	[]	[50698143, 50698149]	[]
875_4014	chr1	63523016	63523416	+	702	39.0	[]	[]	[7.7052307]	[71]	[]	[63523186]
875_4016	chr1	92785322	92785722	+	812	39.0	[]	[]	[4.8286724]	[148]	[]	[92785535]
875_4022	chr1	228486751	228487151	+	553	39.0	[]	[]	[8.325559, 15.908551]	[123, 142]	[]	[228486948, 228486967]
875_4027	chr11	5151645	5152045	+	804	39.0	[]	[]	[10.961339, 7.8702073]	[159, 165]	[]	[5151852, 5151858]
875_4036	chr15	62046053	62046453	+	732	39.0	[]	[]	[11.813444, 14.750456]	[127, 133]	[]	[62046216, 62046222]
875_4040	chr17	32127316	32127716	+	798	39.0	[8.279621]	[118]	[]	[]	[32127500]	[]
875_4049	chr2	126702977	126703377	+	559	39.0	[]	[]	[8.454096, 20.042408, 9.293841]	[117, 123, 129]	[]	[126703177, 126703183, 126703189]
875_4050	chr2	144938435	144938835	+	791	39.0	[14.880122]	[95]	[5.6342974]	[72]	[144938621]	[144938598]
875_4070	chr22	37162396	37162796	+	680	39.0	[15.248378]	[114]	[]	[]	[37162593]	[]
875_4076	chr3	119636956	119637356	+	626	39.0	[6.839197, 6.096469, 9.643633]	[188, 213, 219]	[]	[]	[119637149, 119637174, 119637180]	[]
875_4081	chr5	89396613	89397013	+	567	39.0	[6.9945903]	[213]	[]	[]	[89396846]	[]
875_4085	chr6	108295167	108295567	+	799	39.0	[13.536619]	[146]	[]	[]	[108295347]	[]
875_4095	chr8	61760686	61761086	+	744	39.0	[8.495962]	[228]	[]	[]	[61760935]	[]
875_4096	chr8	104362304	104362704	+	783	39.0	[4.3219237]	[92]	[4.5452347, 14.847696]	[141, 147]	[104362472]	[104362521, 104362527]
875_411	chr17	45227046	45227446	+	1000	130.5	[]	[]	[11.809629, 21.17147]	[120, 126]	[]	[45227237, 45227243]
875_4112	chr1	67430818	67431218	+	749	38.5	[]	[]	[4.602804, 13.210121]	[184, 190]	[]	[67431024, 67431030]
875_4113	chr1	87826665	87827065	+	748	38.5	[]	[]	[10.478095, 16.884436]	[76, 82]	[]	[87826841, 87826847]
875_4117	chr1	154272162	154272562	+	665	38.5	[]	[]	[5.368734]	[164]	[]	[154272411]
875_4126	chr11	313874	314274	+	730	38.5	[]	[]	[12.854761]	[74]	[]	[314030]
875_413	chr7	120999934	121000334	+	1000	130.5	[13.219252, 12.752951]	[145, 151]	[]	[]	[121000142, 121000148]	[]
875_4133	chr13	97257485	97257885	+	780	38.5	[4.2514124]	[139]	[]	[]	[97257666]	[]
875_4136	chr15	83000410	83000810	+	700	38.5	[12.827435]	[69]	[5.2065086, 4.7055197]	[119, 125]	[83000568]	[83000618, 83000624]
875_4140	chr16	88455992	88456392	+	746	38.5	[]	[]	[9.064334]	[98]	[]	[88456188]
875_416	chr16	23557347	23557747	+	1000	130.0	[]	[]	[14.928476]	[164]	[]	[23557560]
875_417	chr17	2089468	2089868	+	1000	130.0	[]	[]	[5.69449, 11.922714, 19.514515, 10.761652]	[104, 105, 111, 117]	[]	[2089671, 2089672, 2089678, 2089684]
875_4172	chr5	119330048	119330448	+	789	38.5	[4.8055196]	[200]	[]	[]	[119330293]	[]
875_4173	chr6	21914093	21914493	+	793	38.5	[]	[]	[6.0824165]	[120]	[]	[21914269]
875_4178	chr7	123077516	123077916	+	758	38.5	[]	[]	[12.157877, 21.699106, 5.637187]	[156, 162, 168]	[]	[123077747, 123077753, 123077759]
875_4194	chr1	176878797	176879197	+	655	38.0	[4.5572367]	[154]	[]	[]	[176879031]	[]
875_4198	chr1	225991010	225991410	+	686	38.0	[]	[]	[8.886839, 17.47678]	[159, 165]	[]	[225991216, 225991222]
875_4199	chr1	228009505	228009905	+	642	38.0	[]	[]	[20.33899, 14.098825, 6.408752]	[78, 84, 90]	[]	[228009672, 228009678, 228009684]
875_42	chr6	32838594	32838994	+	1000	329.0	[19.643377, 9.82913]	[127, 133]	[]	[]	[32838786, 32838792]	[]
875_4202	chr10	101042850	101043250	+	687	38.0	[4.4805284]	[126]	[]	[]	[101043074]	[]
875_4206	chr11	34053325	34053725	+	766	38.0	[]	[]	[12.493491]	[135]	[]	[34053523]
875_4208	chr11	44559342	44559742	+	743	38.0	[]	[]	[9.404068, 17.903452]	[109, 115]	[]	[44559546, 44559552]
875_4210	chr12	123365386	123365786	+	759	38.0	[]	[]	[8.342118, 11.214768]	[85, 91]	[]	[123365542, 123365548]
875_4219	chr17	39666751	39667151	+	761	38.0	[4.2047935]	[163]	[]	[]	[39666936]	[]
875_4220	chr17	42379005	42379405	+	757	38.0	[12.285226, 15.121997]	[164, 170]	[]	[]	[42379205, 42379211]	[]
875_423	chr6	18053619	18054019	+	1000	130.0	[11.93346, 14.813439]	[141, 147]	[4.63455]	[158]	[18053836, 18053842]	[18053853]
875_4233	chr2	218264046	218264446	+	721	38.0	[]	[]	[5.458929, 10.942055, 21.137987, 18.432163]	[72, 142, 148, 154]	[]	[218264202, 218264272, 218264278, 218264284]
875_4244	chr22	22926182	22926582	+	567	38.0	[7.5152855]	[147]	[]	[]	[22926352]	[]
875_4248	chr3	46948341	46948741	+	768	38.0	[]	[]	[8.895172]	[121]	[]	[46948541]
875_4251	chr4	77862560	77862960	+	721	38.0	[12.981543, 11.045222]	[86, 92]	[]	[]	[77862729, 77862735]	[]
875_4252	chr5	41754878	41755278	+	734	38.0	[5.572636, 17.309448, 5.1912155]	[124, 130, 182]	[]	[]	[41755071, 41755077, 41755129]	[]
875_4260	chr6	144055447	144055847	+	735	38.0	[12.239112]	[169]	[]	[]	[144055629]	[]
875_4261	chr7	16269326	16269726	+	770	38.0	[7.1187325]	[194]	[8.195071]	[245]	[16269525]	[16269576]
875_4262	chr7	103919273	103919673	+	761	38.0	[8.057365, 13.536963, 7.2370286]	[96, 100, 120]	[]	[]	[103919453, 103919457, 103919477]	[]
875_4265	chr7	152436858	152437258	+	751	38.0	[4.1914606]	[108]	[]	[]	[152437032]	[]
875_4268	chr8	102585105	102585505	+	763	38.0	[6.7420797]	[152]	[4.938834]	[127]	[102585342]	[102585317]
875_427	chr5	104089170	104089570	+	1000	129.5	[]	[]	[14.819209, 13.274529]	[103, 109]	[]	[104089356, 104089362]
875_4279	chr1	1758470	1758870	+	569	37.5	[]	[]	[5.7602305, 5.2825217]	[134, 144]	[]	[1758665, 1758675]
875_4281	chr1	16727374	16727774	+	581	37.5	[8.333845]	[158]	[]	[]	[16727606]	[]
875_4291	chr1	150578527	150578927	+	613	37.5	[10.350003]	[177]	[]	[]	[150578752]	[]
875_4294	chr1	167715747	167716147	+	684	37.5	[4.997984, 5.295508]	[148, 180]	[]	[]	[167715898, 167715930]	[]
875_4296	chr1	198234488	198234888	+	712	37.5	[8.1950035, 6.391273]	[144, 150]	[]	[]	[198234712, 198234718]	[]
875_4306	chr11	110069078	110069478	+	741	37.5	[]	[]	[5.982701]	[164]	[]	[110069296]
875_431	chr7	93117925	93118325	+	1000	129.0	[9.167469, 20.415216, 8.03548]	[132, 138, 144]	[]	[]	[93118098, 93118104, 93118110]	[]
875_4313	chr13	33722609	33723009	+	560	37.5	[4.8194413]	[61]	[14.994763, 21.137987]	[71, 77]	[33722760]	[33722770, 33722776]
875_4320	chr16	3749370	3749770	+	668	37.5	[]	[]	[8.226706, 18.962734, 13.508479, 11.051543]	[146, 152, 158, 164]	[]	[3749580, 3749586, 3749592, 3749598]
875_4329	chr19	4376183	4376583	+	700	37.5	[10.553777]	[172]	[]	[]	[4376429]	[]
875_4333	chr19	54115432	54115832	+	763	37.5	[6.2038918]	[194]	[]	[]	[54115660]	[]
875_4334	chr19	55216826	55217226	+	640	37.5	[8.969412]	[201]	[]	[]	[55217075]	[]
875_4337	chr20	22414350	22414750	+	689	37.5	[4.7605696]	[122]	[]	[]	[22414565]	[]
875_4340	chr22	22548991	22549391	+	570	37.5	[5.5043864]	[110]	[]	[]	[22549198]	[]
875_4352	chr5	62305567	62305967	+	750	37.5	[]	[]	[6.057362]	[171]	[]	[62305759]
875_4373	chr1	40694368	40694768	+	611	37.0	[14.631598]	[199]	[]	[]	[40694594]	[]
875_4383	chr1	234778225	234778625	+	730	37.0	[]	[]	[12.311542, 8.419699, 7.299876]	[192, 198, 199]	[]	[234778444, 234778450, 234778451]
875_4386	chr1	245615121	245615521	+	720	37.0	[7.9240236, 7.793939, 4.3020616, 5.106116]	[179, 193, 195, 197]	[]	[]	[245615349, 245615363, 245615365, 245615367]	[]
875_4387	chr10	22002399	22002799	+	728	37.0	[]	[]	[12.414358]	[141]	[]	[22002609]
875_439	chr4	141636351	141636751	+	1000	128.0	[19.064806, 18.359392, 8.94056]	[128, 134, 140]	[]	[]	[141636565, 141636571, 141636577]	[]
875_4397	chr12	51082514	51082914	+	641	37.0	[14.934643]	[218]	[]	[]	[51082734]	[]
875_4398	chr12	54280825	54281225	+	730	37.0	[7.895445]	[219]	[]	[]	[54281067]	[]
875_4402	chr14	63438230	63438630	+	709	37.0	[4.960132]	[192]	[5.550622]	[205]	[63438456]	[63438469]
875_4421	chr22	38706536	38706936	+	645	37.0	[5.8539577]	[204]	[9.744443]	[174]	[38706768]	[38706738]
875_4427	chr5	42991701	42992101	+	564	37.0	[6.3947177, 7.1572127, 12.067802, 8.129697, 12.823799, 8.904868]	[113, 114, 120, 125, 126, 132]	[]	[]	[42991867, 42991868, 42991874, 42991879, 42991880, 42991886]	[]
875_4429	chr5	90645087	90645487	+	724	37.0	[]	[]	[10.158546, 5.78216, 10.764883]	[91, 111, 117]	[]	[90645256, 90645276, 90645282]
875_4450	chr9	131020270	131020670	+	572	37.0	[]	[]	[9.95349]	[127]	[]	[131020474]
875_4452	chr9	132350920	132351320	+	614	37.0	[8.733132]	[137]	[]	[]	[132351151]	[]
875_4453	chrUn_KI270742v1	20963	21363	+	675	37.0	[4.7818613]	[116]	[]	[]	[21145]	[]
875_4454	chrX	49166595	49166995	+	720	37.0	[17.722782, 4.0820274]	[105, 151]	[]	[]	[49166794, 49166840]	[]
875_4455	chrX	120629450	120629850	+	716	37.0	[]	[]	[4.4373455, 5.5297475, 6.516952]	[116, 122, 140]	[]	[120629664, 120629670, 120629688]
875_4466	chr1	209673140	209673540	+	710	36.5	[]	[]	[8.894713, 9.303221]	[135, 182]	[]	[209673304, 209673351]
875_4473	chr11	33893664	33894064	+	642	36.5	[5.618328, 6.790141, 12.769344, 14.945023]	[155, 161, 219, 225]	[]	[]	[33893830, 33893836, 33893894, 33893900]	[]
875_4474	chr11	65507482	65507882	+	649	36.5	[11.696409]	[179]	[]	[]	[65507694]	[]
875_4476	chr11	96339121	96339521	+	690	36.5	[11.6211815]	[150]	[]	[]	[96339368]	[]
875_448	chr2	131156493	131156893	+	1000	127.0	[8.930833, 21.073769, 13.747825]	[78, 84, 90]	[]	[]	[131156665, 131156671, 131156677]	[]
875_4498	chr2	231709290	231709690	+	658	36.5	[]	[]	[15.539129, 12.895695]	[115, 121]	[]	[231709489, 231709495]
875_45	chr1	35637344	35637744	+	1000	305.0	[4.6402864, 12.050539, 23.45177, 19.629074, 4.4809237, 6.5545444]	[75, 81, 87, 93, 99, 100]	[]	[]	[35637519, 35637525, 35637531, 35637537, 35637543, 35637544]	[]
875_450	chr3	196274642	196275042	+	1000	127.0	[]	[]	[17.190535, 4.337483, 9.976552]	[115, 162, 168]	[]	[196274832, 196274879, 196274885]
875_4501	chr20	53751165	53751565	+	702	36.5	[]	[]	[6.0942993, 4.005769]	[164, 170]	[]	[53751389, 53751395]
875_4505	chr22	21065606	21066006	+	714	36.5	[8.962046]	[188]	[16.297684, 4.591261]	[175, 199]	[21065828]	[21065815, 21065839]
875_4506	chr22	21854798	21855198	+	669	36.5	[]	[]	[6.996161, 4.043832, 5.5725765, 10.870821, 4.7658587, 4.2733307, 6.6338186]	[120, 148, 192, 193, 197, 198, 199]	[]	[21854966, 21854994, 21855038, 21855039, 21855043, 21855044, 21855045]
875_4515	chr3	14405762	14406162	+	709	36.5	[10.835566]	[114]	[]	[]	[14405973]	[]
875_4518	chr3	155334849	155335249	+	711	36.5	[13.1273985]	[142]	[6.351893]	[124]	[155335029]	[155335011]
875_4531	chr6	167856769	167857169	+	706	36.5	[7.0483117]	[141]	[]	[]	[167856922]	[]
875_4535	chr7	116500837	116501237	+	698	36.5	[5.302452]	[202]	[5.656686]	[181]	[116501075]	[116501054]
875_454	chr1	12166802	12167202	+	1000	126.5	[17.823673]	[99]	[]	[]	[12166979]	[]
875_4558	chr1	153990561	153990961	+	673	36.0	[10.393122]	[161]	[]	[]	[153990747]	[]
875_4582	chr17	32349696	32350096	+	560	36.0	[4.718423, 5.99336, 4.0783415, 4.7876678, 9.217191, 9.73421, 4.126403, 4.2947497]	[120, 121, 122, 129, 130, 136, 137, 142]	[]	[]	[32349890, 32349891, 32349892, 32349899, 32349900, 32349906, 32349907, 32349912]	[]
875_4585	chr18	8623584	8623984	+	608	36.0	[5.451644]	[132]	[]	[]	[8623786]	[]
875_4622	chr7	140403901	140404301	+	657	36.0	[14.646066]	[134]	[4.3379135]	[229]	[140404052]	[140404147]
875_4646	chr1	226939525	226939925	+	651	35.5	[]	[]	[9.123987]	[79]	[]	[226939701]
875_4656	chr11	33912511	33912911	+	660	35.5	[7.466348]	[167]	[]	[]	[33912741]	[]
875_466	chr16	85987080	85987480	+	1000	124.5	[12.62336, 21.132145, 18.46779, 7.3616266]	[99, 105, 111, 117]	[]	[]	[85987260, 85987266, 85987272, 85987278]	[]
875_4667	chr12	89117427	89117827	+	633	35.5	[]	[]	[6.286221, 9.325907]	[156, 162]	[]	[89117630, 89117636]
875_4670	chr13	44258861	44259261	+	665	35.5	[]	[]	[18.974678]	[89]	[]	[44259027]
875_4671	chr13	51815059	51815459	+	664	35.5	[]	[]	[16.70364, 7.0185246, 15.518144]	[141, 147, 148]	[]	[51815226, 51815232, 51815233]
875_4674	chr15	58179894	58180294	+	577	35.5	[4.7536826, 4.093585]	[70, 149]	[]	[]	[58180048, 58180127]	[]
875_4682	chr18	75247726	75248126	+	668	35.5	[5.6458516]	[145]	[5.8328476, 14.812152, 12.768453]	[170, 210, 216]	[75247879]	[75247904, 75247944, 75247950]
875_4688	chr19	46600756	46601156	+	664	35.5	[6.295195]	[109]	[]	[]	[46600953]	[]
875_4695	chr2	112275329	112275729	+	576	35.5	[4.188356]	[140]	[]	[]	[112275553]	[]
875_4697	chr2	218068789	218069189	+	640	35.5	[]	[]	[4.0344243, 4.995344, 8.17934, 15.665464, 5.8386626]	[119, 121, 140, 146, 152]	[]	[218068983, 218068985, 218069004, 218069010, 218069016]
875_4723	chr3	139367927	139368327	+	567	35.5	[]	[]	[11.828281, 18.701252]	[80, 86]	[]	[139368106, 139368112]
875_4724	chr3	177358011	177358411	+	650	35.5	[]	[]	[5.026871, 4.3338203, 9.834285]	[86, 128, 134]	[]	[177358192, 177358234, 177358240]
875_4727	chr5	43771701	43772101	+	621	35.5	[]	[]	[5.608075]	[154]	[]	[43771884]
875_4731	chr6	7041946	7042346	+	568	35.5	[]	[]	[6.712694]	[97]	[]	[7042103]
875_4741	chr7	128832476	128832876	+	685	35.5	[]	[]	[6.4212594]	[125]	[]	[128832653]
875_4750	chr9	33025626	33026026	+	576	35.5	[15.166872, 16.393879, 7.309985, 5.836659, 4.613733]	[77, 83, 89, 91, 97]	[]	[]	[33025787, 33025793, 33025799, 33025801, 33025807]	[]
875_4760	chr1	28058686	28059086	+	634	35.0	[]	[]	[4.604251, 8.506895, 16.827145, 5.596467]	[102, 126, 155, 161]	[]	[28058869, 28058893, 28058922, 28058928]
875_4763	chr1	62435973	62436373	+	656	35.0	[]	[]	[7.6272063, 7.1664467]	[207, 213]	[]	[62436200, 62436206]
875_477	chr1	143212995	143213395	+	1000	123.0	[]	[]	[5.3344364, 5.2003427, 7.535198]	[70, 122, 148]	[]	[143213160, 143213212, 143213238]
875_4774	chr11	65498408	65498808	+	647	35.0	[]	[]	[9.786877]	[171]	[]	[65498633]
875_4780	chr14	69398256	69398656	+	637	35.0	[]	[]	[12.311238]	[169]	[]	[69398447]
875_4782	chr15	42273955	42274355	+	634	35.0	[9.323485]	[158]	[]	[]	[42274200]	[]
875_479	chr11	46560684	46561084	+	1000	122.5	[]	[]	[10.461268, 18.98688]	[83, 89]	[]	[46560860, 46560866]
875_4794	chr2	121649743	121650143	+	597	35.0	[10.998384]	[184]	[]	[]	[121649971]	[]
875_4797	chr2	175181691	175182091	+	662	35.0	[4.759713]	[163]	[5.8519683, 6.0068183, 4.0985994, 12.109945]	[111, 115, 116, 117]	[175181922]	[175181870, 175181874, 175181875, 175181876]
875_4799	chr2	195513160	195513560	+	663	35.0	[]	[]	[11.754593]	[143]	[]	[195513364]
875_4803	chr20	53740366	53740766	+	636	35.0	[]	[]	[9.628928, 13.016765, 5.011616]	[88, 94, 130]	[]	[53740527, 53740533, 53740569]
875_4815	chr3	57446489	57446889	+	614	35.0	[]	[]	[5.1135974, 4.2374716]	[116, 154]	[]	[57446668, 57446706]
875_4817	chr4	3038184	3038584	+	636	35.0	[]	[]	[17.54858, 5.9162397]	[177, 183]	[]	[3038405, 3038411]
875_4819	chr5	112976043	112976443	+	610	35.0	[]	[]	[5.501526]	[174]	[]	[112976284]
875_482	chr1	6359679	6360079	+	1000	122.0	[]	[]	[16.514317]	[105]	[]	[6359875]
